Dates,ABBV
2019-09-10,80.77999877929688
2020-01-15,79.5
2020-04-03,79.8499984741211
2019-10-31,81.0
2020-04-06,80.33000183105469
2020-06-24,80.08000183105469
2018-11-09,80.9800033569336
2019-07-23,80.88999938964844
2019-06-21,83.62000274658203
2019-05-20,83.04000091552734
2019-04-18,82.81999969482422
2018-09-06,83.69999694824219
2018-10-08,83.7699966430664
2019-02-13,83.19999694824219
2018-12-11,83.19999694824219
2019-09-25,80.66999816894531
2020-01-21,80.95999908447266
2020-04-09,81.11000061035156
2019-11-06,80.0999984741211
2020-01-24,78.05999755859375
2020-01-27,77.5999984741211
2020-04-15,78.1500015258789
2018-12-26,79.2300033569336
2019-08-07,80.05000305175781
2019-06-04,79.66999816894531
2018-09-21,80.45999908447266
2018-07-19,80.68000030517578
2018-08-20,79.5999984741211
2018-10-23,78.7300033569336
2019-05-03,78.72000122070312
2019-04-01,77.75
2019-02-28,78.5999984741211
2019-11-12,77.94999694824219
2020-01-30,77.51000213623047
2019-11-15,77.44999694824219
2020-04-21,76.30000305175781
2019-04-16,77.16000366210938
2019-03-15,78.51000213623047
2019-02-11,78.9800033569336
2019-01-10,78.52999877929688
2019-08-22,79.0199966430664
2018-11-07,80.33000183105469
2018-08-03,80.51000213623047
2018-09-04,80.38999938964844
2019-06-19,81.08999633789062
2019-09-23,80.0
2019-11-18,77.56999969482422
2020-02-05,78.5199966430664
2020-04-24,77.30999755859375
2019-03-29,76.62999725341797
2019-11-21,76.13999938964844
2020-04-27,77.41000366210938
2020-02-11,77.16000366210938
2020-04-30,77.48999786376953
2019-05-01,77.45999908447266
2019-02-26,77.48999786376953
2019-01-25,78.25
2018-12-24,78.93000030517578
2019-09-06,78.94999694824219
2018-07-17,78.4000015258789
2018-09-19,78.87999725341797
2019-08-05,78.4000015258789
2019-10-08,78.23999786376953
2019-12-11,78.1500015258789
2019-11-27,78.41000366210938
2020-02-14,70.47000122070312
2020-05-06,67.23999786376953
2019-01-08,68.16000366210938
2018-12-07,70.58000183105469
2019-08-20,73.5
2018-11-05,73.19999694824219
2019-07-19,74.3499984741211
2018-10-04,74.6500015258789
2019-06-17,72.5199966430664
2019-05-16,71.18000030517578
2018-08-01,71.58000183105469
2019-03-13,72.30000305175781
2019-12-03,70.30000305175781
2020-02-20,70.30999755859375
2019-12-06,70.1500015258789
2020-05-12,69.33000183105469
2019-12-09,68.56999969482422
2020-02-26,68.13999938964844
2020-05-15,68.5
2019-03-28,68.0
2018-09-17,67.7699966430664
2018-08-16,67.45999908447266
2018-10-19,67.63999938964844
2019-04-29,67.87000274658203
2019-01-23,66.91999816894531
2019-09-04,66.91000366210938
2018-11-20,66.93000030517578
2019-07-02,65.5
2019-05-31,64.9800033569336
2019-12-12,65.2699966430664
2020-05-18,64.37999725341797
2019-09-27,64.79000091552734
2020-03-03,65.37000274658203
2020-05-21,65.23999786376953
2019-05-14,64.86000061035156
2018-08-31,64.5
2018-07-30,64.12000274658203
2018-10-02,63.5099983215332
2019-04-12,65.04000091552734
2019-03-11,67.37999725341797
2019-02-07,67.33999633789062
2019-07-17,67.87000274658203
2019-09-19,67.27999877929688
2019-10-21,66.43000030517578
2019-12-18,66.66999816894531
2020-03-06,65.56999969482422
2019-10-03,66.7300033569336
2020-03-09,66.4000015258789
2020-05-27,65.77999877929688
2019-12-24,65.66999816894531
2020-03-12,66.63999938964844
2018-12-20,67.26000213623047
2019-08-01,67.95999908447266
2018-08-14,66.06999969482422
2018-07-13,68.37999725341797
2018-10-17,70.76000213623047
2019-05-29,71.1500015258789
2019-03-26,70.37000274658203
2019-02-22,70.51000213623047
2019-10-04,71.68000030517578
2019-11-05,71.4000015258789
2019-12-27,72.0
2020-06-02,72.33000183105469
2019-12-30,73.83000183105469
2020-03-18,72.87999725341797
2020-06-05,72.94999694824219
2019-07-15,74.20999908447266
2018-12-03,74.94999694824219
2019-06-13,75.88999938964844
2019-01-04,72.88999938964844
2018-08-29,72.05999755859375
2019-02-05,74.22000122070312
2018-11-01,74.72000122070312
2019-08-16,73.87999725341797
2019-04-10,74.06999969482422
2019-09-17,73.22000122070312
2019-10-15,73.97000122070312
2020-01-02,73.6500015258789
2020-06-08,74.19999694824219
2019-10-18,74.37999725341797
2020-03-24,74.98999786376953
2020-06-11,75.23999786376953
2020-01-08,76.87999725341797
2019-04-25,78.05000305175781
2019-07-30,77.79000091552734
2019-02-20,77.83999633789062
2018-07-11,76.38999938964844
2018-09-13,76.66999816894531
2018-10-15,78.11000061035156
2019-06-28,78.51000213623047
2018-12-18,79.70999908447266
2018-11-16,80.02999877929688
2019-10-02,82.94999694824219
2020-03-27,83.16999816894531
2020-01-10,81.7699966430664
2019-10-24,82.20999908447266
2020-03-30,82.0999984741211
2020-06-17,84.94999694824219
2020-01-14,85.5999984741211
2020-04-02,85.73999786376953
2019-01-02,86.4800033569336
2019-08-14,88.0999984741211
2018-10-30,88.33999633789062
2019-06-11,89.26000213623047
2019-05-10,88.72000122070312
2019-04-08,86.79000091552734
2018-08-27,86.63999938964844
2018-07-26,86.8499984741211
2018-09-28,88.1500015258789
2019-03-07,87.86000061035156
2019-10-30,88.0
2020-01-17,87.83999633789062
2020-06-23,85.95999908447266
2020-04-08,86.18000030517578
2020-06-26,87.25
2019-03-22,87.20999908447266
2019-01-17,87.22000122070312
2019-08-29,86.91999816894531
2018-11-14,86.69999694824219
2019-06-26,86.76000213623047
2018-09-11,88.77999877929688
2018-07-09,88.37999725341797
2018-08-10,90.0
2019-04-23,90.05000305175781
2019-09-30,89.68000030517578
2020-01-23,90.4000015258789
2019-11-08,89.52999877929688
2020-04-14,90.4000015258789
2019-11-11,90.19999694824219
2020-01-29,89.9800033569336
2020-04-17,89.22000122070312
2018-07-24,88.20999908447266
2018-09-26,89.08000183105469
2019-05-08,88.16999816894531
2019-03-05,88.22000122070312
2019-02-01,88.93000030517578
2018-12-31,89.1500015258789
2018-11-29,90.01000213623047
2019-08-12,90.2300033569336
2019-07-11,89.5
2019-09-13,87.0999984741211
2019-11-14,88.18000030517578
2020-04-20,89.30999755859375
2020-02-04,89.12999725341797
2020-04-23,87.68000030517578
2018-12-14,88.02999877929688
2019-08-27,87.05000305175781
2018-08-08,85.43000030517578
2018-10-11,85.05000305175781
2018-11-12,84.98999786376953
2019-07-26,83.80000305175781
2019-06-24,82.58000183105469
2019-05-23,81.54000091552734
2019-03-20,81.30999755859375
2019-01-15,83.58999633789062
2019-11-20,85.05999755859375
2020-02-07,87.88999938964844
2020-02-10,89.73999786376953
2020-04-29,92.36000061035156
2019-11-26,95.26000213623047
2020-02-13,95.9800033569336
2019-01-30,96.8499984741211
2018-08-23,95.2300033569336
2018-09-24,93.66999816894531
2018-11-27,93.7699966430664
2018-10-26,93.93000030517578
2019-07-09,93.95999908447266
2019-06-07,92.16999816894531
2019-05-06,93.31999969482422
2019-04-04,88.62000274658203
2019-09-11,86.19000244140625
2019-11-29,82.79000091552734
2020-05-05,86.0
2019-12-02,89.44000244140625
2020-02-19,89.2699966430664
2020-05-08,90.05999755859375
2019-05-21,88.7300033569336
2019-03-18,84.0
2018-09-07,88.19000244140625
2018-08-06,85.80000305175781
2018-10-09,78.8499984741211
2019-02-14,83.36000061035156
2018-12-12,79.0
2019-07-24,75.70999908447266
2019-09-26,70.0
2019-10-28,69.0999984741211
2019-12-05,73.0
2020-05-11,67.37999725341797
2019-07-03,68.16000366210938
2020-02-25,67.91999816894531
2020-05-14,68.81999969482422
2020-02-28,71.62999725341797
2019-08-08,73.5199966430664
2019-06-05,75.4000015258789
2018-07-20,72.12000274658203
2018-08-21,72.77999877929688
2018-10-24,74.6500015258789
2019-04-02,75.73999786376953
2019-03-01,78.37999725341797
2019-01-28,76.44000244140625
2018-12-27,78.55999755859375
2019-09-09,80.66000366210938
2020-03-02,80.62000274658203
2020-05-20,80.51000213623047
2019-12-17,82.7300033569336
2020-03-05,84.0
2019-02-12,83.54000091552734
2019-01-11,82.51000213623047
2018-12-10,81.2300033569336
2019-08-23,82.18000030517578
2018-11-08,82.87000274658203
2019-07-22,84.02999877929688
2019-06-20,85.69999694824219
2018-09-05,83.72000122070312
2019-04-17,82.97000122070312
2019-09-24,81.94999694824219
2019-12-20,82.22000122070312
2020-05-26,82.94999694824219
2019-04-30,86.27999877929688
2019-12-23,86.5199966430664
2020-03-11,84.41999816894531
2020-05-29,85.08000183105469
2019-12-26,90.0
2020-06-01,90.73999786376953
2019-05-02,87.62000274658203
2019-02-27,90.01000213623047
2018-11-23,92.0
2019-08-06,91.26000213623047
2018-07-18,92.12999725341797
2018-09-20,91.27999877929688
2018-10-22,92.87000274658203
2019-07-05,93.44999694824219
2019-06-03,90.54000091552734
2019-10-09,90.87000274658203
2019-10-11,91.0
2020-03-17,92.05000305175781
2020-06-04,90.97000122070312
2019-10-14,91.47000122070312
2020-03-20,90.27999877929688
2018-11-06,93.5
2019-06-18,92.91000366210938
2019-05-17,94.94999694824219
2019-04-15,96.98999786376953
2019-03-14,95.69000244140625
2019-01-09,93.73999786376953
2018-08-02,91.2699966430664
2018-10-05,94.86000061035156
2019-08-21,96.8499984741211
2019-10-17,95.55999755859375
2020-03-23,97.72000122070312
2020-06-10,96.63999938964844
2019-02-25,98.41999816894531
2020-01-07,96.45999908447266
2020-03-26,95.18000030517578
2019-10-23,96.88999938964844
