Dates,ABBV
2018-06-20,86.20664978027344
2018-06-21,83.83760070800781
2018-06-25,82.03013610839844
2018-06-22,81.64405059814453
2018-06-26,80.82804870605469
2018-06-27,80.2928237915039
2018-06-28,81.10005187988281
2018-06-29,81.29308319091797
2018-07-02,81.69670104980469
2018-07-03,82.13541412353516
2018-07-05,82.89878845214844
2018-07-16,85.03968048095703
2018-09-18,85.14497375488281
2019-01-24,86.72431945800781
2019-09-05,83.31993103027344
2018-11-21,84.74701690673828
2020-01-13,85.65111541748047
2020-04-01,85.31429290771484
2020-06-19,84.56974029541016
2019-10-29,83.67449188232422
2020-01-16,79.73008728027344
2020-06-22,78.80825805664062
2018-10-03,79.24258422851562
2018-07-31,81.13943481445312
2019-03-12,82.5399169921875
2019-02-08,83.2667465209961
2019-01-07,80.2707748413086
2018-12-06,81.05965423583984
2019-08-19,81.75104522705078
2019-07-18,83.24016571044922
2019-05-15,84.31269073486328
2019-09-20,85.56248474121094
2019-11-01,86.03225708007812
2020-04-07,83.37312316894531
2020-06-25,83.08061981201172
2020-06-16,84.62290954589844
2019-11-04,84.91541290283203
2020-01-22,85.78407287597656
2019-11-07,85.02177429199219
2020-04-13,86.3779525756836
2019-07-01,87.06047821044922
2019-05-30,87.58343505859375
2018-08-15,86.53748321533203
2018-10-18,86.635009765625
2019-03-27,86.5463638305664
2019-01-22,86.11204528808594
2018-12-21,86.33363342285156
2019-09-03,86.88319396972656
2018-11-19,86.20953369140625
2019-08-02,86.49317169189453
2020-01-28,85.79293823242188
2020-04-16,85.07496643066406
2019-11-13,83.81629943847656
2020-01-31,84.37474060058594
2018-12-04,83.0894546508789
2018-11-02,83.47061920166016
2019-07-16,83.1603775024414
2018-08-30,82.59310150146484
2018-10-01,82.64629364013672
2019-06-14,85.38520812988281
2019-05-13,84.8090591430664
2019-04-11,84.5342788696289
2019-02-06,82.0878677368164
2019-09-18,80.67851257324219
2020-02-03,82.14990234375
2020-04-22,81.77763366699219
2019-11-19,82.80582427978516
2020-02-06,83.12493133544922
2019-11-22,83.47948455810547
2019-03-25,83.44403076171875
2019-02-21,83.83404541015625
2018-12-19,84.20630645751953
2018-07-12,83.5238037109375
2018-09-14,85.10157775878906
2018-08-13,83.17810821533203
2018-10-16,83.65674591064453
2019-07-31,84.03789520263672
2019-05-28,83.82518768310547
2019-04-26,82.50447082519531
2020-04-28,80.39486694335938
2019-11-25,81.24595642089844
2020-02-12,79.8931884765625
2020-05-01,82.3388900756836
2020-05-04,82.66140747070312
2019-06-12,80.53820037841797
2019-04-09,78.80918884277344
2019-03-08,75.49449157714844
2019-02-04,74.3209228515625
2018-07-27,71.1406021118164
2018-08-28,73.21900177001953
2019-01-03,72.37688446044922
2019-08-15,72.88752746582031
2018-10-31,73.09357452392578
2019-09-16,69.74304962158203
2020-02-18,71.85729217529297
2020-05-07,71.27497100830078
2018-08-17,73.98048400878906
2019-12-04,74.9480209350586
2020-02-21,77.90435791015625
2018-12-17,78.59419250488281
2019-08-30,79.5438003540039
2018-11-15,80.35008239746094
2019-07-29,79.03317260742188
2019-06-27,79.11378479003906
2019-04-24,80.75321197509766
2018-07-10,81.99847412109375
2018-09-12,80.16194915771484
2019-02-19,78.91667938232422
2019-01-18,77.1787338256836
2020-02-24,76.7128677368164
2020-05-13,77.25933074951172
2019-12-10,78.54938507080078
2020-02-27,79.67818450927734
2019-12-13,80.54718017578125
2020-05-19,84.45313262939453
2019-03-06,83.90666198730469
2018-11-30,81.12052154541016
2019-08-13,80.9234390258789
2019-07-12,77.90435791015625
2019-06-10,78.48668670654297
2019-05-09,78.98836517333984
2018-07-25,79.37358856201172
2018-09-27,78.5762710571289
2018-10-29,76.69495391845703
2019-10-16,76.08576965332031
2019-12-16,74.87635040283203
2020-03-04,74.82259368896484
2020-05-22,76.47994232177734
2019-10-01,76.0768051147461
2019-12-19,75.39595794677734
2018-09-10,79.76777648925781
2019-05-24,80.54718017578125
2018-08-09,81.63117218017578
2019-04-22,82.58975219726562
2019-03-21,79.93798065185547
2019-01-16,77.30413818359375
2019-08-28,79.79463195800781
2018-11-13,80.9592514038086
2018-10-12,81.33553314208984
2019-06-25,78.66585540771484
2020-03-10,79.01524353027344
2020-05-28,79.11378479003906
2019-10-07,76.86479187011719
2020-03-13,77.53587341308594
2019-10-10,77.58120727539062
2020-03-16,79.0775146484375
2020-06-03,81.16327667236328
2018-11-28,80.40152740478516
2018-09-25,80.21107482910156
2018-07-23,77.8804702758789
2018-08-24,73.03788757324219
2019-07-10,69.95458221435547
2019-05-07,70.25385284423828
2019-04-05,71.69573211669922
2019-03-04,72.81116485595703
2019-01-31,73.00161743164062
2019-09-12,71.21510314941406
2019-12-31,72.26704406738281
2020-03-19,71.7138671875
2020-01-03,71.79549407958984
2020-06-09,72.24891662597656
2019-02-15,72.339599609375
2019-01-14,72.48469543457031
2018-07-06,73.26458740234375
2018-08-07,73.01973724365234
2018-10-10,73.31900024414062
2018-12-13,73.01973724365234
2019-08-26,72.53910827636719
2019-07-25,71.41461181640625
2019-05-22,72.56629943847656
2019-03-19,72.81116485595703
2020-01-06,73.01066589355469
2020-03-25,72.01314544677734
2020-06-12,71.8589859008789
2019-10-22,72.63886260986328
2020-01-09,72.05847930908203
2020-06-15,71.5597152709961
2019-10-25,70.81607818603516
2020-03-31,70.9521255493164
2020-06-18,70.35360717773438
2019-04-03,70.8070297241211
2018-08-22,71.40555572509766
2018-10-25,71.57784271240234
2019-01-29,72.50283813476562
2018-12-28,73.76335144042969
2018-11-26,73.13763427734375
2019-08-09,73.29180145263672
2019-07-08,72.93812561035156
2019-06-06,73.67267608642578
2019-09-10,72.33053588867188
2020-01-15,72.10382843017578
2020-04-03,73.23738098144531
2019-10-31,72.44841766357422
2020-04-06,72.51189422607422
2020-06-24,73.08321380615234
2018-11-09,73.25553894042969
2019-07-23,75.33222198486328
2019-06-21,75.34129333496094
2019-05-20,75.096435546875
2019-04-18,75.67681884765625
2018-09-06,76.1574478149414
2018-10-08,74.98760986328125
2019-02-13,75.223388671875
2018-12-11,74.15331268310547
2019-09-25,74.2268295288086
2020-01-21,74.45654296875
2020-04-09,73.70306396484375
2019-11-06,71.65396881103516
2020-01-24,71.27722930908203
2020-01-27,71.81017303466797
2020-04-15,72.27879333496094
2018-12-26,72.28800201416016
2019-08-07,72.90364074707031
2019-06-04,73.23442840576172
2018-09-21,73.78575897216797
2018-07-19,72.94957733154297
2018-08-20,72.49014282226562
2018-10-23,72.10421752929688
2019-05-03,72.32474517822266
2019-04-01,72.83012390136719
2019-02-28,71.62639617919922
2019-11-12,71.66314697265625
2020-01-30,71.58964538574219
2019-11-15,71.16696166992188
2020-04-21,70.63401794433594
2019-04-16,72.07665252685547
2019-03-15,72.3890609741211
2019-02-11,73.0506591796875
2019-01-10,73.01390075683594
2019-08-22,73.34468841552734
2018-11-07,74.31869506835938
2018-08-03,74.97110748291016
2018-09-04,74.56681060791016
2019-06-19,73.56522369384766
2019-09-23,71.69990539550781
2019-11-18,71.72747039794922
2020-02-05,71.31398010253906
2020-04-24,70.48699188232422
2019-03-29,69.55892944335938
2019-11-21,70.52374267578125
2020-04-27,70.80859375
2020-02-11,70.81778717041016
2020-04-30,71.14857482910156
2019-05-01,70.70751953125
2019-02-26,71.82854461669922
2019-01-25,72.19611358642578
2018-12-24,72.54527282714844
2019-09-06,72.3063735961914
2018-07-17,72.26960754394531
2018-09-19,71.90206909179688
2019-08-05,71.31398010253906
2019-10-08,71.98475646972656
2019-12-11,72.3890609741211
2019-11-27,72.08583068847656
2020-02-14,60.37016296386719
2020-05-06,62.48357391357422
2019-01-08,64.32132720947266
2018-12-07,66.8206787109375
2019-08-20,67.44551086425781
2018-11-05,68.20817565917969
2019-07-19,68.87894439697266
2018-10-04,67.06876373291016
2019-06-17,65.4423599243164
2019-05-16,65.46074676513672
2018-08-01,65.83747863769531
2019-03-13,65.46074676513672
2019-12-03,65.5633544921875
2020-02-20,65.55401611328125
2019-12-06,64.51852416992188
2020-05-12,63.73489761352539
2019-12-09,63.669593811035156
2020-02-26,63.94013214111328
2020-05-15,63.436363220214844
2019-03-28,63.18449783325195
2018-09-17,62.9326171875
2018-08-16,62.18631362915039
2018-10-19,63.212493896484375
2019-04-29,62.67140197753906
2019-01-23,62.67140197753906
2019-09-04,62.148990631103516
2018-11-20,61.3840217590332
2019-07-02,60.96421432495117
2019-05-31,60.85227584838867
2019-12-12,60.42314147949219
2020-05-18,60.13394546508789
2019-09-27,61.0575065612793
2020-03-03,61.17878723144531
2020-05-21,60.199249267578125
2019-05-14,60.64704132080078
2018-08-31,59.238380432128906
2018-07-30,58.75327682495117
2018-10-02,60.105960845947266
2019-04-12,62.0930061340332
2019-03-11,61.95309066772461
2019-02-07,63.00724792480469
2019-07-17,62.98858642578125
2019-09-19,61.542606353759766
2019-10-21,61.99972152709961
2019-12-18,61.26274490356445
2020-03-06,61.63589859008789
2019-10-03,61.77583694458008
2020-03-09,61.32804870605469
2020-05-27,61.0108642578125
2019-12-24,61.925086975097656
2020-03-12,62.53147506713867
2018-12-20,63.081871032714844
2019-08-01,62.22361373901367
2018-08-14,63.60429000854492
2018-07-13,64.82637786865234
2018-10-17,66.07644653320312
2019-05-29,65.77792358398438
2019-03-26,65.84322357177734
2019-02-22,66.79476165771484
2019-10-04,66.48690795898438
2019-11-05,66.86006927490234
2019-12-27,67.53174591064453
2020-06-02,68.03550720214844
2019-12-30,68.05416870117188
2020-03-18,67.25187683105469
2020-06-05,69.06168365478516
2019-07-15,69.82665252685547
2018-12-03,70.63827514648438
2019-06-13,68.31537628173828
2019-01-04,67.28919219970703
2018-08-29,68.89376068115234
2019-02-05,69.6494140625
2018-11-01,69.341552734375
2019-08-16,68.5952377319336
2019-04-10,68.38067626953125
2019-09-17,69.4534912109375
2019-10-15,69.69012451171875
2020-01-02,70.84266662597656
2020-06-08,71.55339050292969
2019-10-18,71.79350280761719
2020-03-24,72.16807556152344
2020-06-11,73.43586730957031
2020-01-08,74.2426528930664
2019-04-25,74.79010772705078
2019-07-30,74.67485046386719
2019-02-20,73.76242065429688
2018-07-11,73.50310516357422
2018-09-13,75.2319107055664
2018-10-15,75.36637878417969
2019-06-28,76.50930786132812
2018-12-18,76.4036636352539
2018-11-16,78.51663970947266
2019-10-02,79.70759582519531
2020-03-27,78.60307312011719
2020-01-10,78.83358764648438
