Dates,ABBV
2018-06-20,98.25
2018-06-21,95.55000305175781
2018-06-25,93.48999786376953
2018-06-22,93.05000305175781
2018-06-26,92.12000274658203
2018-06-27,91.51000213623047
2018-06-28,92.43000030517578
2018-06-29,92.6500015258789
2018-07-02,93.11000061035156
2018-07-03,93.61000061035156
2018-07-05,94.4800033569336
2018-07-16,96.91999816894531
2018-09-18,97.04000091552734
2019-01-24,98.83999633789062
2019-09-05,94.95999908447266
2018-11-21,95.61000061035156
2020-01-13,96.62999725341797
2020-04-01,96.25
2020-06-19,95.41000366210938
2019-10-29,94.4000015258789
2020-01-16,89.94999694824219
2020-06-22,88.91000366210938
2018-10-03,89.4000015258789
2018-07-31,91.54000091552734
2019-03-12,93.12000274658203
2019-02-08,93.94000244140625
2019-01-07,90.55999755859375
2018-12-06,91.44999694824219
2019-08-19,92.2300033569336
2019-07-18,93.91000366210938
2019-05-15,95.12000274658203
2019-09-20,96.52999877929688
2019-11-01,97.05999755859375
2020-04-07,94.05999755859375
2020-06-25,93.7300033569336
2020-06-16,95.47000122070312
2019-11-04,95.80000305175781
2020-01-22,96.77999877929688
2019-11-07,95.91999816894531
2020-04-13,97.44999694824219
2019-07-01,98.22000122070312
2019-05-30,98.80999755859375
2018-08-15,97.62999725341797
2018-10-18,97.73999786376953
2019-03-27,97.63999938964844
2019-01-22,97.1500015258789
2018-12-21,97.4000015258789
2019-09-03,98.0199966430664
2018-11-19,97.26000213623047
2019-08-02,97.58000183105469
2020-01-28,96.79000091552734
2020-04-16,95.9800033569336
2019-11-13,94.55999755859375
2020-01-31,95.19000244140625
2018-12-04,93.73999786376953
2018-11-02,94.16999816894531
2019-07-16,93.81999969482422
2018-08-30,93.18000030517578
2018-10-01,93.23999786376953
2019-06-14,96.33000183105469
2019-05-13,95.68000030517578
2019-04-11,95.37000274658203
2019-02-06,92.61000061035156
2019-09-18,91.0199966430664
2020-02-03,92.68000030517578
2020-04-22,92.26000213623047
2019-11-19,93.41999816894531
2020-02-06,93.77999877929688
2019-11-22,94.18000030517578
2019-03-25,94.13999938964844
2019-02-21,94.58000183105469
2018-12-19,95.0
2018-07-12,94.2300033569336
2018-09-14,96.01000213623047
2018-08-13,93.83999633789062
2018-10-16,94.37999725341797
2019-07-31,94.80999755859375
2019-05-28,94.56999969482422
2019-04-26,93.08000183105469
2020-04-28,90.69999694824219
2019-11-25,90.69000244140625
