Dates,BBD
2019-10-01,18840700.0
2019-12-19,6966300.0
2018-09-10,14889100.0
2019-05-24,16945900.0
2018-08-09,10792200.0
2019-04-22,7028500.0
2019-03-21,21553500.0
2019-01-16,16034800.0
2019-08-28,15384000.0
2018-11-13,22475500.0
2018-10-12,22215600.0
2019-06-25,23716900.0
2020-03-10,20187800.0
2020-05-28,13340000.0
2019-10-07,9048400.0
2020-03-13,11399100.0
2019-10-10,10038300.0
2020-03-16,13723600.0
2020-06-03,11041600.0
2018-11-28,12359600.0
2018-09-25,10292400.0
2018-07-23,15313500.0
2018-08-24,12919000.0
2019-07-10,11204700.0
2019-05-07,13412600.0
2019-04-05,13328800.0
2019-03-04,22627000.0
2019-01-31,18900600.0
2019-09-12,13684400.0
2019-12-31,14035200.0
2020-03-19,18458400.0
2020-01-03,23911800.0
2020-06-09,19156000.0
2019-02-15,10318300.0
2019-01-14,16248100.0
2018-07-06,15603900.0
2018-08-07,26778700.0
2018-10-10,13286100.0
2018-12-13,15315400.0
2019-08-26,18535300.0
2019-07-25,22457100.0
2019-05-22,16947000.0
2019-03-19,14667700.0
2020-01-06,18758500.0
2020-03-25,8917800.0
2020-06-12,24333400.0
2019-10-22,15574500.0
2020-01-09,11131200.0
2020-06-15,6891600.0
2019-10-25,14448300.0
2020-03-31,13183500.0
2020-06-18,14388000.0
2019-04-03,17936100.0
2018-08-22,15068800.0
2018-10-25,17863900.0
2019-01-29,12508000.0
2018-12-28,16639500.0
2018-11-26,9565300.0
2019-08-09,17065300.0
2019-07-08,25730700.0
2019-06-06,28231200.0
2019-09-10,51365200.0
2020-01-15,17582400.0
2020-04-03,19929300.0
2019-10-31,30990400.0
2020-04-06,32291800.0
2020-06-24,18034300.0
2018-11-09,16624300.0
2019-07-23,10015600.0
2019-06-21,13967800.0
2019-05-20,12464800.0
2019-04-18,10412500.0
2018-09-06,6185700.0
2018-10-08,9405900.0
2019-02-13,13436500.0
2018-12-11,11771500.0
2019-09-25,18068000.0
2020-01-21,15076600.0
2020-04-09,9950300.0
2019-11-06,13070000.0
2020-01-24,10272400.0
2020-01-27,8498500.0
2020-04-15,13744600.0
2018-12-26,11517300.0
2019-08-07,12277100.0
2019-06-04,8408200.0
2018-09-21,7310500.0
2018-07-19,11406900.0
2018-08-20,8657500.0
2018-10-23,10024400.0
2019-05-03,6284700.0
2019-04-01,9527700.0
2019-02-28,13195700.0
2019-11-12,11412300.0
2020-01-30,9744200.0
2019-11-15,8186400.0
2020-04-21,11872300.0
2019-04-16,11031600.0
2019-03-15,10773600.0
2019-02-11,20155200.0
2019-01-10,17350500.0
2019-08-22,12789400.0
2018-11-07,15897400.0
2018-08-03,21895300.0
2018-09-04,18737500.0
2019-06-19,8298100.0
2019-09-23,18407900.0
2019-11-18,14705500.0
2020-02-05,11748300.0
2020-04-24,10221300.0
2019-03-29,15435500.0
2019-11-21,8760200.0
2020-04-27,14410900.0
2020-02-11,8393600.0
2020-04-30,11099700.0
2019-05-01,11969700.0
2019-02-26,14862700.0
2019-01-25,16744600.0
2018-12-24,21048400.0
2019-09-06,11386600.0
2018-07-17,9283100.0
2018-09-19,11488800.0
2019-08-05,18818300.0
2019-10-08,8715900.0
2019-12-11,11421200.0
2019-11-27,10163800.0
2020-02-14,21132200.0
2020-05-06,10459700.0
2019-01-08,11585400.0
2018-12-07,12085400.0
2019-08-20,8289300.0
2018-11-05,11972000.0
2019-07-19,5395700.0
2018-10-04,13495400.0
2019-06-17,17569000.0
2019-05-16,8144100.0
2018-08-01,16912000.0
2019-03-13,11389600.0
2019-12-03,10949600.0
2020-02-20,8827100.0
2019-12-06,6092400.0
2020-05-12,4913300.0
2019-12-09,9770400.0
2020-02-26,12432000.0
2020-05-15,13569400.0
2019-03-28,10443200.0
2018-09-17,12925400.0
2018-08-16,24658100.0
2018-10-19,13026400.0
2019-04-29,12864100.0
2019-01-23,17765100.0
2019-09-04,19333500.0
2018-11-20,18324700.0
2019-07-02,11207400.0
2019-05-31,18750500.0
2019-12-12,16253000.0
2020-05-18,22766400.0
2019-09-27,18694700.0
2020-03-03,14294100.0
2020-05-21,8688100.0
2019-05-14,16604100.0
2018-08-31,17048400.0
2018-07-30,14833800.0
2018-10-02,9695300.0
2019-04-12,15323000.0
2019-03-11,13931300.0
2019-02-07,13986400.0
2019-07-17,8664800.0
2019-09-19,16690900.0
2019-10-21,10117600.0
2019-12-18,15249700.0
2020-03-06,9862800.0
2019-10-03,8997500.0
2020-03-09,24101400.0
2020-05-27,16017000.0
2019-12-24,11674400.0
2020-03-12,13110300.0
2018-12-20,22376100.0
2019-08-01,21240300.0
2018-08-14,14483500.0
2018-07-13,10191900.0
2018-10-17,13843600.0
2019-05-29,15333200.0
2019-03-26,13400000.0
2019-02-22,12285800.0
2019-10-04,9829400.0
2019-11-05,8809600.0
2019-12-27,17499400.0
2020-06-02,10384100.0
2019-12-30,8033500.0
2020-03-18,5617200.0
2020-06-05,9984800.0
2019-07-15,7196800.0
2018-12-03,5976200.0
2019-06-13,8771300.0
2019-01-04,11928000.0
2018-08-29,11837600.0
2019-02-05,7540900.0
2018-11-01,12934400.0
2019-08-16,13913100.0
2019-04-10,11038200.0
2019-09-17,12982400.0
2019-10-15,11330100.0
2020-01-02,11773700.0
2020-06-08,14731400.0
2019-10-18,17481700.0
2020-03-24,13264600.0
2020-06-11,7101200.0
2020-01-08,11719100.0
2019-04-25,14075600.0
2019-07-30,15571000.0
2019-02-20,9041900.0
2018-07-11,10992100.0
2018-09-13,17527300.0
2018-10-15,8709400.0
2019-06-28,13632000.0
2018-12-18,18334500.0
2018-11-16,15637900.0
2019-10-02,10823400.0
2020-03-27,30134900.0
2020-01-10,10882200.0
2019-10-24,20541700.0
2020-03-30,14986900.0
2020-06-17,15636500.0
2020-01-14,10845500.0
2020-04-02,13573400.0
2019-01-02,12337800.0
2019-08-14,6620700.0
2018-10-30,12160000.0
2019-06-11,9621900.0
2019-05-10,7144500.0
2019-04-08,32366100.0
2018-08-27,14472800.0
2018-07-26,10409900.0
2018-09-28,17544500.0
2019-03-07,13436700.0
2019-10-30,15957100.0
2020-01-17,12013100.0
2020-06-23,8650400.0
2020-04-08,11491200.0
2020-06-26,10853600.0
2019-03-22,12585900.0
2019-01-17,19988600.0
2019-08-29,10928100.0
2018-11-14,21170800.0
2019-06-26,9670000.0
2018-09-11,14640700.0
2018-07-09,13479900.0
2018-08-10,16018500.0
2019-04-23,25710800.0
2019-09-30,17466700.0
2020-01-23,10702600.0
2019-11-08,8181300.0
2020-04-14,1644400.0
2019-11-11,8362000.0
2020-01-29,6551600.0
2020-04-17,6221800.0
2018-07-24,2714900.0
2018-09-26,10295800.0
2019-05-08,18789100.0
2019-03-05,12163000.0
2019-02-01,10763900.0
2018-12-31,16863200.0
2018-11-29,15590200.0
2019-08-12,12213800.0
2019-07-11,11038700.0
2019-09-13,8445100.0
2019-11-14,16460500.0
2020-04-20,16518600.0
2020-02-04,12197900.0
2020-04-23,31816000.0
2018-12-14,20692900.0
2019-08-27,25290100.0
2018-08-08,14244100.0
2018-10-11,10675900.0
2018-11-12,7180600.0
2019-07-26,9761400.0
2019-06-24,15891800.0
2019-05-23,12402500.0
2019-03-20,12153600.0
2019-01-15,10611300.0
2019-11-20,21058300.0
2020-02-07,25267800.0
2020-02-10,13552000.0
2020-04-29,11927600.0
2019-11-26,12769100.0
2020-02-13,28155500.0
2019-01-30,11109000.0
2018-08-23,10794400.0
2018-09-24,18871600.0
2018-11-27,14903500.0
2018-10-26,16360700.0
2019-07-09,12530900.0
2019-06-07,15167300.0
2019-05-06,11463000.0
2019-04-04,24595100.0
2019-09-11,23301400.0
2019-11-29,28429200.0
2020-05-05,25214800.0
2019-12-02,30589900.0
2020-02-19,33077500.0
2020-05-08,40081700.0
2019-05-21,28652100.0
2019-03-18,38004100.0
2018-09-07,22816100.0
2018-08-06,39695200.0
2018-10-09,26624200.0
2019-02-14,31195500.0
2018-12-12,26194900.0
2019-07-24,28669100.0
2019-09-26,27491500.0
2019-10-28,30519900.0
2019-12-05,29031800.0
2020-05-11,31310400.0
2019-07-03,19459700.0
2020-02-25,19158200.0
2020-05-14,25116600.0
2020-02-28,12807700.0
2019-08-08,11417300.0
2019-06-05,15429100.0
2018-07-20,14219900.0
2018-08-21,12103900.0
2018-10-24,18305200.0
2019-04-02,19423100.0
2019-03-01,22619700.0
2019-01-28,11874400.0
2018-12-27,19388100.0
2019-09-09,14433400.0
2020-03-02,17914800.0
2020-05-20,15769700.0
2019-12-17,14454400.0
2020-03-05,9816800.0
2019-02-12,10280600.0
2019-01-11,17157300.0
2018-12-10,15901700.0
2019-08-23,13961000.0
2018-11-08,24827700.0
2019-07-22,22045800.0
2019-06-20,26465600.0
2018-09-05,16544200.0
2019-04-17,16961800.0
2019-09-24,8934700.0
2019-12-20,23904800.0
2020-05-26,18485300.0
2019-04-30,14857500.0
2019-12-23,34721100.0
2020-03-11,29322100.0
2020-05-29,16165100.0
2019-12-26,18644300.0
2020-06-01,24935400.0
2019-05-02,36485200.0
2019-02-27,16980900.0
2018-11-23,33778000.0
2019-08-06,25243600.0
2018-07-18,15163500.0
2018-09-20,19282000.0
2018-10-22,20155600.0
2019-07-05,21187900.0
2019-06-03,14903400.0
2019-10-09,17258200.0
2019-10-11,22843400.0
2020-03-17,17004600.0
2020-06-04,18023200.0
2019-10-14,26336600.0
2020-03-20,25679800.0
2018-11-06,24705200.0
2019-06-18,20429300.0
2019-05-17,24320700.0
2019-04-15,30591400.0
2019-03-14,26789100.0
2019-01-09,35255900.0
2018-08-02,20359800.0
2018-10-05,27241600.0
2019-08-21,20682000.0
2019-10-17,26865600.0
2020-03-23,47021000.0
2020-06-10,18489600.0
2019-02-25,25806700.0
2020-01-07,21759400.0
2020-03-26,23281200.0
2019-10-23,15257000.0
