Dates,BBD
2019-09-10,8.691666603088379
2020-01-15,8.800000190734863
2020-04-03,8.866666793823242
2019-10-31,8.441666603088379
2020-04-06,8.516666412353516
2020-06-24,8.966666221618652
2018-11-09,9.239999771118164
2019-07-23,9.029999732971191
2019-06-21,8.979999542236328
2019-05-20,9.010000228881836
2019-04-18,9.229999542236328
2018-09-06,9.25
2018-10-08,9.199999809265137
2019-02-13,9.289999961853027
2018-12-11,8.989999771118164
2019-09-25,8.829999923706055
2020-01-21,8.899999618530273
2020-04-09,8.850000381469727
2019-11-06,8.529999732971191
2020-01-24,8.600000381469727
2020-01-27,8.710000038146973
2020-04-15,8.890000343322754
2018-12-26,8.760000228881836
2019-08-07,8.65999984741211
2019-06-04,9.020000457763672
2018-09-21,8.930000305175781
2018-07-19,8.84000015258789
2018-08-20,8.920000076293945
2018-10-23,8.829999923706055
2019-05-03,9.010000228881836
2019-04-01,8.8100004196167
2019-02-28,8.470000267028809
2019-11-12,8.949999809265137
2020-01-30,8.649999618530273
2019-11-15,8.579999923706055
2020-04-21,8.40999984741211
2019-04-16,8.380000114440918
2019-03-15,8.140000343322754
2019-02-11,8.020000457763672
2019-01-10,7.889999866485596
2019-08-22,8.0
2018-11-07,8.220000267028809
2018-08-03,8.579999923706055
2018-09-04,8.359999656677246
2019-06-19,8.40999984741211
2019-09-23,8.539999961853027
2019-11-18,8.859999656677246
2020-02-05,9.109999656677246
2020-04-24,9.239999771118164
2019-03-29,9.34000015258789
2019-11-21,9.40999984741211
2020-04-27,9.220000267028809
2020-02-11,9.380000114440918
2020-04-30,9.5600004196167
2019-05-01,9.239999771118164
2019-02-26,9.420000076293945
2019-01-25,9.390000343322754
2018-12-24,9.210000038146973
2019-09-06,9.09000015258789
2018-07-17,9.149999618530273
2018-09-19,9.300000190734863
2019-08-05,9.199999809265137
2019-10-08,9.630000114440918
2019-12-11,9.619999885559082
2019-11-27,9.720000267028809
2020-02-14,9.619999885559082
2020-05-06,9.670000076293945
2019-01-08,9.569999694824219
2018-12-07,9.779999732971191
2019-08-20,9.6899995803833
2018-11-05,9.520000457763672
2019-07-19,9.6899995803833
2018-10-04,10.050000190734863
2019-06-17,10.1899995803833
2019-05-16,10.010000228881836
2018-08-01,10.329999923706055
2019-03-13,10.09000015258789
2019-12-03,10.119999885559082
2020-02-20,9.970000267028809
2019-12-06,9.930000305175781
2020-05-12,9.960000038146973
2019-12-09,10.0
2020-02-26,9.949999809265137
2020-05-15,10.069999694824219
2019-03-28,10.020000457763672
2018-09-17,10.15999984741211
2018-08-16,9.640000343322754
2018-10-19,9.579999923706055
2019-04-29,9.40999984741211
2019-01-23,9.229999542236328
2019-09-04,8.930000305175781
2018-11-20,8.850000381469727
2019-07-02,8.699999809265137
2019-05-31,8.390000343322754
2019-12-12,8.449999809265137
2020-05-18,8.4399995803833
2019-09-27,8.75
2020-03-03,8.670000076293945
2020-05-21,8.300000190734863
2019-05-14,8.369999885559082
2018-08-31,8.15999984741211
2018-07-30,8.09000015258789
2018-10-02,8.220000267028809
2019-04-12,7.96999979019165
2019-03-11,7.909999847412109
2019-02-07,8.0600004196167
2019-07-17,8.010000228881836
2019-09-19,7.650000095367432
2019-10-21,7.539999961853027
2019-12-18,7.570000171661377
2020-03-06,7.579999923706055
2019-10-03,7.610000133514404
2020-03-09,7.849999904632568
2020-05-27,7.610000133514404
2019-12-24,7.78000020980835
2020-03-12,8.020000457763672
2018-12-20,8.199999809265137
2019-08-01,8.449999809265137
2018-08-14,8.279999732971191
2018-07-13,8.3100004196167
2018-10-17,8.289999961853027
2019-05-29,8.100000381469727
2019-03-26,7.980000019073486
2019-02-22,7.989999771118164
2019-10-04,8.149999618530273
2019-11-05,8.029999732971191
2019-12-27,8.010000228881836
2020-06-02,7.989999771118164
2019-12-30,8.010000228881836
2020-03-18,7.940000057220459
2020-06-05,8.149999618530273
2019-07-15,8.130000114440918
2018-12-03,8.119999885559082
2019-06-13,7.949999809265137
2019-01-04,7.679999828338623
2018-08-29,7.679999828338623
2019-02-05,7.800000190734863
2018-11-01,7.849999904632568
2019-08-16,7.849999904632568
2019-04-10,7.869999885559082
2019-09-17,8.029999732971191
2019-10-15,8.210000038146973
2020-01-02,8.210000038146973
2020-06-08,8.210000038146973
2019-10-18,8.180000305175781
2020-03-24,8.350000381469727
2020-06-11,8.069999694824219
2020-01-08,8.039999961853027
2019-04-25,8.210000038146973
2019-07-30,8.550000190734863
2019-02-20,8.609999656677246
2018-07-11,8.720000267028809
2018-09-13,8.960000038146973
2018-10-15,9.020000457763672
2019-06-28,8.8100004196167
2018-12-18,8.640000343322754
2018-11-16,8.600000381469727
2019-10-02,8.619999885559082
2020-03-27,8.640000343322754
2020-01-10,8.529999732971191
2019-10-24,8.539999961853027
2020-03-30,8.149999618530273
2020-06-17,8.109999656677246
2020-01-14,7.96999979019165
2020-04-02,7.869999885559082
2019-01-02,7.869999885559082
2019-08-14,7.949999809265137
2018-10-30,7.800000190734863
2019-06-11,7.75
2019-05-10,7.699999809265137
2019-04-08,7.78000020980835
2018-08-27,7.920000076293945
2018-07-26,7.900000095367432
2018-09-28,7.630000114440918
2019-03-07,7.659999847412109
2019-10-30,7.809999942779541
2020-01-17,7.909999847412109
2020-06-23,7.940000057220459
2020-04-08,8.029999732971191
2020-06-26,8.199999809265137
2019-03-22,8.1899995803833
2019-01-17,8.170000076293945
2019-08-29,8.220000267028809
2018-11-14,8.1899995803833
2019-06-26,8.3100004196167
2018-09-11,8.390000343322754
2018-07-09,8.399999618530273
2018-08-10,8.369999885559082
2019-04-23,8.569999694824219
2019-09-30,8.729999542236328
2020-01-23,8.600000381469727
2019-11-08,8.6899995803833
2020-04-14,8.729999542236328
2019-11-11,8.829999923706055
2020-01-29,8.859999656677246
2020-04-17,8.899999618530273
2018-07-24,8.890000343322754
2018-09-26,9.0
2019-05-08,9.130000114440918
2019-03-05,8.930000305175781
2019-02-01,8.770000457763672
2018-12-31,8.65999984741211
2018-11-29,8.460000038146973
2019-08-12,8.34000015258789
2019-07-11,8.319999694824219
2019-09-13,8.239999771118164
2019-11-14,8.069999694824219
2020-04-20,8.149999618530273
2020-02-04,8.350000381469727
2020-04-23,7.920000076293945
2018-12-14,7.949999809265137
2019-08-27,7.980000019073486
2018-08-08,8.0600004196167
2018-10-11,7.900000095367432
2018-11-12,7.889999866485596
2019-07-26,7.769999980926514
2019-06-24,7.619999885559082
2019-05-23,7.559999942779541
2019-03-20,7.730000019073486
2019-01-15,7.71999979019165
2019-11-20,7.869999885559082
2020-02-07,7.710000038146973
2020-02-10,7.650000095367432
2020-04-29,7.710000038146973
2019-11-26,7.829999923706055
2020-02-13,7.699999809265137
2019-01-30,7.559999942779541
2018-08-23,7.489999771118164
2018-09-24,7.239999771118164
2018-11-27,7.389999866485596
2018-10-26,7.25
2019-07-09,7.150000095367432
2019-06-07,6.849999904632568
2019-05-06,6.820000171661377
2019-04-04,6.699999809265137
2019-09-11,6.710000038146973
2019-11-29,6.559999942779541
2020-05-05,6.659999847412109
2019-12-02,6.590000152587891
2020-02-19,6.489999771118164
2020-05-08,6.269999980926514
2019-05-21,6.099999904632568
2019-03-18,5.400000095367432
2018-09-07,5.590000152587891
2018-08-06,5.059999942779541
2018-10-09,4.210000038146973
2019-02-14,4.610000133514404
2018-12-12,4.340000152587891
2019-07-24,4.269999980926514
2019-09-26,3.7899999618530273
2019-10-28,3.6700000762939453
2019-12-05,3.75
2020-05-11,3.2899999618530273
2019-07-03,3.740000009536743
2020-02-25,3.930000066757202
2020-05-14,4.25
2020-02-28,4.010000228881836
2019-08-08,3.990000009536743
2019-06-05,3.9100000858306885
2018-07-20,3.6500000953674316
2018-08-21,3.700000047683716
2018-10-24,3.4100000858306885
2019-04-02,3.880000114440918
2019-03-01,4.110000133514404
2019-01-28,4.119999885559082
2018-12-27,4.329999923706055
2019-09-09,4.159999847412109
2020-03-02,4.03000020980835
2020-05-20,3.8299999237060547
2019-12-17,3.75
2020-03-05,3.7200000286102295
2019-02-12,3.6500000953674316
2019-01-11,3.4600000381469727
2018-12-10,3.559999942779541
2019-08-23,3.440000057220459
2018-11-08,3.0199999809265137
2019-07-22,3.1600000858306885
2019-06-20,3.4800000190734863
2018-09-05,3.6500000953674316
2019-04-17,3.4800000190734863
2019-09-24,3.299999952316284
2019-12-20,3.2100000381469727
2020-05-26,3.2300000190734863
2019-04-30,3.0999999046325684
2019-12-23,2.890000104904175
2020-03-11,3.009999990463257
2020-05-29,3.0299999713897705
2019-12-26,2.9100000858306885
2020-06-01,2.7899999618530273
2019-05-02,2.680000066757202
2019-02-27,2.9200000762939453
2018-11-23,3.0199999809265137
2019-08-06,3.0
2018-07-18,3.0299999713897705
2018-09-20,3.2200000286102295
2018-10-22,3.240000009536743
2019-07-05,3.5199999809265137
2019-06-03,3.5899999141693115
2019-10-09,3.5299999713897705
2019-10-11,3.369999885559082
2020-03-17,3.549999952316284
2020-06-04,3.7799999713897705
2019-10-14,4.190000057220459
2020-03-20,4.090000152587891
2018-11-06,4.429999828338623
2019-06-18,4.53000020980835
2019-05-17,4.559999942779541
2019-04-15,4.420000076293945
2019-03-14,3.9800000190734863
2019-01-09,4.150000095367432
2018-08-02,3.9700000286102295
2018-10-05,4.110000133514404
2019-08-21,4.170000076293945
2019-10-17,4.099999904632568
2020-03-23,4.079999923706055
2020-06-10,4.050000190734863
2019-02-25,4.110000133514404
2020-01-07,3.869999885559082
2020-03-26,3.8499999046325684
2019-10-23,3.75
