Dates,BBD
2018-10-04,9.671782493591309
2019-06-17,9.671782493591309
2019-05-16,9.728452682495117
2018-08-01,9.813460350036621
2019-03-13,9.681227684020996
2019-12-03,9.624554634094238
2020-02-20,9.473435401916504
2019-12-06,9.435654640197754
2020-05-12,9.416765213012695
2019-12-09,9.709562301635742
2020-02-26,9.426209449768066
2020-05-15,9.586773872375488
2019-03-28,9.530105590820312
2018-09-17,9.690671920776367
2018-08-16,9.123967170715332
2018-10-19,9.06729793548584
2019-04-29,9.010624885559082
2019-01-23,8.765053749084473
2019-09-04,8.538368225097656
2018-11-20,8.387248992919922
2019-07-02,8.288021087646484
2019-05-31,8.004508018493652
2019-12-12,8.127364158630371
2020-05-18,8.278569221496582
2019-09-27,8.391974449157715
2020-03-03,8.240767478942871
2020-05-21,7.985605239868164
2019-05-14,8.099011421203613
2018-08-31,7.758794784545898
2018-07-30,7.796596527099609
2018-10-02,7.8154988288879395
2019-04-12,7.598138332366943
2019-03-11,7.569787979125977
2019-02-07,7.720994472503662
2019-07-17,7.579238414764404
2019-09-19,7.295725345611572
2019-10-21,7.201220512390137
2019-12-18,7.239023208618164
2020-03-06,7.229572296142578
2019-10-03,7.361877918243408
2020-03-09,7.5508856773376465
2020-05-27,7.262468338012695
2019-12-24,7.451594829559326
2020-03-12,7.621809005737305
2018-12-20,7.933868885040283
2019-08-01,8.009519577026367
2018-08-14,7.90549898147583
2018-07-13,7.933868885040283
2018-10-17,7.877129077911377
2019-05-29,7.706915378570557
2019-03-26,7.59343957901001
2019-02-22,7.773110389709473
2019-10-04,7.773110389709473
2019-11-05,7.621809005737305
2019-12-27,7.688004493713379
2020-06-02,7.678548336029053
2019-12-30,7.621809005737305
2020-03-18,7.706915378570557
2020-06-05,7.792022228240967
2019-07-15,7.801478862762451
2018-12-03,7.697459697723389
2019-06-13,7.536701679229736
2019-01-04,7.3521881103515625
2018-08-29,7.408961296081543
2019-02-05,7.560356616973877
2018-11-01,7.43734884262085
2019-08-16,7.446810245513916
2019-04-10,7.607669353485107
2019-09-17,7.683366775512695
2019-10-15,7.825301170349121
2020-01-02,7.8347625732421875
2020-06-08,7.8347625732421875
2019-10-18,8.033469200134277
2020-03-24,7.910462379455566
2020-06-11,7.955362796783447
2020-01-08,7.945602893829346
2019-04-25,8.31652545928955
2019-07-30,8.492227554321289
2019-02-20,8.482466697692871
2018-07-11,8.638647079467773
2018-09-13,8.960765838623047
2018-10-15,8.863155364990234
2019-06-28,8.882675170898438
2018-12-18,8.550795555114746
2018-11-16,8.501988410949707
2019-10-02,8.448269844055176
2020-03-27,8.594772338867188
2020-01-10,8.409205436706543
2019-10-24,8.350605010986328
2020-03-30,8.008766174316406
2020-06-17,7.998998641967773
2020-01-14,7.881797790527344
2020-04-02,7.774364471435547
2019-01-02,7.725529670715332
2019-08-14,7.84273099899292
2018-10-30,7.676694869995117
2019-06-11,7.637628555297852
2019-05-10,7.588794708251953
2019-04-08,7.705996036529541
2018-08-27,7.813430309295654
2018-07-26,7.745062828063965
2018-09-28,7.588794708251953
2019-03-07,7.666928768157959
2019-10-30,7.666928768157959
2020-01-17,7.764596939086914
2020-06-23,7.818348407745361
2020-04-08,7.974715709686279
2020-06-26,8.052899360656738
2019-03-22,8.091989517211914
2019-01-17,8.121309280395508
2019-08-29,8.082219123840332
2018-11-14,8.052899360656738
2019-06-26,8.248356819152832
2018-09-11,8.248356819152832
2018-07-09,8.219038009643555
2018-08-10,8.31676959991455
2019-04-23,8.541545867919922
2019-09-30,8.668593406677246
2020-01-23,8.53559684753418
2019-11-08,8.664624214172363
2020-04-14,8.684473037719727
2019-11-11,8.873050689697266
2020-01-29,8.83335018157959
2020-04-17,8.882975578308105
2018-07-24,8.882975578308105
2018-09-26,9.160879135131836
2019-05-08,9.185704231262207
2019-03-05,8.947373390197754
2019-02-01,8.788485527038574
2018-12-31,8.649457931518555
2018-11-29,8.50050163269043
2019-08-12,8.311820983886719
2019-07-11,8.291960716247559
2019-09-13,8.321752548217773
2019-11-14,8.063559532165527
2020-04-20,8.182724952697754
2020-02-04,8.381335258483887
2020-04-23,7.8649492263793945
2018-12-14,7.964255332946777
2019-08-27,8.222448348999023
2018-08-08,8.10328197479248
2018-10-11,7.8649492263793945
2018-11-12,7.914601802825928
2019-07-26,7.72592306137085
2019-06-24,7.755713939666748
2019-05-23,7.57696533203125
2019-03-20,7.696130752563477
2019-01-15,7.7110371589660645
2019-11-20,7.820342540740967
2020-02-07,7.730910301208496
2020-02-10,7.750783920288086
2020-04-29,7.790532112121582
2019-11-26,7.83027982711792
2020-02-13,7.720973968505859
2019-01-30,7.561983108520508
2018-08-23,7.502361297607422
2018-09-24,7.28829288482666
2018-11-27,7.407773494720459
2018-10-26,7.278336048126221
2019-07-09,7.208639144897461
2019-06-07,6.969679832458496
2019-05-06,6.850199222564697
2019-04-04,6.760588645935059
2019-09-11,6.690891742706299
2019-11-29,6.750631809234619
2020-05-05,6.86015510559082
2019-12-02,6.6250410079956055
2020-02-19,6.644966125488281
2020-05-08,6.366016864776611
2019-05-21,6.097030162811279
2019-03-18,5.469394683837891
2018-09-07,5.768268585205078
2018-08-06,5.240258693695068
2018-10-09,4.433298110961914
2019-02-14,5.180483818054199
2018-12-12,4.413372993469238
2019-07-24,4.73217248916626
2019-09-26,3.9351749420166016
2019-10-28,4.0846123695373535
2019-12-05,3.755850076675415
2020-05-11,3.3872392177581787
2019-07-03,4.0148749351501465
2020-02-25,4.353598594665527
2020-05-14,4.443260669708252
2020-02-28,4.05472469329834
2019-08-08,4.114499568939209
2019-06-05,4.044762134552002
2018-07-20,3.765812873840332
2018-08-21,3.779210329055786
2018-10-24,3.539893627166748
2019-04-02,3.9487264156341553
2019-03-01,4.108270645141602
2019-01-28,4.367530822753906
2018-12-27,4.357559680938721
2019-09-09,4.367530822753906
2020-03-02,4.038470268249512
2020-05-20,3.88889741897583
2019-12-17,3.7592673301696777
2020-03-05,3.8390398025512695
2019-02-12,3.6595523357391357
2019-01-11,3.509979248046875
2018-12-10,3.5897512435913086
2019-08-23,3.470093011856079
2018-11-08,3.1111178398132324
2019-07-22,3.230776309967041
2019-06-20,3.5897512435913086
2018-09-05,3.829068183898926
2019-04-17,3.509979248046875
2019-09-24,3.3205201625823975
2019-12-20,3.30057692527771
2020-05-26,3.260690927505493
2019-04-30,3.1410326957702637
2019-12-23,2.961544990539551
2020-03-11,3.1741535663604736
2020-05-29,3.0443923473358154
2019-12-26,2.9146316051483154
2020-06-01,2.8647232055664062
2019-05-02,3.0344107151031494
2019-02-27,2.9345946311950684
2018-11-23,3.1042819023132324
2019-08-06,2.9944841861724854
2018-07-18,3.0843186378479004
2018-09-20,3.3039143085479736
2018-10-22,3.3438408374786377
2019-07-05,3.5734176635742188
2019-06-03,3.683215856552124
2019-10-09,3.553454637527466
2019-10-11,3.4536385536193848
2020-03-17,3.633307695388794
2020-06-04,3.9659695625305176
2019-10-14,4.225705623626709
2020-03-20,4.255675315856934
2018-11-06,4.495431423187256
2019-06-18,4.795126914978027
2019-05-17,4.655268669128418
2019-04-15,4.415512561798096
2019-03-14,4.045888423919678
2019-01-09,4.265665054321289
2018-08-02,4.115817070007324
2018-10-05,4.225705623626709
2019-08-21,4.225705623626709
2019-10-17,4.135796546936035
2020-03-23,4.095837593078613
2020-06-10,4.065867900848389
2019-02-25,4.175755977630615
2020-01-07,3.876060962677002
2020-03-26,3.975959300994873
2019-10-23,3.766172409057617
