Dates,BBD
2018-06-20,6.050000190734863
2018-06-21,5.883333206176758
2018-06-25,5.808333396911621
2018-06-22,5.824999809265137
2018-06-26,5.7833333015441895
2018-06-27,5.683333396911621
2018-06-28,5.724999904632568
2018-06-29,5.824999809265137
2018-07-02,5.666666507720947
2018-07-03,5.9666666984558105
2018-07-05,5.9666666984558105
2018-07-16,6.058333396911621
2018-09-18,6.0916666984558105
2019-01-24,6.108333110809326
2019-09-05,6.058333396911621
2018-11-21,6.0916666984558105
2020-01-13,6.2833333015441895
2020-04-01,6.300000190734863
2020-06-19,6.483333110809326
2019-10-29,6.433333396911621
2020-01-16,6.366666793823242
2020-06-22,6.8416666984558105
2018-10-03,6.675000190734863
2018-07-31,6.849999904632568
2019-03-12,7.074999809265137
2019-02-08,7.0
2019-01-07,6.925000190734863
2018-12-06,6.983333110809326
2019-08-19,6.866666793823242
2019-07-18,6.9083333015441895
2019-05-15,6.858333110809326
2019-09-20,7.2166666984558105
2019-11-01,7.1583333015441895
2020-04-07,7.183333396911621
2020-06-25,7.025000095367432
2020-06-16,6.758333206176758
2019-11-04,6.400000095367432
2020-01-22,6.258333206176758
2019-11-07,6.425000190734863
2020-04-13,6.358333110809326
2019-07-01,6.383333206176758
2019-05-30,6.1583333015441895
2018-08-15,6.058333396911621
2018-10-18,5.991666793823242
2019-03-27,5.9083333015441895
2019-01-22,5.933333396911621
2018-12-21,5.824999809265137
2019-09-03,5.958333492279053
2018-11-19,5.875
2019-08-02,5.933333396911621
2020-01-28,5.816666603088379
2020-04-16,5.849999904632568
2019-11-13,5.583333492279053
2020-01-31,5.616666793823242
2018-12-04,5.766666889190674
2018-11-02,5.916666507720947
2019-07-16,5.891666889190674
2018-08-30,5.583333492279053
2018-10-01,5.683333396911621
2019-06-14,5.574999809265137
2019-05-13,5.599999904632568
2019-04-11,5.808333396911621
2019-02-06,5.858333110809326
2019-09-18,5.916666507720947
2020-02-03,5.983333110809326
2020-04-22,6.083333492279053
2019-11-19,6.016666889190674
2020-02-06,5.833333492279053
2019-11-22,6.0333333015441895
2019-03-25,6.141666889190674
2019-02-21,6.041666507720947
2018-12-19,5.925000190734863
2018-07-12,6.4083333015441895
2018-09-14,6.933333396911621
2018-08-13,6.724999904632568
2018-10-16,6.816666603088379
2019-07-31,7.4083333015441895
2019-05-28,7.5
2019-04-26,7.2833333015441895
2020-04-28,7.183333396911621
2019-11-25,7.2166666984558105
2020-02-12,7.224999904632568
2020-05-01,7.483333110809326
2020-05-04,7.625
2019-06-12,7.516666889190674
2019-04-09,7.449999809265137
2019-03-08,7.558333396911621
2019-02-04,7.516666889190674
2018-07-27,7.516666889190674
2018-08-28,7.6583333015441895
2019-01-03,7.741666793823242
2019-08-15,8.0
2018-10-31,7.833333492279053
2019-09-16,7.808333396911621
2020-02-18,8.141666412353516
2020-05-07,8.300000190734863
2018-08-17,8.308333396911621
2019-12-04,8.158333778381348
2020-02-21,8.041666984558105
2018-12-17,8.041666984558105
2019-08-30,7.949999809265137
2018-11-15,7.900000095367432
2019-07-29,7.724999904632568
2019-06-27,7.791666507720947
2019-04-24,8.058333396911621
2018-07-10,8.233333587646484
2018-09-12,8.199999809265137
2019-02-19,8.050000190734863
2019-01-18,8.050000190734863
2020-02-24,8.033333778381348
2020-05-13,7.925000190734863
2019-12-10,8.074999809265137
2020-02-27,8.316666603088379
2019-12-13,8.391666412353516
2020-05-19,8.399999618530273
2019-03-06,8.375
2018-11-30,8.233333587646484
2019-08-13,8.191666603088379
2019-07-12,8.308333396911621
2019-06-10,7.974999904632568
2019-05-09,8.024999618530273
2018-07-25,8.216666221618652
2018-09-27,8.291666984558105
2018-10-29,8.233333587646484
2019-10-16,8.149999618530273
2019-12-16,8.183333396911621
2020-03-04,8.333333015441895
2020-05-22,8.274999618530273
2019-10-01,8.191666603088379
2019-12-19,8.041666984558105
2018-09-10,7.875
2019-05-24,8.100000381469727
2018-08-09,8.283333778381348
2019-04-22,8.308333396911621
2019-03-21,8.899999618530273
2019-01-16,9.008333206176758
2019-08-28,9.191666603088379
2018-11-13,9.216666221618652
2018-10-12,9.225000381469727
2019-06-25,9.458333015441895
2020-03-10,9.533333778381348
2020-05-28,9.341666221618652
2019-10-07,9.449999809265137
2020-03-13,9.399999618530273
2019-10-10,9.433333396911621
2020-03-16,9.441666603088379
2020-06-03,9.574999809265137
2018-11-28,9.399999618530273
2018-09-25,9.441666603088379
2018-07-23,9.516666412353516
2018-08-24,9.649999618530273
2019-07-10,9.649999618530273
2019-05-07,9.75
2019-04-05,9.708333015441895
2019-03-04,10.466666221618652
2019-01-31,10.25
2019-09-12,10.391666412353516
2019-12-31,10.449999809265137
2020-03-19,10.100000381469727
2020-01-03,9.958333015441895
2020-06-09,10.100000381469727
2019-02-15,9.941666603088379
2019-01-14,10.266666412353516
2018-07-06,10.100000381469727
2018-08-07,10.366666793823242
2018-10-10,10.358333587646484
2018-12-13,10.258333206176758
2019-08-26,10.258333206176758
2019-07-25,9.908333778381348
2019-05-22,9.966666221618652
2019-03-19,9.975000381469727
2020-01-06,9.983333587646484
2020-03-25,9.983333587646484
2020-06-12,9.816666603088379
2019-10-22,9.550000190734863
2020-01-09,9.416666984558105
2020-06-15,9.5
2019-10-25,9.441666603088379
2020-03-31,9.199999809265137
2020-06-18,9.266666412353516
2019-04-03,9.708333015441895
2018-08-22,9.774999618530273
2018-10-25,9.958333015441895
2019-01-29,9.833333015441895
2018-12-28,10.0
2018-11-26,10.091666221618652
2019-08-09,10.083333015441895
2019-07-08,9.908333778381348
2019-06-06,9.625
2019-09-10,9.074999809265137
2020-01-15,9.024999618530273
2020-04-03,9.066666603088379
2019-10-31,8.741666793823242
2020-04-06,9.008333206176758
2020-06-24,9.183333396911621
2018-11-09,9.479999542236328
2019-07-23,9.300000190734863
2019-06-21,9.350000381469727
2019-05-20,9.350000381469727
2019-04-18,9.449999809265137
2018-09-06,9.40999984741211
2018-10-08,9.359999656677246
2019-02-13,9.430000305175781
2018-12-11,9.260000228881836
2019-09-25,9.210000038146973
2020-01-21,9.079999923706055
2020-04-09,9.029999732971191
2019-11-06,8.899999618530273
2020-01-24,8.960000038146973
2020-01-27,8.949999809265137
2020-04-15,9.149999618530273
2018-12-26,9.020000457763672
2019-08-07,9.079999923706055
2019-06-04,9.180000305175781
2018-09-21,9.1899995803833
2018-07-19,9.0600004196167
2018-08-20,9.15999984741211
2018-10-23,9.029999732971191
2019-05-03,9.149999618530273
2019-04-01,8.970000267028809
2019-02-28,8.75
2019-11-12,9.119999885559082
2020-01-30,8.890000343322754
2019-11-15,8.869999885559082
2020-04-21,8.5600004196167
2019-04-16,8.510000228881836
2019-03-15,8.359999656677246
2019-02-11,8.260000228881836
2019-01-10,8.140000343322754
2019-08-22,8.279999732971191
2018-11-07,8.739999771118164
2018-08-03,8.770000457763672
2018-09-04,8.609999656677246
2019-06-19,8.579999923706055
2019-09-23,8.859999656677246
2019-11-18,9.119999885559082
2020-02-05,9.300000190734863
2020-04-24,9.479999542236328
2019-03-29,9.520000457763672
2019-11-21,9.59000015258789
2020-04-27,9.600000381469727
2020-02-11,9.600000381469727
2020-04-30,9.739999771118164
2019-05-01,9.520000457763672
2019-02-26,9.600000381469727
