Dates,MCK
2019-09-19,144.85000610351562
2019-10-21,147.0800018310547
2019-12-18,138.75
2020-03-06,138.10000610351562
2019-10-03,137.9600067138672
2020-03-09,138.27000427246094
2020-05-27,139.14999389648438
2019-12-24,140.5399932861328
2020-03-12,141.3699951171875
2018-12-20,143.60000610351562
2019-08-01,143.7899932861328
2018-08-14,142.83999633789062
2018-07-13,148.52999877929688
2018-10-17,146.10000610351562
2019-05-29,143.52999877929688
2019-03-26,144.16000366210938
2019-02-22,143.75
2019-10-04,143.72000122070312
2019-11-05,145.6999969482422
2019-12-27,146.82000732421875
2020-06-02,142.92999267578125
2019-12-30,140.30999755859375
2020-03-18,142.3000030517578
2020-06-05,139.1699981689453
2019-07-15,135.52999877929688
2018-12-03,136.66000366210938
2019-06-13,135.8000030517578
2019-01-04,131.08999633789062
2018-08-29,131.10000610351562
2019-02-05,130.67999267578125
2018-11-01,130.22999572753906
2019-08-16,130.27000427246094
2019-04-10,132.22999572753906
2019-09-17,132.80999755859375
2019-10-15,134.74000549316406
2020-01-02,134.10000610351562
2020-06-08,138.1699981689453
2019-10-18,144.83999633789062
2020-03-24,150.50999450683594
2020-06-11,152.25999450683594
2020-01-08,147.35000610351562
2019-04-25,146.9199981689453
2019-07-30,146.05999755859375
2019-02-20,145.60000610351562
2018-07-11,145.9600067138672
2018-09-13,145.47999572753906
2018-10-15,149.39999389648438
2019-06-28,136.7899932861328
2018-12-18,133.0
2018-11-16,137.11000061035156
2019-10-02,137.60000610351562
2020-03-27,137.77000427246094
2020-01-10,135.64999389648438
2019-10-24,137.30999755859375
2020-03-30,140.1999969482422
2020-06-17,140.33999633789062
2020-01-14,144.8300018310547
2020-04-02,145.6999969482422
2019-01-02,144.64999389648438
2019-08-14,148.32000732421875
2018-10-30,149.58999633789062
2019-06-11,150.25
2019-05-10,150.6999969482422
2019-04-08,152.25999450683594
2018-08-27,152.61000061035156
2018-07-26,153.27000427246094
2018-09-28,145.8000030517578
2019-03-07,146.2899932861328
2019-10-30,144.63999938964844
2020-01-17,143.50999450683594
2020-06-23,141.7899932861328
2020-04-08,142.9600067138672
2020-06-26,140.61000061035156
2019-03-22,142.27000427246094
2019-01-17,142.8800048828125
2019-08-29,142.75
2018-11-14,143.36000061035156
2019-06-26,143.92999267578125
2018-09-11,140.60000610351562
2018-07-09,142.1999969482422
2018-08-10,137.89999389648438
2019-04-23,136.99000549316406
2019-09-30,135.61000061035156
2020-01-23,137.63999938964844
2019-11-08,137.60000610351562
2020-04-14,138.80999755859375
2019-11-11,139.30999755859375
2020-01-29,139.44000244140625
2020-04-17,137.1699981689453
2018-07-24,138.32000732421875
2018-09-26,138.69000244140625
2019-05-08,136.72000122070312
2019-03-05,138.16000366210938
2019-02-01,137.85000610351562
2018-12-31,140.55999755859375
2018-11-29,141.3000030517578
2019-08-12,143.80999755859375
2019-07-11,143.64999389648438
2019-09-13,150.6699981689453
2019-11-14,154.02999877929688
2020-04-20,156.25999450683594
2020-02-04,156.3300018310547
2020-04-23,155.27000427246094
2018-12-14,155.74000549316406
2019-08-27,155.11000061035156
2018-08-08,152.6199951171875
2018-10-11,150.6300048828125
2018-11-12,152.1199951171875
2019-07-26,149.33999633789062
2019-06-24,147.1999969482422
2019-05-23,142.61000061035156
2019-03-20,143.89999389648438
2019-01-15,149.25
2019-11-20,152.14999389648438
2020-02-07,158.32000732421875
2020-02-10,156.32000732421875
2020-04-29,162.13999938964844
2019-11-26,164.64999389648438
2020-02-13,168.02000427246094
2019-01-30,167.91000366210938
2018-08-23,168.02999877929688
2018-09-24,167.6300048828125
2018-11-27,168.00999450683594
2018-10-26,170.77999877929688
2019-07-09,170.9600067138672
2019-06-07,165.55999755859375
2019-05-06,160.85000610351562
2019-04-04,158.97999572753906
2019-09-11,147.7100067138672
2019-11-29,139.86000061035156
2020-05-05,150.41000366210938
2019-12-02,147.8000030517578
2020-02-19,152.25999450683594
2020-05-08,145.1199951171875
2019-05-21,141.49000549316406
2019-03-18,131.97000122070312
2018-09-07,138.0
2018-08-06,135.1699981689453
2018-10-09,124.02999877929688
2019-02-14,132.57000732421875
2018-12-12,121.27999877929688
2019-07-24,139.47000122070312
2019-09-26,135.89999389648438
2019-10-28,127.4000015258789
2019-12-05,124.97000122070312
2020-05-11,115.75
2019-07-03,126.30999755859375
2020-02-25,121.23999786376953
2020-05-14,131.66000366210938
2020-02-28,125.69999694824219
2019-08-08,138.02000427246094
2019-06-05,135.25999450683594
2018-07-20,133.05999755859375
2018-08-21,129.1999969482422
2018-10-24,125.48999786376953
2019-04-02,135.1999969482422
2019-03-01,132.0800018310547
2019-01-28,131.55999755859375
2018-12-27,133.32000732421875
2019-09-09,131.02000427246094
2020-03-02,137.66000366210938
2020-05-20,137.97999572753906
2019-12-17,138.11000061035156
2020-03-05,141.61000061035156
2019-02-12,140.49000549316406
2019-01-11,132.44000244140625
2018-12-10,135.22000122070312
2019-08-23,136.57000732421875
2018-11-08,139.94000244140625
2019-07-22,143.27999877929688
2019-06-20,140.36000061035156
2018-09-05,140.25999450683594
2019-04-17,141.25
2019-09-24,134.6999969482422
2019-12-20,135.67999267578125
2020-05-26,133.5500030517578
2019-04-30,131.86000061035156
2019-12-23,134.5800018310547
2020-03-11,135.97000122070312
2020-05-29,140.25999450683594
2019-12-26,134.77000427246094
2020-06-01,129.6300048828125
2019-05-02,129.4199981689453
2019-02-27,136.4499969482422
2018-11-23,142.67999267578125
2019-08-06,144.6300048828125
2018-07-18,146.36000061035156
2018-09-20,145.82000732421875
2018-10-22,149.4199981689453
2019-07-05,149.19000244140625
2019-06-03,155.33999633789062
2019-10-09,156.86000061035156
2019-10-11,158.6699981689453
2020-03-17,158.94000244140625
2020-06-04,163.19000244140625
2019-10-14,161.72000122070312
2020-03-20,159.52000427246094
2018-11-06,161.6199951171875
2019-06-18,164.67999267578125
2019-05-17,161.19000244140625
2019-04-15,154.38999938964844
2019-03-14,146.55999755859375
2019-01-09,148.25
2018-08-02,151.72000122070312
2018-10-05,156.32000732421875
2019-08-21,154.4499969482422
2019-10-17,153.4199981689453
2020-03-23,156.6999969482422
2020-06-10,154.88999938964844
2019-02-25,153.6699981689453
2020-01-07,150.55999755859375
2020-03-26,151.2899932861328
2019-10-23,148.2100067138672
