Dates,MCK
2019-05-06,160.19000244140625
2019-04-04,157.7100067138672
2019-09-11,147.66000366210938
2019-11-29,137.94000244140625
2020-05-05,139.25
2019-12-02,145.77000427246094
2020-02-19,149.1699981689453
2020-05-08,141.1199951171875
2019-05-21,137.10000610351562
2019-03-18,121.30999755859375
2018-09-07,129.00999450683594
2018-08-06,133.3800048828125
2018-10-09,120.5199966430664
2019-02-14,124.0199966430664
2018-12-12,112.5999984741211
2019-07-24,120.0
2019-09-26,124.80000305175781
2019-10-28,126.31999969482422
2019-12-05,119.51000213623047
2020-05-11,113.70999908447266
2019-07-03,118.6500015258789
2020-02-25,120.12000274658203
2020-05-14,121.37999725341797
2020-02-28,122.95999908447266
2019-08-08,127.22000122070312
2019-06-05,132.3300018310547
2018-07-20,129.14999389648438
2018-08-21,121.1500015258789
2018-10-24,123.23999786376953
2019-04-02,128.1300048828125
2019-03-01,131.5399932861328
2019-01-28,128.80999755859375
2018-12-27,130.61000061035156
2019-09-09,129.16000366210938
2020-03-02,133.0800018310547
2020-05-20,133.39999389648438
2019-12-17,135.1199951171875
2020-03-05,137.41000366210938
2019-02-12,138.25999450683594
2019-01-11,131.27000427246094
2018-12-10,134.2899932861328
2019-08-23,134.39999389648438
2018-11-08,135.32000732421875
2019-07-22,139.41000366210938
2019-06-20,139.94000244140625
2018-09-05,139.27999877929688
2019-04-17,138.0500030517578
2019-09-24,132.97999572753906
2019-12-20,132.80999755859375
2020-05-26,132.94000244140625
2019-04-30,131.35000610351562
2019-12-23,133.02000427246094
2020-03-11,134.47000122070312
2020-05-29,137.11000061035156
2019-12-26,134.72000122070312
2020-06-01,128.8800048828125
2019-05-02,125.6500015258789
2019-02-27,130.3699951171875
2018-11-23,139.1699981689453
2019-08-06,142.5500030517578
2018-07-18,139.22000122070312
2018-09-20,144.52000427246094
2018-10-22,145.88999938964844
2019-07-05,148.82000732421875
2019-06-03,149.60000610351562
2019-10-09,155.6300048828125
2019-10-11,155.10000610351562
2020-03-17,157.6300048828125
2020-06-04,156.4199981689453
2019-10-14,161.1199951171875
2020-03-20,158.38999938964844
2018-11-06,160.6999969482422
2019-06-18,161.0500030517578
2019-05-17,160.42999267578125
2019-04-15,154.3699951171875
2019-03-14,144.55999755859375
2019-01-09,144.74000549316406
2018-08-02,144.39999389648438
2018-10-05,153.3000030517578
2019-08-21,154.17999267578125
2019-10-17,151.83999633789062
2020-03-23,154.77000427246094
2020-06-10,153.97000122070312
2019-02-25,153.4199981689453
2020-01-07,148.6699981689453
2020-03-26,149.10000610351562
2019-10-23,147.1999969482422
