Dates,ORLY
2019-01-15,409.7799987792969
2019-11-20,410.5299987792969
2020-02-07,404.2799987792969
2020-02-10,396.2799987792969
2020-04-29,385.3299865722656
2019-11-26,388.1300048828125
2020-02-13,391.19000244140625
2019-01-30,391.8399963378906
2018-08-23,393.5899963378906
2018-09-24,393.2300109863281
2018-11-27,394.9599914550781
2018-10-26,391.1499938964844
2019-07-09,393.29998779296875
2019-06-07,386.1499938964844
2019-05-06,389.7099914550781
2019-04-04,379.5
2019-09-11,371.239990234375
2019-11-29,360.9100036621094
2020-05-05,367.010009765625
2019-12-02,368.42999267578125
2020-02-19,368.0199890136719
2020-05-08,368.8699951171875
2019-05-21,354.0299987792969
2019-03-18,358.55999755859375
2018-09-07,381.67999267578125
2018-08-06,385.510009765625
2018-10-09,359.8900146484375
2019-02-14,344.0
2018-12-12,325.7200012207031
2019-07-24,307.17999267578125
2019-09-26,291.2099914550781
2019-10-28,291.2699890136719
2019-12-05,290.7300109863281
2020-05-11,255.85000610351562
2019-07-03,272.2699890136719
2020-02-25,279.510009765625
2020-05-14,300.0
2020-02-28,315.1000061035156
2019-08-08,315.25
2019-06-05,309.80999755859375
2018-07-20,288.4200134277344
2018-08-21,288.94000244140625
2018-10-24,300.9700012207031
2019-04-02,311.3699951171875
2019-03-01,345.0
2019-01-28,338.54998779296875
2018-12-27,342.95001220703125
2019-09-09,341.2799987792969
2020-03-02,352.9800109863281
2020-05-20,347.0
2019-12-17,361.7699890136719
2020-03-05,377.7300109863281
2019-02-12,368.3900146484375
2019-01-11,368.3699951171875
2018-12-10,362.510009765625
2019-08-23,386.45001220703125
2018-11-08,381.9800109863281
2019-07-22,385.9200134277344
2019-06-20,398.5899963378906
2018-09-05,390.8999938964844
2019-04-17,387.19000244140625
2019-09-24,379.3900146484375
2019-12-20,374.739990234375
2020-05-26,390.0
2019-04-30,394.0299987792969
2019-12-23,401.0
2020-03-11,394.1300048828125
2020-05-29,396.5299987792969
2019-12-26,397.75
2020-06-01,392.42999267578125
2019-05-02,386.6600036621094
2019-02-27,394.75
2018-11-23,416.29998779296875
2019-08-06,410.0
2018-07-18,410.0
2018-09-20,407.8800048828125
2018-10-22,403.3299865722656
2019-07-05,413.0799865722656
2019-06-03,402.9599914550781
2019-10-09,415.0
2019-10-11,414.82000732421875
2020-03-17,418.95001220703125
2020-06-04,420.3900146484375
2019-10-14,419.92999267578125
2020-03-20,420.07000732421875
2018-11-06,417.8999938964844
2019-06-18,419.7099914550781
2019-05-17,417.3299865722656
2019-04-15,422.7099914550781
2019-03-14,410.9800109863281
2019-01-09,415.0
2018-08-02,403.3500061035156
2018-10-05,426.989990234375
2019-08-21,427.4700012207031
2019-10-17,425.1099853515625
2020-03-23,430.6300048828125
2020-06-10,421.7799987792969
2019-02-25,432.9700012207031
2020-01-07,425.0
2020-03-26,413.2200012207031
2019-10-23,420.7300109863281
