Dates,CVX
2018-08-17,116.62000274658203
2019-12-04,118.76000213623047
2020-02-21,120.0
2018-12-17,120.6500015258789
2019-08-30,118.22000122070312
2018-11-15,120.9000015258789
2019-07-29,117.30000305175781
2019-06-27,116.87999725341797
2019-04-24,113.66000366210938
2018-07-10,117.5
2018-09-12,118.13999938964844
2019-02-19,119.23999786376953
2019-01-18,116.68000030517578
2020-02-24,114.69999694824219
2020-05-13,114.5999984741211
2019-12-10,114.55000305175781
2020-02-27,114.9800033569336
2019-12-13,117.94999694824219
2020-05-19,118.05000305175781
2019-03-06,120.7699966430664
2018-11-30,120.5999984741211
2019-08-13,115.33999633789062
2019-07-12,117.58999633789062
2019-06-10,115.30000305175781
2019-05-09,116.26000213623047
2018-07-25,117.11000061035156
2018-09-27,115.1500015258789
2018-10-29,115.01000213623047
2019-10-16,113.44000244140625
2019-12-16,112.62999725341797
2020-03-04,109.91000366210938
2020-05-22,106.80999755859375
2019-10-01,103.62000274658203
2019-12-19,103.30000305175781
2018-09-10,101.8499984741211
2019-05-24,105.47000122070312
2018-08-09,109.6500015258789
2019-04-22,109.1500015258789
2019-03-21,107.33999633789062
2019-01-16,111.05999755859375
2019-08-28,110.27999877929688
2018-11-13,111.05999755859375
2018-10-12,113.4000015258789
2019-06-25,112.69000244140625
2020-03-10,112.51000213623047
2020-05-28,113.0
2019-10-07,111.33999633789062
2020-03-13,111.9800033569336
2019-10-10,111.43000030517578
2020-03-16,110.75
2020-06-03,113.98999786376953
2018-11-28,113.12000274658203
2018-09-25,112.37999725341797
2018-07-23,111.02999877929688
2018-08-24,114.05999755859375
2019-07-10,111.91000366210938
2019-05-07,113.02999877929688
2019-04-05,112.52999877929688
2019-03-04,113.80000305175781
2019-01-31,116.6500015258789
2019-09-12,117.5
2019-12-31,119.62000274658203
2020-03-19,119.0
2020-01-03,118.01000213623047
2020-06-09,117.73999786376953
2019-02-15,116.93000030517578
2019-01-14,118.33000183105469
2018-07-06,119.16000366210938
2018-08-07,118.37000274658203
2018-10-10,119.62000274658203
2018-12-13,118.9000015258789
2019-08-26,119.30999755859375
2019-07-25,120.06999969482422
2019-05-22,120.27999877929688
2019-03-19,119.41000366210938
2020-01-06,119.80999755859375
2020-03-25,120.29000091552734
2020-06-12,120.0
2019-10-22,120.38999938964844
2020-01-09,122.66999816894531
2020-06-15,121.87000274658203
2019-10-25,123.16999816894531
2020-03-31,123.41999816894531
2020-06-18,120.0999984741211
2019-04-03,122.87000274658203
2018-08-22,123.83999633789062
2018-10-25,124.5999984741211
2019-01-29,124.76000213623047
2018-12-28,124.58999633789062
2018-11-26,125.20999908447266
2019-08-09,126.55999755859375
2019-07-08,125.04000091552734
2019-06-06,124.87000274658203
2019-09-10,124.8499984741211
2020-01-15,122.93000030517578
2020-04-03,123.7699966430664
2019-10-31,123.9800033569336
2020-04-06,122.5999984741211
2020-06-24,124.27999877929688
2018-11-09,123.87000274658203
2019-07-23,125.19999694824219
2019-06-21,125.22000122070312
2019-05-20,124.01000213623047
2019-04-18,125.25
2018-09-06,126.7699966430664
2018-10-08,126.29000091552734
2019-02-13,126.13999938964844
2018-12-11,125.33999633789062
2019-09-25,121.58000183105469
2020-01-21,120.0199966430664
2020-04-09,120.43000030517578
2019-11-06,122.19999694824219
2020-01-24,120.5199966430664
2020-01-27,120.77999877929688
2020-04-15,121.7300033569336
2018-12-26,121.3499984741211
2019-08-07,118.05000305175781
2019-06-04,118.4000015258789
2018-09-21,117.01000213623047
2018-07-19,121.0999984741211
2018-08-20,119.80000305175781
2018-10-23,117.27999877929688
2019-05-03,117.69000244140625
2019-04-01,117.5
2019-02-28,117.30000305175781
2019-11-12,118.37000274658203
2020-01-30,121.12000274658203
2019-11-15,121.16999816894531
2020-04-21,121.91000366210938
2019-04-16,120.66999816894531
2019-03-15,121.19999694824219
2019-02-11,120.98999786376953
2019-01-10,120.05999755859375
2019-08-22,120.70999908447266
2018-11-07,121.02999877929688
2018-08-03,120.9000015258789
2018-09-04,118.80999755859375
2019-06-19,118.30000305175781
2019-09-23,118.87999725341797
2019-11-18,117.04000091552734
2020-02-05,116.54000091552734
2020-04-24,114.22000122070312
2019-03-29,114.69999694824219
2019-11-21,116.5999984741211
2020-04-27,117.87000274658203
2020-02-11,118.20999908447266
2020-04-30,120.73999786376953
2019-05-01,122.19999694824219
2019-02-26,123.37000274658203
2019-01-25,120.37999725341797
2018-12-24,121.23999786376953
2019-09-06,121.0
2018-07-17,120.72000122070312
2018-09-19,121.94999694824219
2019-08-05,122.51000213623047
2019-10-08,124.30999755859375
2019-12-11,124.80000305175781
2019-11-27,124.54000091552734
2020-02-14,124.83999633789062
2020-05-06,124.56999969482422
2019-01-08,123.91999816894531
2018-12-07,123.41000366210938
2019-08-20,125.36000061035156
2018-11-05,124.55000305175781
2019-07-19,122.93000030517578
2018-10-04,123.13999938964844
2019-06-17,123.66000366210938
2019-05-16,123.9000015258789
2018-08-01,124.11000061035156
2019-03-13,125.68000030517578
2019-12-03,125.37999725341797
2020-02-20,126.05999755859375
2019-12-06,125.5
2020-05-12,124.66000366210938
2019-12-09,124.12000274658203
2020-02-26,124.68000030517578
2020-05-15,125.37000274658203
2019-03-28,125.23999786376953
2018-09-17,125.87000274658203
2018-08-16,127.0
2018-10-19,125.23999786376953
2019-04-29,123.4800033569336
2019-01-23,124.0999984741211
2019-09-04,123.70999908447266
2018-11-20,122.0
2019-07-02,121.77999877929688
2019-05-31,119.19000244140625
2019-12-12,118.72000122070312
2020-05-18,117.55000305175781
2019-09-27,119.48999786376953
2020-03-03,123.11000061035156
2020-05-21,123.01000213623047
2019-05-14,121.01000213623047
2018-08-31,120.0199966430664
2018-07-30,117.23999786376953
2018-10-02,116.4000015258789
2019-04-12,117.12999725341797
2019-03-11,117.12999725341797
2019-02-07,117.79000091552734
2019-07-17,118.66000366210938
2019-09-19,116.4800033569336
2019-10-21,115.91999816894531
2019-12-18,116.2699966430664
2020-03-06,116.41000366210938
2019-10-03,117.19000244140625
2020-03-09,117.9800033569336
2020-05-27,115.7699966430664
2019-12-24,117.4800033569336
2020-03-12,118.01000213623047
2018-12-20,117.5
2019-08-01,118.73999786376953
2018-08-14,120.2300033569336
2018-07-13,122.20999908447266
2018-10-17,120.04000091552734
2019-05-29,122.25
2019-03-26,124.86000061035156
2019-02-22,124.12000274658203
2019-10-04,123.55000305175781
2019-11-05,124.7699966430664
2019-12-27,124.0
2020-06-02,123.55000305175781
2019-12-30,124.66999816894531
2020-03-18,123.4800033569336
2020-06-05,123.26000213623047
2019-07-15,119.51000213623047
2018-12-03,118.54000091552734
2019-06-13,119.2699966430664
2019-01-04,115.05999755859375
2018-08-29,112.05999755859375
2019-02-05,113.5999984741211
2018-11-01,113.95999908447266
2019-08-16,112.11000061035156
2019-04-10,112.58999633789062
2019-09-17,113.52999877929688
2019-10-15,115.69000244140625
2020-01-02,115.58000183105469
2020-06-08,115.8499984741211
2019-10-18,116.2300033569336
2020-03-24,115.61000061035156
2020-06-11,115.13999938964844
2020-01-08,115.55000305175781
2019-04-25,116.62999725341797
2019-07-30,117.4000015258789
2019-02-20,118.47000122070312
2018-07-11,117.7699966430664
2018-09-13,119.08000183105469
2018-10-15,117.97000122070312
2019-06-28,118.18000030517578
2018-12-18,115.86000061035156
2018-11-16,115.48999786376953
2019-10-02,117.2300033569336
2020-03-27,121.2300033569336
2020-01-10,121.94000244140625
2019-10-24,121.12999725341797
2020-03-30,120.97000122070312
2020-06-17,120.19999694824219
2020-01-14,121.29000091552734
2020-04-02,120.45999908447266
2019-01-02,121.8499984741211
2019-08-14,121.22000122070312
2018-10-30,119.81999969482422
2019-06-11,118.5
2019-05-10,116.41000366210938
2019-04-08,117.61000061035156
2018-08-27,119.05999755859375
2018-07-26,118.43000030517578
2018-09-28,118.33999633789062
2019-03-07,117.98999786376953
2019-10-30,117.27999877929688
2020-01-17,117.9800033569336
2020-06-23,116.19999694824219
2020-04-08,116.63999938964844
2020-06-26,117.62000274658203
2019-03-22,117.08999633789062
2019-01-17,116.5199966430664
2019-08-29,118.02999877929688
2018-11-14,117.08999633789062
2019-06-26,116.58999633789062
2018-09-11,119.05000305175781
2018-07-09,118.86000061035156
2018-08-10,119.58999633789062
2019-04-23,118.68000030517578
2019-09-30,118.56999969482422
2020-01-23,119.4000015258789
2019-11-08,119.30999755859375
2020-04-14,120.43000030517578
2019-11-11,120.66999816894531
2020-01-29,120.88999938964844
2020-04-17,120.44000244140625
2018-07-24,119.5
2018-09-26,120.80999755859375
2019-05-08,121.77999877929688
2019-03-05,121.23999786376953
2019-02-01,119.0199966430664
2018-12-31,118.55000305175781
2018-11-29,117.58999633789062
2019-08-12,117.5199966430664
2019-07-11,116.47000122070312
2019-09-13,116.5
2019-11-14,116.30000305175781
2020-04-20,116.55999755859375
2020-02-04,117.01000213623047
2020-04-23,115.0999984741211
2018-12-14,113.0999984741211
2019-08-27,112.4000015258789
2018-08-08,112.79000091552734
2018-10-11,110.25
2018-11-12,110.9800033569336
2019-07-26,111.44999694824219
2019-06-24,109.80999755859375
2019-05-23,109.80999755859375
2019-03-20,106.94999694824219
2019-01-15,107.68000030517578
2019-11-20,108.2699966430664
2020-02-07,110.62999725341797
2020-02-10,108.93000030517578
2020-04-29,108.54000091552734
2019-11-26,110.77999877929688
2020-02-13,112.51000213623047
2019-01-30,111.37000274658203
2018-08-23,110.83999633789062
2018-09-24,109.0
2018-11-27,110.5199966430664
2018-10-26,110.77999877929688
2019-07-09,108.98999786376953
2019-06-07,105.70999908447266
2019-05-06,104.80000305175781
2019-04-04,100.86000061035156
2019-09-11,95.94999694824219
2019-11-29,90.62999725341797
2020-05-05,94.0199966430664
2019-12-02,96.79000091552734
2020-02-19,96.37000274658203
2020-05-08,95.70999908447266
2019-05-21,93.91999816894531
2019-03-18,82.2300033569336
2018-09-07,86.23999786376953
2018-08-06,82.2300033569336
2018-10-09,77.2300033569336
2019-02-14,79.9800033569336
2018-12-12,72.56999969482422
2019-07-24,70.4000015258789
2019-09-26,66.20999908447266
2019-10-28,55.2599983215332
2019-12-05,59.529998779296875
2020-05-11,58.2599983215332
2019-07-03,61.47999954223633
2020-02-25,68.29000091552734
2020-05-14,70.30000305175781
2020-02-28,72.12000274658203
2019-08-08,68.01000213623047
2019-06-05,73.2699966430664
2018-07-20,69.51000213623047
2018-08-21,71.75
2018-10-24,78.0
2019-04-02,77.0
2019-03-01,84.26000213623047
2019-01-28,82.29000091552734
2018-12-27,88.73999786376953
2019-09-09,87.18000030517578
2020-03-02,85.45999908447266
2020-05-20,80.45999908447266
2019-12-17,81.30999755859375
2020-03-05,81.33000183105469
2019-02-12,82.66000366210938
2019-01-11,80.27999877929688
2018-12-10,84.94999694824219
2019-08-23,86.30000305175781
2018-11-08,88.4800033569336
2019-07-22,86.75
2019-06-20,89.55000305175781
2018-09-05,92.4800033569336
2019-04-17,93.72000122070312
2019-09-24,91.51000213623047
2019-12-20,88.76000213623047
2020-05-26,94.5
2019-04-30,92.8499984741211
2019-12-23,92.9800033569336
2020-03-11,95.0
2020-05-29,94.20999908447266
2019-12-26,93.12999725341797
2020-06-01,89.9000015258789
2019-05-02,87.29000091552734
2019-02-27,90.6500015258789
2018-11-23,92.4000015258789
2019-08-06,92.52999877929688
2018-07-18,91.0
2018-09-20,92.7699966430664
2018-10-22,91.44999694824219
2019-07-05,92.48999786376953
2019-06-03,94.68000030517578
2019-10-09,93.61000061035156
2019-10-11,90.19000244140625
2020-03-17,90.94000244140625
2020-06-04,93.77999877929688
2019-10-14,95.97000122070312
2020-03-20,96.77999877929688
2018-11-06,99.08000183105469
2019-06-18,102.62999725341797
2019-05-17,100.69999694824219
2019-04-15,101.0
2019-03-14,92.30000305175781
2019-01-09,93.62000274658203
2018-08-02,89.08999633789062
2018-10-05,94.98999786376953
2019-08-21,93.83000183105469
2019-10-17,91.0
2020-03-23,94.41000366210938
2020-06-10,90.31999969482422
2019-02-25,92.5
2020-01-07,89.98999786376953
2020-03-26,87.30999755859375
2019-10-23,88.77999877929688
