Dates,CVX
2019-10-04,124.20999908447266
2019-11-05,124.97000122070312
2019-12-27,124.81999969482422
2020-06-02,125.0
2019-12-30,124.72000122070312
2020-03-18,124.1500015258789
2020-06-05,123.5
2019-07-15,120.25
2018-12-03,119.41999816894531
2019-06-13,119.45999908447266
2019-01-04,115.11000061035156
2018-08-29,113.19000244140625
2019-02-05,114.0
2018-11-01,114.75
2019-08-16,112.75
2019-04-10,114.51000213623047
2019-09-17,114.79000091552734
2019-10-15,117.02999877929688
2020-01-02,116.38999938964844
2020-06-08,117.62000274658203
2019-10-18,116.66000366210938
2020-03-24,116.05999755859375
2020-06-11,115.58000183105469
2020-01-08,116.75
2019-04-25,118.55999755859375
2019-07-30,118.0199966430664
2019-02-20,118.80999755859375
2018-07-11,118.8499984741211
2018-09-13,119.51000213623047
2018-10-15,119.06999969482422
2019-06-28,118.18000030517578
2018-12-18,116.36000061035156
2018-11-16,116.62000274658203
2019-10-02,121.87000274658203
2020-03-27,122.44999694824219
2020-01-10,122.13999938964844
2019-10-24,122.0
2020-03-30,121.19999694824219
2020-06-17,121.38999938964844
2020-01-14,122.05000305175781
2020-04-02,122.41000366210938
2019-01-02,122.94000244140625
2019-08-14,121.38999938964844
2018-10-30,120.0
2019-06-11,118.80000305175781
2019-05-10,118.08000183105469
2019-04-08,118.94999694824219
2018-08-27,119.69999694824219
2018-07-26,119.22000122070312
2018-09-28,118.55999755859375
2019-03-07,118.61000061035156
2019-10-30,117.81999969482422
2020-01-17,118.06999969482422
2020-06-23,116.69999694824219
2020-04-08,117.30000305175781
2020-06-26,117.73999786376953
2019-03-22,119.29000091552734
2019-01-17,117.88999938964844
2019-08-29,118.08999633789062
2018-11-14,117.66000366210938
2019-06-26,118.88999938964844
2018-09-11,119.54000091552734
2018-07-09,119.47000122070312
2018-08-10,119.88999938964844
2019-04-23,119.63999938964844
2019-09-30,118.73999786376953
2020-01-23,119.94000244140625
2019-11-08,120.4000015258789
2020-04-14,120.77999877929688
2019-11-11,121.41999816894531
2020-01-29,121.29000091552734
2020-04-17,121.33999633789062
2018-07-24,120.62999725341797
2018-09-26,121.62999725341797
2019-05-08,122.72000122070312
2019-03-05,121.66999816894531
2019-02-01,119.7300033569336
2018-12-31,119.08999633789062
2018-11-29,117.91999816894531
2019-08-12,117.69000244140625
2019-07-11,116.91000366210938
2019-09-13,116.87999725341797
2019-11-14,116.41000366210938
2020-04-20,117.27999877929688
2020-02-04,117.29000091552734
2020-04-23,115.1500015258789
2018-12-14,113.52999877929688
2019-08-27,113.48999786376953
2018-08-08,112.9800033569336
2018-10-11,110.83000183105469
2018-11-12,111.62000274658203
2019-07-26,111.83999633789062
2019-06-24,111.58000183105469
2019-05-23,110.0
2019-03-20,107.25
2019-01-15,108.33999633789062
2019-11-20,110.6500015258789
2020-02-07,110.66999816894531
2020-02-10,109.44000244140625
2020-04-29,109.80000305175781
2019-11-26,111.37000274658203
2020-02-13,112.5999984741211
2019-01-30,112.33000183105469
2018-08-23,110.97000122070312
2018-09-24,110.2699966430664
2018-11-27,111.0999984741211
2018-10-26,111.06999969482422
2019-07-09,109.19000244140625
2019-06-07,106.95999908447266
2019-05-06,104.91999816894531
2019-04-04,101.61000061035156
2019-09-11,98.19999694824219
2019-11-29,93.44000244140625
2020-05-05,96.68000030517578
2019-12-02,98.4800033569336
2020-02-19,99.0199966430664
2020-05-08,97.38999938964844
2019-05-21,96.05999755859375
2019-03-18,88.01000213623047
2018-09-07,86.30000305175781
2018-08-06,84.83999633789062
2018-10-09,78.12999725341797
2019-02-14,83.5
2018-12-12,78.48999786376953
2019-07-24,72.9800033569336
2019-09-26,66.2300033569336
2019-10-28,58.4900016784668
2019-12-05,60.650001525878906
2020-05-11,59.400001525878906
2019-07-03,67.6500015258789
2020-02-25,73.13999938964844
2020-05-14,77.0999984741211
2020-02-28,73.54000091552734
2019-08-08,72.93000030517578
2019-06-05,75.04000091552734
2018-07-20,72.29000091552734
2018-08-21,78.69999694824219
2018-10-24,78.98999786376953
2019-04-02,80.94999694824219
2019-03-01,85.69000244140625
2019-01-28,86.30000305175781
2018-12-27,89.91000366210938
2019-09-09,87.36000061035156
2020-03-02,87.08000183105469
2020-05-20,83.37999725341797
2019-12-17,82.19000244140625
2020-03-05,87.5
2019-02-12,87.0
2019-01-11,83.79000091552734
2018-12-10,85.25
2019-08-23,88.77999877929688
2018-11-08,88.79000091552734
2019-07-22,90.62000274658203
2019-06-20,90.95999908447266
2018-09-05,95.13999938964844
2019-04-17,95.73999786376953
2019-09-24,92.05000305175781
2019-12-20,91.62000274658203
2020-05-26,95.30000305175781
2019-04-30,93.45999908447266
2019-12-23,94.05999755859375
2020-03-11,95.55999755859375
2020-05-29,94.5999984741211
2019-12-26,94.02999877929688
2020-06-01,90.0
2019-05-02,90.93000030517578
2019-02-27,92.05999755859375
2018-11-23,93.4000015258789
2019-08-06,92.62999725341797
2018-07-18,93.47000122070312
2018-09-20,93.37000274658203
2018-10-22,91.5999984741211
2019-07-05,94.33999633789062
2019-06-03,94.69000244140625
2019-10-09,93.9000015258789
2019-10-11,91.88999938964844
2020-03-17,93.8499984741211
2020-06-04,95.22000122070312
2019-10-14,97.7300033569336
2020-03-20,96.88999938964844
2018-11-06,102.05000305175781
2019-06-18,103.58999633789062
2019-05-17,102.93000030517578
2019-04-15,101.5
2019-03-14,94.19000244140625
2019-01-09,93.6500015258789
2018-08-02,92.08000183105469
2018-10-05,95.58000183105469
2019-08-21,94.0
2019-10-17,93.2300033569336
2020-03-23,94.41000366210938
2020-06-10,91.69000244140625
2019-02-25,93.08999633789062
2020-01-07,90.12999725341797
2020-03-26,89.51000213623047
2019-10-23,88.83000183105469
