Dates,GPC
2019-06-06,109.0999984741211
2019-09-10,107.4800033569336
2020-01-15,108.08999633789062
2020-04-03,109.18000030517578
2019-10-31,109.5199966430664
2020-04-06,111.0
2020-06-24,112.02999877929688
2018-11-09,113.0999984741211
2019-07-23,112.48999786376953
2019-06-21,112.5999984741211
2019-05-20,113.58000183105469
2019-04-18,115.13999938964844
2018-09-06,114.41000366210938
2018-10-08,113.06999969482422
2019-02-13,112.7699966430664
2018-12-11,112.58000183105469
2019-09-25,112.80999755859375
2020-01-21,112.73999786376953
2020-04-09,113.08000183105469
2019-11-06,112.58000183105469
2020-01-24,105.44999694824219
2020-01-27,103.6500015258789
2020-04-15,105.2300033569336
2018-12-26,104.54000091552734
2019-08-07,103.56999969482422
2019-06-04,103.58000183105469
2018-09-21,102.55999755859375
2018-07-19,102.54000091552734
2018-08-20,100.44999694824219
2018-10-23,102.0
2019-05-03,102.12000274658203
2019-04-01,101.36000061035156
2019-02-28,99.08999633789062
2019-11-12,98.5199966430664
2020-01-30,98.5199966430664
2019-11-15,98.62999725341797
2020-04-21,97.02999877929688
2019-04-16,96.76000213623047
2019-03-15,96.41999816894531
2019-02-11,97.55000305175781
2019-01-10,98.08999633789062
2019-08-22,98.30999755859375
2018-11-07,99.80999755859375
2018-08-03,100.0199966430664
2018-09-04,98.23999786376953
2019-06-19,98.58999633789062
2019-09-23,97.20999908447266
2019-11-18,97.80000305175781
2020-02-05,98.9000015258789
2020-04-24,98.9000015258789
2019-03-29,99.22000122070312
2019-11-21,100.87999725341797
2020-04-27,101.22000122070312
2020-02-11,100.6500015258789
2020-04-30,102.29000091552734
2019-05-01,101.97000122070312
2019-02-26,102.9000015258789
2019-01-25,102.44000244140625
2018-12-24,102.8499984741211
2019-09-06,102.93000030517578
2018-07-17,102.38999938964844
2018-09-19,102.91999816894531
2019-08-05,102.79000091552734
2019-10-08,103.79000091552734
2019-12-11,103.9800033569336
2019-11-27,103.94999694824219
2020-02-14,103.37000274658203
2020-05-06,101.94999694824219
2019-01-08,102.83999633789062
2018-12-07,103.58000183105469
2019-08-20,104.61000061035156
2018-11-05,104.6500015258789
2019-07-19,106.1500015258789
2018-10-04,105.5999984741211
2019-06-17,105.12999725341797
2019-05-16,104.16000366210938
2018-08-01,104.19000244140625
2019-03-13,103.9000015258789
2019-12-03,105.41000366210938
2020-02-20,104.80999755859375
2019-12-06,105.3499984741211
2020-05-12,102.22000122070312
2019-12-09,97.61000061035156
2020-02-26,95.18000030517578
2020-05-15,95.80000305175781
2019-03-28,97.0
2018-09-17,97.30000305175781
2018-08-16,97.47000122070312
2018-10-19,97.91000366210938
2019-04-29,98.3499984741211
2019-01-23,97.93000030517578
2019-09-04,97.12000274658203
2018-11-20,94.52999877929688
2019-07-02,92.19999694824219
2019-05-31,90.08000183105469
2019-12-12,91.72000122070312
2020-05-18,90.52999877929688
2019-09-27,91.91000366210938
2020-03-03,91.43000030517578
2020-05-21,89.26000213623047
2019-05-14,91.12000274658203
2018-08-31,88.91999816894531
2018-07-30,88.8499984741211
2018-10-02,89.79000091552734
2019-04-12,90.3499984741211
2019-03-11,89.55000305175781
2019-02-07,89.83999633789062
2019-07-17,89.80999755859375
2019-09-19,87.7300033569336
2019-10-21,87.81999969482422
2019-12-18,87.8499984741211
2020-03-06,88.5999984741211
2019-10-03,89.58999633789062
2020-03-09,90.29000091552734
2020-05-27,90.80000305175781
2019-12-24,91.58999633789062
2020-03-12,93.55999755859375
2018-12-20,94.33000183105469
2019-08-01,95.33999633789062
2018-08-14,97.18000030517578
2018-07-13,98.05000305175781
2018-10-17,97.5199966430664
2019-05-29,98.68000030517578
2019-03-26,97.88999938964844
2019-02-22,97.98999786376953
2019-10-04,98.06999969482422
2019-11-05,97.0199966430664
2019-12-27,97.5
2020-06-02,97.7699966430664
2019-12-30,96.05000305175781
2020-03-18,97.72000122070312
2020-06-05,97.43000030517578
2019-07-15,98.93000030517578
2018-12-03,99.58999633789062
2019-06-13,97.22000122070312
2019-01-04,94.36000061035156
2018-08-29,94.62000274658203
2019-02-05,95.94000244140625
2018-11-01,94.54000091552734
2019-08-16,92.55000305175781
2019-04-10,93.2300033569336
2019-09-17,94.5199966430664
2019-10-15,96.87999725341797
2020-01-02,96.81999969482422
2020-06-08,97.94000244140625
2019-10-18,97.7300033569336
2020-03-24,98.93000030517578
2020-06-11,101.3499984741211
2020-01-08,101.86000061035156
2019-04-25,103.30999755859375
2019-07-30,104.23999786376953
2019-02-20,104.05000305175781
2018-07-11,102.51000213623047
2018-09-13,103.66000366210938
2018-10-15,103.26000213623047
2019-06-28,103.19000244140625
2018-12-18,102.58000183105469
2018-11-16,104.70999908447266
2019-10-02,106.38999938964844
2020-03-27,107.23999786376953
2020-01-10,107.73999786376953
2019-10-24,106.41999816894531
2020-03-30,106.1500015258789
2020-06-17,106.0999984741211
2020-01-14,104.69999694824219
2020-04-02,104.3499984741211
2019-01-02,103.83000183105469
2019-08-14,104.83000183105469
2018-10-30,105.38999938964844
2019-06-11,104.56999969482422
2019-05-10,103.30999755859375
2019-04-08,102.55999755859375
2018-08-27,103.70999908447266
2018-07-26,103.9800033569336
2018-09-28,104.44999694824219
2019-03-07,105.20999908447266
2019-10-30,104.37000274658203
2020-01-17,104.72000122070312
2020-06-23,102.70999908447266
2020-04-08,103.7699966430664
2020-06-26,102.9800033569336
2019-03-22,103.69999694824219
2019-01-17,103.87999725341797
2019-08-29,103.6500015258789
2018-11-14,104.25
2019-06-26,105.7300033569336
2018-09-11,105.16000366210938
2018-07-09,105.3499984741211
2018-08-10,105.88999938964844
2019-04-23,106.0
2019-09-30,105.19000244140625
2020-01-23,105.98999786376953
2019-11-08,106.52999877929688
2020-04-14,105.5199966430664
2019-11-11,106.0
2020-01-29,106.23999786376953
2020-04-17,106.0199966430664
2018-07-24,106.2300033569336
2018-09-26,105.80999755859375
2019-05-08,104.30999755859375
2019-03-05,102.0999984741211
2019-02-01,101.70999908447266
2018-12-31,101.41999816894531
2018-11-29,100.80999755859375
2019-08-12,98.9000015258789
2019-07-11,99.69999694824219
2019-09-13,100.0
2019-11-14,99.30000305175781
2020-04-20,101.58000183105469
2020-02-04,102.80000305175781
2020-04-23,101.41999816894531
2018-12-14,100.20999908447266
2019-08-27,100.16999816894531
2018-08-08,98.06999969482422
2018-10-11,96.16000366210938
2018-11-12,96.58000183105469
2019-07-26,97.16000366210938
2019-06-24,96.87999725341797
2019-05-23,93.56999969482422
2019-03-20,94.30000305175781
2019-01-15,95.38999938964844
2019-11-20,98.0199966430664
2020-02-07,96.1500015258789
2020-02-10,95.37999725341797
2020-04-29,95.13999938964844
2019-11-26,95.70999908447266
2020-02-13,96.55000305175781
2019-01-30,96.95999908447266
2018-08-23,96.47000122070312
2018-09-24,96.76000213623047
2018-11-27,99.3499984741211
2018-10-26,99.61000061035156
2019-07-09,96.20999908447266
2019-06-07,95.72000122070312
2019-05-06,92.04000091552734
2019-04-04,90.18000030517578
2019-09-11,86.70999908447266
2019-11-29,87.23999786376953
2020-05-05,89.04000091552734
2019-12-02,86.36000061035156
2020-02-19,89.25
2020-05-08,85.6500015258789
2019-05-21,82.8499984741211
2019-03-18,80.1500015258789
2018-09-07,85.91999816894531
2018-08-06,83.9000015258789
2018-10-09,78.44999694824219
2019-02-14,79.2699966430664
2018-12-12,70.94999694824219
2019-07-24,76.8499984741211
2019-09-26,66.3499984741211
2019-10-28,64.30999755859375
2019-12-05,55.349998474121094
2020-05-11,50.290000915527344
2019-07-03,60.810001373291016
2020-02-25,64.77999877929688
2020-05-14,68.63999938964844
2020-02-28,64.45999908447266
2019-08-08,66.08000183105469
2019-06-05,67.33000183105469
2018-07-20,62.7400016784668
2018-08-21,61.400001525878906
2018-10-24,58.2599983215332
2019-04-02,67.0999984741211
2019-03-01,69.36000061035156
2019-01-28,73.25
2018-12-27,71.66999816894531
2019-09-09,71.29000091552734
2020-03-02,74.16999816894531
2020-05-20,71.5199966430664
2019-12-17,73.4800033569336
2020-03-05,74.6500015258789
2019-02-12,73.18000030517578
2019-01-11,71.04000091552734
2018-12-10,72.9000015258789
2019-08-23,73.0999984741211
2018-11-08,75.02999877929688
2019-07-22,77.52999877929688
2019-06-20,79.22000122070312
2018-09-05,82.11000061035156
2019-04-17,79.27999877929688
2019-09-24,75.19000244140625
2019-12-20,75.62999725341797
2020-05-26,75.0
2019-04-30,72.61000061035156
2019-12-23,73.72000122070312
2020-03-11,76.44000244140625
2020-05-29,75.98999786376953
2019-12-26,74.16999816894531
2020-06-01,70.62999725341797
2019-05-02,71.0
2019-02-27,73.12000274658203
2018-11-23,77.30999755859375
2019-08-06,76.4000015258789
2018-07-18,77.22000122070312
2018-09-20,77.1500015258789
2018-10-22,77.22000122070312
2019-07-05,82.33999633789062
2019-06-03,87.29000091552734
2019-10-09,84.30999755859375
2019-10-11,83.41000366210938
2020-03-17,84.77999877929688
2020-06-04,84.87000274658203
2019-10-14,89.13999938964844
2020-03-20,90.23999786376953
2018-11-06,92.27999877929688
2019-06-18,93.5199966430664
2019-05-17,91.66000366210938
2019-04-15,88.51000213623047
2019-03-14,83.58999633789062
2019-01-09,85.58999633789062
2018-08-02,85.62000274658203
2018-10-05,88.58000183105469
2019-08-21,88.69000244140625
2019-10-17,88.23999786376953
2020-03-23,87.58000183105469
2020-06-10,87.75
2019-02-25,88.44000244140625
2020-01-07,84.66999816894531
2020-03-26,85.05999755859375
2019-10-23,83.66000366210938
