Dates,GPC
2020-06-03,96.41999816894531
2018-11-28,95.94999694824219
2018-09-25,96.0199966430664
2018-07-23,94.86000061035156
2018-08-24,95.86000061035156
2019-07-10,95.6500015258789
2019-05-07,96.55000305175781
2019-04-05,98.1500015258789
2019-03-04,98.73999786376953
2019-01-31,99.33999633789062
2019-09-12,99.2699966430664
2019-12-31,100.80000305175781
2020-03-19,102.08999633789062
2020-01-03,101.55999755859375
2020-06-09,102.38999938964844
2019-02-15,102.83000183105469
2019-01-14,103.94999694824219
2018-07-06,105.37999725341797
2018-08-07,105.30000305175781
2018-10-10,106.01000213623047
2018-12-13,107.31999969482422
2019-08-26,108.18000030517578
2019-07-25,108.29000091552734
2019-05-22,109.97000122070312
2019-03-19,109.55000305175781
2020-01-06,109.66999816894531
2020-03-25,108.33999633789062
2020-06-12,108.12000274658203
2019-10-22,107.93000030517578
2020-01-09,107.66000366210938
2020-06-15,108.05000305175781
2019-10-25,107.58000183105469
2020-03-31,106.2300033569336
2020-06-18,105.56999969482422
2019-04-03,105.66000366210938
2018-08-22,106.41000366210938
2018-10-25,106.73999786376953
2019-01-29,106.26000213623047
2018-12-28,106.3499984741211
2018-11-26,106.87000274658203
2019-08-09,106.73999786376953
2019-07-08,106.87999725341797
2019-06-06,106.93000030517578
2019-09-10,107.43000030517578
2020-01-15,107.05999755859375
2020-04-03,108.4800033569336
2019-10-31,108.87999725341797
2020-04-06,109.86000061035156
2020-06-24,111.08999633789062
2018-11-09,112.16999816894531
2019-07-23,112.16000366210938
2019-06-21,112.25
2019-05-20,112.5999984741211
2019-04-18,113.5999984741211
2018-09-06,113.86000061035156
2018-10-08,112.7699966430664
2019-02-13,112.0999984741211
2018-12-11,112.41000366210938
2019-09-25,112.0
2020-01-21,112.37999725341797
2020-04-09,112.62000274658203
2019-11-06,112.5199966430664
2020-01-24,105.02999877929688
2020-01-27,102.69000244140625
2020-04-15,102.33999633789062
2018-12-26,103.69000244140625
2019-08-07,102.52999877929688
2019-06-04,102.94999694824219
2018-09-21,102.55000305175781
2018-07-19,101.7300033569336
2018-08-20,100.37999725341797
2018-10-23,99.66000366210938
2019-05-03,101.22000122070312
2019-04-01,100.3499984741211
2019-02-28,98.33999633789062
2019-11-12,97.80999755859375
2020-01-30,97.18000030517578
2019-11-15,96.88999938964844
2020-04-21,96.61000061035156
2019-04-16,96.37999725341797
2019-03-15,95.20999908447266
2019-02-11,96.27999877929688
2019-01-10,96.73999786376953
2019-08-22,97.4000015258789
2018-11-07,98.3499984741211
2018-08-03,99.5
2018-09-04,97.8499984741211
2019-06-19,97.4800033569336
2019-09-23,97.20999908447266
2019-11-18,96.72000122070312
2020-02-05,97.76000213623047
2020-04-24,97.69999694824219
2019-03-29,98.5199966430664
2019-11-21,99.54000091552734
2020-04-27,100.22000122070312
2020-02-11,100.33000183105469
2020-04-30,100.86000061035156
2019-05-01,101.37999725341797
2019-02-26,102.19999694824219
2019-01-25,102.2699966430664
2018-12-24,102.30000305175781
2019-09-06,102.12000274658203
2018-07-17,102.19000244140625
2018-09-19,102.66999816894531
2019-08-05,101.41000366210938
2019-10-08,102.76000213623047
2019-12-11,103.30999755859375
2019-11-27,103.19999694824219
2020-02-14,102.73999786376953
2020-05-06,101.93000030517578
2019-01-08,101.87000274658203
2018-12-07,102.73999786376953
2019-08-20,103.79000091552734
2018-11-05,103.5
2019-07-19,104.81999969482422
2018-10-04,104.9000015258789
2019-06-17,105.0199966430664
2019-05-16,103.91999816894531
2018-08-01,104.0
2019-03-13,103.62000274658203
2019-12-03,104.0999984741211
2020-02-20,104.08000183105469
2019-12-06,104.7300033569336
2020-05-12,101.97000122070312
2019-12-09,96.54000091552734
2020-02-26,95.0999984741211
2020-05-15,94.69000244140625
2019-03-28,95.0999984741211
2018-09-17,96.5
2018-08-16,96.93000030517578
2018-10-19,97.3499984741211
2019-04-29,97.5999984741211
2019-01-23,97.51000213623047
2019-09-04,96.48999786376953
2018-11-20,94.0
2019-07-02,92.1500015258789
2019-05-31,89.25
2019-12-12,89.47000122070312
2020-05-18,89.66000366210938
2019-09-27,90.69999694824219
2020-03-03,90.26000213623047
2020-05-21,89.23999786376953
2019-05-14,88.62000274658203
2018-08-31,88.83999633789062
2018-07-30,87.91999816894531
2018-10-02,89.22000122070312
2019-04-12,90.1500015258789
2019-03-11,89.30999755859375
2019-02-07,89.08000183105469
2019-07-17,89.31999969482422
2019-09-19,87.33999633789062
2019-10-21,87.26000213623047
2019-12-18,87.73999786376953
2020-03-06,87.5199966430664
2019-10-03,89.11000061035156
2020-03-09,89.9000015258789
2020-05-27,89.62000274658203
2019-12-24,90.98999786376953
2020-03-12,91.41000366210938
2018-12-20,92.56999969482422
2019-08-01,94.44999694824219
2018-08-14,95.11000061035156
2018-07-13,96.05999755859375
2018-10-17,97.33000183105469
2019-05-29,98.0199966430664
2019-03-26,97.41000366210938
2019-02-22,97.0
2019-10-04,97.19000244140625
2019-11-05,96.79000091552734
2019-12-27,97.26000213623047
2020-06-02,97.06999969482422
2019-12-30,95.9000015258789
2020-03-18,96.05000305175781
2020-06-05,96.25
2019-07-15,97.83999633789062
2018-12-03,98.69000244140625
2019-06-13,97.22000122070312
2019-01-04,93.69999694824219
2018-08-29,92.87999725341797
2019-02-05,94.19000244140625
2018-11-01,94.54000091552734
2019-08-16,92.41000366210938
2019-04-10,92.62999725341797
2019-09-17,93.22000122070312
2019-10-15,95.80999755859375
2020-01-02,96.23999786376953
2020-06-08,96.72000122070312
2019-10-18,97.47000122070312
2020-03-24,97.83000183105469
2020-06-11,98.4000015258789
2020-01-08,101.41000366210938
2019-04-25,101.41999816894531
2019-07-30,102.38999938964844
2019-02-20,103.58000183105469
2018-07-11,101.75
2018-09-13,102.91000366210938
2018-10-15,102.8499984741211
2019-06-28,102.5
2018-12-18,101.52999877929688
2018-11-16,103.02999877929688
2019-10-02,104.93000030517578
2020-03-27,106.33999633789062
2020-01-10,106.6500015258789
2019-10-24,106.19999694824219
2020-03-30,105.3499984741211
2020-06-17,105.01000213623047
2020-01-14,104.5
2020-04-02,103.27999877929688
2019-01-02,103.33000183105469
2019-08-14,103.86000061035156
2018-10-30,104.30999755859375
2019-06-11,104.30000305175781
2019-05-10,102.75
2019-04-08,102.4800033569336
2018-08-27,102.37000274658203
2018-07-26,103.25
2018-09-28,103.5
2019-03-07,104.44999694824219
2019-10-30,104.16999816894531
2020-01-17,104.16999816894531
2020-06-23,102.58000183105469
2020-04-08,102.91000366210938
2020-06-26,102.41000366210938
2019-03-22,103.58999633789062
2019-01-17,103.18000030517578
2019-08-29,103.58999633789062
2018-11-14,103.20999908447266
2019-06-26,104.02999877929688
2018-09-11,104.08000183105469
2018-07-09,105.12000274658203
2018-08-10,105.48999786376953
2019-04-23,105.23999786376953
2019-09-30,104.75
2020-01-23,105.18000030517578
2019-11-08,105.51000213623047
2020-04-14,105.37999725341797
2019-11-11,105.0199966430664
2020-01-29,105.5199966430664
2020-04-17,105.69999694824219
2018-07-24,105.70999908447266
2018-09-26,104.80999755859375
2019-05-08,103.05999755859375
2019-03-05,101.68000030517578
2019-02-01,100.7699966430664
2018-12-31,101.37000274658203
2018-11-29,100.13999938964844
2019-08-12,98.58000183105469
2019-07-11,97.87000274658203
2019-09-13,99.19000244140625
2019-11-14,98.9000015258789
2020-04-20,99.55000305175781
2020-02-04,101.13999938964844
2020-04-23,101.04000091552734
2018-12-14,99.94999694824219
2019-08-27,98.9000015258789
2018-08-08,97.69000244140625
2018-10-11,95.68000030517578
2018-11-12,96.01000213623047
2019-07-26,96.58999633789062
2019-06-24,95.55000305175781
2019-05-23,93.47000122070312
2019-03-20,93.87999725341797
2019-01-15,95.36000061035156
2019-11-20,96.12000274658203
2020-02-07,95.72000122070312
2020-02-10,94.91999816894531
2020-04-29,94.43000030517578
2019-11-26,94.83999633789062
2020-02-13,95.70999908447266
2019-01-30,95.69000244140625
2018-08-23,95.68000030517578
2018-09-24,95.91000366210938
2018-11-27,98.51000213623047
2018-10-26,98.0
2019-07-09,96.0
2019-06-07,93.44999694824219
2019-05-06,91.9800033569336
2019-04-04,90.12000274658203
2019-09-11,86.69999694824219
2019-11-29,84.41000366210938
2020-05-05,84.62999725341797
2019-12-02,85.16000366210938
2020-02-19,85.66999816894531
2020-05-08,84.37000274658203
2019-05-21,80.77999877929688
2019-03-18,77.36000061035156
2018-09-07,81.5
2018-08-06,82.69999694824219
2018-10-09,75.22000122070312
2019-02-14,75.68000030517578
2018-12-12,70.0
2019-07-24,70.5
2019-09-26,60.900001525878906
2019-10-28,62.33000183105469
2019-12-05,55.02000045776367
2020-05-11,49.68000030517578
2019-07-03,52.310001373291016
2020-02-25,59.900001525878906
2020-05-14,63.4900016784668
2020-02-28,63.279998779296875
2019-08-08,63.40999984741211
2019-06-05,64.58999633789062
2018-07-20,61.90999984741211
2018-08-21,59.5
2018-10-24,57.869998931884766
2019-04-02,61.66999816894531
2019-03-01,68.1500015258789
2019-01-28,69.54000091552734
2018-12-27,70.88999938964844
2019-09-09,68.62000274658203
2020-03-02,72.08999633789062
2020-05-20,69.44999694824219
2019-12-17,70.6500015258789
2020-03-05,73.73999786376953
2019-02-12,72.6500015258789
2019-01-11,70.55999755859375
2018-12-10,71.41000366210938
2019-08-23,72.68000030517578
2018-11-08,73.2300033569336
2019-07-22,75.2699966430664
2019-06-20,78.72000122070312
2018-09-05,80.37999725341797
2019-04-17,78.29000091552734
2019-09-24,74.5999984741211
2019-12-20,74.05999755859375
2020-05-26,74.83999633789062
2019-04-30,70.79000091552734
2019-12-23,73.51000213623047
2020-03-11,74.81999969482422
2020-05-29,73.73999786376953
2019-12-26,74.16999816894531
2020-06-01,70.0
2019-05-02,67.12000274658203
2019-02-27,69.33000183105469
2018-11-23,75.86000061035156
2019-08-06,76.13999938964844
2018-07-18,76.87999725341797
2018-09-20,75.41000366210938
2018-10-22,76.23999786376953
2019-07-05,79.47000122070312
2019-06-03,84.0999984741211
2019-10-09,84.13999938964844
2019-10-11,82.48999786376953
2020-03-17,83.11000061035156
2020-06-04,84.2300033569336
2019-10-14,85.33999633789062
2020-03-20,86.12999725341797
2018-11-06,91.69999694824219
2019-06-18,92.30000305175781
2019-05-17,90.81999969482422
2019-04-15,88.48999786376953
2019-03-14,83.12999725341797
2019-01-09,83.72000122070312
2018-08-02,82.05999755859375
2018-10-05,86.56999969482422
2019-08-21,87.38999938964844
2019-10-17,87.72000122070312
2020-03-23,87.30999755859375
2020-06-10,85.68000030517578
2019-02-25,87.48999786376953
2020-01-07,83.87999725341797
2020-03-26,83.29000091552734
2019-10-23,83.31999969482422
