Dates,GPC
2020-03-13,96.83999633789062
2019-10-10,96.55999755859375
2020-03-16,97.08000183105469
2020-06-03,97.9800033569336
2018-11-28,97.66999816894531
2018-09-25,97.38999938964844
2018-07-23,96.83000183105469
2018-08-24,96.91000366210938
2019-07-10,96.93000030517578
2019-05-07,98.37000274658203
2019-04-05,99.5
2019-03-04,99.91000366210938
2019-01-31,100.91999816894531
2019-09-12,101.68000030517578
2019-12-31,102.56999969482422
2020-03-19,102.87000274658203
2020-01-03,103.31999969482422
2020-06-09,102.91999816894531
2019-02-15,103.66000366210938
2019-01-14,105.62999725341797
2018-07-06,106.12000274658203
2018-08-07,106.05999755859375
2018-10-10,107.5999984741211
2018-12-13,109.79000091552734
2019-08-26,109.55999755859375
2019-07-25,110.30000305175781
2019-05-22,110.80999755859375
2019-03-19,112.18000030517578
2020-01-06,111.26000213623047
2020-03-25,109.98999786376953
2020-06-12,109.29000091552734
2019-10-22,109.4800033569336
2020-01-09,109.91999816894531
2020-06-15,109.16999816894531
2019-10-25,108.66000366210938
2020-03-31,107.18000030517578
2020-06-18,106.8499984741211
2019-04-03,106.4800033569336
2018-08-22,107.26000213623047
2018-10-25,107.58999633789062
2019-01-29,107.33000183105469
2018-12-28,107.62999725341797
2018-11-26,107.94000244140625
2019-08-09,108.0999984741211
2019-07-08,108.16000366210938
2019-06-06,109.38999938964844
2019-09-10,109.33000183105469
2020-01-15,108.9000015258789
2020-04-03,109.37000274658203
2019-10-31,109.87999725341797
2020-04-06,111.04000091552734
2020-06-24,112.16000366210938
2018-11-09,113.20999908447266
2019-07-23,113.06999969482422
2019-06-21,113.05000305175781
2019-05-20,113.61000061035156
2019-04-18,115.19999694824219
2018-09-06,114.80999755859375
2018-10-08,114.0
2019-02-13,113.41999816894531
2018-12-11,113.04000091552734
2019-09-25,113.02999877929688
2020-01-21,113.18000030517578
2020-04-09,113.38999938964844
2019-11-06,113.66999816894531
2020-01-24,112.0
2020-01-27,105.2300033569336
2020-04-15,105.6500015258789
2018-12-26,105.5999984741211
2019-08-07,104.18000030517578
2019-06-04,103.93000030517578
2018-09-21,103.7300033569336
2018-07-19,102.58000183105469
2018-08-20,102.58000183105469
2018-10-23,103.30999755859375
2019-05-03,102.81999969482422
2019-04-01,101.66999816894531
2019-02-28,101.22000122070312
2019-11-12,99.04000091552734
2020-01-30,98.69000244140625
2019-11-15,99.0
2020-04-21,97.56999969482422
2019-04-16,97.54000091552734
2019-03-15,96.48999786376953
2019-02-11,98.12999725341797
2019-01-10,98.16999816894531
2019-08-22,98.55999755859375
2018-11-07,100.20999908447266
2018-08-03,100.77999877929688
2018-09-04,99.72000122070312
2019-06-19,98.86000061035156
2019-09-23,99.02999877929688
2019-11-18,97.94000244140625
2020-02-05,98.93000030517578
2020-04-24,98.9800033569336
2019-03-29,100.05999755859375
2019-11-21,100.93000030517578
2020-04-27,101.54000091552734
2020-02-11,101.22000122070312
2020-04-30,103.13999938964844
2019-05-01,103.30999755859375
2019-02-26,102.97000122070312
2019-01-25,103.47000122070312
2018-12-24,103.43000030517578
2019-09-06,103.25
2018-07-17,103.48999786376953
2018-09-19,103.31999969482422
2019-08-05,103.27999877929688
2019-10-08,103.94000244140625
2019-12-11,104.44999694824219
2019-11-27,104.3499984741211
2020-02-14,103.8499984741211
2020-05-06,103.58999633789062
2019-01-08,103.0199966430664
2018-12-07,103.9000015258789
2019-08-20,105.12999725341797
2018-11-05,104.87999725341797
2019-07-19,106.16999816894531
2018-10-04,106.08999633789062
2019-06-17,105.93000030517578
2019-05-16,104.98999786376953
2018-08-01,104.81999969482422
2019-03-13,104.41000366210938
2019-12-03,105.41000366210938
2020-02-20,105.68000030517578
2019-12-06,105.7699966430664
2020-05-12,105.5199966430664
2019-12-09,100.2699966430664
2020-02-26,97.7300033569336
2020-05-15,96.19000244140625
2019-03-28,97.12000274658203
2018-09-17,98.05000305175781
2018-08-16,98.02999877929688
2018-10-19,98.30000305175781
2019-04-29,98.55000305175781
2019-01-23,98.36000061035156
2019-09-04,98.44999694824219
2018-11-20,97.22000122070312
2019-07-02,94.58000183105469
2019-05-31,91.29000091552734
2019-12-12,91.91000366210938
2020-05-18,91.0
2019-09-27,92.0
2020-03-03,92.1500015258789
2020-05-21,91.22000122070312
2019-05-14,91.97000122070312
2018-08-31,90.1500015258789
2018-07-30,89.5
2018-10-02,90.1500015258789
2019-04-12,91.0
2019-03-11,90.22000122070312
2019-02-07,90.72000122070312
2019-07-17,90.5
2019-09-19,89.91000366210938
2019-10-21,88.45999908447266
2019-12-18,89.02999877929688
2020-03-06,89.06999969482422
2019-10-03,90.13999938964844
2020-03-09,90.91999816894531
2020-05-27,90.97000122070312
2019-12-24,91.7699966430664
2020-03-12,93.76000213623047
2018-12-20,94.5
2019-08-01,95.58000183105469
2018-08-14,97.18000030517578
2018-07-13,98.05999755859375
2018-10-17,98.94000244140625
2019-05-29,99.12999725341797
2019-03-26,98.7699966430664
2019-02-22,98.08999633789062
2019-10-04,98.2300033569336
2019-11-05,98.25
2019-12-27,98.5999984741211
2020-06-02,98.23999786376953
2019-12-30,98.41000366210938
2020-03-18,97.8499984741211
2020-06-05,97.70999908447266
2019-07-15,98.93000030517578
2018-12-03,99.9800033569336
2019-06-13,100.06999969482422
2019-01-04,96.69000244140625
2018-08-29,94.6500015258789
2019-02-05,96.12000274658203
2018-11-01,95.62999725341797
2019-08-16,93.72000122070312
2019-04-10,93.58999633789062
2019-09-17,94.77999877929688
2019-10-15,97.94999694824219
2020-01-02,97.4000015258789
2020-06-08,98.55999755859375
2019-10-18,98.61000061035156
2020-03-24,100.91000366210938
2020-06-11,101.55000305175781
2020-01-08,102.22000122070312
2019-04-25,103.7300033569336
2019-07-30,104.41000366210938
2019-02-20,104.62999725341797
2018-07-11,103.47000122070312
2018-09-13,103.9800033569336
2018-10-15,104.12000274658203
2019-06-28,103.44000244140625
2018-12-18,103.26000213623047
2018-11-16,105.0
2019-10-02,106.5999984741211
2020-03-27,107.66000366210938
2020-01-10,107.76000213623047
2019-10-24,108.58000183105469
2020-03-30,106.30000305175781
2020-06-17,106.5
2020-01-14,105.72000122070312
2020-04-02,104.6500015258789
2019-01-02,104.43000030517578
2019-08-14,104.91000366210938
2018-10-30,105.5
2019-06-11,105.37000274658203
2019-05-10,104.61000061035156
2019-04-08,103.94000244140625
2018-08-27,103.72000122070312
2018-07-26,104.26000213623047
2018-09-28,104.56999969482422
2019-03-07,105.2699966430664
2019-10-30,105.19999694824219
2020-01-17,105.37000274658203
2020-06-23,103.44000244140625
2020-04-08,104.44999694824219
2020-06-26,103.93000030517578
2019-03-22,104.25
2019-01-17,104.11000061035156
2019-08-29,104.5999984741211
2018-11-14,104.29000091552734
2019-06-26,105.88999938964844
2018-09-11,105.83999633789062
2018-07-09,106.37000274658203
2018-08-10,107.08000183105469
2019-04-23,106.37999725341797
2019-09-30,106.30000305175781
2020-01-23,106.66000366210938
2019-11-08,106.83999633789062
2020-04-14,106.72000122070312
2019-11-11,106.0
2020-01-29,106.62999725341797
2020-04-17,106.62000274658203
2018-07-24,106.4000015258789
2018-09-26,106.83999633789062
2019-05-08,104.87999725341797
2019-03-05,103.76000213623047
2019-02-01,103.0
2018-12-31,102.56999969482422
2018-11-29,101.7699966430664
2019-08-12,101.23999786376953
2019-07-11,99.8499984741211
2019-09-13,100.16000366210938
2019-11-14,100.75
2020-04-20,101.58999633789062
2020-02-04,102.83999633789062
2020-04-23,102.30000305175781
2018-12-14,102.08000183105469
2019-08-27,100.36000061035156
2018-08-08,100.4000015258789
2018-10-11,97.05000305175781
2018-11-12,97.22000122070312
2019-07-26,97.93000030517578
2019-06-24,97.02999877929688
2019-05-23,96.91000366210938
2019-03-20,95.54000091552734
2019-01-15,97.16000366210938
2019-11-20,98.25
2020-02-07,98.68000030517578
2020-02-10,95.83999633789062
2020-04-29,95.55999755859375
2019-11-26,96.06999969482422
2020-02-13,96.7699966430664
2019-01-30,96.97000122070312
2018-08-23,96.9800033569336
2018-09-24,97.70999908447266
2018-11-27,102.0
2018-10-26,99.93000030517578
2019-07-09,99.38999938964844
2019-06-07,96.79000091552734
2019-05-06,95.9000015258789
2019-04-04,94.79000091552734
2019-09-11,90.9000015258789
2019-11-29,87.33999633789062
2020-05-05,89.08000183105469
2019-12-02,89.69999694824219
2020-02-19,89.37000274658203
2020-05-08,87.0
2019-05-21,84.86000061035156
2019-03-18,81.93000030517578
2018-09-07,85.98999786376953
2018-08-06,85.44999694824219
2018-10-09,82.58999633789062
2019-02-14,81.87999725341797
2018-12-12,74.5999984741211
2019-07-24,76.86000061035156
2019-09-26,73.2699966430664
2019-10-28,66.31999969482422
2019-12-05,65.29000091552734
2020-05-11,55.45000076293945
2019-07-03,61.2599983215332
2020-02-25,68.77999877929688
2020-05-14,69.26000213623047
2020-02-28,66.87000274658203
2019-08-08,67.19999694824219
2019-06-05,68.04000091552734
2018-07-20,64.43000030517578
2018-08-21,64.73999786376953
2018-10-24,61.9900016784668
2019-04-02,67.6500015258789
2019-03-01,72.80999755859375
2019-01-28,73.58000183105469
2018-12-27,76.22000122070312
2019-09-09,71.5199966430664
2020-03-02,74.4800033569336
2020-05-20,72.41000366210938
2019-12-17,73.94999694824219
2020-03-05,78.01000213623047
2019-02-12,75.41999816894531
2019-01-11,72.13999938964844
2018-12-10,73.41999816894531
2019-08-23,74.97000122070312
2018-11-08,75.58000183105469
2019-07-22,78.16000366210938
2019-06-20,80.76000213623047
2018-09-05,83.25
2019-04-17,81.04000091552734
2019-09-24,77.69000244140625
2019-12-20,75.93000030517578
2020-05-26,77.18000030517578
2019-04-30,76.11000061035156
2019-12-23,75.86000061035156
2020-03-11,76.66000366210938
2020-05-29,76.6500015258789
2019-12-26,76.29000091552734
2020-06-01,73.70999908447266
2019-05-02,71.0
2019-02-27,73.5
2018-11-23,78.25
2019-08-06,78.7300033569336
2018-07-18,78.33999633789062
2018-09-20,77.62000274658203
2018-10-22,77.44999694824219
2019-07-05,83.08999633789062
2019-06-03,87.37000274658203
2019-10-09,87.9000015258789
2019-10-11,84.70999908447266
2020-03-17,85.3499984741211
2020-06-04,85.94000244140625
2019-10-14,89.33999633789062
2020-03-20,90.27999877929688
2018-11-06,95.45999908447266
2019-06-18,95.33000183105469
2019-05-17,92.20999908447266
2019-04-15,92.19999694824219
2019-03-14,86.02999877929688
2019-01-09,86.83000183105469
2018-08-02,86.66000366210938
2018-10-05,89.6500015258789
2019-08-21,89.55999755859375
2019-10-17,89.31999969482422
2020-03-23,90.97000122070312
2020-06-10,88.66999816894531
2019-02-25,89.43000030517578
2020-01-07,87.58999633789062
2020-03-26,85.44999694824219
2019-10-23,85.52999877929688
