Dates,COTY
2019-06-06,11.380000114440918
2019-09-10,11.279999732971191
2020-01-15,11.220000267028809
2020-04-03,11.270000457763672
2019-10-31,11.25
2020-04-06,11.420000076293945
2020-06-24,11.489999771118164
2018-11-09,11.289999961853027
2019-07-23,11.1899995803833
2019-06-21,11.270000457763672
2019-05-20,11.220000267028809
2019-04-18,11.319999694824219
2018-09-06,11.279999732971191
2018-10-08,11.289999961853027
2019-02-13,11.210000038146973
2018-12-11,11.180000305175781
2019-09-25,11.100000381469727
2020-01-21,11.149999618530273
2020-04-09,11.220000267028809
2019-11-06,11.130000114440918
2020-01-24,11.239999771118164
2020-01-27,11.25
2020-04-15,11.220000267028809
2018-12-26,11.260000228881836
2019-08-07,11.15999984741211
2019-06-04,11.180000305175781
2018-09-21,10.989999771118164
2018-07-19,10.890000343322754
2018-08-20,10.890000343322754
2018-10-23,10.869999885559082
2019-05-03,10.899999618530273
2019-04-01,11.260000228881836
2019-02-28,12.050000190734863
2019-11-12,11.699999809265137
2020-01-30,11.539999961853027
2019-11-15,11.670000076293945
2020-04-21,11.460000038146973
2019-04-16,11.829999923706055
2019-03-15,12.229999542236328
2019-02-11,13.420000076293945
2019-01-10,13.210000038146973
2019-08-22,13.479999542236328
2018-11-07,13.5600004196167
2018-08-03,13.399999618530273
2018-09-04,13.029999732971191
2019-06-19,13.149999618530273
2019-09-23,13.020000457763672
2019-11-18,12.979999542236328
2020-02-05,12.6899995803833
2020-04-24,12.479999542236328
2019-03-29,12.380000114440918
2019-11-21,13.079999923706055
2020-04-27,13.050000190734863
2020-02-11,13.079999923706055
2020-04-30,13.5
2019-05-01,13.710000038146973
2019-02-26,13.520000457763672
2019-01-25,13.390000343322754
2018-12-24,13.319999694824219
2019-09-06,13.640000343322754
2018-07-17,13.619999885559082
2018-09-19,13.6899995803833
2019-08-05,13.75
2019-10-08,13.5600004196167
2019-12-11,13.470000267028809
2019-11-27,13.239999771118164
2020-02-14,12.960000038146973
2020-05-06,13.1899995803833
2019-01-08,13.15999984741211
2018-12-07,13.180000305175781
2019-08-20,13.529999732971191
2018-11-05,11.100000381469727
2019-07-19,11.619999885559082
2018-10-04,11.550000190734863
2019-06-17,11.5
2019-05-16,11.399999618530273
2018-08-01,11.5
2019-03-13,11.279999732971191
2019-12-03,11.229999542236328
2020-02-20,11.140000343322754
2019-12-06,11.09000015258789
2020-05-12,11.130000114440918
2019-12-09,11.050000190734863
2020-02-26,11.100000381469727
2020-05-15,11.100000381469727
2019-03-28,11.0
2018-09-17,10.930000305175781
2018-08-16,10.970000267028809
2018-10-19,11.039999961853027
2019-04-29,11.100000381469727
2019-01-23,11.0
2019-09-04,11.15999984741211
2018-11-20,10.890000343322754
2019-07-02,10.899999618530273
2019-05-31,10.59000015258789
2019-12-12,10.260000228881836
2020-05-18,10.220000267028809
2019-09-27,10.479999542236328
2020-03-03,10.40999984741211
2020-05-21,10.289999961853027
2019-05-14,9.800000190734863
2018-08-31,9.579999923706055
2018-07-30,9.5600004196167
2018-10-02,9.050000190734863
2019-04-12,9.40999984741211
2019-03-11,9.079999923706055
2019-02-07,8.869999885559082
2019-07-17,8.850000381469727
2019-09-19,8.890000343322754
2019-10-21,8.720000267028809
2019-12-18,8.84000015258789
2020-03-06,9.369999885559082
2019-10-03,9.350000381469727
2020-03-09,9.4399995803833
2020-05-27,9.5
2019-12-24,9.119999885559082
2020-03-12,9.899999618530273
2018-12-20,9.75
2019-08-01,10.010000228881836
2018-08-14,10.180000305175781
2018-07-13,10.550000190734863
2018-10-17,10.800000190734863
2019-05-29,10.569999694824219
2019-03-26,10.59000015258789
2019-02-22,10.8100004196167
2019-10-04,10.550000190734863
2019-11-05,10.470000267028809
2019-12-27,10.270000457763672
2020-06-02,10.100000381469727
2019-12-30,10.390000343322754
2020-03-18,10.460000038146973
2020-06-05,10.489999771118164
2019-07-15,10.470000267028809
2018-12-03,10.399999618530273
2019-06-13,10.539999961853027
2019-01-04,10.510000228881836
2018-08-29,10.020000457763672
2019-02-05,10.289999961853027
2018-11-01,10.329999923706055
2019-08-16,10.239999771118164
2019-04-10,10.220000267028809
2019-09-17,10.100000381469727
2019-10-15,10.180000305175781
2020-01-02,10.609999656677246
2020-06-08,10.630000114440918
2019-10-18,10.430000305175781
2020-03-24,10.319999694824219
2020-06-11,10.149999618530273
2020-01-08,11.0
2019-04-25,11.649999618530273
2019-07-30,11.899999618530273
2019-02-20,11.899999618530273
2018-07-11,11.739999771118164
2018-09-13,11.699999809265137
2018-10-15,11.739999771118164
2019-06-28,11.65999984741211
2018-12-18,11.630000114440918
2018-11-16,11.710000038146973
2019-10-02,11.779999732971191
2020-03-27,11.479999542236328
2020-01-10,11.949999809265137
2019-10-24,13.140000343322754
2020-03-30,12.9399995803833
2020-06-17,12.779999732971191
2020-01-14,12.420000076293945
2020-04-02,12.359999656677246
2019-01-02,12.25
2019-08-14,12.09000015258789
2018-10-30,12.0
2019-06-11,12.270000457763672
2019-05-10,11.920000076293945
2019-04-08,12.0
2018-08-27,11.890000343322754
2018-07-26,11.600000381469727
2018-09-28,11.539999961853027
2019-03-07,11.520000457763672
2019-10-30,11.550000190734863
2020-01-17,11.520000457763672
2020-06-23,11.4399995803833
2020-04-08,11.5600004196167
2020-06-26,11.600000381469727
2019-03-22,11.850000381469727
2019-01-17,11.84000015258789
2019-08-29,11.819999694824219
2018-11-14,11.600000381469727
2019-06-26,11.5600004196167
2018-09-11,11.5600004196167
2018-07-09,11.140000343322754
2018-08-10,11.0
2019-04-23,11.140000343322754
2019-09-30,11.1899995803833
2020-01-23,11.550000190734863
2019-11-08,11.579999923706055
2020-04-14,11.0
2019-11-11,10.949999809265137
2020-01-29,10.970000267028809
2020-04-17,10.960000038146973
2018-07-24,11.039999961853027
2018-09-26,11.449999809265137
2019-05-08,10.930000305175781
2019-03-05,11.0
2019-02-01,10.8100004196167
2018-12-31,10.6899995803833
2018-11-29,10.520000457763672
2019-08-12,10.75
2019-07-11,10.550000190734863
2019-09-13,10.449999809265137
2019-11-14,10.739999771118164
2020-04-20,11.390000343322754
2020-02-04,11.4399995803833
2020-04-23,10.989999771118164
2018-12-14,10.869999885559082
2019-08-27,10.710000038146973
2018-08-08,10.729999542236328
2018-10-11,10.4399995803833
2018-11-12,10.229999542236328
2019-07-26,10.539999961853027
2019-06-24,10.399999618530273
2019-05-23,10.289999961853027
2019-03-20,10.289999961853027
2019-01-15,10.649999618530273
2019-11-20,11.699999809265137
2020-02-07,12.3100004196167
2020-02-10,12.010000228881836
2020-04-29,12.0
2019-11-26,12.0
2020-02-13,11.949999809265137
2019-01-30,11.65999984741211
2018-08-23,11.4399995803833
2018-09-24,11.520000457763672
2018-11-27,11.710000038146973
2018-10-26,11.449999809265137
2019-07-09,11.369999885559082
2019-06-07,10.899999618530273
2019-05-06,10.720000267028809
2019-04-04,10.479999542236328
2019-09-11,9.930000305175781
2019-11-29,9.289999961853027
2020-05-05,9.279999732971191
2019-12-02,9.359999656677246
2020-02-19,8.949999809265137
2020-05-08,8.859999656677246
2019-05-21,8.619999885559082
2019-03-18,8.09000015258789
2018-09-07,7.929999828338623
2018-08-06,7.789999961853027
2018-10-09,6.889999866485596
2019-02-14,6.789999961853027
2018-12-12,6.820000171661377
2019-07-24,5.960000038146973
2019-09-26,5.039999961853027
2019-10-28,3.9700000286102295
2019-12-05,4.159999847412109
2020-05-11,4.460000038146973
2019-07-03,5.650000095367432
2020-02-25,5.159999847412109
2020-05-14,5.460000038146973
2020-02-28,6.349999904632568
2019-08-08,6.170000076293945
2019-06-05,5.539999961853027
2018-07-20,4.960000038146973
2018-08-21,4.539999961853027
2018-10-24,4.480000019073486
2019-04-02,5.059999942779541
2019-03-01,5.5
2019-01-28,5.78000020980835
2018-12-27,6.190000057220459
2019-09-09,5.989999771118164
2020-03-02,5.949999809265137
2020-05-20,5.949999809265137
2019-12-17,5.71999979019165
2020-03-05,5.900000095367432
2019-02-12,5.579999923706055
2019-01-11,5.5
2018-12-10,5.840000152587891
2019-08-23,5.550000190734863
2018-11-08,5.980000019073486
2019-07-22,6.0
2019-06-20,5.760000228881836
2018-09-05,5.949999809265137
2019-04-17,5.449999809265137
2019-09-24,5.329999923706055
2019-12-20,5.03000020980835
2020-05-26,5.440000057220459
2019-04-30,5.269999980926514
2019-12-23,4.96999979019165
2020-03-11,5.099999904632568
2020-05-29,5.71999979019165
2019-12-26,4.900000095367432
2020-06-01,4.079999923706055
2019-05-02,3.7200000286102295
2019-02-27,3.359999895095825
2018-11-23,3.5
2019-08-06,3.4700000286102295
2018-07-18,3.259999990463257
2018-09-20,3.319999933242798
2018-10-22,3.490000009536743
2019-07-05,4.130000114440918
2019-06-03,4.449999809265137
2019-10-09,4.46999979019165
2019-10-11,4.010000228881836
2020-03-17,3.990000009536743
2020-06-04,4.5
2019-10-14,4.480000019073486
2020-03-20,5.039999961853027
2018-11-06,5.190000057220459
2019-06-18,5.420000076293945
2019-05-17,5.989999771118164
2019-04-15,5.690000057220459
2019-03-14,4.579999923706055
2019-01-09,4.949999809265137
2018-08-02,4.550000190734863
2018-10-05,5.179999828338623
2019-08-21,4.929999828338623
2019-10-17,4.550000190734863
2020-03-23,4.78000020980835
2020-06-10,4.659999847412109
2019-02-25,4.630000114440918
2020-01-07,4.590000152587891
2020-03-26,4.210000038146973
2019-10-23,4.360000133514404
