Dates,PEAK
2019-11-15,30.010000228881836
2020-04-21,30.149999618530273
2019-04-16,30.899999618530273
2019-03-15,31.010000228881836
2019-02-11,31.139999389648438
2019-01-10,31.469999313354492
2019-08-22,31.6299991607666
2018-11-07,31.059999465942383
2018-08-03,31.280000686645508
2018-09-04,31.299999237060547
2019-06-19,31.75
2019-09-23,31.979999542236328
2019-11-18,31.469999313354492
2020-02-05,31.270000457763672
2020-04-24,31.399999618530273
2019-03-29,31.799999237060547
2019-11-21,30.829999923706055
2020-04-27,31.170000076293945
2020-02-11,31.65999984741211
2020-04-30,32.0
2019-05-01,31.700000762939453
2019-02-26,31.469999313354492
2019-01-25,31.610000610351562
2018-12-24,31.739999771118164
2019-09-06,32.029998779296875
2018-07-17,32.209999084472656
2018-09-19,32.65999984741211
2019-08-05,32.130001068115234
2019-10-08,32.56999969482422
2019-12-11,33.2599983215332
2019-11-27,32.84000015258789
2020-02-14,32.869998931884766
2020-05-06,32.20000076293945
2019-01-08,31.709999084472656
2018-12-07,31.790000915527344
2019-08-20,32.15999984741211
2018-11-05,31.700000762939453
2019-07-19,32.689998626708984
2018-10-04,32.72999954223633
2019-06-17,32.68000030517578
2019-05-16,33.0
2018-08-01,33.29999923706055
2019-03-13,33.279998779296875
2019-12-03,32.68000030517578
2020-02-20,32.630001068115234
2019-12-06,32.09000015258789
2020-05-12,32.31999969482422
2019-12-09,32.439998626708984
2020-02-26,32.65999984741211
2020-05-15,31.799999237060547
2019-03-28,31.670000076293945
2018-09-17,32.189998626708984
2018-08-16,31.920000076293945
2018-10-19,31.940000534057617
2019-04-29,32.220001220703125
2019-01-23,32.040000915527344
2019-09-04,32.150001525878906
2018-11-20,31.850000381469727
2019-07-02,32.41999816894531
2019-05-31,32.88999938964844
2019-12-12,32.40999984741211
2020-05-18,32.75
2019-09-27,33.650001525878906
2020-03-03,34.15999984741211
2020-05-21,34.060001373291016
2019-05-14,33.779998779296875
2018-08-31,33.709999084472656
2018-07-30,33.529998779296875
2018-10-02,34.38999938964844
2019-04-12,34.45000076293945
2019-03-11,34.720001220703125
2019-02-07,33.9900016784668
2019-07-17,34.31999969482422
2019-09-19,34.529998779296875
2019-10-21,34.33000183105469
2019-12-18,34.66999816894531
2020-03-06,34.66999816894531
2019-10-03,34.790000915527344
2020-03-09,34.849998474121094
2020-05-27,34.880001068115234
2019-12-24,35.7400016784668
2020-03-12,35.779998779296875
2018-12-20,35.349998474121094
2019-08-01,35.45000076293945
2018-08-14,35.099998474121094
2018-07-13,34.529998779296875
2018-10-17,35.0099983215332
2019-05-29,34.470001220703125
2019-03-26,33.83000183105469
2019-02-22,34.2599983215332
2019-10-04,35.27000045776367
2019-11-05,35.04999923706055
2019-12-27,35.2400016784668
2020-06-02,34.90999984741211
2019-12-30,35.11000061035156
2020-03-18,35.279998779296875
2020-06-05,35.22999954223633
2019-07-15,35.459999084472656
2018-12-03,35.4900016784668
2019-06-13,35.63999938964844
2019-01-04,35.72999954223633
2018-08-29,35.810001373291016
2019-02-05,36.31999969482422
2018-11-01,36.22999954223633
2019-08-16,36.54999923706055
2019-04-10,36.56999969482422
2019-09-17,36.45000076293945
2019-10-15,36.540000915527344
2020-01-02,36.400001525878906
2020-06-08,36.65999984741211
2019-10-18,36.65999984741211
2020-03-24,36.84000015258789
2020-06-11,36.970001220703125
2020-01-08,37.33000183105469
2019-04-25,37.689998626708984
2019-07-30,37.560001373291016
2019-02-20,37.900001525878906
2018-07-11,37.349998474121094
2018-09-13,36.04999923706055
2018-10-15,36.150001525878906
2019-06-28,36.52000045776367
2018-12-18,37.02000045776367
2018-11-16,37.33000183105469
2019-10-02,36.58000183105469
2020-03-27,35.779998779296875
2020-01-10,34.400001525878906
2019-10-24,34.18000030517578
2020-03-30,33.59000015258789
2020-06-17,33.59000015258789
2020-01-14,33.400001525878906
2020-04-02,33.47999954223633
2019-01-02,34.150001525878906
2019-08-14,33.959999084472656
2018-10-30,34.40999984741211
2019-06-11,34.810001373291016
2019-05-10,34.95000076293945
2019-04-08,34.939998626708984
2018-08-27,34.470001220703125
2018-07-26,34.29999923706055
2018-09-28,34.400001525878906
2019-03-07,34.86000061035156
2019-10-30,35.099998474121094
2020-01-17,34.790000915527344
2020-06-23,33.88999938964844
2020-04-08,34.16999816894531
2020-06-26,34.25
2019-03-22,34.47999954223633
2019-01-17,34.36000061035156
2019-08-29,34.22999954223633
2018-11-14,33.63999938964844
2019-06-26,33.119998931884766
2018-09-11,32.220001220703125
2018-07-09,32.279998779296875
2018-08-10,32.5
2019-04-23,31.979999542236328
2019-09-30,32.369998931884766
2020-01-23,33.27000045776367
2019-11-08,33.709999084472656
2020-04-14,33.34000015258789
2019-11-11,33.5
2020-01-29,33.959999084472656
2020-04-17,33.84000015258789
2018-07-24,34.15999984741211
2018-09-26,34.599998474121094
2019-05-08,33.70000076293945
2019-03-05,34.36000061035156
2019-02-01,34.54999923706055
2018-12-31,34.459999084472656
2018-11-29,34.459999084472656
2019-08-12,34.790000915527344
2019-07-11,34.869998931884766
2019-09-13,35.279998779296875
2019-11-14,35.34000015258789
2020-04-20,35.65999984741211
2020-02-04,36.36000061035156
2020-04-23,36.380001068115234
2018-12-14,36.79999923706055
2019-08-27,36.54999923706055
2018-08-08,37.08000183105469
2018-10-11,36.97999954223633
2018-11-12,36.79999923706055
2019-07-26,36.86000061035156
2019-06-24,36.619998931884766
2019-05-23,36.47999954223633
2019-03-20,36.11000061035156
2019-01-15,36.25
2019-11-20,36.34000015258789
2020-02-07,36.38999938964844
2020-02-10,36.4900016784668
2020-04-29,36.61000061035156
2019-11-26,36.880001068115234
2020-02-13,36.68000030517578
2019-01-30,36.66999816894531
2018-08-23,36.93000030517578
2018-09-24,37.33000183105469
2018-11-27,37.15999984741211
2018-10-26,36.91999816894531
2019-07-09,37.349998474121094
2019-06-07,37.02000045776367
2019-05-06,37.16999816894531
2019-04-04,35.56999969482422
2019-09-11,34.52000045776367
2019-11-29,32.20000076293945
2020-05-05,31.8700008392334
2019-12-02,32.869998931884766
2020-02-19,33.93000030517578
2020-05-08,33.90999984741211
2019-05-21,33.83000183105469
2019-03-18,32.08000183105469
2018-09-07,31.940000534057617
2018-08-06,31.350000381469727
2018-10-09,27.059999465942383
2019-02-14,26.84000015258789
2018-12-12,26.270000457763672
2019-07-24,22.649999618530273
2019-09-26,21.459999084472656
2019-10-28,20.649999618530273
2019-12-05,20.549999237060547
2020-05-11,20.579999923706055
2019-07-03,20.540000915527344
2020-02-25,21.030000686645508
2020-05-14,22.260000228881836
2020-02-28,23.5
2019-08-08,25.299999237060547
2019-06-05,24.010000228881836
2018-07-20,22.1299991607666
2018-08-21,21.020000457763672
2018-10-24,19.739999771118164
2019-04-02,21.579999923706055
2019-03-01,24.299999237060547
2019-01-28,24.3700008392334
2018-12-27,27.549999237060547
2019-09-09,27.860000610351562
2020-03-02,27.549999237060547
2020-05-20,25.59000015258789
2019-12-17,25.709999084472656
2020-03-05,25.479999542236328
2019-02-12,25.850000381469727
2019-01-11,24.25
2018-12-10,24.639999389648438
2019-08-23,24.610000610351562
2018-11-08,24.31999969482422
2019-07-22,24.459999084472656
2019-06-20,26.25
2018-09-05,26.809999465942383
2019-04-17,26.799999237060547
2019-09-24,25.56999969482422
2019-12-20,24.40999984741211
2020-05-26,25.110000610351562
2019-04-30,25.1200008392334
2019-12-23,24.040000915527344
2020-03-11,23.690000534057617
2020-05-29,23.90999984741211
2019-12-26,23.709999084472656
2020-06-01,21.850000381469727
2019-05-02,21.190000534057617
2019-02-27,22.100000381469727
2018-11-23,22.959999084472656
2019-08-06,23.850000381469727
2018-07-18,23.90999984741211
2018-09-20,23.8700008392334
2018-10-22,24.270000457763672
2019-07-05,26.0
2019-06-03,26.25
2019-10-09,26.0
2019-10-11,25.190000534057617
2020-03-17,24.670000076293945
2020-06-04,26.059999465942383
2019-10-14,26.5
2020-03-20,27.389999389648438
2018-11-06,29.1299991607666
2019-06-18,29.84000015258789
2019-05-17,28.979999542236328
2019-04-15,29.0
2019-03-14,26.540000915527344
2019-01-09,27.5
2018-08-02,26.469999313354492
2018-10-05,29.5
2019-08-21,28.799999237060547
2019-10-17,27.520000457763672
2020-03-23,28.520000457763672
2020-06-10,26.25
2019-02-25,27.139999389648438
2020-01-07,26.469999313354492
2020-03-26,25.739999771118164
2019-10-23,26.549999237060547
