Dates,PEAK
2020-03-19,28.96038055419922
2020-01-03,29.221202850341797
2020-06-09,29.100107192993164
2019-02-15,28.96038055419922
2019-01-14,28.308326721191406
2018-07-06,28.6436710357666
2018-08-07,28.820655822753906
2018-10-10,29.075206756591797
2018-12-13,29.188339233398438
2019-08-26,29.065776824951172
2019-07-25,29.2354793548584
2019-05-22,29.461740493774414
2019-03-19,29.03749656677246
2020-01-06,29.15062713623047
2020-03-25,29.018638610839844
2020-06-12,29.009212493896484
2019-10-22,28.773515701293945
2020-01-09,28.848941802978516
2020-06-15,28.971500396728516
2019-10-25,28.7075252532959
2020-03-31,28.660385131835938
2020-06-18,28.63210105895996
2019-04-03,29.169485092163086
2018-08-22,29.32032585144043
2018-10-25,29.442888259887695
2019-01-29,29.508880615234375
2018-12-28,29.34861183166504
2018-11-26,28.72637939453125
2019-08-09,28.57553482055664
2019-07-08,28.924362182617188
2019-06-06,29.83885383605957
2019-09-10,29.83885383605957
2020-01-15,29.87656593322754
2020-04-03,30.027408599853516
2019-10-31,29.706865310668945
2020-04-06,29.87656593322754
2020-06-24,29.508880615234375
2018-11-09,29.395750045776367
2019-07-23,29.461740493774414
2019-06-21,29.442888259887695
2019-05-20,29.27318572998047
2019-04-18,29.42403221130371
2018-09-06,29.15062713623047
2018-10-08,29.028066635131836
2019-02-13,29.197765350341797
2018-12-11,29.103490829467773
2019-09-25,29.09406089782715
2020-01-21,29.04692268371582
2020-04-09,28.123001098632812
2019-11-06,27.48191261291504
2020-01-24,28.123001098632812
2020-01-27,27.595046997070312
2020-04-15,27.877878189086914
2018-12-26,28.09471893310547
2019-08-07,28.20785140991211
2019-06-04,28.51896858215332
2018-09-21,27.859025955200195
2018-07-19,28.075864791870117
2018-08-20,28.2172794342041
2018-10-23,28.792373657226562
2019-05-03,29.28862762451172
2019-04-01,28.897350311279297
2019-02-28,28.439268112182617
2019-11-12,28.334293365478516
2020-01-30,28.63013458251953
2019-11-15,28.945068359375
2020-04-21,29.53675651550293
2019-04-16,29.469951629638672
2019-03-15,29.765796661376953
2019-02-11,30.109355926513672
2019-01-10,30.16661834716797
2019-08-22,29.603559494018555
2018-11-07,29.823057174682617
2018-08-03,29.899404525756836
2018-09-04,30.338401794433594
2019-06-19,30.37657356262207
2019-09-23,29.96620750427246
2019-11-18,29.765796661376953
2020-02-05,29.96620750427246
2020-04-24,30.262052536010742
2019-03-29,30.357484817504883
2019-11-21,29.55583953857422
2020-04-27,30.090272903442383
2020-02-11,30.386117935180664
2020-04-30,30.281139373779297
2019-05-01,30.00438117980957
2019-02-26,30.090272903442383
2019-01-25,30.157075881958008
2018-12-24,30.481548309326172
2019-09-06,30.653329849243164
2018-07-17,30.977806091308594
2018-09-19,30.777393341064453
2019-08-05,30.94917869567871
2019-10-08,31.769908905029297
2019-12-11,31.206846237182617
2019-11-27,31.30228042602539
2020-02-14,30.758310317993164
2020-05-06,30.157075881958008
2019-01-08,30.347942352294922
2018-12-07,30.519723892211914
2019-08-20,30.128446578979492
2018-11-05,31.073240280151367
2019-07-19,31.4454288482666
2018-10-04,31.187761306762695
2019-06-17,31.559951782226562
2019-05-16,31.598129272460938
2018-08-01,31.75082015991211
2019-03-13,31.140043258666992
2019-12-03,31.082782745361328
2020-02-20,30.83465576171875
2019-12-06,30.79648208618164
2020-05-12,31.063695907592773
2019-12-09,31.149587631225586
2020-02-26,30.290681838989258
2020-05-15,30.185705184936523
2019-03-28,30.691503524780273
2018-09-17,30.4910945892334
2018-08-16,30.338401794433594
2018-10-19,30.61515998840332
2019-04-29,30.61515998840332
2019-01-23,30.777393341064453
2019-09-04,30.472007751464844
2018-11-20,31.25456428527832
2019-07-02,31.74683952331543
2019-05-31,31.32213020324707
2019-12-12,31.640661239624023
2020-05-18,32.53833770751953
2019-09-27,33.02096176147461
2020-03-03,32.9147834777832
2020-05-21,32.54798889160156
2019-05-14,32.45146179199219
2018-08-31,32.325984954833984
2018-07-30,33.107826232910156
2018-10-02,33.28157424926758
2019-04-12,33.42635726928711
2019-03-11,32.80860900878906
2019-02-07,33.059566497802734
2019-07-17,33.329833984375
2019-09-19,32.96304702758789
2019-10-21,33.25261688232422
2019-12-18,33.387752532958984
2020-03-06,33.42635726928711
2019-10-03,33.54219055175781
2020-03-09,33.503578186035156
2020-05-27,34.30472946166992
2019-12-24,34.73909378051758
2020-03-12,34.121334075927734
2018-12-20,34.34334182739258
2019-08-01,33.98619842529297
2018-08-14,33.48427200317383
2018-07-13,33.397403717041016
2018-10-17,33.40705490112305
2019-05-29,32.567298889160156
2019-03-26,32.9147834777832
2019-02-22,33.889678955078125
2019-10-04,33.73523712158203
2019-11-05,33.8703727722168
2019-12-27,33.79315185546875
2020-06-02,33.84141540527344
2019-12-30,34.121334075927734
2020-03-18,33.8703727722168
2020-06-05,34.15029525756836
2019-07-15,34.28542709350586
2018-12-03,34.391605377197266
2019-06-13,34.46882247924805
2019-01-04,34.63291549682617
2018-08-29,34.93213653564453
2019-02-05,35.125186920166016
2018-11-01,35.057621002197266
2019-08-16,35.183101654052734
2019-04-10,35.183101654052734
2019-09-17,35.27962875366211
2019-10-15,35.08657455444336
2020-01-02,35.37615203857422
2020-06-08,35.43406295776367
2019-10-18,35.559547424316406
2020-03-24,35.713985443115234
2020-06-11,36.09042739868164
2020-01-08,36.26417541503906
2019-04-25,36.215911865234375
2019-07-30,36.61166000366211
2019-02-20,36.283477783203125
2018-07-11,35.03831481933594
2018-09-13,34.893531799316406
2018-10-15,35.13484191894531
2019-06-28,35.60780715942383
2018-12-18,36.312435150146484
2018-11-16,35.78602600097656
2019-10-02,34.87943649291992
2020-03-27,34.87943649291992
2020-01-10,33.66089630126953
2019-10-24,32.793296813964844
2020-03-30,32.842041015625
2020-06-17,32.569087982177734
2020-01-14,32.413116455078125
2020-04-02,33.05650329589844
2019-01-02,33.134490966796875
2019-08-14,33.58291244506836
2018-10-30,33.87535858154297
2019-06-11,34.11906814575195
2019-05-10,34.20680236816406
2019-04-08,33.47568130493164
2018-08-27,33.53417205810547
2018-07-26,33.543914794921875
2018-09-28,33.98258972167969
2019-03-07,34.216548919677734
2019-10-30,34.0020866394043
2020-01-17,32.978515625
2020-06-23,33.514671325683594
2020-04-08,33.524417877197266
2020-06-26,33.66089630126953
2019-03-22,33.47568130493164
2019-01-17,33.32945251464844
2019-08-29,32.80304718017578
2018-11-14,32.3546257019043
2019-06-26,31.496774673461914
2018-09-11,31.438283920288086
2018-07-09,31.613754272460938
2018-08-10,31.223819732666016
2019-04-23,31.613754272460938
2019-09-30,32.06217575073242
2020-01-23,32.81279754638672
2019-11-08,32.57883071899414
2020-04-14,32.65681838989258
2019-11-11,32.85178756713867
2020-01-29,33.134490966796875
2020-04-17,33.202728271484375
2018-07-24,33.60240936279297
2018-09-26,32.83229064941406
2019-05-08,33.4659309387207
2019-03-05,33.77787780761719
2019-02-01,33.56341552734375
2018-12-31,33.62190246582031
2018-11-29,33.807125091552734
2019-08-12,34.05083084106445
2019-07-11,34.44076156616211
2019-09-13,34.31403732299805
2019-11-14,34.694217681884766
2020-04-20,35.51307678222656
2020-02-04,35.337608337402344
2020-04-23,35.844520568847656
2018-12-14,35.591060638427734
2019-08-27,36.09797286987305
2018-08-08,36.0687255859375
2018-10-11,35.87376403808594
2018-11-12,35.78602600097656
2019-07-26,35.73728561401367
2019-06-24,35.591060638427734
2019-05-23,35.08415222167969
2019-03-20,35.20112991333008
2019-01-15,35.532569885253906
2019-11-20,35.3765983581543
2020-02-07,35.40584182739258
2020-02-10,35.396095275878906
2020-04-29,35.971248626708984
2019-11-26,35.66904830932617
2020-02-13,35.82501983642578
2019-01-30,36.341678619384766
2018-08-23,36.73552322387695
2018-09-24,36.75521469116211
2018-11-27,36.25306701660156
2018-10-26,36.7158317565918
2019-07-09,36.57798767089844
2019-06-07,36.52875518798828
2019-05-06,35.11092758178711
2019-04-04,34.411861419677734
2019-09-11,32.26542663574219
2019-11-29,31.15282440185547
2020-05-05,32.32450485229492
2019-12-02,32.71834182739258
2020-02-19,34.03771209716797
2020-05-08,34.08694076538086
2019-05-21,33.20079803466797
2019-03-18,30.758983612060547
2018-09-07,31.605741500854492
2018-08-06,28.592859268188477
2018-10-09,24.733217239379883
2019-02-14,28.415630340576172
2018-12-12,21.927099227905273
2019-07-24,22.9609317779541
2019-09-26,20.528963088989258
2019-10-28,19.77081871032715
2019-12-05,20.63726806640625
2020-05-11,19.642822265625
2019-07-03,20.834190368652344
2020-02-25,21.562795639038086
2020-05-14,23.945533752441406
2020-02-28,24.644603729248047
2019-08-08,23.975072860717773
2019-06-05,23.482770919799805
2018-07-20,20.962188720703125
2018-08-21,20.09573745727539
2018-10-24,19.97758674621582
2019-04-02,22.76401138305664
2019-03-01,23.532001495361328
2019-01-28,26.269197463989258
2018-12-27,27.913482666015625
2019-09-09,26.43657875061035
2020-03-02,26.919034957885742
2020-05-20,25.107364654541016
2019-12-17,24.359067916870117
2020-03-05,25.855663299560547
2019-02-12,24.99905776977539
2019-01-11,24.112916946411133
2018-12-10,24.496912002563477
2019-08-23,23.945533752441406
2018-11-08,23.85692024230957
2019-07-22,24.930137634277344
2019-06-20,26.10181427001953
2018-09-05,26.889495849609375
2019-04-17,25.737510681152344
2019-09-24,24.762754440307617
2019-12-20,24.743061065673828
2020-05-26,24.81198501586914
2019-04-30,23.65999984741211
2019-12-23,23.450000762939453
2020-03-11,24.25
2020-05-29,23.739999771118164
2019-12-26,21.940000534057617
2020-06-01,21.549999237060547
2019-05-02,22.229999542236328
2019-02-27,21.940000534057617
2018-11-23,24.059999465942383
2019-08-06,24.06999969482422
2018-07-18,23.940000534057617
2018-09-20,24.219999313354492
2018-10-22,24.549999237060547
2019-07-05,25.540000915527344
2019-06-03,25.729999542236328
2019-10-09,25.59000015258789
2019-10-11,24.639999389648438
2020-03-17,25.520000457763672
2020-06-04,26.079999923706055
2019-10-14,27.600000381469727
2020-03-20,27.780000686645508
2018-11-06,29.350000381469727
2019-06-18,29.81999969482422
2019-05-17,29.260000228881836
2019-04-15,28.15999984741211
2019-03-14,26.239999771118164
2019-01-09,27.479999542236328
2018-08-02,28.15999984741211
2018-10-05,28.549999237060547
2019-08-21,27.969999313354492
2019-10-17,28.0
2020-03-23,26.31999969482422
2020-06-10,26.8700008392334
2019-02-25,26.969999313354492
2020-01-07,25.989999771118164
2020-03-26,26.59000015258789
2019-10-23,26.489999771118164
