Dates,PEAK
2019-01-10,31.729999542236328
2019-08-22,31.739999771118164
2018-11-07,31.290000915527344
2018-08-03,31.3799991607666
2018-09-04,31.829999923706055
2019-06-19,32.16999816894531
2019-09-23,32.060001373291016
2019-11-18,31.469999313354492
2020-02-05,31.5
2020-04-24,31.90999984741211
2019-03-29,31.969999313354492
2019-11-21,31.559999465942383
2020-04-27,31.6200008392334
2020-02-11,31.920000076293945
2020-04-30,32.15999984741211
2019-05-01,31.75
2019-02-26,31.56999969482422
2019-01-25,31.889999389648438
2018-12-24,31.940000534057617
2019-09-06,32.5
2018-07-17,32.560001373291016
2018-09-19,32.779998779296875
2019-08-05,32.529998779296875
2019-10-08,33.58000183105469
2019-12-11,33.380001068115234
2019-11-27,32.970001220703125
2020-02-14,33.0099983215332
2020-05-06,32.20000076293945
2019-01-08,31.90999984741211
2018-12-07,32.06999969482422
2019-08-20,32.15999984741211
2018-11-05,32.599998474121094
2019-07-19,33.0099983215332
2018-10-04,32.79999923706055
2019-06-17,33.08000183105469
2019-05-16,33.18000030517578
2018-08-01,33.36000061035156
2019-03-13,33.279998779296875
2019-12-03,32.68000030517578
2020-02-20,32.810001373291016
2019-12-06,32.34000015258789
2020-05-12,32.61000061035156
2019-12-09,32.84000015258789
2020-02-26,32.689998626708984
2020-05-15,31.90999984741211
2019-03-28,32.18000030517578
2018-09-17,32.20000076293945
2018-08-16,31.950000762939453
2018-10-19,32.15999984741211
2019-04-29,32.43000030517578
2019-01-23,32.400001525878906
2019-09-04,32.41999816894531
2018-11-20,32.849998474121094
2019-07-02,33.13999938964844
2019-05-31,32.959999084472656
2019-12-12,33.06999969482422
2020-05-18,34.0
2019-09-27,34.209999084472656
2020-03-03,34.29999923706055
2020-05-21,34.290000915527344
2019-05-14,33.79999923706055
2018-08-31,33.849998474121094
2018-07-30,34.380001068115234
2018-10-02,34.65999984741211
2019-04-12,34.689998626708984
2019-03-11,34.75
2019-02-07,34.34000015258789
2019-07-17,34.58000183105469
2019-09-19,34.91999816894531
2019-10-21,34.56999969482422
2019-12-18,35.15999984741211
2020-03-06,34.79999923706055
2019-10-03,34.81999969482422
2020-03-09,34.91999816894531
2020-05-27,35.7400016784668
2019-12-24,36.06999969482422
2020-03-12,35.88999938964844
2018-12-20,35.70000076293945
2019-08-01,35.5099983215332
2018-08-14,35.279998779296875
2018-07-13,34.88999938964844
2018-10-17,35.40999984741211
2019-05-29,34.599998474121094
2019-03-26,34.2400016784668
2019-02-22,35.16999816894531
2019-10-04,35.369998931884766
2019-11-05,35.22999954223633
2019-12-27,35.400001525878906
2020-06-02,35.349998474121094
2019-12-30,35.36000061035156
2020-03-18,35.41999816894531
2020-06-05,35.59000015258789
2019-07-15,35.630001068115234
2018-12-03,35.900001525878906
2019-06-13,35.810001373291016
2019-01-04,36.11000061035156
2018-08-29,36.45000076293945
2019-02-05,36.5
2018-11-01,36.54999923706055
2019-08-16,36.72999954223633
2019-04-10,36.79999923706055
2019-09-17,36.650001525878906
2019-10-15,36.61000061035156
2020-01-02,36.689998626708984
2020-06-08,36.84000015258789
2019-10-18,36.86000061035156
2020-03-24,37.040000915527344
2020-06-11,37.52000045776367
2020-01-08,37.59000015258789
2019-04-25,37.869998931884766
2019-07-30,37.93000030517578
2019-02-20,37.93000030517578
2018-07-11,37.38999938964844
2018-09-13,36.369998931884766
2018-10-15,36.790000915527344
2019-06-28,36.97999954223633
2018-12-18,37.849998474121094
2018-11-16,37.459999084472656
2019-10-02,36.58000183105469
2020-03-27,35.779998779296875
2020-01-10,34.810001373291016
2019-10-24,34.2400016784668
2020-03-30,33.83000183105469
2020-06-17,33.869998931884766
2020-01-14,33.95000076293945
2020-04-02,34.11000061035156
2019-01-02,34.150001525878906
2019-08-14,34.54999923706055
2018-10-30,35.040000915527344
2019-06-11,35.15999984741211
2019-05-10,35.36000061035156
2019-04-08,34.9900016784668
2018-08-27,34.65999984741211
2018-07-26,34.790000915527344
2018-09-28,34.90999984741211
2019-03-07,35.130001068115234
2019-10-30,35.369998931884766
2020-01-17,34.880001068115234
2020-06-23,34.59000015258789
2020-04-08,34.52000045776367
2020-06-26,34.540000915527344
2019-03-22,34.66999816894531
2019-01-17,34.439998626708984
2019-08-29,34.22999954223633
2018-11-14,33.77000045776367
2019-06-26,33.279998779296875
2018-09-11,32.52000045776367
2018-07-09,32.5
2018-08-10,32.540000915527344
2019-04-23,32.52000045776367
2019-09-30,32.91999816894531
2020-01-23,33.81999969482422
2019-11-08,33.869998931884766
2020-04-14,33.650001525878906
2019-11-11,33.72999954223633
2020-01-29,34.0099983215332
2020-04-17,34.11000061035156
2018-07-24,34.47999954223633
2018-09-26,34.63999938964844
2019-05-08,34.369998931884766
2019-03-05,34.77000045776367
2019-02-01,34.61000061035156
2018-12-31,34.66999816894531
2018-11-29,34.779998779296875
2019-08-12,34.959999084472656
2019-07-11,35.369998931884766
2019-09-13,35.34000015258789
2019-11-14,35.84000015258789
2020-04-20,36.439998626708984
2020-02-04,36.5
2020-04-23,36.790000915527344
2018-12-14,36.880001068115234
2019-08-27,37.060001373291016
2018-08-08,37.16999816894531
2018-10-11,37.34000015258789
2018-11-12,37.060001373291016
2019-07-26,36.939998626708984
2019-06-24,36.75
2019-05-23,36.65999984741211
2019-03-20,36.439998626708984
2019-01-15,36.81999969482422
2019-11-20,36.5
2020-02-07,36.68000030517578
2020-02-10,36.52000045776367
2020-04-29,36.91999816894531
2019-11-26,37.099998474121094
2020-02-13,37.20000076293945
2019-01-30,37.4900016784668
2018-08-23,37.369998931884766
2018-09-24,37.34000015258789
2018-11-27,37.279998779296875
2018-10-26,37.34000015258789
2019-07-09,37.63999938964844
2019-06-07,37.58000183105469
2019-05-06,37.27000045776367
2019-04-04,36.119998931884766
2019-09-11,34.970001220703125
2019-11-29,32.2599983215332
2020-05-05,32.849998474121094
2019-12-02,34.29999923706055
2020-02-19,34.75
2020-05-08,34.75
2019-05-21,34.0
2019-03-18,32.16999816894531
2018-09-07,32.119998931884766
2018-08-06,31.389999389648438
2018-10-09,27.059999465942383
2019-02-14,28.93000030517578
2018-12-12,26.270000457763672
2019-07-24,24.219999313354492
2019-09-26,22.65999984741211
2019-10-28,22.809999465942383
2019-12-05,23.219999313354492
2020-05-11,21.65999984741211
2019-07-03,22.34000015258789
2020-02-25,23.059999465942383
2020-05-14,24.3799991607666
2020-02-28,25.989999771118164
2019-08-08,25.299999237060547
2019-06-05,24.5
2018-07-20,22.440000534057617
2018-08-21,21.649999618530273
2018-10-24,20.760000228881836
2019-04-02,23.31999969482422
2019-03-01,25.290000915527344
2019-01-28,27.020000457763672
2018-12-27,28.6200008392334
2019-09-09,28.299999237060547
2020-03-02,27.940000534057617
2020-05-20,26.290000915527344
2019-12-17,25.950000762939453
2020-03-05,26.350000381469727
2019-02-12,26.030000686645508
2019-01-11,25.09000015258789
2018-12-10,25.149999618530273
2019-08-23,25.219999313354492
2018-11-08,24.739999771118164
2019-07-22,25.459999084472656
2019-06-20,26.81999969482422
2018-09-05,27.760000228881836
2019-04-17,26.799999237060547
2019-09-24,25.700000762939453
2019-12-20,25.170000076293945
2020-05-26,25.6299991607666
2019-04-30,25.260000228881836
2019-12-23,24.93000030517578
2020-03-11,24.43000030517578
2020-05-29,24.399999618530273
2019-12-26,23.979999542236328
2020-06-01,22.079999923706055
2019-05-02,22.299999237060547
2019-02-27,22.459999084472656
2018-11-23,24.3799991607666
2019-08-06,24.399999618530273
2018-07-18,24.139999389648438
2018-09-20,24.399999618530273
2018-10-22,24.639999389648438
2019-07-05,26.0
2019-06-03,26.43000030517578
2019-10-09,26.0
2019-10-11,25.200000762939453
2020-03-17,25.670000076293945
2020-06-04,26.420000076293945
2019-10-14,27.75
2020-03-20,28.049999237060547
2018-11-06,29.610000610351562
2019-06-18,30.510000228881836
2019-05-17,29.540000915527344
2019-04-15,29.049999237060547
2019-03-14,27.270000457763672
2019-01-09,27.6200008392334
2018-08-02,28.260000228881836
2018-10-05,29.709999084472656
2019-08-21,28.940000534057617
2019-10-17,28.299999237060547
2020-03-23,28.520000457763672
2020-06-10,26.899999618530273
2019-02-25,27.139999389648438
2020-01-07,26.489999771118164
2020-03-26,26.6200008392334
2019-10-23,26.739999771118164
