Dates,LYV
2020-03-09,69.51000213623047
2020-05-27,68.45999908447266
2019-12-24,70.5
2020-03-12,70.9800033569336
2018-12-20,71.37000274658203
2019-08-01,69.33000183105469
2018-08-14,68.6500015258789
2018-07-13,70.2699966430664
2018-10-17,70.62999725341797
2019-05-29,70.29000091552734
2019-03-26,69.2300033569336
2019-02-22,69.91000366210938
2019-10-04,68.05999755859375
2019-11-05,67.69000244140625
2019-12-27,67.38999938964844
2020-06-02,68.19999694824219
2019-12-30,66.69999694824219
2020-03-18,67.4800033569336
2020-06-05,67.30999755859375
2019-07-15,66.33999633789062
2018-12-03,66.33999633789062
2019-06-13,66.23999786376953
2019-01-04,66.94000244140625
2018-08-29,68.4000015258789
2019-02-05,69.48999786376953
2018-11-01,69.47000122070312
2019-08-16,67.56999969482422
2019-04-10,68.19999694824219
2019-09-17,67.61000061035156
2019-10-15,68.13999938964844
2020-01-02,67.75
2020-06-08,67.93000030517578
2019-10-18,67.7300033569336
2020-03-24,68.5
2020-06-11,67.01000213623047
2020-01-08,67.70999908447266
2019-04-25,67.27999877929688
2019-07-30,67.18000030517578
2019-02-20,67.8499984741211
2018-07-11,69.05999755859375
2018-09-13,70.0
2018-10-15,70.0
2019-06-28,71.2300033569336
2018-12-18,70.5
2018-11-16,66.0199966430664
2019-10-02,62.16999816894531
2020-03-27,61.95000076293945
2020-01-10,61.369998931884766
2019-10-24,62.66999816894531
2020-03-30,63.15999984741211
2020-06-17,64.47000122070312
2020-01-14,64.73999786376953
2020-04-02,64.61000061035156
2019-01-02,64.97000122070312
2019-08-14,65.4000015258789
2018-10-30,66.87999725341797
2019-06-11,68.22000122070312
2019-05-10,67.70999908447266
2019-04-08,66.16000366210938
2018-08-27,67.58999633789062
2018-07-26,69.02999877929688
2018-09-28,69.6500015258789
2019-03-07,70.47000122070312
2019-10-30,69.80999755859375
2020-01-17,69.01000213623047
2020-06-23,69.16000366210938
2020-04-08,69.4800033569336
2020-06-26,70.12999725341797
2019-03-22,70.4800033569336
2019-01-17,69.05000305175781
2019-08-29,69.5999984741211
2018-11-14,69.44000244140625
2019-06-26,69.43000030517578
2018-09-11,64.33999633789062
2018-07-09,63.560001373291016
2018-08-10,62.90999984741211
2019-04-23,63.95000076293945
2019-09-30,69.83000183105469
2020-01-23,71.55000305175781
2019-11-08,70.44000244140625
2020-04-14,70.61000061035156
2019-11-11,71.54000091552734
2020-01-29,71.6500015258789
2020-04-17,71.20999908447266
2018-07-24,71.47000122070312
2018-09-26,71.88999938964844
2019-05-08,71.63999938964844
2019-03-05,71.73999786376953
2019-02-01,70.91000366210938
2018-12-31,71.69000244140625
2018-11-29,71.9800033569336
2019-08-12,71.27999877929688
2019-07-11,72.36000061035156
2019-09-13,72.54000091552734
2019-11-14,74.19999694824219
2020-04-20,74.66000366210938
2020-02-04,75.54000091552734
2020-04-23,74.91000366210938
2018-12-14,74.6500015258789
2019-08-27,74.3499984741211
2018-08-08,72.0199966430664
2018-10-11,70.9000015258789
2018-11-12,72.01000213623047
2019-07-26,70.56999969482422
2019-06-24,70.6500015258789
2019-05-23,68.16000366210938
2019-03-20,68.5999984741211
2019-01-15,70.98999786376953
2019-11-20,70.80999755859375
2020-02-07,72.25
2020-02-10,72.19000244140625
2020-04-29,72.88999938964844
2019-11-26,73.11000061035156
2020-02-13,74.0999984741211
2019-01-30,73.1500015258789
2018-08-23,74.0199966430664
2018-09-24,74.12999725341797
2018-11-27,76.08000183105469
2018-10-26,75.66000366210938
2019-07-09,74.19000244140625
2019-06-07,68.26000213623047
2019-05-06,62.790000915527344
2019-04-04,60.7599983215332
2019-09-11,57.75
2019-11-29,60.77000045776367
2020-05-05,57.959999084472656
2019-12-02,57.61000061035156
2020-02-19,59.77000045776367
2020-05-08,55.45000076293945
2019-05-21,53.0
2019-03-18,47.2599983215332
2018-09-07,50.36000061035156
2018-08-06,42.0099983215332
2018-10-09,36.20000076293945
2019-02-14,42.849998474121094
2018-12-12,36.310001373291016
2019-07-24,33.91999816894531
2019-09-26,29.5
2019-10-28,32.91999816894531
2019-12-05,33.970001220703125
2020-05-11,37.33000183105469
2019-07-03,42.939998626708984
2020-02-25,45.900001525878906
2020-05-14,45.939998626708984
2020-02-28,47.150001525878906
2019-08-08,45.22999954223633
2019-06-05,45.459999084472656
2018-07-20,38.880001068115234
2018-08-21,33.95000076293945
2018-10-24,33.56999969482422
2019-04-02,34.5099983215332
2019-03-01,37.849998474121094
2019-01-28,37.7599983215332
2018-12-27,38.27000045776367
2019-09-09,39.40999984741211
2020-03-02,41.959999084472656
2020-05-20,38.470001220703125
2019-12-17,36.400001525878906
2020-03-05,38.349998474121094
2019-02-12,36.65999984741211
2019-01-11,36.470001220703125
2018-12-10,36.349998474121094
2019-08-23,39.45000076293945
2018-11-08,38.2400016784668
2019-07-22,42.0099983215332
2019-06-20,43.63999938964844
2018-09-05,46.529998779296875
2019-04-17,44.869998931884766
2019-09-24,41.16999816894531
2019-12-20,41.83000183105469
2020-05-26,40.25
2019-04-30,38.4900016784668
2019-12-23,39.369998931884766
2020-03-11,41.959999084472656
2020-05-29,40.59000015258789
2019-12-26,38.15999984741211
2020-06-01,37.45000076293945
2019-05-02,39.189998626708984
2019-02-27,40.060001373291016
2018-11-23,46.150001525878906
2019-08-06,44.869998931884766
2018-07-18,47.72999954223633
2018-09-20,45.529998779296875
2018-10-22,46.4900016784668
2019-07-05,49.689998626708984
2019-06-03,51.70000076293945
2019-10-09,49.0099983215332
2019-10-11,49.15999984741211
2020-03-17,50.65999984741211
2020-06-04,50.529998779296875
2019-10-14,53.90999984741211
2020-03-20,53.470001220703125
2018-11-06,56.959999084472656
2019-06-18,57.09000015258789
2019-05-17,53.41999816894531
2019-04-15,52.47999954223633
2019-03-14,47.7400016784668
2019-01-09,49.119998931884766
2018-08-02,49.400001525878906
2018-10-05,49.20000076293945
2019-08-21,48.0
2019-10-17,48.31999969482422
2020-03-23,46.5099983215332
2020-06-10,45.779998779296875
2019-02-25,46.880001068115234
2020-01-07,44.18000030517578
2020-03-26,44.16999816894531
2019-10-23,42.619998931884766
