Dates,LYV
2020-05-28,52.5
2019-10-07,53.31999969482422
2020-03-13,52.959999084472656
2019-10-10,52.36000061035156
2020-03-16,52.290000915527344
2020-06-03,52.849998474121094
2018-11-28,52.47999954223633
2018-09-25,52.5099983215332
2018-07-23,52.540000915527344
2018-08-24,52.88999938964844
2019-07-10,52.40999984741211
2019-05-07,52.27000045776367
2019-04-05,52.099998474121094
2019-03-04,53.029998779296875
2019-01-31,52.40999984741211
2019-09-12,52.36000061035156
2019-12-31,52.7599983215332
2020-03-19,52.650001525878906
2020-01-03,52.220001220703125
2020-06-09,53.150001525878906
2019-02-15,53.90999984741211
2019-01-14,54.290000915527344
2018-07-06,54.90999984741211
2018-08-07,54.849998474121094
2018-10-10,55.439998626708984
2018-12-13,55.66999816894531
2019-08-26,55.630001068115234
2019-07-25,55.099998474121094
2019-05-22,55.68000030517578
2019-03-19,56.45000076293945
2020-01-06,55.599998474121094
2020-03-25,55.77000045776367
2020-06-12,55.779998779296875
2019-10-22,57.0099983215332
2020-01-09,59.560001373291016
2020-06-15,59.93000030517578
2019-10-25,60.439998626708984
2020-03-31,60.43000030517578
2020-06-18,59.650001525878906
2019-04-03,60.68000030517578
2018-08-22,61.88999938964844
2018-10-25,61.79999923706055
2019-01-29,62.810001373291016
2018-12-28,62.79999923706055
2018-11-26,62.459999084472656
2019-08-09,62.400001525878906
2019-07-08,62.209999084472656
2019-06-06,62.86000061035156
2019-09-10,62.290000915527344
2020-01-15,61.81999969482422
2020-04-03,62.7400016784668
2019-10-31,62.560001373291016
2020-04-06,63.25
2020-06-24,63.43000030517578
2018-11-09,63.650001525878906
2019-07-23,63.90999984741211
2019-06-21,64.37999725341797
2019-05-20,62.54999923706055
2019-04-18,62.709999084472656
2018-09-06,62.38999938964844
2018-10-08,63.0
2019-02-13,63.47999954223633
2018-12-11,63.779998779296875
2019-09-25,63.720001220703125
2020-01-21,64.2699966430664
2020-04-09,64.61000061035156
2019-11-06,64.02999877929688
2020-01-24,63.869998931884766
2020-01-27,64.7300033569336
2020-04-15,65.70999908447266
2018-12-26,66.0
2019-08-07,65.08999633789062
2019-06-04,65.47000122070312
2018-09-21,65.54000091552734
2018-07-19,64.38999938964844
2018-08-20,63.709999084472656
2018-10-23,62.560001373291016
2019-05-03,63.900001525878906
2019-04-01,62.09000015258789
2019-02-28,63.349998474121094
2019-11-12,63.34000015258789
2020-01-30,63.2400016784668
2019-11-15,63.900001525878906
2020-04-21,62.099998474121094
2019-04-16,63.130001068115234
2019-03-15,63.560001373291016
2019-02-11,64.25
2019-01-10,63.47999954223633
2019-08-22,62.779998779296875
2018-11-07,63.25
2018-08-03,62.81999969482422
2018-09-04,61.79999923706055
2019-06-19,62.97999954223633
2019-09-23,62.38999938964844
2019-11-18,61.75
2020-02-05,61.40999984741211
2020-04-24,60.61000061035156
2019-03-29,59.54999923706055
2019-11-21,60.16999816894531
2020-04-27,61.83000183105469
2020-02-11,61.279998779296875
2020-04-30,62.06999969482422
2019-05-01,61.2599983215332
2019-02-26,62.2599983215332
2019-01-25,62.869998931884766
2018-12-24,63.470001220703125
2019-09-06,63.43000030517578
2018-07-17,64.0199966430664
2018-09-19,65.33999633789062
2019-08-05,65.72000122070312
2019-10-08,66.19999694824219
2019-12-11,66.08999633789062
2019-11-27,66.06999969482422
2020-02-14,66.22000122070312
2020-05-06,65.55999755859375
2019-01-08,65.98999786376953
2018-12-07,64.30000305175781
2019-08-20,65.75
2018-11-05,67.12000274658203
2019-07-19,68.25
2018-10-04,68.77999877929688
2019-06-17,68.33999633789062
2019-05-16,68.2300033569336
2018-08-01,69.27999877929688
2019-03-13,69.23999786376953
2019-12-03,69.69999694824219
2020-02-20,69.97000122070312
2019-12-06,70.25
2020-05-12,69.54000091552734
2019-12-09,69.63999938964844
2020-02-26,69.91000366210938
2020-05-15,69.94000244140625
2019-03-28,69.72000122070312
2018-09-17,70.19999694824219
2018-08-16,70.87000274658203
2018-10-19,72.1500015258789
2019-04-29,70.80999755859375
2019-01-23,70.08999633789062
2019-09-04,71.61000061035156
2018-11-20,70.41000366210938
2019-07-02,69.80999755859375
2019-05-31,67.69999694824219
2019-12-12,68.86000061035156
2020-05-18,68.52999877929688
2019-09-27,71.5
2020-03-03,71.20999908447266
2020-05-21,70.33000183105469
2019-05-14,70.26000213623047
2018-08-31,68.91999816894531
2018-07-30,68.4000015258789
2018-10-02,69.69999694824219
2019-04-12,68.4000015258789
2019-03-11,70.62000274658203
2019-02-07,71.48999786376953
2019-07-17,71.01000213623047
2019-09-19,70.4800033569336
2019-10-21,70.79000091552734
2019-12-18,70.23999786376953
2020-03-06,68.2699966430664
2019-10-03,68.7300033569336
2020-03-09,68.41999816894531
2020-05-27,68.27999877929688
2019-12-24,68.01000213623047
2020-03-12,70.26000213623047
2018-12-20,70.80000305175781
2019-08-01,69.23999786376953
2018-08-14,66.55999755859375
2018-07-13,68.02999877929688
2018-10-17,70.5999984741211
2019-05-29,70.12999725341797
2019-03-26,68.51000213623047
2019-02-22,68.37999725341797
2019-10-04,66.66999816894531
2019-11-05,67.23999786376953
2019-12-27,67.08999633789062
2020-06-02,67.37000274658203
2019-12-30,66.41999816894531
2020-03-18,66.52999877929688
2020-06-05,66.23999786376953
2019-07-15,65.31999969482422
2018-12-03,65.58000183105469
2019-06-13,65.9000015258789
2019-01-04,64.94000244140625
2018-08-29,66.23999786376953
2019-02-05,68.5
2018-11-01,69.30000305175781
2019-08-16,67.5199966430664
2019-04-10,67.4000015258789
2019-09-17,67.52999877929688
2019-10-15,68.06999969482422
2020-01-02,67.0999984741211
2020-06-08,67.72000122070312
2019-10-18,66.91999816894531
2020-03-24,67.47000122070312
2020-06-11,65.55999755859375
2020-01-08,67.19000244140625
2019-04-25,67.12000274658203
2019-07-30,66.69000244140625
2019-02-20,66.5199966430664
2018-07-11,67.98999786376953
2018-09-13,69.33999633789062
2018-10-15,69.61000061035156
2019-06-28,69.75
2018-12-18,69.2699966430664
2018-11-16,64.77999877929688
2019-10-02,62.02000045776367
2020-03-27,61.790000915527344
2020-01-10,61.0099983215332
2019-10-24,61.349998474121094
2020-03-30,62.41999816894531
2020-06-17,63.15999984741211
2020-01-14,64.41000366210938
2020-04-02,64.06999969482422
2019-01-02,63.81999969482422
2019-08-14,64.61000061035156
2018-10-30,65.38999938964844
2019-06-11,66.8499984741211
2019-05-10,67.19000244140625
2019-04-08,66.16000366210938
2018-08-27,65.29000091552734
2018-07-26,67.97000122070312
2018-09-28,68.80000305175781
2019-03-07,69.68000030517578
2019-10-30,69.73999786376953
2020-01-17,68.2300033569336
2020-06-23,67.81999969482422
2020-04-08,68.91999816894531
2020-06-26,69.55999755859375
2019-03-22,70.30000305175781
2019-01-17,68.83000183105469
2019-08-29,68.80999755859375
2018-11-14,68.83999633789062
2019-06-26,68.63999938964844
2018-09-11,63.7400016784668
2018-07-09,63.22999954223633
2018-08-10,62.90999984741211
2019-04-23,63.029998779296875
2019-09-30,63.41999816894531
2020-01-23,69.9800033569336
2019-11-08,70.23999786376953
2020-04-14,70.12000274658203
2019-11-11,70.1500015258789
2020-01-29,71.2300033569336
2020-04-17,70.77999877929688
2018-07-24,70.8499984741211
2018-09-26,71.12999725341797
2019-05-08,70.72000122070312
2019-03-05,71.05000305175781
2019-02-01,70.87000274658203
2018-12-31,70.93000030517578
2018-11-29,71.7300033569336
2019-08-12,70.9800033569336
2019-07-11,70.97000122070312
2019-09-13,71.5999984741211
2019-11-14,72.33000183105469
2020-04-20,73.63999938964844
2020-02-04,74.47000122070312
2020-04-23,74.05999755859375
2018-12-14,74.52999877929688
2019-08-27,73.87000274658203
2018-08-08,71.69999694824219
2018-10-11,70.06999969482422
2018-11-12,70.79000091552734
2019-07-26,70.2300033569336
2019-06-24,69.18000030517578
2019-05-23,68.01000213623047
2019-03-20,68.29000091552734
2019-01-15,69.06999969482422
2019-11-20,70.37999725341797
2020-02-07,70.69999694824219
2020-02-10,71.62000274658203
2020-04-29,71.97000122070312
2019-11-26,72.97000122070312
2020-02-13,73.2300033569336
2019-01-30,73.12000274658203
2018-08-23,72.93000030517578
2018-09-24,73.51000213623047
2018-11-27,74.55999755859375
2018-10-26,74.27999877929688
2019-07-09,73.73999786376953
2019-06-07,68.1500015258789
2019-05-06,62.41999816894531
2019-04-04,59.04999923706055
2019-09-11,56.529998779296875
2019-11-29,55.77000045776367
2020-05-05,55.31999969482422
2019-12-02,55.2400016784668
2020-02-19,55.56999969482422
2020-05-08,54.25
2019-05-21,50.869998931884766
2019-03-18,46.0099983215332
2018-09-07,44.59000015258789
2018-08-06,40.900001525878906
2018-10-09,31.799999237060547
2019-02-14,37.77000045776367
2018-12-12,34.849998474121094
2019-07-24,32.11000061035156
2019-09-26,21.700000762939453
2019-10-28,27.510000228881836
2019-12-05,32.310001373291016
2020-05-11,33.0
2019-07-03,40.529998779296875
2020-02-25,40.58000183105469
2020-05-14,43.619998931884766
2020-02-28,42.7400016784668
2019-08-08,44.11000061035156
2019-06-05,43.27000045776367
2018-07-20,37.7599983215332
2018-08-21,33.33000183105469
2018-10-24,28.5
2019-04-02,33.04999923706055
2019-03-01,35.959999084472656
2019-01-28,36.720001220703125
2018-12-27,37.86000061035156
2019-09-09,36.13999938964844
2020-03-02,39.66999816894531
2020-05-20,37.9900016784668
2019-12-17,35.79999923706055
2020-03-05,37.02000045776367
2019-02-12,36.16999816894531
2019-01-11,35.25
2018-12-10,36.11000061035156
2019-08-23,36.470001220703125
2018-11-08,37.86000061035156
2019-07-22,38.650001525878906
2019-06-20,42.11000061035156
2018-09-05,45.540000915527344
2019-04-17,44.04999923706055
2019-09-24,40.439998626708984
2019-12-20,38.540000915527344
2020-05-26,39.75
2019-04-30,38.209999084472656
2019-12-23,38.65999984741211
2020-03-11,39.369998931884766
2020-05-29,39.34000015258789
2019-12-26,38.0099983215332
2020-06-01,36.470001220703125
2019-05-02,36.0099983215332
2019-02-27,38.59000015258789
2018-11-23,43.79999923706055
2019-08-06,44.77000045776367
2018-07-18,45.400001525878906
2018-09-20,44.689998626708984
2018-10-22,45.16999816894531
2019-07-05,49.060001373291016
2019-06-03,49.22999954223633
2019-10-09,48.470001220703125
2019-10-11,47.70000076293945
2020-03-17,48.58000183105469
2020-06-04,49.970001220703125
2019-10-14,51.380001068115234
2020-03-20,52.61000061035156
2018-11-06,55.2400016784668
2019-06-18,56.029998779296875
2019-05-17,53.33000183105469
2019-04-15,50.61000061035156
2019-03-14,47.0
2019-01-09,48.0
2018-08-02,46.47999954223633
2018-10-05,48.11000061035156
2019-08-21,47.939998626708984
2019-10-17,47.54999923706055
2020-03-23,45.869998931884766
2020-06-10,44.65999984741211
2019-02-25,45.70000076293945
2020-01-07,42.81999969482422
2020-03-26,43.15999984741211
2019-10-23,42.369998931884766
