Dates,LYV
2020-03-18,1938900.0
2020-06-05,1024800.0
2019-07-15,2201800.0
2018-12-03,1066400.0
2019-06-13,946100.0
2019-01-04,1215600.0
2018-08-29,1083700.0
2019-02-05,905500.0
2018-11-01,917700.0
2019-08-16,766300.0
2019-04-10,471300.0
2019-09-17,730900.0
2019-10-15,589000.0
2020-01-02,665500.0
2020-06-08,577700.0
2019-10-18,973800.0
2020-03-24,687400.0
2020-06-11,1160500.0
2020-01-08,739700.0
2019-04-25,716800.0
2019-07-30,589800.0
2019-02-20,930300.0
2018-07-11,765900.0
2018-09-13,1186100.0
2018-10-15,681700.0
2019-06-28,988200.0
2018-12-18,1564300.0
2018-11-16,5321700.0
2019-10-02,3013200.0
2020-03-27,2004500.0
2020-01-10,2186000.0
2019-10-24,1315500.0
2020-03-30,1644600.0
2020-06-17,1297500.0
2020-01-14,1652600.0
2020-04-02,1024000.0
2019-01-02,1025600.0
2019-08-14,824100.0
2018-10-30,1145100.0
2019-06-11,1540500.0
2019-05-10,1013400.0
2019-04-08,1307600.0
2018-08-27,1576000.0
2018-07-26,1747100.0
2018-09-28,1306800.0
2019-03-07,870000.0
2019-10-30,512700.0
2020-01-17,849700.0
2020-06-23,1457100.0
2020-04-08,1090300.0
2020-06-26,715300.0
2019-03-22,728600.0
2019-01-17,650000.0
2019-08-29,717800.0
2018-11-14,725300.0
2019-06-26,571000.0
2018-09-11,4324400.0
2018-07-09,5895600.0
2018-08-10,4795600.0
2019-04-23,2973000.0
2019-09-30,6889300.0
2020-01-23,27143600.0
2019-11-08,3092300.0
2020-04-14,783800.0
2019-11-11,1147700.0
2020-01-29,1229900.0
2020-04-17,1540300.0
2018-07-24,1056100.0
2018-09-26,1334800.0
2019-05-08,687100.0
2019-03-05,914800.0
2019-02-01,890600.0
2018-12-31,1391700.0
2018-11-29,1408400.0
2019-08-12,657600.0
2019-07-11,1798900.0
2019-09-13,1389800.0
2019-11-14,1931400.0
2020-04-20,1301500.0
2020-02-04,1231300.0
2020-04-23,1368000.0
2018-12-14,1278200.0
2019-08-27,891900.0
2018-08-08,1319000.0
2018-10-11,1264300.0
2018-11-12,942300.0
2019-07-26,2025300.0
2019-06-24,1876200.0
2019-05-23,1814700.0
2019-03-20,1654900.0
2019-01-15,2080800.0
2019-11-20,1170000.0
2020-02-07,1164300.0
2020-02-10,953400.0
2020-04-29,1323900.0
2019-11-26,833600.0
2020-02-13,765900.0
2019-01-30,853600.0
2018-08-23,965900.0
2018-09-24,1827700.0
2018-11-27,1491600.0
2018-10-26,1306000.0
2019-07-09,1466000.0
2019-06-07,4126600.0
2019-05-06,5181000.0
2019-04-04,6644800.0
2019-09-11,7751400.0
2019-11-29,10008500.0
2020-05-05,5761600.0
2019-12-02,7189900.0
2020-02-19,3712600.0
2020-05-08,7273600.0
2019-05-21,7839700.0
2019-03-18,7105200.0
2018-09-07,7168400.0
2018-08-06,9184500.0
2018-10-09,15789800.0
2019-02-14,9856000.0
2018-12-12,9548800.0
2019-07-24,7113900.0
2019-09-26,14709300.0
2019-10-28,10497700.0
2019-12-05,7341400.0
2020-05-11,6333400.0
2019-07-03,6404900.0
2020-02-25,7807500.0
2020-05-14,7112100.0
2020-02-28,12341800.0
2019-08-08,9283300.0
2019-06-05,7536600.0
2018-07-20,11750100.0
2018-08-21,6116000.0
2018-10-24,10848800.0
2019-04-02,7803800.0
2019-03-01,8619800.0
2019-01-28,5020100.0
2018-12-27,6288300.0
2019-09-09,6211300.0
2020-03-02,6017900.0
2020-05-20,4396600.0
2019-12-17,7796100.0
2020-03-05,7748200.0
2019-02-12,3326200.0
2019-01-11,3746200.0
2018-12-10,2811100.0
2019-08-23,9664300.0
2018-11-08,5685700.0
2019-07-22,8553700.0
2019-06-20,6480200.0
2018-09-05,6985000.0
2019-04-17,3125000.0
2019-09-24,3400300.0
2019-12-20,3282000.0
2020-05-26,3305700.0
2019-04-30,5069600.0
2019-12-23,12349700.0
2020-03-11,10712700.0
2020-05-29,3492700.0
2019-12-26,6862500.0
2020-06-01,4974400.0
2019-05-02,5668700.0
2019-02-27,3000700.0
2018-11-23,9009900.0
2019-08-06,3142100.0
2018-07-18,3922200.0
2018-09-20,3352000.0
2018-10-22,1860500.0
2019-07-05,5416300.0
2019-06-03,4472300.0
2019-10-09,4001800.0
2019-10-11,3663500.0
2020-03-17,2703200.0
2020-06-04,4273700.0
2019-10-14,5729200.0
2020-03-20,3834800.0
2018-11-06,6009700.0
2019-06-18,4609000.0
2019-05-17,3062500.0
2019-04-15,3367200.0
2019-03-14,5178900.0
2019-01-09,2713000.0
2018-08-02,2240500.0
2018-10-05,2945100.0
2019-08-21,2163000.0
2019-10-17,2670800.0
2020-03-23,4052600.0
2020-06-10,4073200.0
2019-02-25,2642300.0
2020-01-07,5341000.0
2020-03-26,2770500.0
2019-10-23,3732000.0
