Dates,ADP
2020-03-13,130.9499969482422
2019-10-10,132.66000366210938
2020-03-16,132.1300048828125
2020-06-03,134.25
2018-11-28,133.99000549316406
2018-09-25,133.6199951171875
2018-07-23,134.66000366210938
2018-08-24,136.02000427246094
2019-07-10,134.9600067138672
2019-05-07,135.3699951171875
2019-04-05,137.0
2019-03-04,138.8300018310547
2019-01-31,139.7100067138672
2019-09-12,141.72999572753906
2019-12-31,145.02000427246094
2020-03-19,145.0
2020-01-03,144.02000427246094
2020-06-09,144.32000732421875
2019-02-15,147.19000244140625
2019-01-14,148.7100067138672
2018-07-06,150.0
2018-08-07,149.6300048828125
2018-10-10,149.5500030517578
2018-12-13,149.02000427246094
2019-08-26,150.66000366210938
2019-07-25,150.13999938964844
2019-05-22,151.6199951171875
2019-03-19,154.05999755859375
2020-01-06,152.5399932861328
2020-03-25,152.0800018310547
2020-06-12,152.67999267578125
2019-10-22,154.25
2020-01-09,153.88999938964844
2020-06-15,153.4499969482422
2019-10-25,152.47000122070312
2020-03-31,151.35000610351562
2020-06-18,149.00999450683594
2019-04-03,149.8800048828125
2018-08-22,151.75
2018-10-25,152.7100067138672
2019-01-29,153.33999633789062
2018-12-28,153.00999450683594
2018-11-26,155.30999755859375
2019-08-09,155.0
2019-07-08,154.42999267578125
2019-06-06,153.44000244140625
2019-09-10,154.92999267578125
2020-01-15,153.47999572753906
2020-04-03,155.11000061035156
2019-10-31,156.4199981689453
2020-04-06,157.02999877929688
2020-06-24,159.49000549316406
2018-11-09,161.1999969482422
2019-07-23,162.5399932861328
2019-06-21,162.4499969482422
2019-05-20,161.3699951171875
2019-04-18,160.07000732421875
2018-09-06,159.9499969482422
2018-10-08,159.8300018310547
2019-02-13,160.1300048828125
2018-12-11,161.02999877929688
2019-09-25,162.16000366210938
2020-01-21,163.02999877929688
2020-04-09,164.41000366210938
2019-11-06,162.52999877929688
2020-01-24,163.72999572753906
2020-01-27,161.64999389648438
2020-04-15,162.00999450683594
2018-12-26,165.24000549316406
2019-08-07,162.67999267578125
2019-06-04,164.42999267578125
2018-09-21,163.86000061035156
2018-07-19,163.27999877929688
2018-08-20,161.0
2018-10-23,157.4600067138672
2019-05-03,159.69000244140625
2019-04-01,157.3800048828125
2019-02-28,158.16000366210938
2019-11-12,158.0
2020-01-30,158.0
2019-11-15,159.8699951171875
2020-04-21,158.41000366210938
2019-04-16,157.55999755859375
2019-03-15,157.6699981689453
2019-02-11,159.25
2019-01-10,160.38999938964844
2019-08-22,160.10000610351562
2018-11-07,162.44000244140625
2018-08-03,162.67999267578125
2018-09-04,161.74000549316406
2019-06-19,162.1199951171875
2019-09-23,161.97000122070312
2019-11-18,161.08999633789062
2020-02-05,160.47000122070312
2020-04-24,159.32000732421875
2019-03-29,160.5500030517578
2019-11-21,157.55999755859375
2020-04-27,160.11000061035156
2020-02-11,162.6699981689453
2020-04-30,165.00999450683594
2019-05-01,167.30999755859375
2019-02-26,168.52999877929688
2019-01-25,165.30999755859375
2018-12-24,165.2100067138672
2019-09-06,164.47000122070312
2018-07-17,166.08999633789062
2018-09-19,167.57000732421875
2019-08-05,168.27999877929688
2019-10-08,169.97000122070312
2019-12-11,169.39999389648438
2019-11-27,168.75999450683594
2020-02-14,168.05999755859375
2020-05-06,165.74000549316406
2019-01-08,163.69000244140625
2018-12-07,164.3300018310547
2019-08-20,167.6199951171875
2018-11-05,159.67999267578125
2019-07-19,163.0
2018-10-04,162.99000549316406
2019-06-17,164.5800018310547
2019-05-16,163.16000366210938
2018-08-01,164.27999877929688
2019-03-13,164.8800048828125
2019-12-03,164.9499969482422
2020-02-20,165.47999572753906
2019-12-06,165.0500030517578
2020-05-12,164.4600067138672
2019-12-09,165.3300018310547
2020-02-26,168.6699981689453
2020-05-15,166.97999572753906
2019-03-28,168.27999877929688
2018-09-17,167.47000122070312
2018-08-16,166.9499969482422
2018-10-19,167.61000061035156
2019-04-29,169.1300048828125
2019-01-23,167.3300018310547
2019-09-04,172.0
2018-11-20,165.25
2019-07-02,163.99000549316406
2019-05-31,162.7100067138672
2019-12-12,160.02999877929688
2020-05-18,161.88999938964844
2019-09-27,166.00999450683594
2020-03-03,169.9499969482422
2020-05-21,167.41000366210938
2019-05-14,165.3300018310547
2018-08-31,166.4600067138672
2018-07-30,164.17999267578125
2018-10-02,166.82000732421875
2019-04-12,169.02999877929688
2019-03-11,168.58999633789062
2019-02-07,168.88999938964844
2019-07-17,169.5500030517578
2019-09-19,169.05999755859375
2019-10-21,166.64999389648438
2019-12-18,168.13999938964844
2020-03-06,165.9499969482422
2019-10-03,169.30999755859375
2020-03-09,170.7100067138672
2020-05-27,167.75
2019-12-24,168.52999877929688
2020-03-12,171.14999389648438
2018-12-20,173.74000549316406
2019-08-01,173.55999755859375
2018-08-14,166.94000244140625
2018-07-13,163.13999938964844
2018-10-17,161.16000366210938
2019-05-29,161.0399932861328
2019-03-26,158.89999389648438
2019-02-22,158.39999389648438
2019-10-04,158.3300018310547
2019-11-05,159.27000427246094
2019-12-27,159.22000122070312
2020-06-02,158.77000427246094
2019-12-30,160.1199951171875
2020-03-18,160.0800018310547
2020-06-05,162.24000549316406
2019-07-15,163.7899932861328
2018-12-03,160.8300018310547
2019-06-13,162.30999755859375
2019-01-04,158.97000122070312
2018-08-29,156.36000061035156
2019-02-05,158.1300048828125
2018-11-01,158.9499969482422
2019-08-16,157.5500030517578
2019-04-10,157.63999938964844
2019-09-17,157.92999267578125
2019-10-15,162.41000366210938
2020-01-02,162.64999389648438
2020-06-08,162.5399932861328
2019-10-18,163.74000549316406
2020-03-24,164.5399932861328
2020-06-11,164.3300018310547
2020-01-08,164.0800018310547
2019-04-25,162.35000610351562
2019-07-30,159.27000427246094
2019-02-20,160.9499969482422
2018-07-11,162.00999450683594
2018-09-13,162.5800018310547
2018-10-15,162.6300048828125
2019-06-28,158.8000030517578
2018-12-18,163.4199981689453
2018-11-16,163.39999389648438
2019-10-02,164.2100067138672
2020-03-27,161.35000610351562
2020-01-10,157.8699951171875
2019-10-24,160.5399932861328
2020-03-30,161.72999572753906
2020-06-17,162.0
2020-01-14,164.14999389648438
2020-04-02,166.97999572753906
2019-01-02,168.77000427246094
2019-08-14,171.19000244140625
2018-10-30,170.63999938964844
2019-06-11,171.5
2019-05-10,170.5399932861328
2019-04-08,170.22999572753906
2018-08-27,171.1199951171875
2018-07-26,170.27000427246094
2018-09-28,170.2100067138672
2019-03-07,171.8000030517578
2019-10-30,170.82000732421875
2020-01-17,170.52999877929688
2020-06-23,166.77000427246094
2020-04-08,167.1199951171875
2020-06-26,168.88999938964844
2019-03-22,169.61000061035156
2019-01-17,169.67999267578125
2019-08-29,169.07000732421875
2018-11-14,168.05999755859375
2019-06-26,166.25999450683594
2018-09-11,166.69000244140625
2018-07-09,169.16000366210938
2018-08-10,168.80999755859375
2019-04-23,168.3800048828125
2019-09-30,167.25999450683594
2020-01-23,170.27999877929688
2019-11-08,171.27000427246094
2020-04-14,169.9499969482422
2019-11-11,170.35000610351562
2020-01-29,170.77000427246094
2020-04-17,170.50999450683594
2018-07-24,169.22000122070312
2018-09-26,171.9600067138672
2019-05-08,168.05999755859375
2019-03-05,169.0800018310547
2019-02-01,169.2899932861328
2018-12-31,168.7899932861328
2018-11-29,170.3800048828125
2019-08-12,172.0
2019-07-11,171.52000427246094
2019-09-13,172.1199951171875
2019-11-14,172.07000732421875
2020-04-20,173.86000061035156
2020-02-04,176.02999877929688
2020-04-23,174.9499969482422
2018-12-14,178.32000732421875
2019-08-27,177.77000427246094
2018-08-08,178.8300018310547
2018-10-11,175.19000244140625
2018-11-12,176.02999877929688
2019-07-26,171.85000610351562
2019-06-24,168.9600067138672
2019-05-23,174.5
2019-03-20,173.8800048828125
2019-01-15,176.6699981689453
2019-11-20,178.3699951171875
2020-02-07,179.75
2020-02-10,179.77999877929688
2020-04-29,178.66000366210938
2019-11-26,180.25
2020-02-13,178.69000244140625
2019-01-30,177.47000122070312
2018-08-23,180.16000366210938
2018-09-24,181.36000061035156
2018-11-27,180.5
2018-10-26,180.6699981689453
2019-07-09,179.8000030517578
2019-06-07,175.77999877929688
2019-05-06,174.64999389648438
2019-04-04,169.0
2019-09-11,164.05999755859375
2019-11-29,153.41000366210938
2020-05-05,155.5500030517578
2019-12-02,161.6300048828125
2020-02-19,158.4199981689453
2020-05-08,159.44000244140625
2019-05-21,153.4199981689453
2019-03-18,149.10000610351562
2018-09-07,156.9499969482422
2018-08-06,149.64999389648438
2018-10-09,137.5500030517578
2019-02-14,136.99000549316406
2018-12-12,128.05999755859375
2019-07-24,124.44999694824219
2019-09-26,120.86000061035156
2019-10-28,117.80000305175781
2019-12-05,118.91999816894531
2020-05-11,108.52999877929688
2019-07-03,114.66000366210938
2020-02-25,120.76000213623047
2020-05-14,123.05999755859375
2020-02-28,130.36000061035156
2019-08-08,132.39999389648438
2019-06-05,134.97999572753906
2018-07-20,129.97999572753906
2018-08-21,127.72000122070312
2018-10-24,130.6999969482422
2019-04-02,135.0
2019-03-01,145.5399932861328
2019-01-28,138.0
2018-12-27,140.22999572753906
2019-09-09,140.22999572753906
2020-03-02,140.72000122070312
2020-05-20,140.13999938964844
2019-12-17,138.52000427246094
2020-03-05,141.50999450683594
2019-02-12,138.52999877929688
2019-01-11,137.2100067138672
2018-12-10,136.75
2019-08-23,138.85000610351562
2018-11-08,136.52999877929688
2019-07-22,139.80999755859375
2019-06-20,143.22999572753906
2018-09-05,146.75999450683594
2019-04-17,144.49000549316406
2019-09-24,143.1699981689453
2019-12-20,139.36000061035156
2020-05-26,145.55999755859375
2019-04-30,143.1300048828125
2019-12-23,147.38999938964844
2020-03-11,149.57000732421875
2020-05-29,144.08999633789062
2019-12-26,144.85000610351562
2020-06-01,141.72999572753906
2019-05-02,133.97000122070312
2019-02-27,133.77000427246094
2018-11-23,135.32000732421875
2019-08-06,136.2100067138672
2018-07-18,134.63999938964844
2018-09-20,134.0800018310547
2018-10-22,133.0
2019-07-05,138.0
2019-06-03,141.3000030517578
2019-10-09,145.6699981689453
2019-10-11,145.3699951171875
2020-03-17,146.00999450683594
2020-06-04,145.41000366210938
2019-10-14,149.8000030517578
2020-03-20,149.8800048828125
2018-11-06,154.3000030517578
2019-06-18,159.36000061035156
2019-05-17,160.75
2019-04-15,157.72999572753906
2019-03-14,152.9600067138672
2019-01-09,147.5
2018-08-02,142.80999755859375
2018-10-05,152.2100067138672
2019-08-21,151.58999633789062
2019-10-17,149.74000549316406
2020-03-23,154.3300018310547
2020-06-10,148.5
2019-02-25,151.6199951171875
2020-01-07,148.88999938964844
2020-03-26,144.5
2019-10-23,147.25999450683594
