Dates,ADP
2019-11-06,162.85000610351562
2020-01-24,162.44000244140625
2020-01-27,161.91000366210938
2020-04-15,165.0399932861328
2018-12-26,163.5
2019-08-07,163.86000061035156
2019-06-04,163.6999969482422
2018-09-21,162.99000549316406
2018-07-19,164.38999938964844
2018-08-20,157.47999572753906
2018-10-23,158.4199981689453
2019-05-03,160.19000244140625
2019-04-01,160.25
2019-02-28,158.35000610351562
2019-11-12,159.19000244140625
2020-01-30,160.57000732421875
2019-11-15,161.02999877929688
2020-04-21,157.25999450683594
2019-04-16,158.50999450683594
2019-03-15,159.3699951171875
2019-02-11,161.52999877929688
2019-01-10,161.72000122070312
2019-08-22,161.33999633789062
2018-11-07,163.0
2018-08-03,163.3699951171875
2018-09-04,161.1300048828125
2019-06-19,161.85000610351562
2019-09-23,161.88999938964844
2019-11-18,159.8699951171875
2020-02-05,160.91000366210938
2020-04-24,160.1199951171875
2019-03-29,156.0
2019-11-21,159.4499969482422
2020-04-27,162.64999389648438
2020-02-11,164.3000030517578
2020-04-30,166.9199981689453
2019-05-01,167.69000244140625
2019-02-26,165.11000061035156
2019-01-25,165.22000122070312
2018-12-24,164.4499969482422
2019-09-06,165.5399932861328
2018-07-17,165.94000244140625
2018-09-19,168.22000122070312
2019-08-05,168.25
2019-10-08,169.61000061035156
2019-12-11,168.16000366210938
2019-11-27,167.75999450683594
2020-02-14,165.52000427246094
2020-05-06,162.82000732421875
2019-01-08,164.00999450683594
2018-12-07,165.3300018310547
2019-08-20,166.38999938964844
2018-11-05,161.9600067138672
2019-07-19,164.08999633789062
2018-10-04,164.83999633789062
2019-06-17,164.07000732421875
2019-05-16,163.5399932861328
2018-08-01,164.5399932861328
2019-03-13,165.2100067138672
2019-12-03,165.1300048828125
2020-02-20,165.00999450683594
2019-12-06,164.1999969482422
2020-05-12,165.38999938964844
2019-12-09,167.77000427246094
2020-02-26,166.4600067138672
2020-05-15,167.13999938964844
2019-03-28,167.91000366210938
2018-09-17,167.2100067138672
2018-08-16,167.05999755859375
2018-10-19,169.27000427246094
2019-04-29,167.91000366210938
2019-01-23,165.0
2019-09-04,166.52000427246094
2018-11-20,164.3000030517578
2019-07-02,164.27000427246094
2019-05-31,159.75
2019-12-12,163.38999938964844
2020-05-18,164.47000122070312
2019-09-27,170.32000732421875
2020-03-03,167.72999572753906
2020-05-21,165.8699951171875
2019-05-14,168.7100067138672
2018-08-31,163.83999633789062
2018-07-30,165.07000732421875
2018-10-02,167.02000427246094
2019-04-12,168.9600067138672
2019-03-11,167.8800048828125
2019-02-07,169.69000244140625
2019-07-17,169.52999877929688
2019-09-19,164.8000030517578
2019-10-21,166.80999755859375
2019-12-18,166.85000610351562
2020-03-06,167.22000122070312
2019-10-03,169.44000244140625
2020-03-09,169.83999633789062
2020-05-27,167.2100067138672
2019-12-24,169.7100067138672
2020-03-12,173.27000427246094
2018-12-20,173.25
2019-08-01,168.0500030517578
2018-08-14,164.3300018310547
2018-07-13,161.13999938964844
2018-10-17,160.41000366210938
2019-05-29,159.74000549316406
2019-03-26,158.1699981689453
2019-02-22,158.8300018310547
2019-10-04,157.77000427246094
2019-11-05,159.35000610351562
2019-12-27,159.3000030517578
2020-06-02,159.6999969482422
2019-12-30,160.02999877929688
2020-03-18,161.67999267578125
2020-06-05,163.27000427246094
2019-07-15,160.42999267578125
2018-12-03,161.4199981689453
2019-06-13,160.42999267578125
2019-01-04,156.6199951171875
2018-08-29,157.5399932861328
2019-02-05,159.1699981689453
2018-11-01,158.88999938964844
2019-08-16,156.32000732421875
2019-04-10,158.4600067138672
2019-09-17,160.72000122070312
2019-10-15,162.52000427246094
2020-01-02,162.4600067138672
2020-06-08,164.1199951171875
2019-10-18,164.16000366210938
2020-03-24,163.8300018310547
2020-06-11,163.5399932861328
2020-01-08,162.02999877929688
2019-04-25,159.49000549316406
2019-07-30,160.0399932861328
2019-02-20,162.5399932861328
2018-07-11,161.9600067138672
2018-09-13,162.47999572753906
2018-10-15,162.8300018310547
2019-06-28,164.14999389648438
2018-12-18,162.22999572753906
2018-11-16,162.97999572753906
2019-10-02,161.8800048828125
2020-03-27,157.00999450683594
2020-01-10,159.66000366210938
2019-10-24,162.10000610351562
2020-03-30,162.72999572753906
2020-06-17,163.4199981689453
2020-01-14,166.36000061035156
2020-04-02,168.97999572753906
2019-01-02,170.13999938964844
2019-08-14,171.1699981689453
2018-10-30,170.72999572753906
2019-06-11,171.08999633789062
2019-05-10,170.5800018310547
2019-04-08,169.86000061035156
2018-08-27,169.64999389648438
2018-07-26,170.1999969482422
2018-09-28,171.6199951171875
2019-03-07,171.47999572753906
2019-10-30,170.77999877929688
2020-01-17,168.58999633789062
2020-06-23,167.1300048828125
2020-04-08,168.57000732421875
2020-06-26,168.36000061035156
2019-03-22,169.97999572753906
2019-01-17,169.07000732421875
2019-08-29,168.42999267578125
2018-11-14,167.24000549316406
2019-06-26,167.16000366210938
2018-09-11,168.25999450683594
2018-07-09,168.58999633789062
2018-08-10,168.32000732421875
2019-04-23,167.55999755859375
2019-09-30,168.74000549316406
2020-01-23,171.08999633789062
2019-11-08,170.02000427246094
2020-04-14,169.91000366210938
2019-11-11,170.35000610351562
2020-01-29,170.77000427246094
2020-04-17,169.58999633789062
2018-07-24,170.5
2018-09-26,170.32000732421875
2019-05-08,169.9600067138672
2019-03-05,170.19000244140625
2019-02-01,168.1300048828125
2018-12-31,169.7100067138672
2018-11-29,171.2100067138672
2019-08-12,171.08999633789062
2019-07-11,172.36000061035156
2019-09-13,171.22999572753906
2019-11-14,172.80999755859375
2020-04-20,174.8800048828125
2020-02-04,176.8699951171875
2020-04-23,176.1999969482422
2018-12-14,178.3300018310547
2019-08-27,177.8300018310547
2018-08-08,177.2100067138672
2018-10-11,175.74000549316406
2018-11-12,178.3000030517578
2019-07-26,171.0399932861328
2019-06-24,175.00999450683594
2019-05-23,171.38999938964844
2019-03-20,173.94000244140625
2019-01-15,175.9199981689453
2019-11-20,178.6199951171875
2020-02-07,180.25999450683594
2020-02-10,179.10000610351562
2020-04-29,179.36000061035156
2019-11-26,177.97000122070312
2020-02-13,178.02999877929688
2019-01-30,180.11000061035156
2018-08-23,181.25
2018-09-24,179.92999267578125
2018-11-27,181.25
2018-10-26,180.77000427246094
2019-07-09,178.5800018310547
2019-06-07,174.5399932861328
2019-05-06,167.17999267578125
2019-04-04,166.3300018310547
2019-09-11,157.52999877929688
2019-11-29,154.74000549316406
2020-05-05,163.0
2019-12-02,155.24000549316406
2020-02-19,164.38999938964844
2020-05-08,160.6699981689453
2019-05-21,159.14999389648438
2019-03-18,150.9199981689453
2018-09-07,154.4199981689453
2018-08-06,148.00999450683594
2018-10-09,130.27999877929688
2019-02-14,144.5
2018-12-12,122.45999908447266
2019-07-24,129.38999938964844
2019-09-26,117.5999984741211
2019-10-28,117.37000274658203
2019-12-05,112.05999755859375
2020-05-11,109.06999969482422
2019-07-03,120.95999908447266
2020-02-25,122.58999633789062
2020-05-14,137.05999755859375
2020-02-28,131.3800048828125
2019-08-08,137.82000732421875
2019-06-05,136.67999267578125
2018-07-20,129.72000122070312
2018-08-21,131.5500030517578
2018-10-24,128.57000732421875
2019-04-02,139.64999389648438
2019-03-01,136.9600067138672
2019-01-28,138.52999877929688
2018-12-27,142.52000427246094
2019-09-09,139.52999877929688
2020-03-02,143.8699951171875
2020-05-20,137.63999938964844
2019-12-17,136.9199981689453
2020-03-05,141.0800018310547
2019-02-12,139.82000732421875
2019-01-11,133.61000061035156
2018-12-10,138.6999969482422
2019-08-23,135.9199981689453
2018-11-08,139.22999572753906
2019-07-22,142.22000122070312
2019-06-20,143.00999450683594
2018-09-05,145.83999633789062
2019-04-17,146.69000244140625
2019-09-24,140.4199981689453
2019-12-20,144.47999572753906
2020-05-26,145.82000732421875
2019-04-30,144.55999755859375
2019-12-23,147.77000427246094
2020-03-11,146.0
2020-05-29,144.61000061035156
2019-12-26,141.72999572753906
2020-06-01,134.5800018310547
2019-05-02,134.9499969482422
2019-02-27,134.85000610351562
2018-11-23,136.39999389648438
2019-08-06,133.10000610351562
2018-07-18,134.77999877929688
2018-09-20,133.32000732421875
2018-10-22,134.8699951171875
2019-07-05,138.9199981689453
2019-06-03,144.6699981689453
2019-10-09,144.8000030517578
2019-10-11,146.49000549316406
2020-03-17,145.5500030517578
2020-06-04,148.25
2019-10-14,151.67999267578125
2020-03-20,149.97000122070312
2018-11-06,160.1300048828125
2019-06-18,161.14999389648438
2019-05-17,157.69000244140625
2019-04-15,156.0399932861328
2019-03-14,142.99000549316406
2019-01-09,147.00999450683594
2018-08-02,147.2899932861328
2018-10-05,151.77999877929688
2019-08-21,150.67999267578125
2019-10-17,151.72999572753906
2020-03-23,149.0
2020-06-10,150.47999572753906
2019-02-25,150.52000427246094
2020-01-07,144.83999633789062
2020-03-26,147.4499969482422
2019-10-23,144.72000122070312
