Dates,ADP
2020-05-13,139.2496337890625
2019-12-10,139.89462280273438
2020-02-27,143.061767578125
2019-12-13,140.40481567382812
2020-05-19,141.9162139892578
2019-03-06,141.9065704345703
2018-11-30,138.24844360351562
2019-08-13,137.83450317382812
2019-07-12,134.12823486328125
2019-06-10,134.51329040527344
2019-05-09,134.7635955810547
2018-07-25,134.35928344726562
2018-09-27,133.79776000976562
2018-10-29,130.5254364013672
2019-10-16,128.2502899169922
2019-12-16,125.85896301269531
2020-03-04,126.1784439086914
2020-05-22,126.13971710205078
2019-10-01,121.37644958496094
2019-12-19,118.06537628173828
2018-09-10,123.63220977783203
2019-05-24,125.59754943847656
2018-08-09,125.11346435546875
2019-04-22,126.94326782226562
2019-03-21,125.9944839477539
2019-01-16,122.18968963623047
2019-08-28,127.05947875976562
2018-11-13,126.37207794189453
2018-10-12,127.11753845214844
2019-06-25,127.23371124267578
2020-03-10,128.2406005859375
2020-05-28,127.45638275146484
2019-10-07,126.73028564453125
2020-03-13,128.11473083496094
2019-10-10,128.53103637695312
2020-03-16,128.70530700683594
2020-06-03,130.8739471435547
2018-11-28,128.92796325683594
2018-09-25,130.13816833496094
2018-07-23,130.4576416015625
2018-08-24,132.0647735595703
2019-07-10,131.1837615966797
2019-05-07,129.73153686523438
2019-04-05,134.9691925048828
2019-03-04,135.38551330566406
2019-01-31,137.1088104248047
2019-09-12,139.05477905273438
2019-12-31,140.6619110107422
2020-03-19,140.90391540527344
2020-01-03,141.0394744873047
2020-06-09,142.13348388671875
2019-02-15,142.81118774414062
2019-01-14,144.73779296875
2018-07-06,145.66720581054688
2018-08-07,143.4307861328125
2018-10-10,144.90237426757812
2018-12-13,145.52198791503906
2019-08-26,145.76402282714844
2019-07-25,146.170654296875
2019-05-22,148.30056762695312
2019-03-19,147.632568359375
2020-01-06,148.0101318359375
2020-03-25,148.10694885253906
2020-06-12,148.1553497314453
2019-10-22,148.9976348876953
2020-01-09,148.37802124023438
2020-06-15,147.79713439941406
2019-10-25,147.67127990722656
2020-03-31,146.3866729736328
2020-06-18,145.2383270263672
2019-04-03,147.0386962890625
2018-08-22,147.91456604003906
2018-10-25,148.7417755126953
2019-01-29,149.393798828125
2018-12-28,151.1455535888672
2018-11-26,150.5421905517578
2019-08-09,150.4838104248047
2019-07-08,149.89013671875
2019-06-06,151.17474365234375
2019-09-10,149.68576049804688
2020-01-15,149.6273956298828
2020-04-03,152.01168823242188
2019-10-31,152.58584594726562
2020-04-06,154.12350463867188
2020-06-24,155.45675659179688
2018-11-09,157.72430419921875
2019-07-23,157.11119079589844
2019-06-21,156.78030395507812
2019-05-20,155.06747436523438
2019-04-18,156.04067993164062
2018-09-06,156.157470703125
2018-10-08,155.3983612060547
2019-02-13,156.11854553222656
2018-12-11,157.3350067138672
2019-09-25,158.9310302734375
2020-01-21,159.29112243652344
2020-04-09,157.7924041748047
2019-11-06,158.48336791992188
2020-01-24,158.08438110351562
2020-01-27,157.56858825683594
2020-04-15,160.61463928222656
2018-12-26,159.11593627929688
2019-08-07,159.46629333496094
2019-06-04,159.31057739257812
2018-09-21,158.61961364746094
2018-07-19,159.98207092285156
2018-08-20,153.25735473632812
2018-10-23,154.1721649169922
2019-05-03,155.89471435546875
2019-04-01,155.95309448242188
2019-02-28,154.10403442382812
2019-11-12,154.92152404785156
2020-01-30,156.26451110839844
2019-11-15,156.712158203125
2020-04-21,153.0432586669922
2019-04-16,154.25975036621094
2019-03-15,155.09666442871094
2019-02-11,157.19876098632812
2019-01-10,157.3836669921875
2019-08-22,157.0138702392578
2018-11-07,158.6293487548828
2018-08-03,158.9894256591797
2018-09-04,156.80950927734375
2019-06-19,157.5102081298828
2019-09-23,157.54913330078125
2019-11-18,155.58326721191406
2020-02-05,156.59539794921875
2020-04-24,155.8265838623047
2019-03-29,151.81704711914062
2019-11-21,155.17454528808594
2020-04-27,158.28872680664062
2020-02-11,159.8944854736328
2020-04-30,162.44424438476562
2019-05-01,163.193603515625
2019-02-26,160.6827850341797
2019-01-25,160.78982543945312
2018-12-24,160.8093719482422
2019-09-06,161.875244140625
2018-07-17,162.26641845703125
2018-09-19,164.49591064453125
2019-08-05,164.5252685546875
2019-10-08,165.85516357421875
2019-12-11,164.43724060058594
2019-11-27,164.0460968017578
2020-02-14,161.85569763183594
2020-05-06,159.21546936035156
2019-01-08,160.37911987304688
2018-12-07,161.66990661621094
2019-08-20,162.70643615722656
2018-11-05,158.37451171875
2019-07-19,160.4573516845703
2018-10-04,161.1907501220703
2019-06-17,160.4377899169922
2019-05-16,159.91952514648438
2018-08-01,160.8973846435547
2019-03-13,161.5525665283203
2019-12-03,161.47433471679688
2020-02-20,161.3569793701172
2019-12-06,160.56491088867188
2020-05-12,161.72857666015625
2019-12-09,164.05589294433594
2020-02-26,162.77488708496094
2020-05-15,163.43983459472656
2019-03-28,164.1927947998047
2018-09-17,163.50828552246094
2018-08-16,163.36160278320312
2018-10-19,165.52267456054688
2019-04-29,164.1927947998047
2019-01-23,161.34719848632812
2019-09-04,162.83355712890625
2018-11-20,160.66270446777344
2019-07-02,160.6333770751953
2019-05-31,156.21343994140625
2019-12-12,159.77285766601562
2020-05-18,160.8289337158203
2019-09-27,166.5494384765625
2020-03-03,164.0167694091797
2020-05-21,162.19793701171875
2019-05-14,164.97508239746094
2018-08-31,160.21287536621094
2018-07-30,161.41566467285156
2018-10-02,163.32247924804688
2019-04-12,165.2195587158203
2019-03-11,164.1634521484375
2019-02-07,165.93336486816406
2019-07-17,165.77691650390625
2019-09-19,161.15164184570312
2019-10-21,163.1171417236328
2019-12-18,163.15626525878906
2020-03-06,163.51806640625
2019-10-03,165.68890380859375
2020-03-09,166.08006286621094
2020-05-27,163.50828552246094
2019-12-24,165.95294189453125
2020-03-12,169.4341278076172
2018-12-20,169.41458129882812
2019-08-01,164.32969665527344
2018-08-14,160.69204711914062
2018-07-13,157.57266235351562
2018-10-17,157.6316375732422
2019-05-29,156.9732208251953
2019-03-26,155.43040466308594
2019-02-22,156.0789794921875
2019-10-04,155.03733825683594
2019-11-05,156.58999633789062
2019-12-27,156.5408477783203
2020-06-02,156.9339141845703
2019-12-30,157.25819396972656
2020-03-18,158.87962341308594
2020-06-05,160.4420928955078
2019-07-15,157.65126037597656
2018-12-03,158.62411499023438
2019-06-13,157.65126037597656
2019-01-04,153.90725708007812
2018-08-29,154.8113250732422
2019-02-05,156.41310119628906
2018-11-01,156.137939453125
2019-08-16,153.61245727539062
2019-04-10,155.7154083251953
2019-09-17,157.93624877929688
2019-10-15,159.705078125
2020-01-02,159.6461181640625
2020-06-08,161.27735900878906
2019-10-18,161.31666564941406
2020-03-24,160.9923858642578
2020-06-11,160.7073974609375
2020-01-08,159.2235565185547
2019-04-25,156.72755432128906
2019-07-30,157.26800537109375
2019-02-20,159.72471618652344
2018-07-11,159.15476989746094
2018-09-13,159.66575622558594
2018-10-15,160.00970458984375
2019-06-28,161.3068389892578
2018-12-18,159.42010498046875
2018-11-16,160.1571044921875
2019-10-02,159.07615661621094
2020-03-27,154.29049682617188
2020-01-10,156.8946075439453
2019-10-24,159.29234313964844
2020-03-30,159.9114227294922
2020-06-17,160.58946228027344
2020-01-14,163.4785614013672
2020-04-02,166.05316162109375
2019-01-02,167.19308471679688
2019-08-14,168.20526123046875
2018-10-30,167.77285766601562
2019-06-11,168.1266326904297
2019-05-10,167.62547302246094
2019-04-08,166.91795349121094
2018-08-27,166.71156311035156
2018-07-26,167.2520294189453
2018-09-28,168.6474609375
2019-03-07,168.50987243652344
2019-10-30,167.82200622558594
2020-01-17,165.66993713378906
2020-06-23,164.23521423339844
2020-04-08,165.65029907226562
2020-06-26,165.4439239501953
2019-03-22,167.03585815429688
2019-01-17,166.14161682128906
2019-08-29,165.5126953125
2018-11-14,164.34332275390625
2019-06-26,165.1634063720703
2018-09-11,166.25025939941406
2018-07-09,166.57632446289062
2018-08-10,166.30955505371094
2019-04-23,165.55862426757812
2019-09-30,166.7245330810547
2020-01-23,169.0464630126953
2019-11-08,167.98924255371094
2020-04-14,167.88055419921875
2019-11-11,168.3153076171875
2020-01-29,168.7303009033203
2020-04-17,167.5643768310547
2018-07-24,168.46351623535156
2018-09-26,168.28565979003906
2019-05-08,167.92996215820312
2019-03-05,168.15721130371094
2019-02-01,166.12184143066406
2018-12-31,167.68296813964844
2018-11-29,169.1650390625
2019-08-12,169.0464630126953
2019-07-11,170.30130004882812
2019-09-13,169.18479919433594
2019-11-14,170.7459259033203
2020-04-20,172.7912139892578
2020-02-04,174.75741577148438
2020-04-23,174.09542846679688
2018-12-14,176.1999969482422
2019-08-27,175.70596313476562
2018-08-08,175.09336853027344
2018-10-11,173.64093017578125
2018-11-12,176.1703643798828
2019-07-26,168.99705505371094
2019-06-24,172.91964721679688
2019-05-23,169.3428955078125
2019-03-20,171.8624267578125
2019-01-15,173.8187713623047
2019-11-20,176.48651123046875
2020-02-07,178.10691833496094
2020-02-10,176.96080017089844
2020-04-29,177.21768188476562
2019-11-26,175.84429931640625
2020-02-13,175.90357971191406
2019-01-30,177.958740234375
2018-08-23,179.08511352539062
2018-09-24,177.7808837890625
2018-11-27,179.08511352539062
2018-10-26,178.61085510253906
2019-07-09,176.44700622558594
2019-06-07,172.45526123046875
2019-05-06,165.18316650390625
2019-04-04,164.34332275390625
2019-09-11,155.6484375
2019-11-29,152.89175415039062
2020-05-05,161.05308532714844
2019-12-02,153.3857879638672
2020-02-19,162.42649841308594
2020-05-08,158.7509307861328
2019-05-21,157.24908447265625
2019-03-18,149.11737060546875
2018-09-07,152.5755615234375
2018-08-06,146.24212646484375
2018-10-09,129.52023315429688
2019-02-14,143.6573028564453
2018-12-12,121.74583435058594
2019-07-24,128.6354217529297
2019-09-26,116.91417694091797
2019-10-28,116.68551635742188
2019-12-05,111.40647888183594
2020-05-11,108.43392181396484
2019-07-03,120.25457763671875
2020-02-25,121.87506866455078
2020-05-14,136.26068115234375
2020-02-28,130.6138153076172
2019-08-08,137.01626586914062
2019-06-05,135.88290405273438
2018-07-20,128.9635009765625
2018-08-21,130.78282165527344
2018-10-24,127.82020568847656
2019-04-02,138.8355712890625
2019-03-01,136.16128540039062
2019-01-28,137.72210693359375
2018-12-27,141.68885803222656
2019-09-09,138.71627807617188
2020-03-02,143.03097534179688
2020-05-20,136.83731079101562
2019-12-17,136.1215057373047
2020-03-05,140.2572479248047
2019-02-12,139.0045928955078
2019-01-11,132.830810546875
2018-12-10,137.89112854003906
2019-08-23,135.12733459472656
2018-11-08,138.41802978515625
2019-07-22,141.39059448242188
2019-06-20,142.1759796142578
2018-09-05,144.98948669433594
2019-04-17,145.83453369140625
2019-09-24,139.60108947753906
2019-12-20,143.6374053955078
2020-05-26,144.9696044921875
2019-04-30,143.71694946289062
2019-12-23,146.90823364257812
2020-03-11,145.14854431152344
2020-05-29,143.76666259765625
2019-12-26,140.9034423828125
2020-06-01,133.79515075683594
2019-05-02,134.16299438476562
2019-02-27,134.06358337402344
2018-11-23,135.6045379638672
2019-08-06,132.32379150390625
2018-07-18,133.99398803710938
2018-09-20,132.54251098632812
2018-10-22,134.0834503173828
2019-07-05,138.10983276367188
2019-06-03,143.82630920410156
2019-10-09,143.95555114746094
2019-10-11,145.6356964111328
2020-03-17,144.701171875
2020-06-04,147.38543701171875
2019-10-14,150.79542541503906
2020-03-20,149.09539794921875
2018-11-06,159.19615173339844
2019-06-18,160.21018981933594
2019-05-17,156.7703857421875
2019-04-15,155.12998962402344
2019-03-14,142.99000549316406
2019-01-09,147.00999450683594
2018-08-02,147.2899932861328
2018-10-05,151.77999877929688
2019-08-21,150.67999267578125
2019-10-17,151.72999572753906
2020-03-23,149.0
2020-06-10,150.47999572753906
2019-02-25,150.52000427246094
2020-01-07,144.83999633789062
2020-03-26,147.4499969482422
2019-10-23,144.72000122070312
