Dates,ADP
2019-05-09,138.7100067138672
2018-07-25,139.4499969482422
2018-09-27,136.75
2018-10-29,134.60000610351562
2019-10-16,131.6300048828125
2019-12-16,129.39999389648438
2020-03-04,128.85000610351562
2020-05-22,128.25999450683594
2019-10-01,125.16999816894531
2019-12-19,121.83000183105469
2018-09-10,121.4000015258789
2019-05-24,124.47000122070312
2018-08-09,127.76000213623047
2019-04-22,129.35000610351562
2019-03-21,128.61000061035156
2019-01-16,126.05999755859375
2019-08-28,127.54000091552734
2018-11-13,129.5
2018-10-12,129.05999755859375
2019-06-25,129.47000122070312
2020-03-10,130.50999450683594
2020-05-28,130.6699981689453
2019-10-07,130.0
2020-03-13,130.9499969482422
2019-10-10,131.83999633789062
2020-03-16,132.0500030517578
2020-06-03,133.0399932861328
2018-11-28,132.0399932861328
2018-09-25,132.64999389648438
2018-07-23,133.8699951171875
2018-08-24,135.25999450683594
2019-07-10,134.2899932861328
2019-05-07,133.75999450683594
2019-04-05,135.00999450683594
2019-03-04,138.1300048828125
2019-01-31,139.7100067138672
2019-09-12,141.38999938964844
2019-12-31,144.1199951171875
2020-03-19,144.60000610351562
2020-01-03,143.92999267578125
2020-06-09,144.0399932861328
2019-02-15,146.7899932861328
2019-01-14,148.27000427246094
2018-07-06,149.88999938964844
2018-08-07,148.07000732421875
2018-10-10,148.44000244140625
2018-12-13,149.02000427246094
2019-08-26,149.47000122070312
2019-07-25,149.61000061035156
2019-05-22,151.22000122070312
2019-03-19,152.22999572753906
2020-01-06,152.25
2020-03-25,151.66000366210938
2020-06-12,152.3000030517578
2019-10-22,153.14999389648438
2020-01-09,151.41000366210938
2020-06-15,152.35000610351562
2019-10-25,152.1699981689453
2020-03-31,150.1199951171875
2020-06-18,148.14999389648438
2019-04-03,149.02999877929688
2018-08-22,151.10000610351562
2018-10-25,152.2100067138672
2019-01-29,152.27000427246094
2018-12-28,152.66000366210938
2018-11-26,154.0399932861328
2019-08-09,153.82000732421875
2019-07-08,153.5
2019-06-06,153.44000244140625
2019-09-10,153.64999389648438
2020-01-15,152.75999450683594
2020-04-03,154.24000549316406
2019-10-31,154.99000549316406
2020-04-06,156.8800048828125
2020-06-24,158.61000061035156
2018-11-09,159.97999572753906
2019-07-23,160.8300018310547
2019-06-21,160.49000549316406
2019-05-20,158.17999267578125
2019-04-18,159.14999389648438
2018-09-06,158.88999938964844
2018-10-08,159.1300048828125
2019-02-13,159.6699981689453
2018-12-11,160.4199981689453
2019-09-25,160.94000244140625
2020-01-21,162.61000061035156
2020-04-09,161.52999877929688
2019-11-06,161.5500030517578
2020-01-24,162.0800018310547
2020-01-27,161.33999633789062
2020-04-15,161.80999755859375
2018-12-26,163.47999572753906
2019-08-07,161.49000549316406
2019-06-04,162.69000244140625
2018-09-21,162.5800018310547
2018-07-19,161.00999450683594
2018-08-20,154.7100067138672
2018-10-23,155.8000030517578
2019-05-03,158.50999450683594
2019-04-01,157.3800048828125
2019-02-28,157.33999633789062
2019-11-12,157.57000732421875
2020-01-30,157.77999877929688
2019-11-15,157.91000366210938
2020-04-21,157.0
2019-04-16,157.35000610351562
2019-03-15,157.10000610351562
2019-02-11,158.72999572753906
2019-01-10,159.85000610351562
2019-08-22,160.10000610351562
2018-11-07,161.5
2018-08-03,162.22999572753906
2018-09-04,160.1199951171875
2019-06-19,161.16000366210938
2019-09-23,161.57000732421875
2019-11-18,158.94000244140625
2020-02-05,159.74000549316406
2020-04-24,159.32000732421875
2019-03-29,155.25999450683594
2019-11-21,156.05999755859375
2020-04-27,160.10000610351562
2020-02-11,161.64999389648438
2020-04-30,164.94000244140625
2019-05-01,166.6300048828125
2019-02-26,164.36000061035156
2019-01-25,164.57000732421875
2018-12-24,163.3300018310547
2019-09-06,164.05999755859375
2018-07-17,165.2899932861328
2018-09-19,166.7899932861328
2019-08-05,166.69000244140625
2019-10-08,168.13999938964844
2019-12-11,168.02000427246094
2019-11-27,167.6999969482422
2020-02-14,165.10000610351562
2020-05-06,162.7100067138672
2019-01-08,162.10000610351562
2018-12-07,163.5500030517578
2019-08-20,165.52000427246094
2018-11-05,158.9199981689453
2019-07-19,161.52999877929688
2018-10-04,162.36000061035156
2019-06-17,163.69000244140625
2019-05-16,162.5
2018-08-01,162.66000366210938
2019-03-13,164.11000061035156
2019-12-03,163.97999572753906
2020-02-20,164.69000244140625
2019-12-06,164.02999877929688
2020-05-12,164.33999633789062
2019-12-09,164.7100067138672
2020-02-26,166.3699951171875
2020-05-15,166.25999450683594
2019-03-28,166.7100067138672
2018-09-17,166.07000732421875
2018-08-16,166.6199951171875
2018-10-19,167.30999755859375
2019-04-29,167.6699981689453
2019-01-23,164.89999389648438
2019-09-04,164.9499969482422
2018-11-20,163.6999969482422
2019-07-02,161.7899932861328
2019-05-31,158.72999572753906
2019-12-12,159.80999755859375
2020-05-18,160.52000427246094
2019-09-27,165.5399932861328
2020-03-03,166.4199981689453
2020-05-21,165.1199951171875
2019-05-14,165.25
2018-08-31,163.74000549316406
2018-07-30,162.50999450683594
2018-10-02,166.4199981689453
2019-04-12,167.5500030517578
2019-03-11,167.63999938964844
2019-02-07,168.42999267578125
2019-07-17,167.2899932861328
2019-09-19,164.1999969482422
2019-10-21,164.99000549316406
2019-12-18,166.0800018310547
2020-03-06,164.72000122070312
2019-10-03,168.75999450683594
2020-03-09,169.02999877929688
2020-05-27,166.60000610351562
2019-12-24,168.5
2020-03-12,170.8000030517578
2018-12-20,173.02000427246094
2019-08-01,167.1300048828125
2018-08-14,161.61000061035156
2018-07-13,160.39999389648438
2018-10-17,160.14999389648438
2019-05-29,158.9499969482422
2019-03-26,157.75
2019-02-22,157.60000610351562
2019-10-04,156.0399932861328
2019-11-05,158.50999450683594
2019-12-27,158.75
2020-06-02,158.5
2019-12-30,158.77000427246094
2020-03-18,158.82000732421875
2020-06-05,161.6999969482422
2019-07-15,158.94000244140625
2018-12-03,160.75
2019-06-13,160.0800018310547
2019-01-04,155.47999572753906
2018-08-29,153.72000122070312
2019-02-05,157.89999389648438
2018-11-01,157.97999572753906
2019-08-16,155.83999633789062
2019-04-10,156.60000610351562
2019-09-17,157.86000061035156
2019-10-15,161.0
2020-01-02,162.1199951171875
2020-06-08,162.49000549316406
2019-10-18,162.05999755859375
2020-03-24,163.61000061035156
2020-06-11,162.9199981689453
2020-01-08,161.3000030517578
2019-04-25,159.4600067138672
2019-07-30,159.08999633789062
2019-02-20,160.10000610351562
2018-07-11,161.57000732421875
2018-09-13,160.92999267578125
2018-10-15,162.4600067138672
2019-06-28,158.25999450683594
2018-12-18,160.67999267578125
2018-11-16,162.1300048828125
2019-10-02,161.7100067138672
2020-03-27,156.88999938964844
2020-01-10,157.35000610351562
2019-10-24,159.8800048828125
2020-03-30,161.17999267578125
2020-06-17,161.63999938964844
2020-01-14,163.75999450683594
2020-04-02,166.47000122070312
2019-01-02,167.7899932861328
2019-08-14,169.07000732421875
2018-10-30,170.0
2019-06-11,170.91000366210938
2019-05-10,169.0
2019-04-08,169.14999389648438
2018-08-27,169.07000732421875
2018-07-26,169.77999877929688
2018-09-28,170.14999389648438
2019-03-07,170.9600067138672
2019-10-30,170.24000549316406
2020-01-17,168.14999389648438
2020-06-23,166.22000122070312
2020-04-08,166.83999633789062
2020-06-26,167.52000427246094
2019-03-22,169.50999450683594
2019-01-17,168.80999755859375
2019-08-29,168.16000366210938
2018-11-14,166.50999450683594
2019-06-26,165.22999572753906
2018-09-11,166.00999450683594
2018-07-09,168.47999572753906
2018-08-10,168.0399932861328
2019-04-23,167.25
2019-09-30,166.74000549316406
2020-01-23,168.22999572753906
2019-11-08,169.74000549316406
2020-04-14,169.35000610351562
2019-11-11,169.5800018310547
2020-01-29,169.75
2020-04-17,169.02999877929688
2018-07-24,169.22000122070312
2018-09-26,169.1999969482422
2019-05-08,168.05999755859375
2019-03-05,168.8300018310547
2019-02-01,167.9499969482422
2018-12-31,168.1699981689453
2018-11-29,170.1199951171875
2019-08-12,170.63999938964844
2019-07-11,171.10000610351562
2019-09-13,170.5
2019-11-14,171.80999755859375
2020-04-20,172.94000244140625
2020-02-04,175.10000610351562
2020-04-23,174.9499969482422
2018-12-14,177.19000244140625
2019-08-27,177.00999450683594
2018-08-08,176.17999267578125
2018-10-11,174.49000549316406
2018-11-12,175.89999389648438
2019-07-26,170.94000244140625
2019-06-24,168.33999633789062
2019-05-23,170.83999633789062
2019-03-20,173.0
2019-01-15,174.8000030517578
2019-11-20,176.80999755859375
2020-02-07,178.8000030517578
2020-02-10,178.49000549316406
2020-04-29,178.30999755859375
2019-11-26,177.7899932861328
2020-02-13,176.89999389648438
2019-01-30,177.07000732421875
2018-08-23,179.39999389648438
2018-09-24,179.74000549316406
2018-11-27,180.19000244140625
2018-10-26,178.5
2019-07-09,177.35000610351562
2019-06-07,173.89999389648438
2019-05-06,166.89999389648438
2019-04-04,166.22999572753906
2019-09-11,157.4600067138672
2019-11-29,150.52999877929688
2020-05-05,154.24000549316406
2019-12-02,154.0
2020-02-19,156.80999755859375
2020-05-08,158.92999267578125
2019-05-21,153.00999450683594
2019-03-18,146.27999877929688
2018-09-07,147.2100067138672
2018-08-06,145.69000244140625
2018-10-09,125.86000061035156
2019-02-14,129.27000427246094
2018-12-12,122.05000305175781
2019-07-24,118.43000030517578
2019-09-26,103.11000061035156
2019-10-28,110.0
2019-12-05,107.0999984741211
2020-05-11,104.88999938964844
2019-07-03,114.30000305175781
2020-02-25,116.48999786376953
2020-05-14,122.5999984741211
2020-02-28,128.9199981689453
2019-08-08,131.77000427246094
2019-06-05,134.22000122070312
2018-07-20,128.08999633789062
2018-08-21,127.43000030517578
2018-10-24,126.69000244140625
2019-04-02,134.35000610351562
2019-03-01,136.75
2019-01-28,136.35000610351562
2018-12-27,139.91000366210938
2019-09-09,136.02000427246094
2020-03-02,140.47000122070312
2020-05-20,137.17999267578125
2019-12-17,134.4199981689453
2020-03-05,138.6999969482422
2019-02-12,138.0
2019-01-11,133.1999969482422
2018-12-10,135.0399932861328
2019-08-23,135.4499969482422
2018-11-08,135.3800048828125
2019-07-22,139.47000122070312
2019-06-20,142.60000610351562
2018-09-05,141.60000610351562
2019-04-17,143.57000732421875
2019-09-24,139.4600067138672
2019-12-20,138.38999938964844
2020-05-26,144.82000732421875
2019-04-30,143.1300048828125
2019-12-23,146.6699981689453
2020-03-11,144.72000122070312
2020-05-29,143.6999969482422
2019-12-26,141.38999938964844
2020-06-01,132.8000030517578
2019-05-02,130.63999938964844
2019-02-27,131.85000610351562
2018-11-23,134.50999450683594
2019-08-06,133.0500030517578
2018-07-18,133.99000549316406
2018-09-20,132.6999969482422
2018-10-22,131.89999389648438
2019-07-05,136.6999969482422
2019-06-03,139.5399932861328
2019-10-09,143.52000427246094
2019-10-11,142.1699981689453
2020-03-17,144.55999755859375
2020-06-04,145.00999450683594
2019-10-14,148.9600067138672
2020-03-20,149.14999389648438
2018-11-06,153.57000732421875
2019-06-18,158.2899932861328
2019-05-17,157.02000427246094
2019-04-15,153.9499969482422
2019-03-14,142.80999755859375
2019-01-09,143.08999633789062
2018-08-02,142.44000244140625
2018-10-05,149.0500030517578
2019-08-21,150.08999633789062
2019-10-17,148.91000366210938
2020-03-23,148.6300048828125
2020-06-10,147.33999633789062
2019-02-25,150.11000061035156
2020-01-07,144.27999877929688
2020-03-26,143.83999633789062
2019-10-23,143.91000366210938
