Dates,CMG
2019-08-30,490.760009765625
2018-11-15,489.6700134277344
2019-07-29,484.82000732421875
2019-06-27,479.32000732421875
2019-04-24,472.29998779296875
2018-07-10,472.760009765625
2018-09-12,465.8699951171875
2019-02-19,461.6300048828125
2019-01-18,471.260009765625
2020-02-24,471.4200134277344
2020-05-13,466.0199890136719
2019-12-10,473.45001220703125
2020-02-27,490.5199890136719
2019-12-13,482.55999755859375
2020-05-19,473.2099914550781
2019-03-06,475.3800048828125
2018-11-30,468.3500061035156
2019-08-13,469.94000244140625
2019-07-12,467.42999267578125
2019-06-10,475.1499938964844
2019-05-09,472.3500061035156
2018-07-25,471.30999755859375
2018-09-27,472.7300109863281
2018-10-29,457.8299865722656
2019-10-16,443.5
2019-12-16,443.79998779296875
2020-03-04,427.04998779296875
2020-05-22,400.7699890136719
2019-10-01,394.4200134277344
2019-12-19,385.8399963378906
2018-09-10,405.7200012207031
2019-05-24,414.54998779296875
2018-08-09,424.19000244140625
2019-04-22,431.7900085449219
2019-03-21,443.3599853515625
2019-01-16,439.45001220703125
2019-08-28,455.0
2018-11-13,485.1499938964844
2018-10-12,497.3699951171875
2019-06-25,498.4800109863281
2020-03-10,509.6199951171875
2020-05-28,506.95001220703125
2019-10-07,501.989990234375
2020-03-13,514.489990234375
2019-10-10,514.8200073242188
2020-03-16,517.6599731445312
2020-06-03,513.239990234375
2018-11-28,520.0800170898438
2018-09-25,521.3699951171875
2018-07-23,533.3900146484375
2018-08-24,543.3699951171875
2019-07-10,532.0
2019-05-07,530.0599975585938
2019-04-05,532.97998046875
2019-03-04,529.6099853515625
2019-01-31,527.2000122070312
2019-09-12,527.9199829101562
2019-12-31,526.6500244140625
2020-03-19,526.0599975585938
2020-01-03,585.780029296875
2020-06-09,582.77001953125
2019-02-15,603.3599853515625
2019-01-14,593.6599731445312
2018-07-06,599.6199951171875
2018-08-07,604.4299926757812
2018-10-10,605.8900146484375
2018-12-13,599.4600219726562
2019-08-26,597.739990234375
2019-07-25,601.1900024414062
2019-05-22,600.219970703125
2019-03-19,596.6599731445312
2020-01-06,599.5
2020-03-25,599.280029296875
2020-06-12,607.530029296875
2019-10-22,611.6300048828125
2020-01-09,618.8499755859375
2020-06-15,616.010009765625
2019-10-25,613.4099731445312
2020-03-31,609.530029296875
2020-06-18,616.4400024414062
2019-04-03,616.8800048828125
2018-08-22,630.989990234375
2018-10-25,637.0700073242188
2019-01-29,642.3900146484375
2018-12-28,639.0
2018-11-26,655.7999877929688
2019-08-09,665.8599853515625
2019-07-08,665.7899780273438
2019-06-06,670.4500122070312
2019-09-10,671.4600219726562
2020-01-15,676.77001953125
2020-04-03,688.8200073242188
2019-10-31,697.8699951171875
2020-04-06,702.510009765625
2020-06-24,710.3099975585938
2018-11-09,705.739990234375
2019-07-23,704.7999877929688
2019-06-21,705.6400146484375
2019-05-20,703.3800048828125
2019-04-18,708.3699951171875
2018-09-06,714.6799926757812
2018-10-08,710.6699829101562
2019-02-13,718.8499755859375
2018-12-11,707.530029296875
2019-09-25,712.4400024414062
2020-01-21,712.27001953125
2020-04-09,706.47998046875
2019-11-06,688.2100219726562
2020-01-24,700.0
2020-01-27,701.6699829101562
2020-04-15,702.4600219726562
2018-12-26,709.75
2019-08-07,678.0700073242188
2019-06-04,676.7899780273438
2018-09-21,677.9000244140625
2018-07-19,688.0399780273438
2018-08-20,688.5599975585938
2018-10-23,707.8699951171875
2019-05-03,709.52001953125
2019-04-01,716.6699829101562
2019-02-28,706.52001953125
2019-11-12,709.5700073242188
2020-01-30,705.1300048828125
2019-11-15,705.4400024414062
2020-04-21,687.27001953125
2019-04-16,703.1799926757812
2019-03-15,705.8900146484375
2019-02-11,708.9299926757812
2019-01-10,715.9099731445312
2019-08-22,718.0
2018-11-07,715.0
2018-08-03,706.0399780273438
2018-09-04,667.1199951171875
2019-06-19,662.5599975585938
2019-09-23,680.0700073242188
2019-11-18,667.969970703125
2020-02-05,678.0
2020-04-24,659.969970703125
2019-03-29,641.6599731445312
2019-11-21,662.1799926757812
2020-04-27,679.47998046875
2020-02-11,692.1799926757812
2020-04-30,709.8699951171875
2019-05-01,720.52001953125
2019-02-26,729.239990234375
2019-01-25,737.739990234375
2018-12-24,732.2899780273438
2019-09-06,740.5900268554688
2018-07-17,731.6500244140625
2018-09-19,732.5399780273438
2019-08-05,736.3499755859375
2019-10-08,738.7999877929688
2019-12-11,726.8499755859375
2019-11-27,724.1300048828125
2020-02-14,733.219970703125
2020-05-06,727.489990234375
2019-01-08,724.1199951171875
2018-12-07,732.8800048828125
2019-08-20,725.3900146484375
2018-11-05,723.0800170898438
2019-07-19,730.97998046875
2018-10-04,739.5399780273438
2019-06-17,748.7999877929688
2019-05-16,745.489990234375
2018-08-01,743.010009765625
2019-03-13,740.0599975585938
2019-12-03,750.8499755859375
2020-02-20,759.8699951171875
2019-12-06,761.8499755859375
2020-05-12,752.5599975585938
2019-12-09,764.0399780273438
2020-02-26,746.52001953125
2020-05-15,742.510009765625
2019-03-28,739.5999755859375
2018-09-17,777.9600219726562
2018-08-16,777.530029296875
2018-10-19,779.8599853515625
2019-04-29,809.030029296875
2019-01-23,805.25
2019-09-04,795.530029296875
2018-11-20,790.4299926757812
2019-07-02,792.2100219726562
2019-05-31,780.2100219726562
2019-12-12,790.6099853515625
2020-05-18,795.0499877929688
2019-09-27,814.0499877929688
2020-03-03,817.9000244140625
2020-05-21,812.8200073242188
2019-05-14,816.9600219726562
2018-08-31,796.5700073242188
2018-07-30,809.8900146484375
2018-10-02,817.2000122070312
2019-04-12,820.3099975585938
2019-03-11,820.1400146484375
2019-02-07,827.510009765625
2019-07-17,819.1500244140625
2019-09-19,805.4400024414062
2019-10-21,826.7999877929688
2019-12-18,842.1099853515625
2020-03-06,839.3400268554688
2019-10-03,843.6400146484375
2020-03-09,838.4199829101562
2020-05-27,827.8699951171875
2019-12-24,838.280029296875
2020-03-12,838.1099853515625
2018-12-20,836.3200073242188
2019-08-01,839.6500244140625
2018-08-14,787.97998046875
2018-07-13,799.2100219726562
2018-10-17,805.4500122070312
2019-05-29,787.8599853515625
2019-03-26,799.8699951171875
2019-02-22,825.75
2019-10-04,834.969970703125
2019-11-05,832.0900268554688
2019-12-27,834.6599731445312
2020-06-02,843.2899780273438
2019-12-30,824.489990234375
2020-03-18,819.219970703125
2020-06-05,817.5700073242188
2019-07-15,818.8300170898438
2018-12-03,840.469970703125
2019-06-13,828.8400268554688
2019-01-04,809.97998046875
2018-08-29,815.2899780273438
2019-02-05,823.9299926757812
2018-11-01,814.1599731445312
2019-08-16,805.8800048828125
2019-04-10,827.2899780273438
2019-09-17,827.75
2019-10-15,830.3499755859375
2020-01-02,828.1300048828125
2020-06-08,826.739990234375
2019-10-18,823.25
2020-03-24,829.0700073242188
2020-06-11,841.47998046875
2020-01-08,851.5399780273438
2019-04-25,831.0700073242188
2019-07-30,788.1900024414062
2019-02-20,798.3400268554688
2018-07-11,787.8699951171875
2018-09-13,782.6099853515625
2018-10-15,763.8200073242188
2019-06-28,775.52001953125
2018-12-18,778.1599731445312
2018-11-16,768.6300048828125
2019-10-02,751.77001953125
2020-03-27,740.760009765625
2020-01-10,744.3099975585938
2019-10-24,737.3400268554688
2020-03-30,731.6199951171875
2020-06-17,743.3699951171875
2020-01-14,757.27001953125
2020-04-02,753.2999877929688
2019-01-02,749.2000122070312
2019-08-14,754.6599731445312
2018-10-30,771.3099975585938
2019-06-11,766.780029296875
2019-05-10,775.9400024414062
2019-04-08,773.4600219726562
2018-08-27,772.6099853515625
2018-07-26,786.510009765625
2018-09-28,815.8400268554688
2019-03-07,816.75
2019-10-30,813.9199829101562
2020-01-17,813.780029296875
2020-06-23,814.9099731445312
2020-04-08,809.4000244140625
2020-06-26,819.72998046875
2019-03-22,822.47998046875
2019-01-17,827.030029296875
2019-08-29,817.72998046875
2018-11-14,822.739990234375
2019-06-26,811.2000122070312
2018-09-11,815.3200073242188
2018-07-09,822.7899780273438
2018-08-10,832.0499877929688
2019-04-23,826.8800048828125
2019-09-30,833.9199829101562
2020-01-23,834.530029296875
2019-11-08,828.2899780273438
2020-04-14,828.8900146484375
2019-11-11,838.5999755859375
2020-01-29,836.7899780273438
2020-04-17,836.0700073242188
2018-07-24,837.1099853515625
2018-09-26,858.1900024414062
2019-05-08,865.1300048828125
2019-03-05,858.02001953125
2019-02-01,860.0800170898438
2018-12-31,856.72998046875
2018-11-29,862.6699829101562
2019-08-12,857.77001953125
2019-07-11,863.0
2019-09-13,859.219970703125
2019-11-14,865.0900268554688
2020-04-20,870.239990234375
2020-02-04,878.1500244140625
2020-04-23,870.72998046875
2018-12-14,879.1799926757812
2019-08-27,879.8400268554688
2018-08-08,869.7100219726562
2018-10-11,865.030029296875
2018-11-12,877.8200073242188
2019-07-26,879.2999877929688
2019-06-24,879.9500122070312
2019-05-23,866.760009765625
2019-03-20,867.3300170898438
2019-01-15,884.8200073242188
2019-11-20,854.010009765625
2020-02-07,857.0
2020-02-10,864.219970703125
2020-04-29,890.510009765625
2019-11-26,890.75
2020-02-13,900.3699951171875
2019-01-30,912.9500122070312
2018-08-23,921.9400024414062
2018-09-24,927.5599975585938
2018-11-27,933.8400268554688
2018-10-26,927.5900268554688
2019-07-09,920.1400146484375
2019-06-07,885.0
2019-05-06,856.010009765625
2019-04-04,847.2899780273438
2019-09-11,755.5499877929688
2019-11-29,773.5800170898438
2020-05-05,768.8099975585938
2019-12-02,736.0700073242188
2020-02-19,769.760009765625
2020-05-08,727.5499877929688
2019-05-21,723.0800170898438
2019-03-18,657.8599853515625
2018-09-07,701.2100219726562
2018-08-06,646.3900146484375
2018-10-09,603.0
2019-02-14,630.3599853515625
2018-12-12,571.510009765625
2019-07-24,524.4099731445312
2019-09-26,465.2099914550781
2019-10-28,536.1500244140625
2019-12-05,566.0
2020-05-11,588.7100219726562
2019-07-03,664.0499877929688
2020-02-25,649.47998046875
2020-05-14,661.0999755859375
2020-02-28,635.030029296875
2019-08-08,639.969970703125
2019-06-05,654.4000244140625
2018-07-20,619.3599853515625
2018-08-21,630.1599731445312
2018-10-24,611.010009765625
2019-04-02,689.989990234375
2019-03-01,704.2999877929688
2019-01-28,725.1199951171875
2018-12-27,771.0
2019-09-09,744.0800170898438
2020-03-02,785.3300170898438
2020-05-20,770.0999755859375
2019-12-17,786.75
2020-03-05,820.27001953125
2019-02-12,808.72998046875
2019-01-11,786.6900024414062
2018-12-10,882.260009765625
2019-08-23,867.02001953125
2018-11-08,882.469970703125
2019-07-22,883.0700073242188
2019-06-20,868.3599853515625
2018-09-05,882.3400268554688
2019-04-17,878.5499877929688
2019-09-24,874.9199829101562
2019-12-20,875.0
2020-05-26,870.22998046875
2019-04-30,867.0399780273438
2019-12-23,897.510009765625
2020-03-11,925.8300170898438
2020-05-29,933.9299926757812
2019-12-26,929.8499755859375
2020-06-01,902.5900268554688
2019-05-02,932.1799926757812
2019-02-27,971.75
2018-11-23,998.5800170898438
2019-08-06,1009.0800170898438
2018-07-18,1029.9599609375
2018-09-20,1026.7099609375
2018-10-22,1055.699951171875
2019-07-05,1017.0
2019-06-03,990.0
2019-10-09,995.0900268554688
2019-10-11,1003.9099731445312
2020-03-17,1047.8800048828125
2020-06-04,1058.8900146484375
2019-10-14,1049.7099609375
2020-03-20,1041.56005859375
2018-11-06,1053.4599609375
2019-06-18,1049.22998046875
2019-05-17,1039.469970703125
2019-04-15,1028.9599609375
2019-03-14,1000.739990234375
2019-01-09,991.8300170898438
2018-08-02,1023.25
2018-10-05,1031.800048828125
2019-08-21,1022.8800048828125
2019-10-17,1030.0
2020-03-23,1010.8300170898438
2020-06-10,1070.25
2019-02-25,1039.1600341796875
2020-01-07,1047.949951171875
2020-03-26,1048.9000244140625
2019-10-23,1033.1500244140625
