Dates,CMG
2018-10-16,444.1600036621094
2019-07-31,444.2200012207031
2019-05-28,446.0400085449219
2019-04-26,433.29998779296875
2020-04-28,430.30999755859375
2019-11-25,425.1400146484375
2020-02-12,428.7799987792969
2020-05-01,424.07000732421875
2020-05-04,421.5400085449219
2019-06-12,420.8599853515625
2019-04-09,427.260009765625
2019-03-08,426.7200012207031
2019-02-04,428.3599853515625
2018-07-27,411.54998779296875
2018-08-28,413.1700134277344
2019-01-03,420.5799865722656
2019-08-15,436.30999755859375
2018-10-31,438.1199951171875
2019-09-16,455.4200134277344
2020-02-18,457.29998779296875
2020-05-07,471.1499938964844
2018-08-17,468.010009765625
2019-12-04,466.6000061035156
2020-02-21,474.2699890136719
2018-12-17,475.989990234375
2019-08-30,476.17999267578125
2018-11-15,488.4599914550781
2019-07-29,483.5899963378906
2019-06-27,475.6300048828125
2019-04-24,466.57000732421875
2018-07-10,468.3599853515625
2018-09-12,459.0
2019-02-19,454.3699951171875
2019-01-18,462.0
2020-02-24,467.0
2020-05-13,461.1600036621094
2019-12-10,463.3399963378906
2020-02-27,475.0199890136719
2019-12-13,482.1400146484375
2020-05-19,463.0
2019-03-06,468.0
2018-11-30,464.8900146484375
2019-08-13,453.3800048828125
2019-07-12,462.82000732421875
2019-06-10,462.4800109863281
2019-05-09,467.1099853515625
2018-07-25,464.1700134277344
2018-09-27,466.0199890136719
2018-10-29,455.29998779296875
2019-10-16,442.010009765625
2019-12-16,438.79998779296875
2020-03-04,424.1099853515625
2020-05-22,391.6700134277344
2019-10-01,390.70001220703125
2019-12-19,383.20001220703125
2018-09-10,383.6600036621094
2019-05-24,400.2099914550781
2018-08-09,415.0799865722656
2019-04-22,425.3900146484375
2019-03-21,423.9800109863281
2019-01-16,438.0799865722656
2019-08-28,441.2799987792969
2018-11-13,453.9200134277344
2018-10-12,485.3299865722656
2019-06-25,491.25
2020-03-10,495.6700134277344
2020-05-28,504.0
2019-10-07,499.760009765625
2020-03-13,500.1199951171875
2019-10-10,512.6099853515625
2020-03-16,509.010009765625
2020-06-03,509.6300048828125
2018-11-28,511.0
2018-09-25,519.0800170898438
2018-07-23,518.6599731445312
2018-08-24,535.3499755859375
2019-07-10,531.780029296875
2019-05-07,519.3400268554688
2019-04-05,527.030029296875
2019-03-04,527.4600219726562
2019-01-31,522.760009765625
2019-09-12,525.4600219726562
2019-12-31,523.4299926757812
2020-03-19,519.0900268554688
2020-01-03,566.6799926757812
2020-06-09,578.6099853515625
2019-02-15,584.1500244140625
2019-01-14,592.5499877929688
2018-07-06,593.5700073242188
2018-08-07,593.7999877929688
2018-10-10,601.1799926757812
2018-12-13,599.02001953125
2019-08-26,594.2100219726562
2019-07-25,592.72998046875
2019-05-22,595.760009765625
2019-03-19,594.1500244140625
2020-01-06,594.6599731445312
2020-03-25,595.4299926757812
2020-06-12,598.25
2019-10-22,604.7899780273438
2020-01-09,612.22998046875
2020-06-15,613.47998046875
2019-10-25,611.0800170898438
2020-03-31,607.1300048828125
2020-06-18,604.6400146484375
2019-04-03,613.239990234375
2018-08-22,618.3400268554688
2018-10-25,633.010009765625
2019-01-29,635.4000244140625
2018-12-28,637.469970703125
2018-11-26,641.0599975585938
2019-08-09,653.030029296875
2019-07-08,661.9299926757812
2019-06-06,667.8099975585938
2019-09-10,666.8499755859375
2020-01-15,657.5599975585938
2020-04-03,678.5800170898438
2019-10-31,689.9500122070312
2020-04-06,694.010009765625
2020-06-24,701.2000122070312
2018-11-09,696.9600219726562
2019-07-23,698.030029296875
2019-06-21,701.3200073242188
2019-05-20,695.3699951171875
2019-04-18,701.0800170898438
2018-09-06,707.8499755859375
2018-10-08,709.8900146484375
2019-02-13,711.0
2018-12-11,705.1799926757812
2019-09-25,707.5
2020-01-21,708.3499755859375
2020-04-09,704.760009765625
2019-11-06,686.5
2020-01-24,687.0
2020-01-27,692.0
2020-04-15,696.0
2018-12-26,698.7899780273438
2019-08-07,658.5
2019-06-04,674.5800170898438
2018-09-21,669.1199951171875
2018-07-19,670.0
2018-08-20,685.4000244140625
2018-10-23,686.1500244140625
2019-05-03,703.4199829101562
2019-04-01,702.9000244140625
2019-02-28,702.0999755859375
2019-11-12,701.5499877929688
2020-01-30,697.4099731445312
2019-11-15,693.489990234375
2020-04-21,680.6900024414062
2019-04-16,687.0
2019-03-15,698.52001953125
2019-02-11,705.1199951171875
2019-01-10,705.0
2019-08-22,715.02001953125
2018-11-07,714.989990234375
2018-08-03,704.6199951171875
2018-09-04,656.1400146484375
2019-06-19,658.72998046875
2019-09-23,662.3800048828125
2019-11-18,660.030029296875
2020-02-05,665.010009765625
2020-04-24,657.7100219726562
2019-03-29,636.72998046875
2019-11-21,647.9500122070312
2020-04-27,663.3200073242188
2020-02-11,677.4299926757812
2020-04-30,697.8499755859375
2019-05-01,714.8499755859375
2019-02-26,718.010009765625
2019-01-25,732.219970703125
2018-12-24,728.6599731445312
2019-09-06,730.6099853515625
2018-07-17,730.010009765625
2018-09-19,724.2999877929688
2019-08-05,723.0599975585938
2019-10-08,732.72998046875
2019-12-11,726.8499755859375
2019-11-27,720.3200073242188
2020-02-14,727.739990234375
2020-05-06,723.530029296875
2019-01-08,720.7000122070312
2018-12-07,720.5700073242188
2019-08-20,723.5499877929688
2018-11-05,717.239990234375
2019-07-19,721.3699951171875
2018-10-04,728.3300170898438
2019-06-17,735.760009765625
2019-05-16,742.1599731445312
2018-08-01,737.4600219726562
2019-03-13,736.3099975585938
2019-12-03,741.5
2020-02-20,747.010009765625
2019-12-06,757.760009765625
2020-05-12,751.6900024414062
2019-12-09,750.8400268554688
2020-02-26,743.530029296875
2020-05-15,738.030029296875
2019-03-28,728.0599975585938
2018-09-17,753.77001953125
2018-08-16,770.0
2018-10-19,775.6300048828125
2019-04-29,785.010009765625
2019-01-23,801.510009765625
2019-09-04,786.6500244140625
2018-11-20,784.8400268554688
2019-07-02,777.5
2019-05-31,770.530029296875
2019-12-12,775.0
2020-05-18,780.1099853515625
2019-09-27,799.7100219726562
2020-03-03,806.0
2020-05-21,806.3200073242188
2019-05-14,806.8099975585938
2018-08-31,794.3300170898438
2018-07-30,797.0
2018-10-02,805.3499755859375
2019-04-12,797.0
2019-03-11,816.8900146484375
2019-02-07,820.27001953125
2019-07-17,817.7000122070312
2019-09-19,802.2100219726562
2019-10-21,812.77001953125
2019-12-18,833.1799926757812
2020-03-06,833.0
2019-10-03,836.7999877929688
2020-03-09,833.780029296875
2020-05-27,823.4299926757812
2019-12-24,828.0
2020-03-12,831.8300170898438
2018-12-20,833.3599853515625
2019-08-01,839.0800170898438
2018-08-14,779.780029296875
2018-07-13,785.3699951171875
2018-10-17,801.510009765625
2019-05-29,780.8400268554688
2019-03-26,783.0
2019-02-22,802.8900146484375
2019-10-04,822.1099853515625
2019-11-05,825.8800048828125
2019-12-27,831.030029296875
2020-06-02,831.969970703125
2019-12-30,821.47998046875
2020-03-18,802.4000244140625
2020-06-05,808.3599853515625
2019-07-15,808.6199951171875
2018-12-03,822.0
2019-06-13,828.1500244140625
2019-01-04,805.489990234375
2018-08-29,805.1400146484375
2019-02-05,817.010009765625
2018-11-01,806.7000122070312
2019-08-16,800.1500244140625
2019-04-10,810.77001953125
2019-09-17,816.72998046875
2019-10-15,828.6199951171875
2020-01-02,821.989990234375
2020-06-08,823.0499877929688
2019-10-18,815.6099853515625
2020-03-24,824.530029296875
2020-06-11,827.0800170898438
2020-01-08,842.1099853515625
2019-04-25,823.1500244140625
2019-07-30,782.4000244140625
2019-02-20,788.3099975585938
2018-07-11,785.5800170898438
2018-09-13,767.22998046875
2018-10-15,761.02001953125
2019-06-28,758.8800048828125
2018-12-18,773.4199829101562
2018-11-16,767.6199951171875
2019-10-02,747.510009765625
2020-03-27,733.52001953125
2020-01-10,740.7999877929688
2019-10-24,734.1099853515625
2020-03-30,730.5
2020-06-17,728.0
2020-01-14,755.0599975585938
2020-04-02,747.2100219726562
2019-01-02,743.6099853515625
2019-08-14,746.72998046875
2018-10-30,755.2899780273438
2019-06-11,763.9299926757812
2019-05-10,767.1300048828125
2019-04-08,770.260009765625
2018-08-27,770.4000244140625
2018-07-26,774.8099975585938
2018-09-28,799.0
2019-03-07,810.72998046875
2019-10-30,812.739990234375
2020-01-17,798.02001953125
2020-06-23,799.25
2020-04-08,805.6799926757812
2020-06-26,806.6199951171875
2019-03-22,820.5
2019-01-17,821.1199951171875
2019-08-29,814.22998046875
2018-11-14,816.8800048828125
2019-06-26,809.0
2018-09-11,806.3900146484375
2018-07-09,815.5
2018-08-10,817.030029296875
2019-04-23,825.8599853515625
2019-09-30,825.0
2020-01-23,831.77001953125
2019-11-08,827.9299926757812
2020-04-14,823.1599731445312
2019-11-11,828.239990234375
2020-01-29,835.0
2020-04-17,829.010009765625
2018-07-24,833.3599853515625
2018-09-26,837.530029296875
2019-05-08,853.239990234375
2019-03-05,854.0
2019-02-01,854.3900146484375
2018-12-31,856.1500244140625
2018-11-29,859.469970703125
2019-08-12,853.0900268554688
2019-07-11,851.4099731445312
2019-09-13,853.719970703125
2019-11-14,858.9000244140625
2020-04-20,865.97998046875
2020-02-04,867.0700073242188
2020-04-23,869.1099853515625
2018-12-14,873.2000122070312
2019-08-27,873.2000122070312
2018-08-08,861.5800170898438
2018-10-11,855.8099975585938
2018-11-12,867.219970703125
2019-07-26,875.510009765625
2019-06-24,873.5599975585938
2019-05-23,865.0
2019-03-20,866.6799926757812
2019-01-15,873.6400146484375
2019-11-20,851.3599853515625
2020-02-07,846.9199829101562
2020-02-10,850.0
2020-04-29,859.5999755859375
2019-11-26,890.1199951171875
2020-02-13,887.2899780273438
2019-01-30,898.010009765625
2018-08-23,908.5800170898438
2018-09-24,922.3200073242188
2018-11-27,931.0900268554688
2018-10-26,916.75
2019-07-09,915.8599853515625
2019-06-07,883.9299926757812
2019-05-06,851.4400024414062
2019-04-04,842.52001953125
2019-09-11,750.72998046875
2019-11-29,702.9500122070312
2020-05-05,739.9000244140625
2019-12-02,723.260009765625
2020-02-19,740.6900024414062
2020-05-08,713.75
2019-05-21,685.2999877929688
2019-03-18,650.9299926757812
2018-09-07,661.6500244140625
2018-08-06,626.1900024414062
2018-10-09,565.010009765625
2019-02-14,600.9199829101562
2018-12-12,520.0
2019-07-24,500.2699890136719
2019-09-26,415.0
2019-10-28,450.5299987792969
2019-12-05,552.22998046875
2020-05-11,551.2100219726562
2019-07-03,630.1199951171875
2020-02-25,600.0
2020-05-14,636.0
2020-02-28,613.8099975585938
2019-08-08,620.0
2019-06-05,625.0
2018-07-20,604.22998046875
2018-08-21,601.010009765625
2018-10-24,599.780029296875
2019-04-02,630.0700073242188
2019-03-01,674.5499877929688
2019-01-28,700.0
2018-12-27,732.0
2019-09-09,728.0
2020-03-02,765.0
2020-05-20,752.239990234375
2019-12-17,758.5999755859375
2020-03-05,803.0599975585938
2019-02-12,804.0399780273438
2019-01-11,772.010009765625
2018-12-10,834.1799926757812
2019-08-23,859.0
2018-11-08,860.9500122070312
2019-07-22,880.7899780273438
2019-06-20,864.030029296875
2018-09-05,863.0999755859375
2019-04-17,877.0
2019-09-24,856.8900146484375
2019-12-20,856.5
2020-05-26,865.6300048828125
2019-04-30,867.0
2019-12-23,875.9500122070312
2020-03-11,893.4199829101562
2020-05-29,916.6199951171875
2019-12-26,929.239990234375
2020-06-01,888.6199951171875
2019-05-02,897.0399780273438
2019-02-27,926.0
2018-11-23,992.1500244140625
2019-08-06,998.0
2018-07-18,1014.280029296875
2018-09-20,1012.8800048828125
2018-10-22,1018.0900268554688
2019-07-05,1010.030029296875
2019-06-03,987.010009765625
2019-10-09,986.3400268554688
2019-10-11,989.969970703125
2020-03-17,1010.0
2020-06-04,1035.06005859375
2019-10-14,1045.199951171875
2020-03-20,1035.0
2018-11-06,1045.0899658203125
2019-06-18,1033.219970703125
2019-05-17,1035.0
2019-04-15,1023.489990234375
2019-03-14,996.0
2019-01-09,964.5
2018-08-02,971.0
2018-10-05,1002.5999755859375
2019-08-21,1020.5999755859375
2019-10-17,1020.0
2020-03-23,1010.8300170898438
2020-06-10,1025.0
2019-02-25,1034.5899658203125
2020-01-07,1018.3800048828125
2020-03-26,1033.0
2019-10-23,1029.3800048828125
