Dates,TFX
2018-08-13,252.1387939453125
2018-10-16,251.6921844482422
2019-07-31,248.65533447265625
2019-05-28,247.89112854003906
2019-04-26,246.1245880126953
2020-04-28,242.70069885253906
2019-11-25,246.3727264404297
2020-02-12,247.24607849121094
2020-05-01,247.80181884765625
2020-05-04,246.988037109375
2019-06-12,243.36563110351562
2019-04-09,241.5494842529297
2019-03-08,238.6614532470703
2019-02-04,237.96676635742188
2018-07-27,232.71676635742188
2018-08-28,238.10572814941406
2019-01-03,233.77867126464844
2019-08-15,235.45591735839844
2018-10-31,240.75552368164062
2019-09-16,238.91952514648438
2020-02-18,261.4974670410156
2020-05-07,254.19313049316406
2018-08-17,256.2077941894531
2019-12-04,255.45355224609375
2020-02-21,261.31884765625
2018-12-17,262.509765625
2019-08-30,263.869384765625
2018-11-15,257.28955078125
2019-07-29,256.4459533691406
2019-06-27,254.31935119628906
2019-04-24,259.0296936035156
2018-07-10,260.5302734375
2018-09-12,251.48716735839844
2019-02-19,251.91448974609375
2019-01-18,252.89830017089844
2020-02-24,251.07972717285156
2020-05-13,256.4161376953125
2019-12-10,256.8235778808594
2020-02-27,265.6083068847656
2019-12-13,269.8118591308594
2020-05-19,273.6973876953125
2019-03-06,273.90606689453125
2018-11-30,264.5151672363281
2019-08-13,266.37347412109375
2019-07-12,255.0348663330078
2019-06-10,255.56153869628906
2019-05-09,253.75291442871094
2018-07-25,256.903076171875
2018-09-27,254.82615661621094
2018-10-29,245.88243103027344
2019-10-16,244.2129669189453
2019-12-16,244.39181518554688
2020-03-04,243.60678100585938
2020-05-22,237.17724609375
2019-10-01,236.68035888671875
2019-12-19,228.10435485839844
2018-09-10,237.614501953125
2019-05-24,247.3929443359375
2018-08-09,252.90821838378906
2019-04-22,256.86334228515625
2019-03-21,250.801513671875
2019-01-16,244.66012573242188
2019-08-28,249.56924438476562
2018-11-13,248.615234375
2018-10-12,251.25860595703125
2019-06-25,257.9962463378906
2020-03-10,260.9774475097656
2020-05-28,254.388916015625
2019-10-07,248.3767547607422
2020-03-13,254.50814819335938
2019-10-10,247.0848846435547
2020-03-16,253.10696411132812
2020-06-03,256.306884765625
2018-11-28,255.9192657470703
2018-09-25,258.9501647949219
2018-07-23,264.3362731933594
2018-08-24,267.1485900878906
2019-07-10,266.1846618652344
2019-05-07,266.1946105957031
2019-04-05,270.9347839355469
2019-03-04,271.78936767578125
2019-01-31,270.00067138671875
2019-09-12,270.4875793457031
2019-12-31,271.6999816894531
2020-03-19,270.8453063964844
2020-01-03,269.1957092285156
2020-06-09,272.4254150390625
2019-02-15,273.86627197265625
2019-01-14,276.1618347167969
2018-07-06,279.81884765625
2018-08-07,279.75921630859375
2018-10-10,284.1019287109375
2018-12-13,280.23626708984375
2019-08-26,284.688232421875
2019-07-25,273.508544921875
2019-05-22,283.6348571777344
2019-03-19,288.33526611328125
2020-01-06,286.5763244628906
2020-03-25,288.5935974121094
2020-06-12,288.36480712890625
2019-10-22,293.0110168457031
2020-01-09,291.1206970214844
2020-06-15,292.08575439453125
2019-10-25,285.6785888671875
2020-03-31,286.0864562988281
2020-06-18,285.4298400878906
2019-04-03,290.3944396972656
2018-08-22,294.9311828613281
2018-10-25,295.9261474609375
2019-01-29,297.3388977050781
2018-12-28,301.35833740234375
2018-11-26,299.5575256347656
2019-08-09,299.8858642578125
2019-07-08,300.2638854980469
2019-06-06,303.4078369140625
2019-09-10,300.1545104980469
2020-01-15,298.065185546875
2020-04-03,302.4925537109375
2019-10-31,298.2541809082031
2020-04-06,298.58251953125
2020-06-24,300.62213134765625
2018-11-09,300.7215881347656
2019-07-23,301.189208984375
2019-06-21,300.79119873046875
2019-05-20,300.6618957519531
2019-04-18,300.74151611328125
2018-09-06,301.8060607910156
2018-10-08,301.81597900390625
2019-02-13,303.29840087890625
2018-12-11,303.6864013671875
2019-09-25,303.57696533203125
2020-01-21,301.1991271972656
2020-04-09,292.5334777832031
2019-11-06,276.3363342285156
2020-01-24,275.6398620605469
2020-01-27,273.1426696777344
2020-04-15,278.7240905761719
2018-12-26,277.4605712890625
2019-08-07,279.8782043457031
2019-06-04,280.6045227050781
2018-09-21,279.15191650390625
2018-07-19,284.72344970703125
2018-08-20,279.1817321777344
2018-10-23,296.5130920410156
2019-05-03,298.83123779296875
2019-04-01,297.4781494140625
2019-02-28,292.8319396972656
2019-11-12,294.8316955566406
2020-01-30,299.8062744140625
2019-11-15,301.28863525390625
2020-04-21,292.57330322265625
2019-04-16,296.3384094238281
2019-03-15,294.4359130859375
2019-02-11,300.3226318359375
2019-01-10,294.8343505859375
2019-08-22,290.5811462402344
2018-11-07,294.2167663574219
2018-08-03,296.57745361328125
2018-09-04,290.7803649902344
2019-06-19,294.4458923339844
2019-09-23,288.48944091796875
2019-11-18,287.5531311035156
2020-02-05,289.7544250488281
2020-04-24,287.1646423339844
2019-03-29,288.5292663574219
2019-11-21,291.6867980957031
2020-04-27,296.98583984375
2020-02-11,300.5716857910156
2020-04-30,304.0777893066406
2019-05-01,309.7254943847656
2019-02-26,308.3509216308594
2019-01-25,314.5464172363281
2018-12-24,319.73590087890625
2019-09-06,318.9788818359375
2018-07-17,324.248046875
2018-09-19,330.29412841796875
2019-08-05,332.3360595703125
2019-10-08,333.5213928222656
2019-12-11,333.4118347167969
2019-11-27,331.4894104003906
2020-02-14,334.8063049316406
2020-05-06,325.6524963378906
2019-01-08,326.45928955078125
2018-12-07,329.84588623046875
2019-08-20,334.5473327636719
2018-11-05,330.6826171875
2019-07-19,331.9874267578125
2018-10-04,332.8341064453125
2019-06-17,331.4197082519531
2019-05-16,334.0193786621094
2018-08-01,330.59295654296875
2019-03-13,334.6568908691406
2019-12-03,332.95361328125
2020-02-20,333.64093017578125
2019-12-06,330.2144470214844
2020-05-12,332.67474365234375
2019-12-09,339.1391906738281
2020-02-26,333.7305603027344
2020-05-15,337.8442687988281
2019-03-28,340.1651306152344
2018-09-17,344.71710205078125
2018-08-16,344.7569580078125
2018-10-19,345.7928466796875
2019-04-29,349.3786926269531
2019-01-23,345.7131652832031
2019-09-04,338.4020690917969
2018-11-20,360.1461486816406
2019-07-02,359.927001953125
2019-05-31,349.2193298339844
2019-12-12,361.2617492675781
2020-05-18,356.4009094238281
2019-09-27,364.9371643066406
2020-03-03,370.1864013671875
2020-05-21,363.82159423828125
2019-05-14,369.1505126953125
2018-08-31,363.90643310546875
2018-07-30,367.34600830078125
2018-10-02,368.69189453125
2019-04-12,368.7218017578125
2019-03-11,366.747802734375
2019-02-07,366.6680603027344
2019-07-17,365.0530090332031
2019-09-19,356.8578186035156
2019-10-21,359.1308898925781
2019-12-18,358.901611328125
2020-03-06,358.542724609375
2019-10-03,362.25146484375
2020-03-09,362.8197326660156
2020-05-27,360.0281982421875
2019-12-24,354.704345703125
2020-03-12,355.4022216796875
2018-12-20,355.0931701660156
2019-08-01,340.29803466796875
2018-08-14,337.8554382324219
2018-07-13,337.7457580566406
2018-10-17,336.7587585449219
2019-05-29,330.1487731933594
2019-03-26,328.1349182128906
2019-02-22,337.6161804199219
2019-10-04,339.7995300292969
2019-11-05,340.66693115234375
2019-12-27,342.76055908203125
2020-06-02,346.7085876464844
2019-12-30,342.5910949707031
2020-03-18,341.7037658691406
2020-06-05,338.9720458984375
2019-07-15,334.60528564453125
2018-12-03,338.7228088378906
2019-06-13,330.5276794433594
2019-01-04,324.31646728515625
2018-08-29,331.38507080078125
2019-02-05,329.0820617675781
2018-11-01,327.447021484375
2019-08-16,315.7923583984375
2019-04-10,317.26788330078125
2019-09-17,316.14129638671875
2019-10-15,321.1162109375
2020-01-02,323.7581787109375
2020-06-08,327.5566711425781
2019-10-18,322.3125915527344
2020-03-24,327.0482177734375
2020-06-11,327.3173828125
2020-01-08,329.39111328125
2019-04-25,321.4452209472656
2019-07-30,320.697509765625
2019-02-20,319.6905212402344
2018-07-11,320.9068603515625
2018-09-13,326.350341796875
2018-10-15,327.4171142578125
2019-06-28,328.8428039550781
2018-12-18,346.3596496582031
2018-11-16,344.9538879394531
2019-10-02,347.5859069824219
2020-03-27,335.2034606933594
2020-01-10,333.93731689453125
2019-10-24,334.52557373046875
2020-03-30,330.1786804199219
2020-06-17,325.9017333984375
2020-01-14,330.9364013671875
2020-04-02,335.00408935546875
2019-01-02,341.6905822753906
2019-08-14,346.1915588378906
2018-10-30,343.9859619140625
2019-06-11,353.1175231933594
2019-05-10,352.25927734375
2019-04-08,350.2733154296875
2018-08-27,346.0617980957031
2018-07-26,347.6585388183594
2018-09-28,349.4049987792969
2019-03-07,352.8580627441406
2019-10-30,352.6285400390625
2020-01-17,350.9319763183594
2020-06-23,351.75030517578125
2020-04-08,352.8979797363281
2020-06-26,357.53863525390625
2019-03-22,367.26898193359375
2019-01-17,356.2911376953125
2019-08-29,353.2073669433594
2018-11-14,354.06561279296875
2019-06-26,355.7322692871094
2018-09-11,359.1553649902344
2018-07-09,363.5564880371094
2018-08-10,366.4905700683594
2019-04-23,370.0234069824219
2019-09-30,372.6581115722656
2020-01-23,372.0693054199219
2019-11-08,373.5563049316406
2020-04-14,373.22698974609375
2019-11-11,372.0193786621094
2020-01-29,371.2309875488281
2020-04-17,370.6422119140625
2018-07-24,375.6820068359375
2018-09-26,377.7278747558594
2019-05-08,373.86566162109375
2019-03-05,378.22686767578125
2019-02-01,377.6480712890625
2018-12-31,378.6959228515625
2018-11-29,378.64605712890625
2019-08-12,377.9374694824219
2019-07-11,377.4184875488281
2019-09-13,382.3685607910156
2019-11-14,379.634033203125
2020-04-20,383.6060485839844
2020-02-04,382.95733642578125
2020-04-23,383.1669006347656
2018-12-14,385.57208251953125
2019-08-27,384.0451354980469
2018-08-08,379.2547912597656
2018-10-11,377.7578125
2018-11-12,379.6141052246094
2019-07-26,378.6161193847656
2019-06-24,379.7338562011719
2019-05-23,370.761962890625
2019-03-20,372.9176025390625
2019-01-15,382.49822998046875
2019-11-20,384.69384765625
2020-02-07,380.64202880859375
2020-02-10,374.3147888183594
2020-04-29,376.0412902832031
2019-11-26,378.06719970703125
2020-02-13,376.630126953125
2019-01-30,381.0112609863281
2018-08-23,385.8714599609375
2018-09-24,386.9792175292969
2018-11-27,394.3443603515625
2018-10-26,383.5860290527344
2019-07-09,369.6541748046875
2019-06-07,360.8619079589844
2019-05-06,347.4090270996094
2019-04-04,344.6047058105469
2019-09-11,336.4212341308594
2019-11-29,334.6829833984375
2020-05-05,353.2542724609375
2019-12-02,336.7708740234375
2020-02-19,351.0265197753906
2020-05-08,340.12750244140625
2019-05-21,346.571044921875
2019-03-18,333.9537353515625
2018-09-07,356.0115051269531
2018-08-06,341.7358703613281
2018-10-09,297.4105224609375
2019-02-14,318.0997009277344
2018-12-12,282.37567138671875
2019-07-24,262.5755920410156
2019-09-26,244.80349731445312
2019-10-28,254.14407348632812
2019-12-05,243.59471130371094
2020-05-11,225.08334350585938
2019-07-03,255.6226043701172
2020-02-25,280.57745361328125
2020-05-14,289.6982727050781
2020-02-28,282.225830078125
2019-08-08,288.0499267578125
2019-06-05,292.56536865234375
2018-07-20,279.5185241699219
2018-08-21,295.0029296875
2018-10-24,294.0738830566406
2019-04-02,321.12664794921875
2019-03-01,308.0798034667969
2019-01-28,321.2565002441406
2018-12-27,325.2325134277344
2019-09-09,320.7170715332031
2020-03-02,330.59710693359375
2020-05-20,330.7070007324219
2019-12-17,329.7479553222656
2020-03-05,346.33123779296875
2019-02-12,344.50311279296875
2019-01-11,328.01971435546875
2018-12-10,333.6939697265625
2019-08-23,334.09356689453125
2018-11-08,338.04962158203125
2019-07-22,349.7278137207031
2019-06-20,339.9277038574219
2018-09-05,352.7747802734375
2019-04-17,335.0625915527344
2019-09-24,329.0386657714844
2019-12-20,325.4522705078125
2020-05-26,340.4072265625
2019-04-30,336.37127685546875
2019-12-23,342.9246826171875
2020-03-11,339.9576721191406
2020-05-29,347.1004943847656
2019-12-26,339.88775634765625
2020-06-01,337.6499938964844
2019-05-02,334.3500061035156
2019-02-27,335.69000244140625
2018-11-23,353.0799865722656
2019-08-06,345.6499938964844
2018-07-18,352.2699890136719
2018-09-20,351.5
2018-10-22,363.239990234375
2019-07-05,350.0
2019-06-03,347.6300048828125
2019-10-09,358.2900085449219
2019-10-11,362.8599853515625
2020-03-17,365.4800109863281
2020-06-04,365.19000244140625
2019-10-14,370.8800048828125
2020-03-20,366.6000061035156
2018-11-06,376.5799865722656
2019-06-18,375.07000732421875
2019-05-17,367.17999267578125
2019-04-15,366.7300109863281
2019-03-14,350.92999267578125
2019-01-09,352.25
2018-08-02,359.8500061035156
2018-10-05,364.1700134277344
2019-08-21,367.80999755859375
2019-10-17,365.57000732421875
2020-03-23,368.3900146484375
2020-06-10,368.1000061035156
2019-02-25,368.4700012207031
2020-01-07,355.30999755859375
2020-03-26,354.9599914550781
2019-10-23,355.8699951171875
