Dates,TFX
2019-06-12,248.55999755859375
2019-04-09,245.3800048828125
2019-03-08,243.27000427246094
2019-02-04,236.80999755859375
2018-07-27,238.88999938964844
2018-08-28,235.74000549316406
2019-01-03,237.17999267578125
2019-08-15,238.85000610351562
2018-10-31,237.91000366210938
2019-09-16,245.0
2020-02-18,248.0
2020-05-07,265.7900085449219
2018-08-17,256.55999755859375
2019-12-04,257.1499938964844
2020-02-21,258.5
2018-12-17,262.5400085449219
2019-08-30,264.2200012207031
2018-11-15,264.07000732421875
2019-07-29,260.2699890136719
2019-06-27,260.4100036621094
2019-04-24,254.6199951171875
2018-07-10,258.45001220703125
2018-09-12,261.6499938964844
2019-02-19,251.25
2019-01-18,253.7899932861328
2020-02-24,252.50999450683594
2020-05-13,255.16000366210938
2019-12-10,257.1700134277344
2020-02-27,260.1000061035156
2019-12-13,266.0899963378906
2020-05-19,272.42999267578125
2019-03-06,277.79998779296875
2018-11-30,276.19000244140625
2019-08-13,261.6300048828125
2019-07-12,265.739990234375
2019-06-10,256.82000732421875
2019-05-09,259.42999267578125
2018-07-25,258.82000732421875
2018-09-27,260.6000061035156
2018-10-29,254.3300018310547
2019-10-16,245.67999267578125
2019-12-16,247.35000610351562
2020-03-04,245.92999267578125
2020-05-22,244.5500030517578
2019-10-01,238.57000732421875
2019-12-19,236.22000122070312
2018-09-10,230.1999969482422
2019-05-24,236.9199981689453
2018-08-09,250.1699981689453
2019-04-22,255.07000732421875
2019-03-21,257.30999755859375
2019-01-16,251.02000427246094
2019-08-28,249.36000061035156
2018-11-13,250.49000549316406
2018-10-12,252.52999877929688
2019-06-25,254.75
2020-03-10,257.8999938964844
2020-05-28,262.30999755859375
2019-10-07,253.1199951171875
2020-03-13,249.64999389648438
2019-10-10,251.97999572753906
2020-03-16,248.1300048828125
2020-06-03,257.1300048828125
2018-11-28,257.510009765625
2018-09-25,257.3599853515625
2018-07-23,260.75
2018-08-24,267.20001220703125
2019-07-10,266.0199890136719
2019-05-07,269.1499938964844
2019-04-05,269.19000244140625
2019-03-04,272.9700012207031
2019-01-31,274.3500061035156
2019-09-12,270.5400085449219
2019-12-31,272.8999938964844
2020-03-19,273.3599853515625
2020-01-03,270.9100036621094
2020-06-09,269.2799987792969
2019-02-15,275.20001220703125
2019-01-14,277.7099914550781
2018-07-06,279.1099853515625
2018-08-07,280.6499938964844
2018-10-10,283.6000061035156
2018-12-13,285.5799865722656
2019-08-26,282.0
2019-07-25,270.94000244140625
2019-05-22,277.19000244140625
2019-03-19,287.7300109863281
2020-01-06,290.20001220703125
2020-03-25,288.0
2020-06-12,290.1499938964844
2019-10-22,291.17999267578125
2020-01-09,295.8699951171875
2020-06-15,292.54998779296875
2019-10-25,293.5299987792969
2020-03-31,288.1700134277344
2020-06-18,285.79998779296875
2019-04-03,288.4200134277344
2018-08-22,292.04998779296875
2018-10-25,296.70001220703125
2019-01-29,296.6499938964844
2018-12-28,298.8299865722656
2018-11-26,302.4100036621094
2019-08-09,302.2900085449219
2019-07-08,301.4200134277344
2019-06-06,300.4700012207031
2019-09-10,304.75
2020-01-15,302.25
2020-04-03,302.3500061035156
2019-10-31,305.82000732421875
2020-04-06,301.67999267578125
2020-06-24,302.05999755859375
2018-11-09,303.6099853515625
2019-07-23,302.7699890136719
2019-06-21,304.239990234375
2019-05-20,303.44000244140625
2019-04-18,302.3999938964844
2018-09-06,302.69000244140625
2018-10-08,302.010009765625
2019-02-13,302.760009765625
2018-12-11,305.9800109863281
2019-09-25,307.510009765625
2020-01-21,306.17999267578125
2020-04-09,304.29998779296875
2019-11-06,294.6099853515625
2020-01-24,277.6700134277344
2020-01-27,276.05999755859375
2020-04-15,275.29998779296875
2018-12-26,277.989990234375
2019-08-07,277.1400146484375
2019-06-04,281.1400146484375
2018-09-21,282.3599853515625
2018-07-19,280.6099853515625
2018-08-20,285.94000244140625
2018-10-23,287.5
2019-05-03,299.0899963378906
2019-04-01,296.3599853515625
2019-02-28,297.3999938964844
2019-11-12,293.79998779296875
2020-01-30,294.2099914550781
2019-11-15,299.2799987792969
2020-04-21,297.9800109863281
2019-04-16,294.3800048828125
2019-03-15,295.3900146484375
2019-02-11,296.5
2019-01-10,298.6300048828125
2019-08-22,295.0899963378906
2018-11-07,293.04998779296875
2018-08-03,293.95001220703125
2018-09-04,296.25
2019-06-19,292.79998779296875
2019-09-23,295.80999755859375
2019-11-18,289.260009765625
2020-02-05,289.5899963378906
2020-04-24,289.510009765625
2019-03-29,288.2200012207031
2019-11-21,292.4700012207031
2020-04-27,295.0899963378906
2020-02-11,298.510009765625
2020-04-30,303.1499938964844
2019-05-01,306.0400085449219
2019-02-26,314.739990234375
2019-01-25,310.2799987792969
2018-12-24,318.95001220703125
2019-09-06,321.0
2018-07-17,320.30999755859375
2018-09-19,327.8699951171875
2019-08-05,330.57000732421875
2019-10-08,334.9800109863281
2019-12-11,334.82000732421875
2019-11-27,333.9100036621094
2020-02-14,332.1700134277344
2020-05-06,336.7099914550781
2019-01-08,329.1199951171875
2018-12-07,327.94000244140625
2019-08-20,333.9700012207031
2018-11-05,335.8699951171875
2019-07-19,332.6400146484375
2018-10-04,330.5899963378906
2019-06-17,331.94000244140625
2019-05-16,332.1199951171875
2018-08-01,336.19000244140625
2019-03-13,333.05999755859375
2019-12-03,336.32000732421875
2020-02-20,334.94000244140625
2019-12-06,336.6300048828125
2020-05-12,331.3699951171875
2019-12-09,334.1400146484375
2020-02-26,341.6400146484375
2020-05-15,336.8900146484375
2019-03-28,339.3500061035156
2018-09-17,341.32000732421875
2018-08-16,343.2799987792969
2018-10-19,346.3999938964844
2019-04-29,348.3999938964844
2019-01-23,347.8299865722656
2019-09-04,346.7799987792969
2018-11-20,344.8800048828125
2019-07-02,361.8599853515625
2019-05-31,361.260009765625
2019-12-12,354.1099853515625
2020-05-18,358.1600036621094
2019-09-27,357.80999755859375
2020-03-03,369.05999755859375
2020-05-21,370.2699890136719
2019-05-14,365.8500061035156
2018-08-31,368.760009765625
2018-07-30,364.45001220703125
2018-10-02,371.2300109863281
2019-04-12,370.989990234375
2019-03-11,369.5899963378906
2019-02-07,370.2099914550781
2019-07-17,369.3699951171875
2019-09-19,365.0
2019-10-21,361.05999755859375
2019-12-18,361.760009765625
2020-03-06,357.7099914550781
2019-10-03,363.1499938964844
2020-03-09,366.0299987792969
2020-05-27,362.510009765625
2019-12-24,363.5
2020-03-12,358.3900146484375
2018-12-20,356.54998779296875
2019-08-01,357.3999938964844
2018-08-14,338.7699890136719
2018-07-13,339.6000061035156
2018-10-17,341.510009765625
2019-05-29,338.67999267578125
2019-03-26,329.3800048828125
2019-02-22,330.0
2019-10-04,339.5299987792969
2019-11-05,340.0400085449219
2019-12-27,341.45001220703125
2020-06-02,340.0
2019-12-30,349.92999267578125
2020-03-18,342.5
2020-06-05,345.4800109863281
2019-07-15,341.80999755859375
2018-12-03,336.7699890136719
2019-06-13,340.3599853515625
2019-01-04,330.1600036621094
2018-08-29,325.489990234375
2019-02-05,334.8599853515625
2018-11-01,328.6700134277344
2019-08-16,325.57000732421875
2019-04-10,319.7099914550781
2019-09-17,315.67999267578125
2019-10-15,320.1000061035156
2020-01-02,323.19000244140625
2020-06-08,327.07000732421875
2019-10-18,327.7900085449219
2020-03-24,322.2799987792969
2020-06-11,326.8900146484375
2020-01-08,329.3500061035156
2019-04-25,330.7200012207031
2019-07-30,323.8299865722656
2019-02-20,322.489990234375
2018-07-11,320.30999755859375
2018-09-13,322.57000732421875
2018-10-15,325.5799865722656
2019-06-28,328.4200134277344
2018-12-18,340.0
2018-11-16,346.82000732421875
2019-10-02,348.25
2020-03-27,348.6400146484375
2020-01-10,337.6499938964844
2019-10-24,336.489990234375
2020-03-30,335.67999267578125
2020-06-17,329.55999755859375
2020-01-14,327.95001220703125
2020-04-02,331.4100036621094
2019-01-02,338.4200134277344
2019-08-14,342.8399963378906
2018-10-30,345.489990234375
2019-06-11,346.9100036621094
2019-05-10,352.67999267578125
2019-04-08,352.489990234375
2018-08-27,351.7300109863281
2018-07-26,346.6300048828125
2018-09-28,348.8800048828125
2019-03-07,352.30999755859375
2019-10-30,351.739990234375
2020-01-17,352.8399963378906
2020-06-23,350.2799987792969
2020-04-08,352.739990234375
2020-06-26,353.8500061035156
2019-03-22,360.45001220703125
2019-01-17,366.1700134277344
2019-08-29,356.29998779296875
2018-11-14,355.0
2019-06-26,353.82000732421875
2018-09-11,356.45001220703125
2018-07-09,361.5199890136719
2018-08-10,365.260009765625
2019-04-23,367.8699951171875
2019-09-30,370.25
2020-01-23,375.57000732421875
2019-11-08,373.989990234375
2020-04-14,373.8900146484375
2019-11-11,374.3500061035156
2020-01-29,373.17999267578125
2020-04-17,372.0
2018-07-24,371.0
2018-09-26,376.7699890136719
2019-05-08,372.82000732421875
2019-03-05,373.3399963378906
2019-02-01,377.010009765625
2018-12-31,379.760009765625
2018-11-29,381.4700012207031
2019-08-12,382.05999755859375
2019-07-11,379.1400146484375
2019-09-13,377.44000244140625
2019-11-14,382.3399963378906
2020-04-20,382.3399963378906
2020-02-04,386.2300109863281
2020-04-23,383.010009765625
2018-12-14,385.92999267578125
2019-08-27,385.29998779296875
2018-08-08,385.2900085449219
2018-10-11,375.7099914550781
2018-11-12,379.7200012207031
2019-07-26,380.3500061035156
2019-06-24,376.9800109863281
2019-05-23,379.010009765625
2019-03-20,374.30999755859375
2019-01-15,378.4800109863281
2019-11-20,386.04998779296875
2020-02-07,385.19000244140625
2020-02-10,381.0899963378906
2020-04-29,372.42999267578125
2019-11-26,378.010009765625
2020-02-13,379.0299987792969
2019-01-30,375.0899963378906
2018-08-23,382.05999755859375
2018-09-24,385.8999938964844
2018-11-27,389.4200134277344
2018-10-26,391.0400085449219
2019-07-09,382.82000732421875
2019-06-07,363.989990234375
2019-05-06,360.95001220703125
2019-04-04,350.4700012207031
2019-09-11,339.8500061035156
2019-11-29,326.7099914550781
2020-05-05,335.010009765625
2019-12-02,352.2900085449219
2020-02-19,345.739990234375
2020-05-08,342.7699890136719
2019-05-21,331.8999938964844
2019-03-18,325.7099914550781
2018-09-07,340.0199890136719
2018-08-06,345.0
2018-10-09,321.1700134277344
2019-02-14,316.9599914550781
2018-12-12,288.9700012207031
2019-07-24,289.69000244140625
2019-09-26,249.82000732421875
2019-10-28,247.5500030517578
2019-12-05,258.7900085449219
2020-05-11,244.17999267578125
2019-07-03,234.30999755859375
2020-02-25,254.75
2020-05-14,281.1400146484375
2020-02-28,280.3800048828125
2019-08-08,284.8699951171875
2019-06-05,289.6000061035156
2018-07-20,281.7300109863281
2018-08-21,278.1300048828125
2018-10-24,296.20001220703125
2019-04-02,305.44000244140625
2019-03-01,333.8299865722656
2019-01-28,311.1199951171875
2018-12-27,322.17999267578125
2019-09-09,325.4100036621094
2020-03-02,325.5199890136719
2020-05-20,324.2099914550781
2019-12-17,334.3599853515625
2020-03-05,338.9700012207031
2019-02-12,343.57000732421875
2019-01-11,334.8399963378906
2018-12-10,332.94000244140625
2019-08-23,336.0
2018-11-08,338.5799865722656
2019-07-22,342.260009765625
2019-06-20,353.5899963378906
2018-09-05,344.3900146484375
2019-04-17,346.0
2019-09-24,329.3699951171875
2019-12-20,328.94000244140625
2020-05-26,325.8999938964844
2019-04-30,341.5899963378906
2019-12-23,342.1400146484375
2020-03-11,344.0
2020-05-29,339.0799865722656
2019-12-26,348.260009765625
2020-06-01,339.5400085449219
2019-05-02,333.6600036621094
2019-02-27,332.30999755859375
2018-11-23,345.2699890136719
2019-08-06,354.239990234375
2018-07-18,349.69000244140625
2018-09-20,351.1300048828125
2018-10-22,353.80999755859375
2019-07-05,375.1400146484375
2019-06-03,350.1199951171875
2019-10-09,351.42999267578125
2019-10-11,360.0
2020-03-17,361.7200012207031
2020-06-04,368.6099853515625
2019-10-14,365.6000061035156
2020-03-20,369.0
2018-11-06,370.3999938964844
2019-06-18,372.1300048828125
2019-05-17,374.6499938964844
2019-04-15,369.5
2019-03-14,360.6099853515625
2019-01-09,361.3599853515625
2018-08-02,346.6700134277344
2018-10-05,369.3800048828125
2019-08-21,366.69000244140625
2019-10-17,367.1000061035156
2020-03-23,371.8900146484375
2020-06-10,366.79998779296875
2019-02-25,372.7900085449219
2020-01-07,364.69000244140625
2020-03-26,356.07000732421875
2019-10-23,354.9800109863281
