Dates,TFX
2019-05-28,249.77999877929688
2019-04-26,248.0
2020-04-28,244.5500030517578
2019-11-25,248.25
2020-02-12,249.1300048828125
2020-05-01,249.69000244140625
2020-05-04,248.8699951171875
2019-06-12,245.22000122070312
2019-04-09,243.38999938964844
2019-03-08,240.47999572753906
2019-02-04,239.77999877929688
2018-07-27,234.49000549316406
2018-08-28,239.9199981689453
2019-01-03,235.55999755859375
2019-08-15,237.25
2018-10-31,242.58999633789062
2019-09-16,240.74000549316406
2020-02-18,263.489990234375
2020-05-07,256.1300048828125
2018-08-17,258.1600036621094
2019-12-04,257.3999938964844
2020-02-21,263.30999755859375
2018-12-17,264.510009765625
2019-08-30,265.8800048828125
2018-11-15,259.25
2019-07-29,258.3999938964844
2019-06-27,255.9199981689453
2019-04-24,260.6600036621094
2018-07-10,262.1700134277344
2018-09-12,253.07000732421875
2019-02-19,253.5
2019-01-18,254.49000549316406
2020-02-24,252.66000366210938
2020-05-13,258.0299987792969
2019-12-10,258.44000244140625
2020-02-27,267.2799987792969
2019-12-13,271.510009765625
2020-05-19,275.4200134277344
2019-03-06,275.6300048828125
2018-11-30,266.17999267578125
2019-08-13,268.04998779296875
2019-07-12,256.6400146484375
2019-06-10,257.1700134277344
2019-05-09,255.35000610351562
2018-07-25,258.5199890136719
2018-09-27,256.42999267578125
2018-10-29,247.42999267578125
2019-10-16,245.75
2019-12-16,245.92999267578125
2020-03-04,245.13999938964844
2020-05-22,238.6699981689453
2019-10-01,238.1699981689453
2019-12-19,229.5399932861328
2018-09-10,239.11000061035156
2019-05-24,248.9499969482422
2018-08-09,254.5
2019-04-22,258.4800109863281
2019-03-21,252.3800048828125
2019-01-16,246.1999969482422
2019-08-28,251.13999938964844
2018-11-13,250.17999267578125
2018-10-12,252.83999633789062
2019-06-25,259.6199951171875
2020-03-10,262.6199951171875
2020-05-28,255.99000549316406
2019-10-07,249.94000244140625
2020-03-13,256.1099853515625
2019-10-10,248.63999938964844
2020-03-16,254.6999969482422
2020-06-03,257.9200134277344
2018-11-28,257.5299987792969
2018-09-25,260.5799865722656
2018-07-23,266.0
2018-08-24,268.8299865722656
2019-07-10,267.8599853515625
2019-05-07,267.8699951171875
2019-04-05,272.6400146484375
2019-03-04,273.5
2019-01-31,271.70001220703125
2019-09-12,272.19000244140625
2019-12-31,273.4100036621094
2020-03-19,272.54998779296875
2020-01-03,270.8900146484375
2020-06-09,274.1400146484375
2019-02-15,275.5899963378906
2019-01-14,277.8999938964844
2018-07-06,281.5799865722656
2018-08-07,281.5199890136719
2018-10-10,285.8900146484375
2018-12-13,282.0
2019-08-26,286.4800109863281
2019-07-25,275.2300109863281
2019-05-22,285.4200134277344
2019-03-19,290.1499938964844
2020-01-06,288.3800048828125
2020-03-25,290.4100036621094
2020-06-12,289.8399963378906
2019-10-22,294.510009765625
2020-01-09,292.6099853515625
2020-06-15,293.5799865722656
2019-10-25,287.1400146484375
2020-03-31,287.54998779296875
2020-06-18,286.8900146484375
2019-04-03,291.8800048828125
2018-08-22,296.44000244140625
2018-10-25,297.44000244140625
2019-01-29,298.8599853515625
2018-12-28,302.8999938964844
2018-11-26,301.0899963378906
2019-08-09,301.4200134277344
2019-07-08,301.79998779296875
2019-06-06,304.9599914550781
2019-09-10,301.69000244140625
2020-01-15,299.5899963378906
2020-04-03,304.0400085449219
2019-10-31,299.7799987792969
2020-04-06,300.1099853515625
2020-06-24,302.1600036621094
2018-11-09,302.260009765625
2019-07-23,302.7300109863281
2019-06-21,302.3299865722656
2019-05-20,302.20001220703125
2019-04-18,302.2799987792969
2018-09-06,303.3500061035156
2018-10-08,303.3599853515625
2019-02-13,304.8500061035156
2018-12-11,305.239990234375
2019-09-25,305.1300048828125
2020-01-21,302.739990234375
2020-04-09,294.0299987792969
2019-11-06,277.75
2020-01-24,277.04998779296875
2020-01-27,274.5400085449219
2020-04-15,280.1499938964844
2018-12-26,278.8800048828125
2019-08-07,281.30999755859375
2019-06-04,282.0400085449219
2018-09-21,280.5799865722656
2018-07-19,286.17999267578125
2018-08-20,280.6099853515625
2018-10-23,298.0299987792969
2019-05-03,300.3599853515625
2019-04-01,299.0
2019-02-28,294.3299865722656
2019-11-12,296.3399963378906
2020-01-30,301.3399963378906
2019-11-15,302.8299865722656
2020-04-21,294.07000732421875
2019-04-16,297.510009765625
2019-03-15,295.6000061035156
2019-02-11,301.510009765625
2019-01-10,296.0
2019-08-22,291.7300109863281
2018-11-07,295.3800048828125
2018-08-03,297.75
2018-09-04,291.92999267578125
2019-06-19,295.6099853515625
2019-09-23,289.6300048828125
2019-11-18,288.69000244140625
2020-02-05,290.8999938964844
2020-04-24,288.29998779296875
2019-03-29,289.6700134277344
2019-11-21,292.8399963378906
2020-04-27,298.1600036621094
2020-02-11,301.760009765625
2020-04-30,305.2799987792969
2019-05-01,310.95001220703125
2019-02-26,309.57000732421875
2019-01-25,315.7900085449219
2018-12-24,321.0
2019-09-06,320.239990234375
2018-07-17,325.5299987792969
2018-09-19,331.6000061035156
2019-08-05,333.6499938964844
2019-10-08,334.8399963378906
2019-12-11,334.7300109863281
2019-11-27,332.79998779296875
2020-02-14,336.1300048828125
2020-05-06,326.94000244140625
2019-01-08,327.75
2018-12-07,331.1499938964844
2019-08-20,335.8699951171875
2018-11-05,331.989990234375
2019-07-19,333.29998779296875
2018-10-04,334.1499938964844
2019-06-17,332.7300109863281
2019-05-16,335.3399963378906
2018-08-01,331.8999938964844
2019-03-13,335.9800109863281
2019-12-03,334.2699890136719
2020-02-20,334.9599914550781
2019-12-06,331.5199890136719
2020-05-12,333.989990234375
2019-12-09,340.4800109863281
2020-02-26,335.04998779296875
2020-05-15,339.17999267578125
2019-03-28,341.510009765625
2018-09-17,346.0799865722656
2018-08-16,346.1199951171875
2018-10-19,347.1600036621094
2019-04-29,350.760009765625
2019-01-23,347.0799865722656
2019-09-04,339.739990234375
2018-11-20,361.57000732421875
2019-07-02,361.3500061035156
2019-05-31,350.6000061035156
2019-12-12,362.69000244140625
2020-05-18,357.80999755859375
2019-09-27,366.3800048828125
2020-03-03,371.6499938964844
2020-05-21,365.260009765625
2019-05-14,370.6099853515625
2018-08-31,365.010009765625
2018-07-30,368.4599914550781
2018-10-02,369.80999755859375
2019-04-12,369.8399963378906
2019-03-11,367.8599853515625
2019-02-07,367.7799987792969
2019-07-17,366.1600036621094
2019-09-19,357.94000244140625
2019-10-21,360.2200012207031
2019-12-18,359.989990234375
2020-03-06,359.6300048828125
2019-10-03,363.3500061035156
2020-03-09,363.9200134277344
2020-05-27,361.1199951171875
2019-12-24,355.7799987792969
2020-03-12,356.4800109863281
2018-12-20,356.1700134277344
2019-08-01,341.3299865722656
2018-08-14,338.8800048828125
2018-07-13,338.7699890136719
2018-10-17,337.7799987792969
2019-05-29,331.1499938964844
2019-03-26,329.1300048828125
2019-02-22,338.6400146484375
2019-10-04,340.8299865722656
2019-11-05,341.70001220703125
2019-12-27,343.79998779296875
2020-06-02,347.760009765625
2019-12-30,343.6300048828125
2020-03-18,342.739990234375
2020-06-05,340.0
2019-07-15,335.6199951171875
2018-12-03,339.75
2019-06-13,331.5299987792969
2019-01-04,325.29998779296875
2018-08-29,332.3900146484375
2019-02-05,330.0799865722656
2018-11-01,328.44000244140625
2019-08-16,316.75
2019-04-10,318.2300109863281
2019-09-17,317.1000061035156
2019-10-15,322.0899963378906
2020-01-02,324.739990234375
2020-06-08,328.54998779296875
2019-10-18,323.2900085449219
2020-03-24,328.0400085449219
2020-06-11,328.30999755859375
2020-01-08,330.3900146484375
2019-04-25,322.4200134277344
2019-07-30,321.6700134277344
2019-02-20,320.6600036621094
2018-07-11,321.8800048828125
2018-09-13,327.3399963378906
2018-10-15,328.4100036621094
2019-06-28,329.8399963378906
2018-12-18,347.4100036621094
2018-11-16,346.0
2019-10-02,348.6400146484375
2020-03-27,336.2200012207031
2020-01-10,334.95001220703125
2019-10-24,335.5400085449219
2020-03-30,331.17999267578125
2020-06-17,326.8900146484375
2020-01-14,331.94000244140625
2020-04-02,336.0199890136719
2019-01-02,342.3800048828125
2019-08-14,346.8900146484375
2018-10-30,344.67999267578125
2019-06-11,353.8299865722656
2019-05-10,352.9700012207031
2019-04-08,350.9800109863281
2018-08-27,346.760009765625
2018-07-26,348.3599853515625
2018-09-28,350.1099853515625
2019-03-07,353.57000732421875
2019-10-30,353.3399963378906
2020-01-17,351.6400146484375
2020-06-23,352.4599914550781
2020-04-08,353.6099853515625
2020-06-26,358.260009765625
2019-03-22,368.010009765625
2019-01-17,357.010009765625
2019-08-29,353.9200134277344
2018-11-14,354.7799987792969
2019-06-26,356.45001220703125
2018-09-11,359.8800048828125
2018-07-09,364.2900085449219
2018-08-10,367.2300109863281
2019-04-23,370.7699890136719
2019-09-30,373.4100036621094
2020-01-23,372.82000732421875
2019-11-08,374.30999755859375
2020-04-14,373.9800109863281
2019-11-11,372.7699890136719
2020-01-29,371.9800109863281
2020-04-17,371.3900146484375
2018-07-24,376.44000244140625
2018-09-26,378.489990234375
2019-05-08,374.6199951171875
2019-03-05,378.989990234375
2019-02-01,378.4100036621094
2018-12-31,379.4599914550781
2018-11-29,379.4100036621094
2019-08-12,378.70001220703125
2019-07-11,378.17999267578125
2019-09-13,383.1400146484375
2019-11-14,380.3999938964844
2020-04-20,384.3800048828125
2020-02-04,383.7300109863281
2020-04-23,383.94000244140625
2018-12-14,386.3500061035156
2019-08-27,384.82000732421875
2018-08-08,380.0199890136719
2018-10-11,378.5199890136719
2018-11-12,380.3800048828125
2019-07-26,379.3800048828125
2019-06-24,380.5
2019-05-23,371.510009765625
2019-03-20,373.6700134277344
2019-01-15,383.2699890136719
2019-11-20,385.4700012207031
2020-02-07,381.4100036621094
2020-02-10,375.07000732421875
2020-04-29,376.79998779296875
2019-11-26,378.8299865722656
2020-02-13,377.3900146484375
2019-01-30,381.7799987792969
2018-08-23,386.6499938964844
2018-09-24,387.760009765625
2018-11-27,395.1400146484375
2018-10-26,384.3599853515625
2019-07-09,370.3999938964844
2019-06-07,361.5899963378906
2019-05-06,348.1099853515625
2019-04-04,345.29998779296875
2019-09-11,337.1000061035156
2019-11-29,335.0199890136719
2020-05-05,353.6099853515625
2019-12-02,337.1099853515625
2020-02-19,351.3800048828125
2020-05-08,340.4700012207031
2019-05-21,346.9200134277344
2019-03-18,334.2900085449219
2018-09-07,356.3699951171875
2018-08-06,342.0799865722656
2018-10-09,297.7099914550781
2019-02-14,318.4200134277344
2018-12-12,282.6600036621094
2019-07-24,262.8399963378906
2019-09-26,245.0500030517578
2019-10-28,254.39999389648438
2019-12-05,243.83999633789062
2020-05-11,225.30999755859375
2019-07-03,255.8800048828125
2020-02-25,280.8599853515625
2020-05-14,289.989990234375
2020-02-28,282.510009765625
2019-08-08,288.3399963378906
2019-06-05,292.8599853515625
2018-07-20,279.79998779296875
2018-08-21,295.29998779296875
2018-10-24,294.3699951171875
2019-04-02,321.45001220703125
2019-03-01,308.3900146484375
2019-01-28,321.5799865722656
2018-12-27,325.55999755859375
2019-09-09,321.0400085449219
2020-03-02,330.92999267578125
2020-05-20,331.0400085449219
2019-12-17,330.0799865722656
2020-03-05,346.67999267578125
2019-02-12,344.8500061035156
2019-01-11,328.3500061035156
2018-12-10,334.0299987792969
2019-08-23,334.42999267578125
2018-11-08,338.3900146484375
2019-07-22,350.0799865722656
2019-06-20,340.2699890136719
2018-09-05,353.1300048828125
2019-04-17,335.3999938964844
2019-09-24,329.3699951171875
2019-12-20,325.7799987792969
2020-05-26,340.75
2019-04-30,336.7099914550781
2019-12-23,343.2699890136719
2020-03-11,340.29998779296875
2020-05-29,347.45001220703125
2019-12-26,340.2300109863281
2020-06-01,337.989990234375
2019-05-02,334.3500061035156
2019-02-27,335.69000244140625
2018-11-23,353.0799865722656
2019-08-06,345.6499938964844
2018-07-18,352.2699890136719
2018-09-20,351.5
2018-10-22,363.239990234375
2019-07-05,350.0
2019-06-03,347.6300048828125
2019-10-09,358.2900085449219
2019-10-11,362.8599853515625
2020-03-17,365.4800109863281
2020-06-04,365.19000244140625
2019-10-14,370.8800048828125
2020-03-20,366.6000061035156
2018-11-06,376.5799865722656
2019-06-18,375.07000732421875
2019-05-17,367.17999267578125
2019-04-15,366.7300109863281
2019-03-14,350.92999267578125
2019-01-09,352.25
2018-08-02,359.8500061035156
2018-10-05,364.1700134277344
2019-08-21,367.80999755859375
2019-10-17,365.57000732421875
2020-03-23,368.3900146484375
2020-06-10,368.1000061035156
2019-02-25,368.4700012207031
2020-01-07,355.30999755859375
2020-03-26,354.9599914550781
2019-10-23,355.8699951171875
