Dates,TFX
2019-04-26,245.17999267578125
2020-04-28,244.16000366210938
2019-11-25,243.72999572753906
2020-02-12,245.02999877929688
2020-05-01,248.6999969482422
2020-05-04,245.9199981689453
2019-06-12,243.80999755859375
2019-04-09,241.57000732421875
2019-03-08,238.10000610351562
2019-02-04,231.80999755859375
2018-07-27,234.1999969482422
2018-08-28,234.83999633789062
2019-01-03,232.11000061035156
2019-08-15,234.67999267578125
2018-10-31,236.89999389648438
2019-09-16,239.72000122070312
2020-02-18,248.0
2020-05-07,255.52999877929688
2018-08-17,253.02999877929688
2019-12-04,250.5399932861328
2020-02-21,255.5800018310547
2018-12-17,261.6499938964844
2019-08-30,262.19000244140625
2018-11-15,257.8399963378906
2019-07-29,257.82000732421875
2019-06-27,255.38999938964844
2019-04-24,251.22999572753906
2018-07-10,255.77000427246094
2018-09-12,252.0
2019-02-19,248.0399932861328
2019-01-18,251.02000427246094
2020-02-24,249.2899932861328
2020-05-13,254.08999633789062
2019-12-10,253.77999877929688
2020-02-27,259.8399963378906
2019-12-13,266.0899963378906
2020-05-19,270.55999755859375
2019-03-06,273.42999267578125
2018-11-30,264.2699890136719
2019-08-13,257.79998779296875
2019-07-12,255.8300018310547
2019-06-10,249.85000610351562
2019-05-09,252.4600067138672
2018-07-25,254.33999633789062
2018-09-27,254.3699951171875
2018-10-29,244.57000732421875
2019-10-16,240.9499969482422
2019-12-16,244.85000610351562
2020-03-04,242.14999389648438
2020-05-22,235.44000244140625
2019-10-01,236.22999572753906
2019-12-19,226.02000427246094
2018-09-10,226.77999877929688
2019-05-24,234.8300018310547
2018-08-09,247.61000061035156
2019-04-22,254.72999572753906
2019-03-21,249.50999450683594
2019-01-16,244.77000427246094
2019-08-28,249.3300018310547
2018-11-13,248.5399932861328
2018-10-12,248.69000244140625
2019-06-25,253.75
2020-03-10,255.50999450683594
2020-05-28,254.92999267578125
2019-10-07,249.6300048828125
2020-03-13,248.75999450683594
2019-10-10,247.64999389648438
2020-03-16,246.52000427246094
2020-06-03,255.25999450683594
2018-11-28,255.52999877929688
2018-09-25,256.57000732421875
2018-07-23,259.19000244140625
2018-08-24,264.7799987792969
2019-07-10,265.9700012207031
2019-05-07,265.8999938964844
2019-04-05,266.3299865722656
2019-03-04,271.57000732421875
2019-01-31,270.3699951171875
2019-09-12,268.70001220703125
2019-12-31,272.0299987792969
2020-03-19,270.6499938964844
2020-01-03,268.04998779296875
2020-06-09,269.2200012207031
2019-02-15,273.79998779296875
2019-01-14,275.32000732421875
2018-07-06,276.8500061035156
2018-08-07,277.3299865722656
2018-10-10,281.29998779296875
2018-12-13,280.5899963378906
2019-08-26,280.9100036621094
2019-07-25,269.8800048828125
2019-05-22,277.19000244140625
2019-03-19,282.1400146484375
2020-01-06,287.57000732421875
2020-03-25,286.3900146484375
2020-06-12,287.8500061035156
2019-10-22,290.67999267578125
2020-01-09,291.29998779296875
2020-06-15,290.3699951171875
2019-10-25,285.9800109863281
2020-03-31,284.7200012207031
2020-06-18,281.8800048828125
2019-04-03,288.0799865722656
2018-08-22,290.6199951171875
2018-10-25,295.0899963378906
2019-01-29,294.0299987792969
2018-12-28,298.8299865722656
2018-11-26,296.79998779296875
2019-08-09,300.8299865722656
2019-07-08,299.1099853515625
2019-06-06,298.2099914550781
2019-09-10,301.42999267578125
2020-01-15,296.1199951171875
2020-04-03,300.4100036621094
2019-10-31,298.4800109863281
2020-04-06,298.0400085449219
2020-06-24,299.05999755859375
2018-11-09,298.8500061035156
2019-07-23,300.3599853515625
2019-06-21,299.8599853515625
2019-05-20,300.3800048828125
2019-04-18,301.5299987792969
2018-09-06,298.54998779296875
2018-10-08,301.6700134277344
2019-02-13,302.0
2018-12-11,301.6600036621094
2019-09-25,303.5799865722656
2020-01-21,302.25
2020-04-09,292.9100036621094
2019-11-06,276.92999267578125
2020-01-24,271.55999755859375
2020-01-27,273.7099914550781
2020-04-15,274.9100036621094
2018-12-26,275.0
2019-08-07,276.4800109863281
2019-06-04,279.739990234375
2018-09-21,278.9599914550781
2018-07-19,280.260009765625
2018-08-20,279.30999755859375
2018-10-23,286.1300048828125
2019-05-03,294.70001220703125
2019-04-01,294.8599853515625
2019-02-28,291.6099853515625
2019-11-12,292.30999755859375
2020-01-30,292.2699890136719
2019-11-15,294.20001220703125
2020-04-21,293.5899963378906
2019-04-16,293.9700012207031
2019-03-15,293.0899963378906
2019-02-11,295.04998779296875
2019-01-10,295.2099914550781
2019-08-22,290.1600036621094
2018-11-07,292.239990234375
2018-08-03,293.1400146484375
2018-09-04,289.20001220703125
2019-06-19,292.79998779296875
2019-09-23,289.3299865722656
2019-11-18,286.25
2020-02-05,289.3599853515625
2020-04-24,284.9700012207031
2019-03-29,287.5199890136719
2019-11-21,284.4800109863281
2020-04-27,291.17999267578125
2020-02-11,295.1700134277344
2020-04-30,302.3299865722656
2019-05-01,305.92999267578125
2019-02-26,305.2699890136719
2019-01-25,309.4599914550781
2018-12-24,314.9700012207031
2019-09-06,318.82000732421875
2018-07-17,320.30999755859375
2018-09-19,325.4800109863281
2019-08-05,328.8900146484375
2019-10-08,329.6199951171875
2019-12-11,330.07000732421875
2019-11-27,330.32000732421875
2020-02-14,331.3299865722656
2020-05-06,326.6499938964844
2019-01-08,325.1600036621094
2018-12-07,326.05999755859375
2019-08-20,326.989990234375
2018-11-05,329.3299865722656
2019-07-19,330.07000732421875
2018-10-04,330.5899963378906
2019-06-17,329.6300048828125
2019-05-16,330.19000244140625
2018-08-01,331.8599853515625
2019-03-13,331.0899963378906
2019-12-03,330.989990234375
2020-02-20,332.2300109863281
2019-12-06,330.6199951171875
2020-05-12,331.3699951171875
2019-12-09,332.6700134277344
2020-02-26,334.9200134277344
2020-05-15,336.0199890136719
2019-03-28,336.7099914550781
2018-09-17,339.010009765625
2018-08-16,341.2200012207031
2018-10-19,344.0
2019-04-29,346.9800109863281
2019-01-23,344.79998779296875
2019-09-04,336.29998779296875
2018-11-20,344.8800048828125
2019-07-02,356.4100036621094
2019-05-31,345.57000732421875
2019-12-12,352.260009765625
2020-05-18,354.42999267578125
2019-09-27,357.3599853515625
2020-03-03,367.4599914550781
2020-05-21,363.3900146484375
2019-05-14,365.8500061035156
2018-08-31,362.9800109863281
2018-07-30,364.45001220703125
2018-10-02,367.4100036621094
2019-04-12,369.1000061035156
2019-03-11,367.5
2019-02-07,367.0
2019-07-17,362.0
2019-09-19,355.739990234375
2019-10-21,355.6199951171875
2019-12-18,357.6700134277344
2020-03-06,355.54998779296875
2019-10-03,359.8699951171875
2020-03-09,361.79998779296875
2020-05-27,357.70001220703125
2019-12-24,354.7799987792969
2020-03-12,352.6099853515625
2018-12-20,354.3299865722656
2019-08-01,339.6700134277344
2018-08-14,327.9700012207031
2018-07-13,337.1099853515625
2018-10-17,336.0299987792969
2019-05-29,329.8500061035156
2019-03-26,325.67999267578125
2019-02-22,329.82000732421875
2019-10-04,335.760009765625
2019-11-05,339.25
2019-12-27,341.45001220703125
2020-06-02,336.010009765625
2019-12-30,342.29998779296875
2020-03-18,337.8500061035156
2020-06-05,338.0899963378906
2019-07-15,333.5400085449219
2018-12-03,335.9700012207031
2019-06-13,331.20001220703125
2019-01-04,319.4599914550781
2018-08-29,323.1700134277344
2019-02-05,329.1000061035156
2018-11-01,328.17999267578125
2019-08-16,316.6600036621094
2019-04-10,317.8999938964844
2019-09-17,311.6400146484375
2019-10-15,319.3299865722656
2020-01-02,321.0199890136719
2020-06-08,324.7799987792969
2019-10-18,323.010009765625
2020-03-24,322.2799987792969
2020-06-11,324.6600036621094
2020-01-08,325.0799865722656
2019-04-25,321.760009765625
2019-07-30,319.67999267578125
2019-02-20,318.6600036621094
2018-07-11,316.010009765625
2018-09-13,322.42999267578125
2018-10-15,324.44000244140625
2019-06-28,326.0400085449219
2018-12-18,333.5
2018-11-16,340.0400085449219
2019-10-02,343.239990234375
2020-03-27,334.0299987792969
2020-01-10,333.1099853515625
2019-10-24,330.1000061035156
2020-03-30,331.1400146484375
2020-06-17,326.010009765625
2020-01-14,326.95001220703125
2020-04-02,327.6600036621094
2019-01-02,335.07000732421875
2019-08-14,341.57000732421875
2018-10-30,342.5299987792969
2019-06-11,346.0899963378906
2019-05-10,350.7099914550781
2019-04-08,346.8500061035156
2018-08-27,345.010009765625
2018-07-26,346.6000061035156
2018-09-28,346.6499938964844
2019-03-07,352.1300048828125
2019-10-30,351.739990234375
2020-01-17,346.8299865722656
2020-06-23,349.3900146484375
2020-04-08,351.94000244140625
2020-06-26,352.010009765625
2019-03-22,359.3399963378906
2019-01-17,356.3699951171875
2019-08-29,353.05999755859375
2018-11-14,351.95001220703125
2019-06-26,353.3500061035156
2018-09-11,354.7900085449219
2018-07-09,360.6199951171875
2018-08-10,362.1199951171875
2019-04-23,366.94000244140625
2019-09-30,368.1000061035156
2020-01-23,369.4700012207031
2019-11-08,369.5799865722656
2020-04-14,371.739990234375
2019-11-11,371.2099914550781
2020-01-29,370.4700012207031
2020-04-17,370.3299865722656
2018-07-24,371.0
2018-09-26,373.4800109863281
2019-05-08,371.6400146484375
2019-03-05,372.07000732421875
2019-02-01,375.92999267578125
2018-12-31,378.8500061035156
2018-11-29,378.7699890136719
2019-08-12,377.6400146484375
2019-07-11,376.4100036621094
2019-09-13,376.0199890136719
2019-11-14,379.75
2020-04-20,381.7200012207031
2020-02-04,382.7799987792969
2020-04-23,381.82000732421875
2018-12-14,384.6400146484375
2019-08-27,381.9200134277344
2018-08-08,379.3399963378906
2018-10-11,375.1199951171875
2018-11-12,379.3500061035156
2019-07-26,379.2099914550781
2019-06-24,375.1300048828125
2019-05-23,370.95001220703125
2019-03-20,371.3900146484375
2019-01-15,378.19000244140625
2019-11-20,384.70001220703125
2020-02-07,380.7200012207031
2020-02-10,373.1099853515625
2020-04-29,372.010009765625
2019-11-26,377.5899963378906
2020-02-13,374.5899963378906
2019-01-30,374.6700134277344
2018-08-23,381.7900085449219
2018-09-24,381.6600036621094
2018-11-27,386.3399963378906
2018-10-26,379.17999267578125
2019-07-09,365.75
2019-06-07,356.3399963378906
2019-05-06,346.6700134277344
2019-04-04,344.739990234375
2019-09-11,336.1199951171875
2019-11-29,314.7799987792969
2020-05-05,334.2699890136719
2019-12-02,330.1199951171875
2020-02-19,343.8900146484375
2020-05-08,334.6400146484375
2019-05-21,328.2900085449219
2019-03-18,322.3800048828125
2018-09-07,330.8999938964844
2018-08-06,327.7900085449219
2018-10-09,297.6499938964844
2019-02-14,295.6400146484375
2018-12-12,266.0
2019-07-24,250.0800018310547
2019-09-26,233.77000427246094
2019-10-28,227.27000427246094
2019-12-05,240.9199981689453
2020-05-11,221.27000427246094
2019-07-03,234.30999755859375
2020-02-25,247.94000244140625
2020-05-14,278.9800109863281
2020-02-28,270.1600036621094
2019-08-08,278.3900146484375
2019-06-05,281.2099914550781
2018-07-20,275.010009765625
2018-08-21,271.989990234375
2018-10-24,286.6300048828125
2019-04-02,305.44000244140625
2019-03-01,306.0299987792969
2019-01-28,307.5
2018-12-27,320.07000732421875
2019-09-09,313.5799865722656
2020-03-02,325.5199890136719
2020-05-20,323.94000244140625
2019-12-17,326.760009765625
2020-03-05,338.8599853515625
2019-02-12,339.1199951171875
2019-01-11,327.2699890136719
2018-12-10,328.3500061035156
2019-08-23,333.7300109863281
2018-11-08,333.1000061035156
2019-07-22,339.4100036621094
2019-06-20,339.5299987792969
2018-09-05,342.2900085449219
2019-04-17,332.6099853515625
2019-09-24,322.29998779296875
2019-12-20,321.79998779296875
2020-05-26,325.2300109863281
2019-04-30,336.44000244140625
2019-12-23,340.7799987792969
2020-03-11,339.9700012207031
2020-05-29,336.75
2019-12-26,340.2300109863281
2020-06-01,332.1700134277344
2019-05-02,328.6400146484375
2019-02-27,330.8900146484375
2018-11-23,345.2699890136719
2019-08-06,345.6499938964844
2018-07-18,346.42999267578125
2018-09-20,346.239990234375
2018-10-22,348.6600036621094
2019-07-05,344.67999267578125
2019-06-03,335.19000244140625
2019-10-09,349.0199890136719
2019-10-11,357.57000732421875
2020-03-17,361.3599853515625
2020-06-04,361.239990234375
2019-10-14,362.82000732421875
2020-03-20,362.6300048828125
2018-11-06,368.54998779296875
2019-06-18,370.4599914550781
2019-05-17,365.9800109863281
2019-04-15,363.1400146484375
2019-03-14,348.3699951171875
2019-01-09,346.17999267578125
2018-08-02,343.1099853515625
2018-10-05,360.760009765625
2019-08-21,363.1099853515625
2019-10-17,363.19000244140625
2020-03-23,366.5799865722656
2020-06-10,361.3699951171875
2019-02-25,367.3999938964844
2020-01-07,347.8599853515625
2020-03-26,347.5899963378906
2019-10-23,350.4599914550781
