Dates,LRCX
2018-11-28,146.35000610351562
2018-09-25,140.6699981689453
2018-07-23,150.25
2018-08-24,163.02999877929688
2019-07-10,160.0
2019-05-07,169.33999633789062
2019-04-05,167.42999267578125
2019-03-04,169.61000061035156
2019-01-31,170.1999969482422
2019-09-12,172.4499969482422
2019-12-31,172.5800018310547
2020-03-19,174.3300018310547
2020-01-03,175.02000427246094
2020-06-09,172.67999267578125
2019-02-15,175.6300048828125
2019-01-14,178.0
2018-07-06,180.0800018310547
2018-08-07,180.05999755859375
2018-10-10,182.02000427246094
2018-12-13,180.94000244140625
2019-08-26,181.1699981689453
2019-07-25,182.19000244140625
2019-05-22,176.44000244140625
2019-03-19,182.3000030517578
2020-01-06,178.88999938964844
2020-03-25,177.63999938964844
2020-06-12,176.16000366210938
2019-10-22,177.6699981689453
2020-01-09,177.35000610351562
2020-06-15,176.9600067138672
2019-10-25,173.5
2020-03-31,168.50999450683594
2020-06-18,164.6999969482422
2019-04-03,169.6300048828125
2018-08-22,172.86000061035156
2018-10-25,173.11000061035156
2019-01-29,171.0
2018-12-28,181.33999633789062
2018-11-26,181.82000732421875
2019-08-09,180.27999877929688
2019-07-08,179.1699981689453
2019-06-06,175.7899932861328
2019-09-10,182.30999755859375
2020-01-15,179.02999877929688
2020-04-03,179.74000549316406
2019-10-31,180.1699981689453
2020-04-06,177.77000427246094
2020-06-24,177.77000427246094
2018-11-09,182.0
2019-07-23,185.07000732421875
2019-06-21,187.6300048828125
2019-05-20,189.58999633789062
2019-04-18,193.2100067138672
2018-09-06,193.60000610351562
2018-10-08,191.82000732421875
2019-02-13,189.8000030517578
2018-12-11,191.30999755859375
2019-09-25,194.11000061035156
2020-01-21,193.3800048828125
2020-04-09,194.5
2019-11-06,197.33999633789062
2020-01-24,196.72999572753906
2020-01-27,196.2899932861328
2020-04-15,195.0
2018-12-26,195.14999389648438
2019-08-07,203.0
2019-06-04,203.0
2018-09-21,206.72999572753906
2018-07-19,206.22999572753906
2018-08-20,208.0399932861328
2018-10-23,203.9600067138672
2019-05-03,207.38999938964844
2019-04-01,200.3300018310547
2019-02-28,200.88999938964844
2019-11-12,198.5
2020-01-30,196.0
2019-11-15,197.08999633789062
2020-04-21,191.3000030517578
2019-04-16,190.4600067138672
2019-03-15,191.16000366210938
2019-02-11,192.0399932861328
2019-01-10,193.08999633789062
2019-08-22,188.63999938964844
2018-11-07,186.61000061035156
2018-08-03,185.3800048828125
2018-09-04,183.8000030517578
2019-06-19,186.77999877929688
2019-09-23,183.5399932861328
2019-11-18,177.1300048828125
2020-02-05,177.9499969482422
2020-04-24,176.30999755859375
2019-03-29,175.47999572753906
2019-11-21,174.5399932861328
2020-04-27,181.16000366210938
2020-02-11,182.35000610351562
2020-04-30,185.6300048828125
2019-05-01,188.08999633789062
2019-02-26,194.91000366210938
2019-01-25,183.3699951171875
2018-12-24,180.83999633789062
2019-09-06,176.32000732421875
2018-07-17,176.7899932861328
2018-09-19,174.97999572753906
2019-08-05,181.66000366210938
2019-10-08,185.0800018310547
2019-12-11,182.69000244140625
2019-11-27,182.08999633789062
2020-02-14,181.22999572753906
2020-05-06,179.3699951171875
2019-01-08,182.88999938964844
2018-12-07,189.69000244140625
2019-08-20,194.57000732421875
2018-11-05,190.97000122070312
2019-07-19,187.38999938964844
2018-10-04,183.17999267578125
2019-06-17,179.1999969482422
2019-05-16,180.08999633789062
2018-08-01,185.35000610351562
2019-03-13,185.74000549316406
2019-12-03,186.47000122070312
2020-02-20,192.36000061035156
2019-12-06,191.07000732421875
2020-05-12,190.4499969482422
2019-12-09,193.0800018310547
2020-02-26,200.2899932861328
2020-05-15,202.8800048828125
2019-03-28,207.60000610351562
2018-09-17,210.0
2018-08-16,213.67999267578125
2018-10-19,211.4499969482422
2019-04-29,210.30999755859375
2019-01-23,208.6300048828125
2019-09-04,210.6999969482422
2018-11-20,207.88999938964844
2019-07-02,204.32000732421875
2019-05-31,197.75999450683594
2019-12-12,197.22999572753906
2020-05-18,192.4499969482422
2019-09-27,201.00999450683594
2020-03-03,199.33999633789062
2020-05-21,194.38999938964844
2019-05-14,196.30999755859375
2018-08-31,199.35000610351562
2018-07-30,199.72999572753906
2018-10-02,198.92999267578125
2019-04-12,210.0
2019-03-11,208.2100067138672
2019-02-07,209.11000061035156
2019-07-17,208.17999267578125
2019-09-19,207.64999389648438
2019-10-21,204.32000732421875
2019-12-18,203.42999267578125
2020-03-06,199.66000366210938
2019-10-03,207.0
2020-03-09,211.3800048828125
2020-05-27,211.0
2019-12-24,215.27999877929688
2020-03-12,227.1699981689453
2018-12-20,227.11000061035156
2019-08-01,229.72000122070312
2018-08-14,229.64999389648438
2018-07-13,232.17999267578125
2018-10-17,235.0
2019-05-29,236.6300048828125
2019-03-26,232.7899932861328
2019-02-22,234.19000244140625
2019-10-04,235.00999450683594
2019-11-05,238.8000030517578
2019-12-27,237.2100067138672
2020-06-02,235.0
2019-12-30,239.1999969482422
2020-03-18,232.99000549316406
2020-06-05,241.85000610351562
2019-07-15,238.80999755859375
2018-12-03,229.72999572753906
2019-06-13,233.0
2019-01-04,227.17999267578125
2018-08-29,229.32000732421875
2019-02-05,230.1699981689453
2018-11-01,233.1699981689453
2019-08-16,229.8699951171875
2019-04-10,232.0
2019-09-17,232.58999633789062
2019-10-15,239.80999755859375
2020-01-02,236.4199981689453
2020-06-08,237.75999450683594
2019-10-18,238.0
2020-03-24,238.88999938964844
2020-06-11,235.6999969482422
2020-01-08,236.97999572753906
2019-04-25,239.58999633789062
2019-07-30,232.57000732421875
2019-02-20,252.4499969482422
2018-07-11,265.0
2018-09-13,272.5400085449219
2018-10-15,280.4700012207031
2019-06-28,276.4100036621094
2018-12-18,276.7900085449219
2018-11-16,273.82000732421875
2019-10-02,280.0
2020-03-27,279.54998779296875
2020-01-10,276.4599914550781
2019-10-24,278.25
2020-03-30,271.29998779296875
2020-06-17,269.6600036621094
2020-01-14,275.6000061035156
2020-04-02,268.8699951171875
2019-01-02,271.79998779296875
2019-08-14,280.1400146484375
2018-10-30,282.760009765625
2019-06-11,284.57000732421875
2019-05-10,275.9800109863281
2019-04-08,265.7200012207031
2018-08-27,265.4800109863281
2018-07-26,264.07000732421875
2018-09-28,270.0
2019-03-07,270.79998779296875
2019-10-30,270.79998779296875
2020-01-17,266.4800109863281
2020-06-23,256.7900085449219
2020-04-08,262.75
2020-06-26,264.6499938964844
2019-03-22,268.0
2019-01-17,271.30999755859375
2019-08-29,268.5
2018-11-14,268.75
2019-06-26,274.45001220703125
2018-09-11,283.8900146484375
2018-07-09,286.1499938964844
2018-08-10,286.5
2019-04-23,290.4100036621094
2019-09-30,290.6099853515625
2020-01-23,297.7900085449219
2019-11-08,298.3800048828125
2020-04-14,295.69000244140625
2019-11-11,294.9700012207031
2020-01-29,295.9200134277344
2020-04-17,292.510009765625
2018-07-24,291.5
2018-09-26,295.7799987792969
2019-05-08,292.04998779296875
2019-03-05,289.7900085449219
2019-02-01,291.739990234375
2018-12-31,297.4800109863281
2018-11-29,302.1199951171875
2019-08-12,299.1099853515625
2019-07-11,294.3800048828125
2019-09-13,300.1400146484375
2019-11-14,299.2799987792969
2020-04-20,301.82000732421875
2020-02-04,307.04998779296875
2020-04-23,308.19000244140625
2018-12-14,311.0
2019-08-27,312.0
2018-08-08,315.8900146484375
2018-10-11,297.0299987792969
2018-11-12,298.7799987792969
2019-07-26,302.2300109863281
2019-06-24,318.3999938964844
2019-05-23,308.0
2019-03-20,300.0
2019-01-15,316.55999755859375
2019-11-20,331.2300109863281
2020-02-07,326.0
2020-02-10,320.6300048828125
2020-04-29,313.9800109863281
2019-11-26,322.8699951171875
2020-02-13,328.0
2019-01-30,335.04998779296875
2018-08-23,341.489990234375
2018-09-24,323.239990234375
2018-11-27,331.17999267578125
2018-10-26,331.95001220703125
2019-07-09,326.2200012207031
2019-06-07,299.20001220703125
2019-05-06,305.82000732421875
2019-04-04,296.239990234375
2019-09-11,285.6400146484375
2019-11-29,275.82000732421875
2020-05-05,296.6400146484375
2019-12-02,300.29998779296875
2020-02-19,298.8699951171875
2020-05-08,297.8500061035156
2019-05-21,290.7699890136719
2019-03-18,273.0
2018-09-07,275.67999267578125
2018-08-06,278.5400085449219
2018-10-09,257.07000732421875
2019-02-14,254.0
2018-12-12,223.82000732421875
2019-07-24,217.07000732421875
2019-09-26,203.44000244140625
2019-10-28,190.52000427246094
2019-12-05,200.00999450683594
2020-05-11,190.67999267578125
2019-07-03,209.49000549316406
2020-02-25,231.82000732421875
2020-05-14,240.17999267578125
2020-02-28,253.35000610351562
2019-08-08,246.4600067138672
2019-06-05,252.25
2018-07-20,228.9499969482422
2018-08-21,219.5800018310547
2018-10-24,223.05999755859375
2019-04-02,231.6199951171875
2019-03-01,264.17999267578125
2019-01-28,259.8900146484375
2018-12-27,271.70001220703125
2019-09-09,256.2099914550781
2020-03-02,266.20001220703125
2020-05-20,266.0
2019-12-17,270.010009765625
2020-03-05,278.1600036621094
2019-02-12,273.0299987792969
2019-01-11,262.4200134277344
2018-12-10,255.4600067138672
2019-08-23,268.8500061035156
2018-11-08,268.5299987792969
2019-07-22,270.20001220703125
2019-06-20,270.2300109863281
2018-09-05,268.0
2019-04-17,275.0
2019-09-24,246.72999572753906
2019-12-20,233.97999572753906
2020-05-26,240.61000061035156
2019-04-30,249.35000610351562
2019-12-23,250.0
2020-03-11,252.89999389648438
2020-05-29,262.4700012207031
2019-12-26,265.2699890136719
2020-06-01,255.9600067138672
2019-05-02,243.55999755859375
2019-02-27,252.75
2018-11-23,259.489990234375
2019-08-06,257.8500061035156
2018-07-18,268.0
2018-09-20,270.25
2018-10-22,262.3599853515625
2019-07-05,269.5
2019-06-03,268.32000732421875
2019-10-09,273.0
2019-10-11,270.510009765625
2020-03-17,270.6000061035156
2020-06-04,272.4100036621094
2019-10-14,278.510009765625
2020-03-20,285.5299987792969
2018-11-06,299.8900146484375
2019-06-18,306.8500061035156
2019-05-17,295.6499938964844
2019-04-15,301.4100036621094
2019-03-14,292.2900085449219
2019-01-09,292.79998779296875
2018-08-02,275.8500061035156
2018-10-05,303.4800109863281
2019-08-21,310.5899963378906
2019-10-17,314.010009765625
2020-03-23,320.29998779296875
2020-06-10,312.0
2019-02-25,315.0199890136719
2020-01-07,311.0400085449219
2020-03-26,308.1700134277344
2019-10-23,312.3999938964844
