Dates,LRCX
2019-08-13,147.41000366210938
2019-07-12,145.69000244140625
2019-06-10,139.22000122070312
2019-05-09,144.77000427246094
2018-07-25,141.75999450683594
2018-09-27,140.55999755859375
2018-10-29,137.47000122070312
2019-10-16,139.17999267578125
2019-12-16,142.35000610351562
2020-03-04,140.42999267578125
2020-05-22,132.9499969482422
2019-10-01,131.99000549316406
2019-12-19,127.41999816894531
2018-09-10,130.94000244140625
2019-05-24,133.2899932861328
2018-08-09,138.0399932861328
2019-04-22,137.89999389648438
2019-03-21,139.64999389648438
2019-01-16,136.35000610351562
2019-08-28,138.24000549316406
2018-11-13,141.07000732421875
2018-10-12,140.47000122070312
2019-06-25,144.6699981689453
2020-03-10,145.57000732421875
2020-05-28,147.07000732421875
2019-10-07,142.32000732421875
2020-03-13,142.36000061035156
2019-10-10,141.75
2020-03-16,141.9499969482422
2020-06-03,149.8800048828125
2018-11-28,146.52999877929688
2018-09-25,142.27000427246094
2018-07-23,162.17999267578125
2018-08-24,166.80999755859375
2019-07-10,167.0
2019-05-07,169.97000122070312
2019-04-05,172.52999877929688
2019-03-04,172.89999389648438
2019-01-31,173.5
2019-09-12,173.9499969482422
2019-12-31,174.44000244140625
2020-03-19,180.52999877929688
2020-01-03,176.6999969482422
2020-06-09,175.63999938964844
2019-02-15,177.0
2019-01-14,180.13999938964844
2018-07-06,182.9600067138672
2018-08-07,185.24000549316406
2018-10-10,183.14999389648438
2018-12-13,183.0
2019-08-26,183.1999969482422
2019-07-25,182.83999633789062
2019-05-22,179.91000366210938
2019-03-19,182.3800048828125
2020-01-06,180.32000732421875
2020-03-25,178.2100067138672
2020-06-12,177.0399932861328
2019-10-22,179.05999755859375
2020-01-09,180.2899932861328
2020-06-15,177.27000427246094
2019-10-25,173.92999267578125
2020-03-31,168.5399932861328
2020-06-18,169.41000366210938
2019-04-03,173.0800018310547
2018-08-22,173.2100067138672
2018-10-25,173.11000061035156
2019-01-29,178.42999267578125
2018-12-28,187.9600067138672
2018-11-26,183.3699951171875
2019-08-09,182.3300018310547
2019-07-08,180.69000244140625
2019-06-06,186.58999633789062
2019-09-10,184.44000244140625
2020-01-15,180.8000030517578
2020-04-03,182.6999969482422
2019-10-31,180.8000030517578
2020-04-06,178.99000549316406
2020-06-24,179.7899932861328
2018-11-09,185.00999450683594
2019-07-23,185.80999755859375
2019-06-21,193.0800018310547
2019-05-20,193.82000732421875
2019-04-18,195.7899932861328
2018-09-06,194.6199951171875
2018-10-08,191.9499969482422
2019-02-13,191.61000061035156
2018-12-11,193.47000122070312
2019-09-25,195.3000030517578
2020-01-21,193.3800048828125
2020-04-09,196.8800048828125
2019-11-06,197.97000122070312
2020-01-24,197.27999877929688
2020-01-27,196.75
2020-04-15,196.24000549316406
2018-12-26,199.97999572753906
2019-08-07,209.5
2019-06-04,207.19000244140625
2018-09-21,207.72999572753906
2018-07-19,208.80999755859375
2018-08-20,209.0399932861328
2018-10-23,207.3800048828125
2019-05-03,208.80999755859375
2019-04-01,205.27999877929688
2019-02-28,201.91000366210938
2019-11-12,201.6999969482422
2020-01-30,199.97000122070312
2019-11-15,199.5
2020-04-21,192.00999450683594
2019-04-16,194.05999755859375
2019-03-15,197.89999389648438
2019-02-11,196.47999572753906
2019-01-10,200.0
2019-08-22,189.64999389648438
2018-11-07,188.61000061035156
2018-08-03,188.52999877929688
2018-09-04,185.8800048828125
2019-06-19,187.97999572753906
2019-09-23,184.0
2019-11-18,178.39999389648438
2020-02-05,182.1999969482422
2020-04-24,179.5800018310547
2019-03-29,177.4499969482422
2019-11-21,180.8000030517578
2020-04-27,183.16000366210938
2020-02-11,185.25
2020-04-30,189.25999450683594
2019-05-01,193.77000427246094
2019-02-26,195.2899932861328
2019-01-25,184.22000122070312
2018-12-24,182.2100067138672
2019-09-06,177.4600067138672
2018-07-17,176.7899932861328
2018-09-19,184.0500030517578
2019-08-05,183.3699951171875
2019-10-08,186.49000549316406
2019-12-11,185.0
2019-11-27,182.97000122070312
2020-02-14,181.6199951171875
2020-05-06,182.5399932861328
2019-01-08,186.7899932861328
2018-12-07,189.74000549316406
2019-08-20,197.9499969482422
2018-11-05,190.97000122070312
2019-07-19,187.88999938964844
2018-10-04,184.1699981689453
2019-06-17,182.4199981689453
2019-05-16,184.0399932861328
2018-08-01,189.5800018310547
2019-03-13,185.74000549316406
2019-12-03,192.80999755859375
2020-02-20,193.74000549316406
2019-12-06,192.55999755859375
2020-05-12,192.5
2019-12-09,200.10000610351562
2020-02-26,200.8000030517578
2020-05-15,207.8699951171875
2019-03-28,210.0
2018-09-17,218.49000549316406
2018-08-16,214.27000427246094
2018-10-19,212.89999389648438
2019-04-29,211.1699981689453
2019-01-23,212.72999572753906
2019-09-04,212.36000061035156
2018-11-20,217.6999969482422
2019-07-02,205.91000366210938
2019-05-31,198.75999450683594
2019-12-12,199.66000366210938
2020-05-18,197.35000610351562
2019-09-27,202.38999938964844
2020-03-03,200.27999877929688
2020-05-21,197.17999267578125
2019-05-14,206.5500030517578
2018-08-31,201.5399932861328
2018-07-30,200.94000244140625
2018-10-02,206.3300018310547
2019-04-12,211.22000122070312
2019-03-11,208.72999572753906
2019-02-07,209.5800018310547
2019-07-17,211.52000427246094
2019-09-19,209.5
2019-10-21,205.52999877929688
2019-12-18,203.42999267578125
2020-03-06,203.80999755859375
2019-10-03,210.0
2020-03-09,213.0500030517578
2020-05-27,214.00999450683594
2019-12-24,222.22000122070312
2020-03-12,232.25999450683594
2018-12-20,229.94000244140625
2019-08-01,232.63999938964844
2018-08-14,232.0
2018-07-13,234.75
2018-10-17,236.33999633789062
2019-05-29,237.89999389648438
2019-03-26,237.0800018310547
2019-02-22,236.8000030517578
2019-10-04,238.69000244140625
2019-11-05,238.89999389648438
2019-12-27,239.39999389648438
2020-06-02,240.08999633789062
2019-12-30,240.0
2020-03-18,241.9600067138672
2020-06-05,244.97999572753906
2019-07-15,238.80999755859375
2018-12-03,233.30999755859375
2019-06-13,235.52999877929688
2019-01-04,229.5800018310547
2018-08-29,230.1199951171875
2019-02-05,233.41000366210938
2018-11-01,234.5
2019-08-16,231.25
2019-04-10,234.74000549316406
2019-09-17,237.41000366210938
2019-10-15,240.27999877929688
2020-01-02,238.3000030517578
2020-06-08,243.5800018310547
2019-10-18,239.88999938964844
2020-03-24,240.2899932861328
2020-06-11,235.6999969482422
2020-01-08,239.8699951171875
2019-04-25,240.0500030517578
2019-07-30,235.47999572753906
2019-02-20,265.8500061035156
2018-07-11,270.6300048828125
2018-09-13,282.0
2018-10-15,282.8800048828125
2019-06-28,278.3599853515625
2018-12-18,277.5400085449219
2018-11-16,278.510009765625
2019-10-02,281.7200012207031
2020-03-27,280.82000732421875
2020-01-10,276.7200012207031
2019-10-24,278.29998779296875
2020-03-30,273.25
2020-06-17,273.1099853515625
2020-01-14,276.57000732421875
2020-04-02,272.8699951171875
2019-01-02,275.80999755859375
2019-08-14,285.8699951171875
2018-10-30,285.7699890136719
2019-06-11,284.57000732421875
2019-05-10,277.260009765625
2019-04-08,269.67999267578125
2018-08-27,266.6700134277344
2018-07-26,270.05999755859375
2018-09-28,271.4100036621094
2019-03-07,272.05999755859375
2019-10-30,270.79998779296875
2020-01-17,266.4800109863281
2020-06-23,261.6000061035156
2020-04-08,264.44000244140625
2020-06-26,265.25
2019-03-22,272.5799865722656
2019-01-17,272.2099914550781
2019-08-29,271.6300048828125
2018-11-14,276.04998779296875
2019-06-26,285.5299987792969
2018-09-11,288.8699951171875
2018-07-09,288.44000244140625
2018-08-10,291.25
2019-04-23,292.25
2019-09-30,293.4100036621094
2020-01-23,299.3900146484375
2019-11-08,299.0
2020-04-14,296.0799865722656
2019-11-11,295.32000732421875
2020-01-29,296.3699951171875
2020-04-17,293.2099914550781
2018-07-24,292.5899963378906
2018-09-26,299.79998779296875
2019-05-08,296.80999755859375
2019-03-05,292.0299987792969
2019-02-01,298.5400085449219
2018-12-31,301.6700134277344
2018-11-29,303.8800048828125
2019-08-12,301.2799987792969
2019-07-11,297.3299865722656
2019-09-13,304.3699951171875
2019-11-14,300.54998779296875
2020-04-20,307.260009765625
2020-02-04,308.489990234375
2020-04-23,311.9100036621094
2018-12-14,315.3599853515625
2019-08-27,312.67999267578125
2018-08-08,316.7300109863281
2018-10-11,298.67999267578125
2018-11-12,303.25
2019-07-26,303.989990234375
2019-06-24,319.0
2019-05-23,308.9700012207031
2019-03-20,309.5799865722656
2019-01-15,326.82000732421875
2019-11-20,332.5299987792969
2020-02-07,326.8500061035156
2020-02-10,321.2799987792969
2020-04-29,319.8900146484375
2019-11-26,326.8299865722656
2020-02-13,335.17999267578125
2019-01-30,344.32000732421875
2018-08-23,344.2099914550781
2018-09-24,332.0
2018-11-27,335.4100036621094
2018-10-26,334.0400085449219
2019-07-09,327.0400085449219
2019-06-07,305.30999755859375
2019-05-06,306.8999938964844
2019-04-04,304.6300048828125
2019-09-11,293.760009765625
2019-11-29,294.45001220703125
2020-05-05,300.54998779296875
2019-12-02,308.29998779296875
2020-02-19,306.29998779296875
2020-05-08,309.6499938964844
2019-05-21,298.6700134277344
2019-03-18,283.260009765625
2018-09-07,287.8599853515625
2018-08-06,284.489990234375
2018-10-09,265.5899963378906
2019-02-14,262.94000244140625
2018-12-12,245.77000427246094
2019-07-24,237.8300018310547
2019-09-26,215.33999633789062
2019-10-28,201.39999389648438
2019-12-05,224.13999938964844
2020-05-11,199.9499969482422
2019-07-03,232.6300048828125
2020-02-25,250.11000061035156
2020-05-14,260.9800109863281
2020-02-28,262.8800048828125
2019-08-08,257.92999267578125
2019-06-05,254.99000549316406
2018-07-20,237.1999969482422
2018-08-21,226.36000061035156
2018-10-24,224.44000244140625
2019-04-02,252.39999389648438
2019-03-01,265.0
2019-01-28,272.2699890136719
2018-12-27,277.4200134277344
2019-09-09,259.29998779296875
2020-03-02,274.489990234375
2020-05-20,266.3999938964844
2019-12-17,274.94000244140625
2020-03-05,280.2200012207031
2019-02-12,274.9200134277344
2019-01-11,263.4100036621094
2018-12-10,273.3699951171875
2019-08-23,276.4700012207031
2018-11-08,268.67999267578125
2019-07-22,274.42999267578125
2019-06-20,271.489990234375
2018-09-05,281.95001220703125
2019-04-17,275.69000244140625
2019-09-24,247.0
2019-12-20,234.97999572753906
2020-05-26,252.0399932861328
2019-04-30,254.49000549316406
2019-12-23,253.75999450683594
2020-03-11,266.3699951171875
2020-05-29,265.19000244140625
2019-12-26,266.9100036621094
2020-06-01,257.239990234375
2019-05-02,269.989990234375
2019-02-27,258.0899963378906
2018-11-23,262.989990234375
2019-08-06,268.20001220703125
2018-07-18,273.4200134277344
2018-09-20,271.2900085449219
2018-10-22,263.8299865722656
2019-07-05,272.04998779296875
2019-06-03,276.4599914550781
2019-10-09,279.80999755859375
2019-10-11,275.79998779296875
2020-03-17,276.2699890136719
2020-06-04,273.489990234375
2019-10-14,290.0
2020-03-20,293.6000061035156
2018-11-06,310.0
2019-06-18,308.0299987792969
2019-05-17,305.7699890136719
2019-04-15,304.6700134277344
2019-03-14,298.6300048828125
2019-01-09,294.3999938964844
2018-08-02,291.739990234375
2018-10-05,308.75
2019-08-21,314.44000244140625
2019-10-17,317.7300109863281
2020-03-23,325.1199951171875
2020-06-10,314.8399963378906
2019-02-25,319.05999755859375
2020-01-07,316.6300048828125
2020-03-26,313.3800048828125
2019-10-23,312.69000244140625
