Dates,LRCX
2020-03-31,167.16000366210938
2020-06-18,168.8300018310547
2019-04-03,172.00999450683594
2018-08-22,172.05999755859375
2018-10-25,170.41000366210938
2019-01-29,176.52999877929688
2018-12-28,182.38999938964844
2018-11-26,180.1999969482422
2019-08-09,179.35000610351562
2019-07-08,175.74000549316406
2019-06-06,183.8000030517578
2019-09-10,179.4499969482422
2020-01-15,179.08999633789062
2020-04-03,180.0500030517578
2019-10-31,177.63999938964844
2020-04-06,175.67999267578125
2020-06-24,179.00999450683594
2018-11-09,184.6999969482422
2019-07-23,184.25999450683594
2019-06-21,191.5399932861328
2019-05-20,191.02999877929688
2019-04-18,195.14999389648438
2018-09-06,193.5800018310547
2018-10-08,190.4600067138672
2019-02-13,190.83999633789062
2018-12-11,191.30999755859375
2019-09-25,194.0800018310547
2020-01-21,192.80999755859375
2020-04-09,194.6199951171875
2019-11-06,196.2899932861328
2020-01-24,194.77000427246094
2020-01-27,195.22000122070312
2020-04-15,194.77999877929688
2018-12-26,195.44000244140625
2019-08-07,205.0800018310547
2019-06-04,206.38999938964844
2018-09-21,206.1199951171875
2018-07-19,207.42999267578125
2018-08-20,203.9600067138672
2018-10-23,206.83999633789062
2019-05-03,207.77999877929688
2019-04-01,204.5399932861328
2019-02-28,199.94000244140625
2019-11-12,199.7100067138672
2020-01-30,198.6300048828125
2019-11-15,197.89999389648438
2020-04-21,188.3000030517578
2019-04-16,192.44000244140625
2019-03-15,195.47999572753906
2019-02-11,194.4600067138672
2019-01-10,194.16000366210938
2019-08-22,183.6699981689453
2018-11-07,186.91000366210938
2018-08-03,187.17999267578125
2018-09-04,185.4499969482422
2019-06-19,181.89999389648438
2019-09-23,178.9199981689453
2019-11-18,177.60000610351562
2020-02-05,178.6199951171875
2020-04-24,174.61000061035156
2019-03-29,172.42999267578125
2019-11-21,180.4199981689453
2020-04-27,182.32000732421875
2020-02-11,184.63999938964844
2020-04-30,186.67999267578125
2019-05-01,191.1699981689453
2019-02-26,189.9199981689453
2019-01-25,179.8800048828125
2018-12-24,180.19000244140625
2019-09-06,176.8000030517578
2018-07-17,172.50999450683594
2018-09-19,180.44000244140625
2019-08-05,181.4199981689453
2019-10-08,183.9600067138672
2019-12-11,183.02999877929688
2019-11-27,181.27000427246094
2020-02-14,175.82000732421875
2020-05-06,181.27999877929688
2019-01-08,186.1300048828125
2018-12-07,187.83999633789062
2019-08-20,191.33999633789062
2018-11-05,187.19000244140625
2019-07-19,184.86000061035156
2018-10-04,183.63999938964844
2019-06-17,181.39999389648438
2019-05-16,183.0800018310547
2018-08-01,184.22000122070312
2019-03-13,184.88999938964844
2019-12-03,191.24000549316406
2020-02-20,192.75
2019-12-06,189.80999755859375
2020-05-12,191.72000122070312
2019-12-09,198.22999572753906
2020-02-26,198.47000122070312
2020-05-15,207.2100067138672
2019-03-28,209.75999450683594
2018-09-17,216.97999572753906
2018-08-16,210.75
2018-10-19,210.75
2019-04-29,210.82000732421875
2019-01-23,211.32000732421875
2019-09-04,208.61000061035156
2018-11-20,205.75999450683594
2019-07-02,204.08999633789062
2019-05-31,193.52999877929688
2019-12-12,194.52000427246094
2020-05-18,196.42999267578125
2019-09-27,201.47999572753906
2020-03-03,195.32000732421875
2020-05-21,196.30999755859375
2019-05-14,205.69000244140625
2018-08-31,198.5
2018-07-30,198.92999267578125
2018-10-02,205.11000061035156
2019-04-12,208.0500030517578
2019-03-11,206.75999450683594
2019-02-07,207.99000549316406
2019-07-17,210.4600067138672
2019-09-19,200.38999938964844
2019-10-21,201.33999633789062
2019-12-18,199.77000427246094
2020-03-06,203.27999877929688
2019-10-03,207.66000366210938
2020-03-09,210.50999450683594
2020-05-27,212.94000244140625
2019-12-24,221.60000610351562
2020-03-12,226.74000549316406
2018-12-20,227.9199981689453
2019-08-01,230.33999633789062
2018-08-14,231.94000244140625
2018-07-13,234.00999450683594
2018-10-17,234.8699951171875
2019-05-29,235.55999755859375
2019-03-26,234.94000244140625
2019-02-22,236.77999877929688
2019-10-04,237.63999938964844
2019-11-05,236.86000061035156
2019-12-27,235.30999755859375
2020-06-02,238.24000549316406
2019-12-30,235.86000061035156
2020-03-18,241.60000610351562
2020-06-05,242.8300018310547
2019-07-15,230.0800018310547
2018-12-03,231.11000061035156
2019-06-13,230.38999938964844
2019-01-04,228.0
2018-08-29,229.0500030517578
2019-02-05,233.27000427246094
2018-11-01,232.13999938964844
2019-08-16,227.6999969482422
2019-04-10,233.1300048828125
2019-09-17,234.6199951171875
2019-10-15,237.08999633789062
2020-01-02,236.27999877929688
2020-06-08,242.0500030517578
2019-10-18,234.75999450683594
2020-03-24,236.10000610351562
2020-06-11,233.6999969482422
2020-01-08,238.4600067138672
2019-04-25,234.91000366210938
2019-07-30,233.17999267578125
2019-02-20,265.6000061035156
2018-07-11,270.04998779296875
2018-09-13,281.25
2018-10-15,276.489990234375
2019-06-28,277.55999755859375
2018-12-18,271.0400085449219
2018-11-16,278.260009765625
2019-10-02,278.1000061035156
2020-03-27,277.95001220703125
2020-01-10,275.510009765625
2019-10-24,274.1099853515625
2020-03-30,272.67999267578125
2020-06-17,271.260009765625
2020-01-14,270.010009765625
2020-04-02,272.4599914550781
2019-01-02,275.0899963378906
2019-08-14,283.67999267578125
2018-10-30,282.70001220703125
2019-06-11,276.760009765625
2019-05-10,274.1300048828125
2019-04-08,263.8999938964844
2018-08-27,261.9800109863281
2018-07-26,269.010009765625
2018-09-28,269.55999755859375
2019-03-07,270.94000244140625
2019-10-30,266.8299865722656
2020-01-17,262.94000244140625
2020-06-23,257.8399963378906
2020-04-08,262.8699951171875
2020-06-26,264.82000732421875
2019-03-22,269.8599853515625
2019-01-17,268.0199890136719
2019-08-29,268.989990234375
2018-11-14,275.3999938964844
2019-06-26,284.70001220703125
2018-09-11,281.95001220703125
2018-07-09,284.25
2018-08-10,290.57000732421875
2019-04-23,288.0199890136719
2019-09-30,293.2900085449219
2020-01-23,297.4100036621094
2019-11-08,294.45001220703125
2020-04-14,294.4800109863281
2019-11-11,294.9200134277344
2020-01-29,293.70001220703125
2020-04-17,292.5400085449219
2018-07-24,292.3999938964844
2018-09-26,297.8900146484375
2019-05-08,294.69000244140625
2019-03-05,289.19000244140625
2019-02-01,296.239990234375
2018-12-31,299.9700012207031
2018-11-29,297.92999267578125
2019-08-12,294.3399963378906
2019-07-11,297.2900085449219
2019-09-13,300.760009765625
2019-11-14,298.3399963378906
2020-04-20,305.95001220703125
2020-02-04,308.0
2020-04-23,308.67999267578125
2018-12-14,311.3399963378906
2019-08-27,312.4200134277344
2018-08-08,306.5400085449219
2018-10-11,293.7900085449219
2018-11-12,301.69000244140625
2019-07-26,298.2200012207031
2019-06-24,310.95001220703125
2019-05-23,298.2099914550781
2019-03-20,308.44000244140625
2019-01-15,325.3999938964844
2019-11-20,325.6199951171875
2020-02-07,323.5199890136719
2020-02-10,315.3999938964844
2020-04-29,319.8299865722656
2019-11-26,325.6700134277344
2020-02-13,334.6199951171875
2019-01-30,341.5799865722656
2018-08-23,339.29998779296875
2018-09-24,325.3399963378906
2018-11-27,333.8500061035156
2018-10-26,328.489990234375
2019-07-09,316.79998779296875
2019-06-07,300.4599914550781
2019-05-06,292.2200012207031
2019-04-04,296.6000061035156
2019-09-11,285.70001220703125
2019-11-29,293.42999267578125
2020-05-05,300.3299865722656
2019-12-02,291.4599914550781
2020-02-19,306.239990234375
2020-05-08,299.1300048828125
2019-05-21,294.4100036621094
2019-03-18,267.6000061035156
2018-09-07,287.57000732421875
2018-08-06,276.6300048828125
2018-10-09,237.85000610351562
2019-02-14,261.7799987792969
2018-12-12,213.5399932861328
2019-07-24,229.3000030517578
2019-09-26,194.13999938964844
2019-10-28,195.00999450683594
2019-12-05,187.88999938964844
2020-05-11,192.85000610351562
2019-07-03,230.63999938964844
2020-02-25,233.5500030517578
2020-05-14,260.3399963378906
2020-02-28,241.22000122070312
2019-08-08,255.3000030517578
2019-06-05,240.0
2018-07-20,223.3300018310547
2018-08-21,220.57000732421875
2018-10-24,218.14999389648438
2019-04-02,250.75
2019-03-01,256.2200012207031
2019-01-28,266.75
2018-12-27,258.2799987792969
2019-09-09,258.7799987792969
2020-03-02,272.510009765625
2020-05-20,262.80999755859375
2019-12-17,270.7099914550781
2020-03-05,279.0199890136719
2019-02-12,266.7300109863281
2019-01-11,243.6300048828125
2018-12-10,271.7799987792969
2019-08-23,263.9599914550781
2018-11-08,266.6700134277344
2019-07-22,264.4100036621094
2019-06-20,261.8500061035156
2018-09-05,279.989990234375
2019-04-17,255.27999877929688
2019-09-24,235.02000427246094
2019-12-20,234.52000427246094
2020-05-26,242.80999755859375
2019-04-30,244.55999755859375
2019-12-23,247.6300048828125
2020-03-11,265.3999938964844
2020-05-29,262.2300109863281
2019-12-26,255.97999572753906
2020-06-01,248.19000244140625
2019-05-02,269.0
2019-02-27,251.83999633789062
2018-11-23,257.4700012207031
2019-08-06,261.6600036621094
2018-07-18,271.1700134277344
2018-09-20,260.70001220703125
2018-10-22,261.1400146484375
2019-07-05,266.3599853515625
2019-06-03,276.1099853515625
2019-10-09,266.82000732421875
2019-10-11,273.6700134277344
2020-03-17,270.9700012207031
2020-06-04,271.4599914550781
2019-10-14,286.8900146484375
2020-03-20,291.8399963378906
2018-11-06,304.9200134277344
2019-06-18,297.5899963378906
2019-05-17,302.3299865722656
2019-04-15,301.29998779296875
2019-03-14,282.42999267578125
2019-01-09,284.5199890136719
2018-08-02,291.1400146484375
2018-10-05,305.4800109863281
2019-08-21,313.7799987792969
2019-10-17,314.79998779296875
2020-03-23,315.25
2020-06-10,312.29998779296875
2019-02-25,315.9800109863281
2020-01-07,305.7799987792969
2020-03-26,312.6000061035156
2019-10-23,302.5199890136719
