Dates,LRCX
2019-03-11,854900.0
2019-02-07,928000.0
2019-07-17,990500.0
2019-09-19,2031200.0
2019-10-21,1250200.0
2019-12-18,1291700.0
2020-03-06,1195400.0
2019-10-03,1817300.0
2020-03-09,1194300.0
2020-05-27,1852900.0
2019-12-24,2403200.0
2020-03-12,2837300.0
2018-12-20,1680700.0
2019-08-01,2194800.0
2018-08-14,1727400.0
2018-07-13,1828800.0
2018-10-17,1230800.0
2019-05-29,1598200.0
2019-03-26,1159600.0
2019-02-22,1429100.0
2019-10-04,1491600.0
2019-11-05,1252600.0
2019-12-27,3320600.0
2020-06-02,1202500.0
2019-12-30,1818000.0
2020-03-18,1706300.0
2020-06-05,1668400.0
2019-07-15,2940900.0
2018-12-03,1543500.0
2019-06-13,1493400.0
2019-01-04,1475700.0
2018-08-29,1361600.0
2019-02-05,1061300.0
2018-11-01,1128500.0
2019-08-16,1502800.0
2019-04-10,1573900.0
2019-09-17,1288700.0
2019-10-15,1199500.0
2020-01-02,770300.0
2020-06-08,1793200.0
2019-10-18,1941300.0
2020-03-24,1280800.0
2020-06-11,1523800.0
2020-01-08,1215200.0
2019-04-25,990100.0
2019-07-30,1978600.0
2019-02-20,5683100.0
2018-07-11,2507200.0
2018-09-13,2528100.0
2018-10-15,2079600.0
2019-06-28,1172500.0
2018-12-18,2699300.0
2018-11-16,1545300.0
2019-10-02,1290400.0
2020-03-27,1483900.0
2020-01-10,1690700.0
2019-10-24,1106700.0
2020-03-30,1373000.0
2020-06-17,1179400.0
2020-01-14,1106100.0
2020-04-02,861100.0
2019-01-02,1202900.0
2019-08-14,2126400.0
2018-10-30,1366200.0
2019-06-11,1365400.0
2019-05-10,1266100.0
2019-04-08,2407000.0
2018-08-27,1273600.0
2018-07-26,1988500.0
2018-09-28,1789800.0
2019-03-07,874400.0
2019-10-30,759000.0
2020-01-17,1316600.0
2020-06-23,1594700.0
2020-04-08,1207300.0
2020-06-26,1103800.0
2019-03-22,1358900.0
2019-01-17,1027200.0
2019-08-29,1183000.0
2018-11-14,1557900.0
2019-06-26,1827600.0
2018-09-11,2278600.0
2018-07-09,1526300.0
2018-08-10,2101800.0
2019-04-23,1411600.0
2019-09-30,1332400.0
2020-01-23,3350900.0
2019-11-08,1160900.0
2020-04-14,386600.0
2019-11-11,622000.0
2020-01-29,608200.0
2020-04-17,850600.0
2018-07-24,915400.0
2018-09-26,1506400.0
2019-05-08,962200.0
2019-03-05,1340500.0
2019-02-01,1559500.0
2018-12-31,1553700.0
2018-11-29,1374800.0
2019-08-12,1405200.0
2019-07-11,1399400.0
2019-09-13,1731900.0
2019-11-14,1082900.0
2020-04-20,1606800.0
2020-02-04,1929900.0
2020-04-23,1500000.0
2018-12-14,1504000.0
2019-08-27,1556600.0
2018-08-08,1632200.0
2018-10-11,1910900.0
2018-11-12,1815000.0
2019-07-26,1808000.0
2019-06-24,3943100.0
2019-05-23,2436500.0
2019-03-20,1947800.0
2019-01-15,2531000.0
2019-11-20,2157200.0
2020-02-07,1262500.0
2020-02-10,1602600.0
2020-04-29,1088400.0
2019-11-26,1520700.0
2020-02-13,1687200.0
2019-01-30,2110200.0
2018-08-23,1109900.0
2018-09-24,2749400.0
2018-11-27,1539600.0
2018-10-26,1887800.0
2019-07-09,2160600.0
2019-06-07,3102200.0
2019-05-06,2549800.0
2019-04-04,2379600.0
2019-09-11,2872200.0
2019-11-29,3199200.0
2020-05-05,2347300.0
2019-12-02,2510300.0
2020-02-19,1917000.0
2020-05-08,2037000.0
2019-05-21,2048600.0
2019-03-18,2649500.0
2018-09-07,2372500.0
2018-08-06,3144100.0
2018-10-09,3684400.0
2019-02-14,2692000.0
2018-12-12,3096000.0
2019-07-24,3669400.0
2019-09-26,3607200.0
2019-10-28,3343900.0
2019-12-05,3904500.0
2020-05-11,3027200.0
2019-07-03,2921200.0
2020-02-25,2837400.0
2020-05-14,3166300.0
2020-02-28,3203300.0
2019-08-08,2129800.0
2019-06-05,2783600.0
2018-07-20,2465500.0
2018-08-21,1891400.0
2018-10-24,1490600.0
2019-04-02,3327200.0
2019-03-01,2577800.0
2019-01-28,1892300.0
2018-12-27,2620600.0
2019-09-09,1410700.0
2020-03-02,1626800.0
2020-05-20,1542800.0
2019-12-17,2077800.0
2020-03-05,1831600.0
2019-02-12,1782300.0
2019-01-11,2999000.0
2018-12-10,3581000.0
2019-08-23,2624900.0
2018-11-08,1528900.0
2019-07-22,2136100.0
2019-06-20,1731600.0
2018-09-05,2155800.0
2019-04-17,3887100.0
2019-09-24,5715100.0
2019-12-20,2631300.0
2020-05-26,2268600.0
2019-04-30,2350800.0
2019-12-23,1541700.0
2020-03-11,2839800.0
2020-05-29,1762600.0
2019-12-26,1764500.0
2020-06-01,2545900.0
2019-05-02,3576000.0
2019-02-27,3681900.0
2018-11-23,2660400.0
2019-08-06,1901500.0
2018-07-18,2059700.0
2018-09-20,1772700.0
2018-10-22,1755900.0
2019-07-05,1909900.0
2019-06-03,2458700.0
2019-10-09,2286800.0
2019-10-11,2795200.0
2020-03-17,1378500.0
2020-06-04,1697400.0
2019-10-14,2427800.0
2020-03-20,2059200.0
2018-11-06,2499600.0
2019-06-18,1689400.0
2019-05-17,1632100.0
2019-04-15,1607300.0
2019-03-14,2062500.0
2019-01-09,2163800.0
2018-08-02,2109500.0
2018-10-05,2548300.0
2019-08-21,1844200.0
2019-10-17,1274000.0
2020-03-23,2610200.0
2020-06-10,1541000.0
2019-02-25,1764700.0
2020-01-07,1790900.0
2020-03-26,1593500.0
2019-10-23,4233700.0
