Dates,LRCX
2018-11-23,256.4530029296875
2019-08-06,260.6264343261719
2018-07-18,270.098876953125
2018-09-20,259.6702575683594
2018-10-22,260.1085205078125
2019-07-05,265.307861328125
2019-06-03,275.01934814453125
2019-10-09,265.7660827636719
2019-10-11,272.5890197753906
2020-03-17,269.899658203125
2020-06-04,270.3877258300781
2019-10-14,285.7568054199219
2020-03-20,290.6872253417969
2018-11-06,303.715576171875
2019-06-18,296.4145202636719
2019-05-17,301.1357727050781
2019-04-15,300.10986328125
2019-03-14,281.31439208984375
2019-01-09,283.3961486816406
2018-08-02,289.9900207519531
2018-10-05,305.4800109863281
2019-08-21,313.7799987792969
2019-10-17,314.79998779296875
2020-03-23,315.25
2020-06-10,312.29998779296875
2019-02-25,315.9800109863281
2020-01-07,305.7799987792969
2020-03-26,312.6000061035156
2019-10-23,302.5199890136719
