Dates,WAB
2018-06-20,101.31501770019531
2018-06-21,99.16251373291016
2018-06-25,99.4291000366211
2018-06-22,97.42471313476562
2018-06-26,97.16801452636719
2018-06-27,97.15814208984375
2018-06-28,96.91129302978516
2018-06-29,97.33586883544922
2018-07-02,97.88880920410156
2018-07-03,98.03689575195312
2018-07-05,98.54048156738281
2018-07-16,98.83668518066406
2018-09-18,100.37699127197266
2019-01-24,100.5843505859375
2019-09-05,100.89043426513672
2018-11-21,102.37149810791016
2020-01-13,102.75658416748047
2020-04-01,101.4532241821289
2020-06-19,101.09777069091797
2019-10-29,102.53935241699219
2020-01-16,103.46748352050781
2020-06-22,103.39836883544922
2018-10-03,103.96118927001953
2018-07-31,105.69896697998047
2019-03-12,108.285888671875
2019-02-08,107.50586700439453
2019-01-07,106.99242401123047
2018-12-06,107.52561950683594
2019-08-19,108.92770385742188
2019-07-18,109.22391510009766
2019-05-15,110.63587951660156
2019-09-20,111.79109954833984
2019-11-01,112.10706329345703
2020-04-07,112.30453491210938
2020-06-25,111.58375549316406
2020-06-16,110.20982360839844
2019-11-04,109.22140502929688
2020-01-22,109.89353942871094
2019-11-07,110.36798095703125
2020-04-13,108.4010009765625
2019-07-01,109.34001922607422
2019-05-30,108.69754028320312
2018-08-15,108.94464874267578
2018-10-18,109.13245391845703
2019-03-27,108.82603454589844
2019-01-22,107.56083679199219
2018-12-21,107.97598266601562
2019-09-03,109.26094818115234
2018-11-19,108.78650665283203
2019-08-02,107.72887420654297
2020-01-28,107.24454498291016
2020-04-16,107.0666275024414
2019-11-13,108.30216979980469
2020-01-31,111.26744842529297
2018-12-04,111.6924819946289
2018-11-02,113.18501281738281
2019-07-16,111.3069839477539
2018-08-30,112.40414428710938
2018-10-01,111.5639877319336
2019-06-14,110.82266235351562
2019-05-13,97.07361602783203
2019-04-11,103.8838882446289
2019-02-06,104.16064453125
2019-09-18,104.15076446533203
2020-02-03,104.14087677001953
2020-04-22,103.71585845947266
2019-11-19,104.39788818359375
2020-02-06,105.4950180053711
2019-11-22,105.43572235107422
2019-03-25,105.65316772460938
2019-02-21,103.66642761230469
2018-12-19,102.77685546875
2018-07-12,102.49020385742188
2018-09-14,103.7553939819336
2018-08-13,104.26937103271484
2018-10-16,103.09314727783203
2019-07-31,101.62039184570312
2019-05-28,101.10639953613281
2019-04-26,98.38821411132812
2020-04-28,95.7688980102539
2019-11-25,94.3257827758789
2020-02-12,95.85784149169922
2020-05-01,99.1690902709961
2020-05-04,98.91209411621094
2019-06-12,96.89569091796875
2019-04-09,94.6816177368164
2019-03-08,95.97644805908203
2019-02-04,93.96993255615234
2018-07-27,90.0953140258789
2018-08-28,90.0162353515625
2019-01-03,87.39689636230469
2019-08-15,89.0278091430664
2018-10-31,84.6095199584961
2019-09-16,81.0709457397461
2020-02-18,83.9176254272461
2020-05-07,84.16474151611328
2018-08-17,83.14664459228516
2019-12-04,83.6705093383789
2020-02-21,86.1811294555664
2018-12-17,86.47765350341797
2019-08-30,86.04273986816406
2018-11-15,83.01815795898438
2019-07-29,82.15821075439453
2019-06-27,81.91111755371094
2019-04-24,85.17765808105469
2018-07-10,86.09823608398438
2018-09-12,86.42488098144531
2019-02-19,84.0492172241211
2019-01-18,85.18755340576172
2020-02-24,84.84110260009766
2020-05-13,87.39495086669922
2019-12-10,87.28606414794922
2020-02-27,90.85946655273438
2019-12-13,91.72065734863281
2020-05-19,93.64098358154297
2019-03-06,91.94831085205078
2018-11-30,88.07795715332031
2019-08-13,87.43453979492188
2019-07-12,83.75225067138672
2019-06-10,81.57455444335938
2019-05-09,79.55523681640625
2018-07-25,78.38720703125
2018-09-27,74.52674102783203
2018-10-29,72.52721405029297
2019-10-16,71.27998352050781
2019-12-16,70.34951782226562
2020-03-04,70.32972717285156
2020-05-22,68.83502960205078
2019-10-01,67.38982391357422
2019-12-19,65.60807037353516
2018-09-10,69.26066589355469
2019-05-24,69.44874572753906
2018-08-09,67.81547546386719
2019-04-22,69.53782653808594
2019-03-21,70.14164733886719
2019-01-16,68.77564239501953
2019-08-28,70.52770233154297
2018-11-13,69.85458374023438
2018-10-12,70.28023529052734
2019-06-25,71.56705474853516
2020-03-10,72.36883544921875
2020-05-28,72.74498748779297
2019-10-07,71.80461883544922
2020-03-13,70.43861389160156
2019-10-10,71.22058868408203
2020-03-16,73.47749328613281
2020-06-03,74.88308715820312
2018-11-28,71.22058868408203
2018-09-25,69.53782653808594
2018-07-23,70.30992126464844
2018-08-24,67.84516906738281
2019-07-10,66.61773681640625
2019-05-07,68.20152282714844
2019-04-05,67.70658111572266
2019-03-04,68.4588851928711
2019-01-31,69.32005310058594
2019-09-12,70.49799346923828
2019-12-31,71.94319152832031
2020-03-19,71.95309448242188
2020-01-03,72.65705108642578
2020-06-09,72.77603912353516
2019-02-15,73.23212432861328
2019-01-14,69.96017456054688
2018-07-06,72.74629211425781
2018-08-07,71.43751525878906
2018-10-10,74.28311920166016
2018-12-13,73.93609619140625
2019-08-26,74.44175720214844
2019-07-25,72.95451354980469
2019-05-22,72.73638153076172
2019-03-19,77.39643096923828
2020-01-06,73.33126831054688
2020-03-25,74.65988159179688
2020-06-12,72.6372299194336
2019-10-22,71.80437469482422
2020-01-09,73.01399993896484
2020-06-15,72.42901611328125
2019-10-25,68.4233627319336
2020-03-31,69.13724517822266
2020-06-18,69.52392578125
2019-04-03,70.5055160522461
2018-08-22,71.17972564697266
2018-10-25,71.85395050048828
2019-01-29,71.64573669433594
2018-12-28,70.51541900634766
2018-11-26,71.48709106445312
2019-08-09,71.72504425048828
2019-07-08,71.86386108398438
2019-06-06,73.2420425415039
2019-09-10,69.45452117919922
2020-01-15,69.42475891113281
2020-04-03,71.56640625
2019-10-31,71.37802124023438
2020-04-06,72.3298568725586
2020-06-24,73.09330749511719
2018-11-09,74.03524017333984
2019-07-23,74.12447357177734
2019-06-21,74.34261322021484
2019-05-20,75.43325805664062
2019-04-18,75.59188842773438
2018-09-06,74.77886199951172
2018-10-08,73.32135009765625
2019-02-13,73.72787475585938
2018-12-11,74.3128662109375
2019-09-25,76.1272964477539
2020-01-21,75.00690460205078
2020-04-09,76.31568908691406
2019-11-06,76.4049301147461
2020-01-24,77.26753234863281
2020-01-27,75.84968566894531
2020-04-15,76.087646484375
2018-12-26,75.92900848388672
2019-08-07,70.85253143310547
2019-06-04,72.60749053955078
