Dates,HG=F
2019-06-12,2.7200000286102295
2019-04-09,2.7284998893737793
2019-03-08,2.762500047683716
2019-02-04,2.7114999294281006
2018-07-27,2.6649999618530273
2018-08-28,2.67549991607666
2019-01-03,2.7200000286102295
2019-08-15,2.7860000133514404
2018-10-31,2.750499963760376
2019-09-16,2.746000051498413
2020-02-18,2.7335000038146973
2020-05-07,2.7300000190734863
2018-08-17,2.677999973297119
2019-12-04,2.7200000286102295
2020-02-21,2.7095000743865967
2020-05-10,2.744999885559082
2018-12-17,2.803999900817871
2019-08-30,2.7799999713897705
2018-11-15,2.7904999256134033
2019-07-29,2.756500005722046
2019-06-27,2.763000011444092
2019-04-24,2.7255001068115234
2018-07-10,2.7365000247955322
2018-09-12,2.7904999256134033
2019-02-19,2.7780001163482666
2019-01-18,2.799999952316284
2020-02-24,2.7945001125335693
2020-05-13,2.759000062942505
2019-12-10,2.760999917984009
2020-02-27,2.7365000247955322
2019-12-13,2.7260000705718994
2020-03-01,2.7614998817443848
2020-05-19,2.7880001068115234
2019-03-06,2.759999990463257
2018-11-30,2.753000020980835
2019-08-13,2.740000009536743
2019-07-12,2.686000108718872
2019-06-10,2.6689999103546143
2019-05-09,2.690500020980835
2018-07-25,2.6700000762939453
2018-09-27,2.685499906539917
2018-10-29,2.683000087738037
2019-10-16,2.6730000972747803
2019-12-16,2.6659998893737793
2020-03-04,2.5899999141693115
2020-05-22,2.6105000972747803
2019-10-01,2.6445000171661377
2019-12-19,2.6484999656677246
2018-09-10,2.6565001010894775
2019-05-24,2.6545000076293945
2018-08-09,2.6519999504089355
2019-04-22,2.638000011444092
2019-03-21,2.6600000858306885
2019-01-16,2.67549991607666
2019-08-28,2.68149995803833
2018-11-13,2.7039999961853027
2018-10-12,2.7125000953674316
2019-06-25,2.691499948501587
2020-03-10,2.682499885559082
2020-05-28,2.6714999675750732
2019-10-07,2.7119998931884766
2020-03-13,2.7320001125335693
2020-05-31,2.742500066757202
2019-10-10,2.7795000076293945
2020-03-16,2.765000104904175
2020-06-03,2.765500068664551
2018-11-28,2.804500102996826
2018-09-25,2.8454999923706055
2018-07-23,2.8304998874664307
2018-08-24,2.8285000324249268
2019-07-10,2.7950000762939453
2019-05-07,2.7864999771118164
2019-04-05,2.7734999656677246
2019-03-04,2.7734999656677246
2019-01-31,2.802000045776367
2019-09-12,2.8424999713897705
2019-12-31,2.9040000438690186
2020-03-19,2.9140000343322754
2020-01-03,2.934999942779541
2020-03-22,2.9605000019073486
2020-06-09,2.9539999961853027
2019-02-15,2.944000005722046
2019-01-14,2.9679999351501465
2018-08-07,2.946500062942505
2018-10-10,2.933500051498413
2018-12-13,2.9195001125335693
2019-08-26,2.937999963760376
2019-07-25,2.924999952316284
2019-05-22,2.8959999084472656
2019-03-19,2.8940000534057617
2019-09-27,2.9119999408721924
2020-01-06,2.922499895095825
2020-03-25,2.929500102996826
2020-06-12,2.885499954223633
2019-10-22,2.9189999103546143
2020-01-09,2.9089999198913574
2020-06-15,2.9144999980926514
2019-10-25,2.947499990463257
2020-03-31,2.890000104904175
2020-06-18,2.8485000133514404
2019-04-03,2.8575000762939453
2018-08-22,2.8575000762939453
2018-10-25,2.871000051498413
2019-01-29,2.8984999656677246
2018-12-28,2.940000057220459
2019-09-10,2.9260001182556152
2018-11-26,2.927999973297119
2019-08-09,2.930500030517578
2019-07-08,2.890000104904175
2019-06-06,2.9124999046325684
2020-01-15,2.9509999752044678
2020-04-03,2.922499895095825
2020-03-29,2.9105000495910645
2020-06-21,2.947999954223633
2019-10-31,2.9175000190734863
2020-04-06,2.937000036239624
2020-06-24,2.989500045776367
2018-11-09,2.935499906539917
2019-07-23,2.9110000133514404
2019-06-21,2.8949999809265137
2019-05-20,2.9059998989105225
2019-04-18,2.9214999675750732
2018-09-06,2.9700000286102295
2018-10-08,2.8884999752044678
2019-02-13,2.8894999027252197
2018-12-11,2.9035000801086426
2019-09-25,2.802500009536743
2020-01-21,2.7904999256134033
2020-04-09,2.802000045776367
2019-11-06,2.8320000171661377
2020-01-24,2.7990000247955322
2020-04-12,2.7755000591278076
2020-01-27,2.7909998893737793
2020-04-15,2.7699999809265137
2018-12-26,2.7295000553131104
2019-08-07,2.7320001125335693
2019-06-04,2.757999897003174
2018-09-21,2.759999990463257
2018-07-19,2.742000102996826
2018-08-20,2.736999988555908
2018-10-23,2.7100000381469727
2019-05-03,2.6649999618530273
2019-04-01,2.697000026702881
2019-02-28,2.7195000648498535
2019-11-12,2.700500011444092
2020-01-30,2.671999931335449
2019-11-15,2.640000104904175
2020-02-02,2.634999990463257
2020-04-21,2.6610000133514404
2019-04-16,2.6570000648498535
2019-03-15,2.6435000896453857
2019-02-11,2.6489999294281006
2019-01-10,2.6614999771118164
2019-08-22,2.690000057220459
2018-11-07,2.6575000286102295
2018-08-03,2.6489999294281006
2018-09-04,2.640500068664551
2019-06-19,2.6429998874664307
2019-09-23,2.679500102996826
2019-11-18,2.691499948501587
2020-02-05,2.700000047683716
2020-04-24,2.7060000896453857
2019-03-29,2.693000078201294
2019-11-21,2.7274999618530273
2020-04-27,2.7284998893737793
2020-02-11,2.7125000953674316
2020-04-30,2.7184998989105225
2019-05-01,2.73799991607666
2019-02-26,2.676500082015991
2019-01-25,2.680999994277954
2019-09-06,2.6549999713897705
2018-07-17,2.6500000953674316
2018-09-19,2.63100004196167
2019-08-05,2.684999942779541
2019-10-08,2.7035000324249268
2019-12-11,2.7165000438690186
2020-01-12,2.7070000171661377
2019-11-27,2.69350004196167
2020-02-14,2.700000047683716
2020-05-03,2.7300000190734863
2020-05-06,2.734999895095825
2019-01-08,2.7060000896453857
2018-12-07,2.698499917984009
2019-08-20,2.697000026702881
2018-11-05,2.684499979019165
2019-07-19,2.691999912261963
2018-10-04,2.7144999504089355
2019-06-17,2.680000066757202
2019-05-16,2.6465001106262207
2018-08-01,2.5804998874664307
2019-03-13,2.5415000915527344
2019-12-03,2.552000045776367
2020-02-20,2.559999942779541
2019-12-06,2.5880000591278076
2020-02-23,2.5969998836517334
2020-05-12,2.5799999237060547
2019-12-09,2.578000068664551
2020-02-26,2.5864999294281006
2020-05-15,2.5894999504089355
2019-03-28,2.5885000228881836
2018-09-17,2.6070001125335693
2018-08-16,2.5875000953674316
2018-10-19,2.572000026702881
2019-04-29,2.575000047683716
2019-01-23,2.569000005722046
2019-09-04,2.5399999618530273
2018-11-20,2.552999973297119
2019-07-02,2.556999921798706
2019-05-31,2.559000015258789
2020-05-18,2.559999942779541
2020-03-03,2.5344998836517334
2020-05-21,2.5230000019073486
2019-05-14,2.5989999771118164
2018-08-31,2.614000082015991
2018-07-30,2.6135001182556152
2018-10-02,2.6070001125335693
2019-04-12,2.6064999103546143
2019-03-11,2.6010000705718994
2019-02-07,2.626499891281128
2019-07-17,2.6524999141693115
2019-09-19,2.615499973297119
2019-10-21,2.5950000286102295
2019-12-18,2.5899999141693115
2020-03-06,2.5929999351501465
2020-05-24,2.5759999752044678
2019-10-03,2.6050000190734863
2020-03-09,2.5869998931884766
2020-05-27,2.5980000495910645
2020-03-12,2.562000036239624
2018-12-20,2.5959999561309814
2019-08-01,2.549999952316284
2018-08-14,2.55649995803833
2018-07-13,2.564500093460083
2018-10-17,2.5325000286102295
2019-05-29,2.562000036239624
2019-03-26,2.5739998817443848
2019-02-22,2.5625
2019-10-04,2.5460000038146973
2019-11-05,2.6034998893737793
2019-12-27,2.5999999046325684
2020-03-15,2.621000051498413
2020-06-02,2.5764999389648438
2019-12-30,2.5785000324249268
2020-03-18,2.5859999656677246
2020-06-05,2.632999897003174
2019-07-15,2.631500005722046
2018-12-03,2.619999885559082
2019-06-13,2.6670000553131104
2019-01-04,2.6605000495910645
2018-08-29,2.672499895095825
2019-02-05,2.6710000038146973
2018-11-01,2.684999942779541
2019-08-16,2.6565001010894775
2019-04-10,2.635999917984009
2019-09-17,2.6614999771118164
2019-10-15,2.697499990463257
2020-01-02,2.6700000762939453
2020-06-08,2.7239999771118164
2019-10-18,2.697999954223633
2020-01-05,2.674999952316284
2020-03-24,2.6500000953674316
2020-06-11,2.632499933242798
2020-01-08,2.621999979019165
2019-04-25,2.631999969482422
2019-07-30,2.63100004196167
2019-02-20,2.6500000953674316
2018-07-11,2.6470000743865967
2018-09-13,2.624500036239624
2018-10-15,2.6135001182556152
2019-06-28,2.6475000381469727
2018-12-18,2.6459999084472656
2018-11-16,2.67549991607666
2019-10-02,2.6424999237060547
2020-03-27,2.632499933242798
2020-06-14,2.615000009536743
2020-01-10,2.640500068664551
2019-10-24,2.6665000915527344
2020-03-30,2.7165000438690186
2020-06-17,2.75
2020-01-14,2.75
2020-04-02,2.7839999198913574
2019-01-02,2.815000057220459
2019-08-14,2.7964999675750732
2018-10-30,2.814500093460083
2019-06-11,2.803999900817871
2019-05-10,2.819999933242798
2019-04-08,2.8315000534057617
2018-08-27,2.805000066757202
2018-07-26,2.8545000553131104
2018-09-28,2.8550000190734863
2019-03-07,2.8310000896453857
2019-10-30,2.803999900817871
2020-01-17,2.816499948501587
2020-06-23,2.7934999465942383
2020-04-08,2.765000104904175
2020-06-26,2.7780001163482666
2019-03-22,2.8010001182556152
2019-01-17,2.7869999408721924
2019-08-29,2.825500011444092
2018-11-14,2.809999942779541
2019-06-26,2.805500030517578
2018-09-11,2.861999988555908
2018-07-09,2.8575000762939453
2018-08-10,2.8610000610351562
2019-04-23,2.8545000553131104
2019-09-30,2.8570001125335693
2020-01-23,2.8469998836517334
2020-06-29,2.809000015258789
2019-11-08,2.80049991607666
2020-01-26,2.757999897003174
2020-04-14,2.7230000495910645
2019-11-11,2.6675000190734863
2020-01-29,2.5964999198913574
2020-04-17,2.5840001106262207
2018-07-24,2.5859999656677246
2018-09-26,2.563999891281128
2019-05-08,2.5280001163482666
2019-03-05,2.490000009536743
2019-02-01,2.5230000019073486
2018-12-31,2.552000045776367
2019-09-13,2.563499927520752
2018-11-29,2.5899999141693115
2019-08-12,2.561000108718872
2019-07-11,2.549999952316284
2019-11-14,2.5510001182556152
2020-04-20,2.5875000953674316
2020-02-04,2.6070001125335693
2020-04-23,2.619999885559082
2018-12-14,2.6089999675750732
2019-08-27,2.6040000915527344
2018-08-08,2.629499912261963
2018-10-11,2.6135001182556152
2018-11-12,2.5945000648498535
2019-07-26,2.5994999408721924
2019-06-24,2.5915000438690186
2019-05-23,2.6050000190734863
2019-03-20,2.5945000648498535
2019-01-15,2.5820000171661377
2019-11-20,2.566499948501587
2020-02-07,2.557499885559082
2020-04-26,2.5220000743865967
2020-02-10,2.5360000133514404
2020-04-29,2.619999885559082
2019-11-26,2.5850000381469727
2020-02-13,2.5880000591278076
2019-01-30,2.5789999961853027
2018-08-23,2.5350000858306885
2018-09-24,2.5420000553131104
2018-10-26,2.498500108718872
2019-09-11,2.549999952316284
2018-11-27,2.490999937057495
2019-07-09,2.4140000343322754
2019-06-07,2.509999990463257
2019-05-06,2.509999990463257
2019-04-04,2.385999917984009
2020-02-16,2.316999912261963
2020-05-05,2.1624999046325684
2019-12-02,2.1484999656677246
2020-02-19,2.1465001106262207
2020-05-08,2.064500093460083
2019-05-21,2.125999927520752
2019-03-18,2.180000066757202
2018-09-07,2.186000108718872
2018-08-06,2.191999912261963
2018-10-09,2.1465001106262207
2019-02-14,2.1575000286102295
2018-12-12,2.191499948501587
2019-07-24,2.200000047683716
2019-09-26,2.176500082015991
2019-10-28,2.2114999294281006
2019-12-05,2.2090001106262207
2020-05-11,2.2200000286102295
2020-02-25,2.2699999809265137
2020-05-14,2.2730000019073486
2020-02-28,2.30049991607666
2020-05-17,2.3239998817443848
2019-08-08,2.328000068664551
2019-06-05,2.325000047683716
2018-07-20,2.297499895095825
2018-08-21,2.3440001010894775
2018-10-24,2.3429999351501465
2019-04-02,2.3485000133514404
2019-03-01,2.2725000381469727
2019-01-28,2.250999927520752
2018-12-27,2.2899999618530273
2019-09-09,2.303999900817871
2020-03-02,2.3550000190734863
2020-05-20,2.372999906539917
2019-12-17,2.3440001010894775
2020-03-05,2.3424999713897705
2019-02-12,2.377000093460083
2019-01-11,2.3399999141693115
2018-12-10,2.305000066757202
2019-08-23,2.305000066757202
2018-11-08,2.3320000171661377
2019-07-22,2.3415000438690186
2019-06-20,2.3524999618530273
2018-09-05,2.4075000286102295
2019-04-17,2.4094998836517334
2019-09-24,2.4205000400543213
2019-12-20,2.375499963760376
2020-03-08,2.3469998836517334
2020-05-26,2.3529999256134033
2019-04-30,2.365000009536743
2019-12-23,2.3375000953674316
2020-03-11,2.3615000247955322
2020-05-29,2.4100000858306885
2019-12-26,2.4179999828338623
2020-06-01,2.4600000381469727
2019-05-02,2.3970000743865967
2019-02-27,2.3975000381469727
2019-08-06,2.390500068664551
2018-07-18,2.4110000133514404
2018-09-20,2.387500047683716
2018-10-22,2.4049999713897705
2019-07-05,2.430000066757202
2019-06-03,2.430000066757202
2019-10-09,2.4679999351501465
2019-12-12,2.493499994277954
2019-10-11,2.4835000038146973
2020-03-17,2.4860000610351562
2020-06-04,2.5429999828338623
2019-10-14,2.5429999828338623
2020-03-20,2.5794999599456787
2020-06-07,2.6005001068115234
2018-11-06,2.680000066757202
2019-06-18,2.5769999027252197
2019-05-17,2.5910000801086426
2019-04-15,2.5910000801086426
2019-03-14,2.5799999237060547
2019-01-09,2.563499927520752
2018-08-02,2.5880000591278076
2018-10-05,2.5934998989105225
2019-08-21,2.6015000343322754
2019-10-17,2.6015000343322754
2020-03-23,2.6579999923706055
2020-06-10,2.6519999504089355
2019-02-25,2.6449999809265137
2020-01-07,2.678999900817871
2020-03-26,2.6700000762939453
2019-10-23,2.6700000762939453
