Dates,HG=F
2019-12-10,2.757499933242798
2020-02-27,2.7184998989105225
2019-12-13,2.7660000324249268
2020-03-01,2.7685000896453857
2020-05-19,2.762500047683716
2019-03-06,2.760499954223633
2018-11-30,2.753000020980835
2019-08-13,2.6710000038146973
2019-07-12,2.7214999198913574
2019-06-10,2.7019999027252197
2019-05-09,2.678499937057495
2018-07-25,2.7084999084472656
2018-09-27,2.6675000190734863
2018-10-29,2.678999900817871
2019-10-16,2.628000020980835
2019-12-16,2.625
2020-03-04,2.570499897003174
2020-05-22,2.6514999866485596
2019-10-01,2.6410000324249268
2019-12-19,2.6605000495910645
2018-09-10,2.6619999408721924
2019-05-24,2.6435000896453857
2018-08-09,2.6695001125335693
2019-04-22,2.6454999446868896
2019-03-21,2.6505000591278076
2019-01-16,2.69350004196167
2019-08-28,2.700000047683716
2018-11-13,2.740999937057495
2018-10-12,2.688999891281128
2019-06-25,2.694000005722046
2020-03-10,2.6735000610351562
2020-05-28,2.73799991607666
2019-10-07,2.6875
2020-03-13,2.7320001125335693
2020-05-31,2.7730000019073486
2019-10-10,2.7890000343322754
2020-03-16,2.7750000953674316
2020-06-03,2.7950000762939453
2018-11-28,2.816999912261963
2018-09-25,2.8355000019073486
2018-07-23,2.8285000324249268
2018-08-24,2.809999942779541
2019-07-10,2.7915000915527344
2019-05-07,2.7744998931884766
2019-04-05,2.7739999294281006
2019-03-04,2.7760000228881836
2019-01-31,2.802500009536743
2019-09-12,2.881500005722046
2019-12-31,2.930000066757202
2020-03-19,2.9024999141693115
2020-01-03,2.9609999656677246
2020-03-22,2.950000047683716
2020-06-09,2.944000005722046
2019-02-15,2.9590001106262207
2019-01-14,2.950000047683716
2018-08-07,2.933500051498413
2018-10-10,2.9110000133514404
2018-12-13,2.936000108718872
2019-08-26,2.9184999465942383
2019-07-25,2.9114999771118164
2019-05-22,2.8940000534057617
2019-03-19,2.9000000953674316
2019-09-27,2.927500009536743
2020-01-06,2.933500051498413
2020-03-25,2.8884999752044678
2020-06-12,2.9035000801086426
2019-10-22,2.9035000801086426
2020-01-09,2.9195001125335693
2020-06-15,2.9154999256134033
2019-10-25,2.9000000953674316
2020-03-31,2.8359999656677246
2020-06-18,2.8494999408721924
2019-04-03,2.8505001068115234
2018-08-22,2.8580000400543213
2018-10-25,2.868499994277954
2019-01-29,2.936000108718872
2018-12-28,2.9205000400543213
2019-09-10,2.9040000438690186
2018-11-26,2.946500062942505
2019-08-09,2.9084999561309814
2019-07-08,2.8924999237060547
2019-06-06,2.929500102996826
2020-01-15,2.93149995803833
2020-04-03,2.922499895095825
2020-03-29,2.885999917984009
2020-06-21,2.946000099182129
2019-10-31,2.934000015258789
2020-04-06,2.930500030517578
2020-06-24,2.9755001068115234
2018-11-09,2.927500009536743
2019-07-23,2.9065001010894775
2019-06-21,2.8984999656677246
2019-05-20,2.9175000190734863
2019-04-18,2.877500057220459
2018-09-06,2.9700000286102295
2018-10-08,2.8949999809265137
2019-02-13,2.9014999866485596
2018-12-11,2.802999973297119
2019-09-25,2.7839999198913574
2020-01-21,2.825000047683716
2020-04-09,2.8369998931884766
2019-11-06,2.7939999103546143
2020-01-24,2.7855000495910645
2020-04-12,2.7834999561309814
2020-01-27,2.7850000858306885
2020-04-15,2.7295000553131104
2018-12-26,2.734499931335449
2019-08-07,2.753499984741211
2019-06-04,2.758500099182129
2018-09-21,2.747999906539917
2018-07-19,2.7360000610351562
2018-08-20,2.7235000133514404
2018-10-23,2.686000108718872
2019-05-03,2.686500072479248
2019-04-01,2.7065000534057617
2019-02-28,2.7035000324249268
2019-11-12,2.672499895095825
2020-01-30,2.6605000495910645
2019-11-15,2.6459999084472656
2020-02-02,2.6554999351501465
2020-04-21,2.6735000610351562
2019-04-16,2.627000093460083
2019-03-15,2.6540000438690186
2019-02-11,2.630500078201294
2019-01-10,2.6640000343322754
2019-08-22,2.67549991607666
2018-11-07,2.6589999198913574
2018-08-03,2.6610000133514404
2018-09-04,2.634500026702881
2019-06-19,2.6510000228881836
2019-09-23,2.7070000171661377
2019-11-18,2.684499979019165
2020-02-05,2.7155001163482666
2020-04-24,2.7060000896453857
2019-03-29,2.7054998874664307
2019-11-21,2.7355000972747803
2020-04-27,2.7109999656677246
2020-02-11,2.7125000953674316
2020-04-30,2.7054998874664307
2019-05-01,2.679500102996826
2019-02-26,2.6575000286102295
2019-01-25,2.6584999561309814
2019-09-06,2.6559998989105225
2018-07-17,2.624500036239624
2018-09-19,2.693000078201294
2019-08-05,2.682499885559082
2019-10-08,2.691499948501587
2019-12-11,2.7074999809265137
2020-01-12,2.69350004196167
2019-11-27,2.7100000381469727
2020-02-14,2.7039999961853027
2020-05-03,2.744499921798706
2020-05-06,2.7144999504089355
2019-01-08,2.694000005722046
2018-12-07,2.7039999961853027
2019-08-20,2.695499897003174
2018-11-05,2.676500082015991
2019-07-19,2.7095000743865967
2018-10-04,2.6705000400543213
2019-06-17,2.6579999923706055
2019-05-16,2.6600000858306885
2018-08-01,2.565000057220459
2019-03-13,2.5369999408721924
2019-12-03,2.5510001182556152
2020-02-20,2.565000057220459
2019-12-06,2.6019999980926514
2020-02-23,2.5840001106262207
2020-05-12,2.5799999237060547
2019-12-09,2.624500036239624
2020-02-26,2.5864999294281006
2020-05-15,2.5894999504089355
2019-03-28,2.5899999141693115
2018-09-17,2.5969998836517334
2018-08-16,2.5739998817443848
2018-10-19,2.5815000534057617
2019-04-29,2.553499937057495
2019-01-23,2.5260000228881836
2019-09-04,2.5399999618530273
2018-11-20,2.5434999465942383
2019-07-02,2.5510001182556152
2019-05-31,2.559499979019165
2020-05-18,2.5329999923706055
2020-03-03,2.512500047683716
2020-05-21,2.5789999961853027
2019-05-14,2.624500036239624
2018-08-31,2.615499973297119
2018-07-30,2.6105000972747803
2018-10-02,2.6105000972747803
2019-04-12,2.5975000858306885
2019-03-11,2.623500108718872
2019-02-07,2.680999994277954
2019-07-17,2.621000051498413
2019-09-19,2.609499931335449
2019-10-21,2.5954999923706055
2019-12-18,2.5910000801086426
2020-03-06,2.5899999141693115
2020-05-24,2.5945000648498535
2019-10-03,2.5894999504089355
2020-03-09,2.5950000286102295
2020-05-27,2.559999942779541
2020-03-12,2.5829999446868896
2018-12-20,2.564500093460083
2019-08-01,2.552000045776367
2018-08-14,2.561500072479248
2018-07-13,2.5455000400543213
2018-10-17,2.555500030517578
2019-05-29,2.572000026702881
2019-03-26,2.563499927520752
2019-02-22,2.562000036239624
2019-10-04,2.6050000190734863
2019-11-05,2.618499994277954
2019-12-27,2.623500108718872
2020-03-15,2.6040000915527344
2020-06-02,2.5794999599456787
2019-12-30,2.5869998931884766
2020-03-18,2.625
2020-06-05,2.634999990463257
2019-07-15,2.621999979019165
2018-12-03,2.6624999046325684
2019-06-13,2.6589999198913574
2019-01-04,2.6665000915527344
2018-08-29,2.672499895095825
2019-02-05,2.682499885559082
2018-11-01,2.680500030517578
2019-08-16,2.632999897003174
2019-04-10,2.6510000228881836
2019-09-17,2.6670000553131104
2019-10-15,2.694999933242798
2020-01-02,2.6610000133514404
2020-06-08,2.7239999771118164
2019-10-18,2.677999973297119
2020-01-05,2.6600000858306885
2020-03-24,2.6419999599456787
2020-06-11,2.6364998817443848
2020-01-08,2.618499994277954
2019-04-25,2.634999990463257
2019-07-30,2.617500066757202
2019-02-20,2.6535000801086426
2018-07-11,2.6465001106262207
2018-09-13,2.621000051498413
2018-10-15,2.6475000381469727
2019-06-28,2.6475000381469727
2018-12-18,2.674499988555908
2018-11-16,2.674499988555908
2019-10-02,2.632499933242798
2020-03-27,2.6080000400543213
2020-06-14,2.6440000534057617
2020-01-10,2.6484999656677246
2019-10-24,2.7109999656677246
2020-03-30,2.746500015258789
2020-06-17,2.755500078201294
2020-01-14,2.7825000286102295
2020-04-02,2.7894999980926514
2019-01-02,2.7804999351501465
2019-08-14,2.820499897003174
2018-10-30,2.819499969482422
2019-06-11,2.816999912261963
2019-05-10,2.8315000534057617
2019-04-08,2.811000108718872
2018-08-27,2.816999912261963
2018-07-26,2.864500045776367
2018-09-28,2.8364999294281006
2019-03-07,2.827500104904175
2019-10-30,2.7939999103546143
2020-01-17,2.8329999446868896
2020-06-23,2.7985000610351562
2020-04-08,2.7699999809265137
2020-06-26,2.80049991607666
2019-03-22,2.803999900817871
2019-01-17,2.819000005722046
2019-08-29,2.810499906539917
2018-11-14,2.81850004196167
2019-06-26,2.812999963760376
2018-09-11,2.8615000247955322
2018-07-09,2.875999927520752
2018-08-10,2.869999885559082
2019-04-23,2.8519999980926514
2019-09-30,2.8494999408721924
2020-01-23,2.8499999046325684
2020-06-29,2.7985000610351562
2019-11-08,2.7669999599456787
2020-01-26,2.7260000705718994
2020-04-14,2.685499906539917
2019-11-11,2.633500099182129
2020-01-29,2.5964999198913574
2020-04-17,2.5794999599456787
2018-07-24,2.553499937057495
2018-09-26,2.5234999656677246
2019-05-08,2.5199999809265137
2019-03-05,2.515500068664551
2019-02-01,2.513000011444092
2018-12-31,2.547499895095825
2019-09-13,2.5789999961853027
2018-11-29,2.5985000133514404
2019-08-12,2.559000015258789
2019-07-11,2.5439999103546143
2019-11-14,2.557499885559082
2020-04-20,2.5885000228881836
2020-02-04,2.6059999465942383
2020-04-23,2.619499921798706
2018-12-14,2.6054999828338623
2019-08-27,2.6070001125335693
2018-08-08,2.609999895095825
2018-10-11,2.612499952316284
2018-11-12,2.5950000286102295
2019-07-26,2.618000030517578
2019-06-24,2.5739998817443848
2019-05-23,2.5924999713897705
2019-03-20,2.5964999198913574
2019-01-15,2.5764999389648438
2019-11-20,2.569000005722046
2020-02-07,2.571500062942505
2020-04-26,2.5244998931884766
2020-02-10,2.5460000038146973
2020-04-29,2.6010000705718994
2019-11-26,2.5794999599456787
2020-02-13,2.5929999351501465
2019-01-30,2.5824999809265137
2018-08-23,2.4809999465942383
2018-09-24,2.572999954223633
2018-10-26,2.5239999294281006
2019-09-11,2.5339999198913574
2018-11-27,2.51200008392334
2019-07-09,2.493499994277954
2019-06-07,2.4375
2019-05-06,2.4639999866485596
2019-04-04,2.3924999237060547
2020-02-16,2.313499927520752
2020-05-05,2.1510000228881836
2019-12-02,2.185499906539917
2020-02-19,2.0759999752044678
2020-05-08,2.115499973297119
2019-05-21,2.195499897003174
2019-03-18,2.200000047683716
2018-09-07,2.185499906539917
2018-08-06,2.1670000553131104
2018-10-09,2.1524999141693115
2019-02-14,2.171999931335449
2018-12-12,2.2125000953674316
2019-07-24,2.1700000762939453
2019-09-26,2.2160000801086426
2019-10-28,2.177500009536743
2019-12-05,2.240000009536743
2020-05-11,2.2174999713897705
2020-02-25,2.2799999713897705
2020-05-14,2.2699999809265137
2020-02-28,2.2799999713897705
2020-05-17,2.31850004196167
2019-08-08,2.3259999752044678
2019-06-05,2.2934999465942383
2018-07-20,2.3289999961853027
2018-08-21,2.3394999504089355
2018-10-24,2.3355000019073486
2019-04-02,2.306999921798706
2019-03-01,2.243499994277954
2019-01-28,2.2295000553131104
2018-12-27,2.305500030517578
2019-09-09,2.359999895095825
2020-03-02,2.3499999046325684
2020-05-20,2.3410000801086426
2019-12-17,2.3375000953674316
2020-03-05,2.3454999923706055
2019-02-12,2.370500087738037
2019-01-11,2.3440001010894775
2018-12-10,2.2950000762939453
2019-08-23,2.312000036239624
2018-11-08,2.3350000381469727
2019-07-22,2.3394999504089355
2019-06-20,2.380000114440918
2018-09-05,2.4159998893737793
2019-04-17,2.4195001125335693
2019-09-24,2.375499963760376
2019-12-20,2.3359999656677246
2020-03-08,2.3524999618530273
2020-05-26,2.3635001182556152
2019-04-30,2.3310000896453857
2019-12-23,2.3494999408721924
2020-03-11,2.430000066757202
2020-05-29,2.4094998836517334
2019-12-26,2.4584999084472656
2020-06-01,2.427999973297119
2019-05-02,2.3914999961853027
2019-02-27,2.3980000019073486
2019-08-06,2.3864998817443848
2018-07-18,2.4184999465942383
2018-09-20,2.381999969482422
2018-10-22,2.4135000705718994
2019-07-05,2.436000108718872
2019-06-03,2.42549991607666
2019-10-09,2.4704999923706055
2019-12-12,2.490999937057495
2019-10-11,2.487499952316284
2020-03-17,2.489500045776367
2020-06-04,2.55049991607666
2019-10-14,2.555500030517578
2020-03-20,2.565500020980835
2020-06-07,2.5989999771118164
2018-11-06,2.6565001010894775
2019-06-18,2.5864999294281006
2019-05-17,2.5950000286102295
2019-04-15,2.5999999046325684
2019-03-14,2.566999912261963
2019-01-09,2.564500093460083
2018-08-02,2.5894999504089355
2018-10-05,2.5880000591278076
2019-08-21,2.609999895095825
2019-10-17,2.6110000610351562
2020-03-23,2.6524999141693115
2020-06-10,2.6584999561309814
2019-02-25,2.6505000591278076
2020-01-07,2.677999973297119
2020-03-26,2.6635000705718994
2019-10-23,2.678999900817871
