Dates,HG=F
2020-05-24,2.5945000648498535
2019-10-03,2.6059999465942383
2020-03-09,2.5954999923706055
2020-05-27,2.5980000495910645
2020-03-12,2.5959999561309814
2018-12-20,2.5959999561309814
2019-08-01,2.555000066757202
2018-08-14,2.561500072479248
2018-07-13,2.569999933242798
2018-10-17,2.555500030517578
2019-05-29,2.5840001106262207
2019-03-26,2.5739998817443848
2019-02-22,2.5625
2019-10-04,2.612499952316284
2019-11-05,2.622499942779541
2019-12-27,2.623500108718872
2020-03-15,2.621000051498413
2020-06-02,2.5794999599456787
2019-12-30,2.6015000343322754
2020-03-18,2.626499891281128
2020-06-05,2.640500068664551
2019-07-15,2.631500005722046
2018-12-03,2.6624999046325684
2019-06-13,2.6670000553131104
2019-01-04,2.677500009536743
2018-08-29,2.674999952316284
2019-02-05,2.682499885559082
2018-11-01,2.686500072479248
2019-08-16,2.6614999771118164
2019-04-10,2.6559998989105225
2019-09-17,2.6670000553131104
2019-10-15,2.7084999084472656
2020-01-02,2.6700000762939453
2020-06-08,2.7239999771118164
2019-10-18,2.697999954223633
2020-01-05,2.674999952316284
2020-03-24,2.6519999504089355
2020-06-11,2.6364998817443848
2020-01-08,2.621999979019165
2019-04-25,2.634999990463257
2019-07-30,2.63100004196167
2019-02-20,2.6535000801086426
2018-07-11,2.6500000953674316
2018-09-13,2.627500057220459
2018-10-15,2.6489999294281006
2019-06-28,2.6475000381469727
2018-12-18,2.674499988555908
2018-11-16,2.690500020980835
2019-10-02,2.6579999923706055
2020-03-27,2.635999917984009
2020-06-14,2.6500000953674316
2020-01-10,2.6600000858306885
2019-10-24,2.7365000247955322
2020-03-30,2.747999906539917
2020-06-17,2.756999969482422
2020-01-14,2.7899999618530273
2020-04-02,2.807499885559082
2019-01-02,2.819999933242798
2019-08-14,2.820499897003174
2018-10-30,2.822499990463257
2019-06-11,2.819000005722046
2019-05-10,2.8315000534057617
2019-04-08,2.8315000534057617
2018-08-27,2.823499917984009
2018-07-26,2.867000102996826
2018-09-28,2.8550000190734863
2019-03-07,2.8334999084472656
2019-10-30,2.803999900817871
2020-01-17,2.8329999446868896
2020-06-23,2.7985000610351562
2020-04-08,2.7774999141693115
2020-06-26,2.80049991607666
2019-03-22,2.806999921798706
2019-01-17,2.819000005722046
2019-08-29,2.825500011444092
2018-11-14,2.8259999752044678
2019-06-26,2.815500020980835
2018-09-11,2.861999988555908
2018-07-09,2.875999927520752
2018-08-10,2.869999885559082
2019-04-23,2.8554999828338623
2019-09-30,2.8575000762939453
2020-01-23,2.8510000705718994
2020-06-29,2.813499927520752
2019-11-08,2.802999973297119
2020-01-26,2.757999897003174
2020-04-14,2.7230000495910645
2019-11-11,2.6730000972747803
2020-01-29,2.5964999198913574
2020-04-17,2.5915000438690186
2018-07-24,2.5859999656677246
2018-09-26,2.564500093460083
2019-05-08,2.5299999713897705
2019-03-05,2.5185000896453857
2019-02-01,2.5230000019073486
2018-12-31,2.565500020980835
2019-09-13,2.5894999504089355
2018-11-29,2.6040000915527344
2019-08-12,2.562999963760376
2019-07-11,2.553999900817871
2019-11-14,2.566499948501587
2020-04-20,2.5885000228881836
2020-02-04,2.6075000762939453
2020-04-23,2.619999885559082
2018-12-14,2.6105000972747803
2019-08-27,2.609999895095825
2018-08-08,2.630000114440918
2018-10-11,2.6135001182556152
2018-11-12,2.5950000286102295
2019-07-26,2.618000030517578
2019-06-24,2.5920000076293945
2019-05-23,2.6050000190734863
2019-03-20,2.5964999198913574
2019-01-15,2.5824999809265137
2019-11-20,2.5820000171661377
2020-02-07,2.566999912261963
2020-04-26,2.5369999408721924
2020-02-10,2.618499994277954
2020-04-29,2.630000114440918
2019-11-26,2.6019999980926514
2020-02-13,2.5934998989105225
2019-01-30,2.5789999961853027
2018-08-23,2.5420000553131104
2018-09-24,2.5420000553131104
2018-10-26,2.562999963760376
2019-09-11,2.549999952316284
2018-11-27,2.490999937057495
2019-07-09,2.5344998836517334
2019-06-07,2.515500068664551
2019-05-06,2.515500068664551
2019-04-04,2.42549991607666
2020-02-16,2.3415000438690186
2020-05-05,2.1989998817443848
2019-12-02,2.2365000247955322
2020-02-19,2.1465001106262207
2020-05-08,2.125499963760376
2019-05-21,2.239500045776367
2019-03-18,2.2269999980926514
2018-09-07,2.2179999351501465
2018-08-06,2.2035000324249268
2018-10-09,2.1575000286102295
2019-02-14,2.174999952316284
2018-12-12,2.247999906539917
2019-07-24,2.2035000324249268
2019-09-26,2.2355000972747803
2019-10-28,2.2314999103546143
2019-12-05,2.254499912261963
2020-05-11,2.317500114440918
2020-02-25,2.2874999046325684
2020-05-14,2.2785000801086426
2020-02-28,2.305000066757202
2020-05-17,2.3524999618530273
2019-08-08,2.3355000019073486
2019-06-05,2.3294999599456787
2018-07-20,2.3580000400543213
2018-08-21,2.3575000762939453
2018-10-24,2.3434998989105225
2019-04-02,2.3519999980926514
2019-03-01,2.2744998931884766
2019-01-28,2.2934999465942383
2018-12-27,2.3394999504089355
2019-09-09,2.36299991607666
2020-03-02,2.3575000762939453
2020-05-20,2.385499954223633
2019-12-17,2.374500036239624
2020-03-05,2.385999917984009
2019-02-12,2.3949999809265137
2019-01-11,2.3420000076293945
2018-12-10,2.305000066757202
2019-08-23,2.322000026702881
2018-11-08,2.3394999504089355
2019-07-22,2.365499973297119
2019-06-20,2.3910000324249268
2018-09-05,2.430000066757202
2019-04-17,2.4200000762939453
2019-09-24,2.422499895095825
2019-12-20,2.3864998817443848
2020-03-08,2.375
2020-05-26,2.365000009536743
2019-04-30,2.375499963760376
2019-12-23,2.3524999618530273
2020-03-11,2.438499927520752
2020-05-29,2.4260001182556152
2019-12-26,2.4649999141693115
2020-06-01,2.4635000228881836
2019-05-02,2.3994998931884766
2019-02-27,2.3980000019073486
2019-08-06,2.438999891281128
2018-07-18,2.421999931335449
2018-09-20,2.424499988555908
2018-10-22,2.4584999084472656
2019-07-05,2.440999984741211
2019-06-03,2.4774999618530273
2019-10-09,2.497499942779541
2019-12-12,2.505000114440918
2019-10-11,2.503000020980835
2020-03-17,2.571500062942505
2020-06-04,2.552500009536743
2019-10-14,2.5864999294281006
2020-03-20,2.6059999465942383
2020-06-07,2.700000047683716
2018-11-06,2.680500030517578
2019-06-18,2.622999906539917
2019-05-17,2.6015000343322754
2019-04-15,2.6015000343322754
2019-03-14,2.615000009536743
2019-01-09,2.5994999408721924
2018-08-02,2.625999927520752
2018-10-05,2.6500000953674316
2019-08-21,2.6115000247955322
2019-10-17,2.6614999771118164
2020-03-23,2.674499988555908
2020-06-10,2.684499979019165
2019-02-25,2.6689999103546143
2020-01-07,2.7144999504089355
2020-03-26,2.678999900817871
2019-10-23,2.7054998874664307
