Dates,EXR
2019-10-25,97.25
2020-03-31,96.93000030517578
2020-06-18,97.05999755859375
2019-04-03,98.88999938964844
2018-08-22,99.63999938964844
2018-10-25,100.1500015258789
2019-01-29,100.05000305175781
2018-12-28,99.77999877929688
2018-11-26,99.1500015258789
2019-08-09,98.93000030517578
2019-07-08,99.2699966430664
2019-06-06,100.66000366210938
2019-09-10,100.61000061035156
2020-01-15,101.33999633789062
2020-04-03,101.79000091552734
2019-10-31,101.1500015258789
2020-04-06,102.76000213623047
2020-06-24,101.91000366210938
2018-11-09,101.18000030517578
2019-07-23,102.08999633789062
2019-06-21,102.19000244140625
2019-05-20,100.91999816894531
2019-04-18,101.63999938964844
2018-09-06,100.12999725341797
2018-10-08,100.98999786376953
2019-02-13,101.98999786376953
2018-12-11,101.5999984741211
2019-09-25,102.19000244140625
2020-01-21,101.68000030517578
2020-04-09,100.02999877929688
2019-11-06,99.79000091552734
2020-01-24,100.69999694824219
2020-01-27,99.23999786376953
2020-04-15,100.08999633789062
2018-12-26,101.80999755859375
2019-08-07,102.04000091552734
2019-06-04,103.55999755859375
2018-09-21,102.6500015258789
2018-07-19,103.69000244140625
2018-08-20,105.98999786376953
2018-10-23,106.45999908447266
2019-05-03,106.27999877929688
2019-04-01,106.25
2019-02-28,104.16000366210938
2019-11-12,103.43000030517578
2020-01-30,103.79000091552734
2019-11-15,105.87999725341797
2020-04-21,107.62000274658203
2019-04-16,106.62999725341797
2019-03-15,106.52999877929688
2019-02-11,106.25
2019-01-10,105.98999786376953
2019-08-22,105.87000274658203
2018-11-07,106.51000213623047
2018-08-03,106.25
2018-09-04,106.69000244140625
2019-06-19,106.9800033569336
2019-09-23,105.30000305175781
2019-11-18,104.7699966430664
2020-02-05,105.66000366210938
2020-04-24,107.16000366210938
2019-03-29,107.05000305175781
2019-11-21,106.37000274658203
2020-04-27,109.7300033569336
2020-02-11,108.91000366210938
2020-04-30,109.4800033569336
2019-05-01,109.12000274658203
2019-02-26,109.11000061035156
2019-01-25,108.83000183105469
2018-12-24,108.05000305175781
2019-09-06,108.05999755859375
2018-07-17,108.76000213623047
2018-09-19,108.3499984741211
2019-08-05,109.08999633789062
2019-10-08,109.08000183105469
2019-12-11,107.73999786376953
2019-11-27,107.2300033569336
2020-02-14,106.38999938964844
2020-05-06,105.05999755859375
2019-01-08,105.61000061035156
2018-12-07,106.0999984741211
2019-08-20,105.70999908447266
2018-11-05,107.30999755859375
2019-07-19,108.5
2018-10-04,108.5
2019-06-17,109.41999816894531
2019-05-16,110.55999755859375
2018-08-01,111.44000244140625
2019-03-13,110.5999984741211
2019-12-03,110.86000061035156
2020-02-20,111.98999786376953
2019-12-06,111.4000015258789
2020-05-12,111.33999633789062
2019-12-09,111.08999633789062
2020-02-26,108.69000244140625
2020-05-15,108.69000244140625
2019-03-28,110.0
2018-09-17,109.81999969482422
2018-08-16,109.94999694824219
2018-10-19,110.26000213623047
2019-04-29,111.41000366210938
2019-01-23,111.9000015258789
2019-09-04,112.38999938964844
2018-11-20,114.1500015258789
2019-07-02,114.80999755859375
2019-05-31,114.12000274658203
2019-12-12,115.25
2020-05-18,116.9800033569336
2019-09-27,118.70999908447266
2020-03-03,118.63999938964844
2020-05-21,119.0999984741211
2019-05-14,119.01000213623047
2018-08-31,117.97000122070312
2018-07-30,120.80000305175781
2018-10-02,120.62000274658203
2019-04-12,121.70999908447266
2019-03-11,120.95999908447266
2019-02-07,120.7699966430664
2019-07-17,121.37000274658203
2019-09-19,121.0
2019-10-21,121.5199966430664
2019-12-18,121.2300033569336
2020-03-06,121.0
2019-10-03,121.20999908447266
2020-03-09,121.91999816894531
2020-05-27,122.45999908447266
2019-12-24,123.5199966430664
2020-03-12,121.19999694824219
2018-12-20,119.73999786376953
2019-08-01,118.27999877929688
2018-08-14,115.77999877929688
2018-07-13,116.54000091552734
2018-10-17,117.0
2019-05-29,116.12000274658203
2019-03-26,117.12000274658203
2019-02-22,117.72000122070312
2019-10-04,116.83000183105469
2019-11-05,116.8499984741211
2019-12-27,115.9800033569336
2020-06-02,115.73999786376953
2019-12-30,116.33999633789062
2020-03-18,117.06999969482422
2020-06-05,117.9800033569336
2019-07-15,116.69000244140625
2018-12-03,116.81999969482422
2019-06-13,115.66999816894531
2019-01-04,115.19999694824219
2018-08-29,116.6500015258789
2019-02-05,117.44999694824219
2018-11-01,116.75
2019-08-16,117.0199966430664
2019-04-10,116.86000061035156
2019-09-17,116.27999877929688
2019-10-15,115.66999816894531
2020-01-02,115.23999786376953
2020-06-08,115.0
2019-10-18,115.16999816894531
2020-03-24,114.30000305175781
2020-06-11,114.23999786376953
2020-01-08,115.63999938964844
2019-04-25,115.22000122070312
2019-07-30,115.68000030517578
2019-02-20,115.55000305175781
2018-07-11,112.2300033569336
2018-09-13,112.06999969482422
2018-10-15,112.7300033569336
2019-06-28,110.8499984741211
2018-12-18,112.2699966430664
2018-11-16,111.22000122070312
2019-10-02,109.01000213623047
2020-03-27,107.11000061035156
2020-01-10,108.9000015258789
2019-10-24,107.97000122070312
2020-03-30,106.29000091552734
2020-06-17,105.66000366210938
2020-01-14,104.47000122070312
2020-04-02,105.36000061035156
2019-01-02,107.11000061035156
2019-08-14,107.19999694824219
2018-10-30,106.5
2019-06-11,106.80000305175781
2019-05-10,106.97000122070312
2019-04-08,105.63999938964844
2018-08-27,105.5999984741211
2018-07-26,105.05999755859375
2018-09-28,107.0
2019-03-07,106.20999908447266
2019-10-30,106.05000305175781
2020-01-17,104.61000061035156
2020-06-23,106.23999786376953
2020-04-08,106.44999694824219
2020-06-26,107.08000183105469
2019-03-22,107.5
2019-01-17,106.62999725341797
2019-08-29,105.41999816894531
2018-11-14,104.95999908447266
2019-06-26,102.4000015258789
2018-09-11,102.29000091552734
2018-07-09,103.23999786376953
2018-08-10,102.69000244140625
2019-04-23,103.51000213623047
2019-09-30,103.8499984741211
2020-01-23,104.47000122070312
2019-11-08,103.80000305175781
2020-04-14,104.4000015258789
2019-11-11,104.5999984741211
2020-01-29,104.51000213623047
2020-04-17,104.31999969482422
2018-07-24,105.62000274658203
2018-09-26,104.7300033569336
2019-05-08,106.5199966430664
2019-03-05,106.44999694824219
2019-02-01,105.97000122070312
2018-12-31,106.18000030517578
2018-11-29,105.87999725341797
2019-08-12,107.7699966430664
2019-07-11,108.12000274658203
2019-09-13,108.3499984741211
2019-11-14,109.58999633789062
2020-04-20,110.91000366210938
2020-02-04,111.55999755859375
2020-04-23,112.75
2018-12-14,109.70999908447266
2019-08-27,110.55999755859375
2018-08-08,110.93000030517578
2018-10-11,111.0
2018-11-12,110.5199966430664
2019-07-26,109.44999694824219
2019-06-24,110.58000183105469
2019-05-23,110.68000030517578
2019-03-20,109.58000183105469
2019-01-15,110.20999908447266
2019-11-20,109.47000122070312
2020-02-07,110.0199966430664
2020-02-10,110.20999908447266
2020-04-29,111.25
2019-11-26,111.55000305175781
2020-02-13,112.16000366210938
2019-01-30,113.04000091552734
2018-08-23,115.43000030517578
2018-09-24,115.4000015258789
2018-11-27,107.4800033569336
2018-10-26,107.30999755859375
2019-07-09,109.19999694824219
2019-06-07,108.80999755859375
2019-05-06,107.0
2019-04-04,107.66000366210938
2019-09-11,100.69000244140625
2019-11-29,100.36000061035156
2020-05-05,105.4000015258789
2019-12-02,105.6500015258789
2020-02-19,109.79000091552734
2020-05-08,110.55999755859375
2019-05-21,110.0199966430664
2019-03-18,105.9000015258789
2018-09-07,107.58000183105469
2018-08-06,104.4000015258789
2018-10-09,96.27999877929688
2019-02-14,96.58000183105469
2018-12-12,81.63999938964844
2019-07-24,86.2300033569336
2019-09-26,89.97000122070312
2019-10-28,86.69999694824219
2019-12-05,79.72000122070312
2020-05-11,74.61000061035156
2019-07-03,78.31999969482422
2020-02-25,83.04000091552734
2020-05-14,89.83000183105469
2020-02-28,96.0199966430664
2019-08-08,96.75
2019-06-05,95.76000213623047
2018-07-20,94.0
2018-08-21,95.95999908447266
2018-10-24,96.12999725341797
2019-04-02,99.87999725341797
2019-03-01,97.47000122070312
2019-01-28,98.19000244140625
2018-12-27,102.91000366210938
2019-09-09,96.44999694824219
2020-03-02,95.62000274658203
2020-05-20,93.0
2019-12-17,91.37999725341797
2020-03-05,93.0999984741211
2019-02-12,89.36000061035156
2019-01-11,88.81999969482422
2018-12-10,91.5
2019-08-23,87.91999816894531
2018-11-08,88.88999938964844
2019-07-22,91.66000366210938
2019-06-20,92.66999816894531
2018-09-05,89.54000091552734
2019-04-17,88.23999786376953
2019-09-24,87.16000366210938
2019-12-20,85.30000305175781
2020-05-26,85.9000015258789
2019-04-30,84.0
2019-12-23,88.16999816894531
2020-03-11,91.69000244140625
2020-05-29,91.87999725341797
2019-12-26,85.30999755859375
2020-06-01,84.38999938964844
2019-05-02,84.19999694824219
2019-02-27,81.80999755859375
2018-11-23,87.12999725341797
2019-08-06,87.44999694824219
2018-07-18,87.62000274658203
2018-09-20,86.93000030517578
2018-10-22,86.2300033569336
2019-07-05,92.19000244140625
2019-06-03,94.37999725341797
2019-10-09,97.22000122070312
2019-10-11,96.75
2020-03-17,98.81999969482422
2020-06-04,100.18000030517578
2019-10-14,102.37999725341797
2020-03-20,101.45999908447266
2018-11-06,103.33999633789062
2019-06-18,104.55999755859375
2019-05-17,102.94999694824219
2019-04-15,100.66000366210938
2019-03-14,94.12000274658203
2019-01-09,96.70999908447266
2018-08-02,97.41999816894531
2018-10-05,97.62000274658203
2019-08-21,96.98999786376953
2019-10-17,95.5199966430664
2020-03-23,92.97000122070312
2020-06-10,92.81999969482422
2019-02-25,91.66999816894531
2020-01-07,90.4800033569336
2020-03-26,91.79000091552734
2019-10-23,91.01000213623047
