Dates,EXR
2018-06-20,98.6500015258789
2018-06-21,99.75
2018-06-25,99.91999816894531
2018-06-22,100.77999877929688
2018-06-26,101.95999908447266
2018-06-27,101.79000091552734
2018-06-28,101.43000030517578
2018-06-29,100.45999908447266
2018-07-02,100.30000305175781
2018-07-03,100.16999816894531
2018-07-05,100.73999786376953
2018-07-16,101.13999938964844
2018-09-18,100.97000122070312
2019-01-24,100.08999633789062
2019-09-05,99.30999755859375
2018-11-21,99.16000366210938
2020-01-13,99.51000213623047
2020-04-01,96.88999938964844
2020-06-19,96.75
2019-10-29,94.6500015258789
2020-01-16,95.54000091552734
2020-06-22,95.2300033569336
2018-10-03,94.5999984741211
2018-07-31,94.3499984741211
2019-03-12,94.47000122070312
2019-02-08,95.36000061035156
2019-01-07,94.9800033569336
2018-12-06,93.80000305175781
2019-08-19,94.7699966430664
2019-07-18,92.66000366210938
2019-05-15,93.97000122070312
2019-09-20,92.73999786376953
2019-11-01,94.0
2020-04-07,93.79000091552734
2020-06-25,93.98999786376953
2020-06-16,94.0
2019-11-04,93.88999938964844
2020-01-22,93.62999725341797
2019-11-07,93.47000122070312
2020-04-13,93.23999786376953
2019-07-01,94.30000305175781
2019-05-30,95.48999786376953
2018-08-15,95.77999877929688
2018-10-18,94.88999938964844
2019-03-27,93.81999969482422
2019-01-22,92.01000213623047
2018-12-21,92.63999938964844
2019-09-03,92.75
2018-11-19,92.37999725341797
2019-08-02,92.63999938964844
2020-01-28,92.36000061035156
2020-04-16,92.66000366210938
2019-11-13,92.86000061035156
2020-01-31,93.18000030517578
2018-12-04,93.30999755859375
2018-11-02,92.3499984741211
2019-07-16,91.8499984741211
2018-08-30,91.16000366210938
2018-10-01,90.70999908447266
2019-06-14,90.7699966430664
2019-05-13,89.76000213623047
2019-04-11,89.33000183105469
2019-02-06,89.62999725341797
2019-09-18,88.22000122070312
2020-02-03,87.62000274658203
2020-04-22,88.33999633789062
2019-11-19,87.77999877929688
2020-02-06,87.41000366210938
2019-11-22,87.54000091552734
2019-03-25,87.01000213623047
2019-02-21,86.68000030517578
2018-12-19,87.08000183105469
2018-07-12,86.31999969482422
2018-09-14,86.05999755859375
2018-08-13,84.95999908447266
2018-10-16,85.5199966430664
2019-07-31,86.83000183105469
2019-05-28,87.1500015258789
2019-04-26,87.5
2020-04-28,86.72000122070312
2019-11-25,85.44999694824219
2020-02-12,86.52999877929688
2020-05-01,87.0999984741211
2020-05-04,87.0999984741211
2019-06-12,87.1500015258789
2019-04-09,87.47000122070312
2019-03-08,88.29000091552734
2019-02-04,86.8499984741211
2018-07-27,88.37000274658203
2018-08-28,88.68000030517578
2019-01-03,88.66999816894531
2019-08-15,90.94000244140625
2018-10-31,91.81999969482422
2019-09-16,92.44000244140625
2020-02-18,91.29000091552734
2020-05-07,90.3499984741211
2018-08-17,89.16999816894531
2019-12-04,89.43000030517578
2020-02-21,89.69999694824219
2018-12-17,90.27999877929688
2019-08-30,91.27999877929688
2018-11-15,92.3499984741211
2019-07-29,91.91999816894531
2019-06-27,93.5
2019-04-24,93.18000030517578
2018-07-10,94.98999786376953
2018-09-12,95.76000213623047
2019-02-19,96.22000122070312
2019-01-18,94.43000030517578
2020-02-24,93.41000366210938
2020-05-13,93.44999694824219
2019-12-10,93.26000213623047
2020-02-27,94.41999816894531
2019-12-13,94.87000274658203
2020-05-19,95.98999786376953
2019-03-06,97.04000091552734
2018-11-30,97.83000183105469
2019-08-13,99.98999786376953
2019-07-12,99.7699966430664
2019-06-10,98.83000183105469
2019-05-09,98.87000274658203
2018-07-25,99.12000274658203
2018-09-27,98.12000274658203
2018-10-29,98.1500015258789
2019-10-16,97.66999816894531
2019-12-16,94.6500015258789
2020-03-04,94.66999816894531
2020-05-22,94.05000305175781
2019-10-01,94.91000366210938
2019-12-19,92.52999877929688
2018-09-10,90.37999725341797
2019-05-24,90.7699966430664
2018-08-09,91.4800033569336
2019-04-22,90.4800033569336
2019-03-21,90.11000061035156
2019-01-16,89.37999725341797
2019-08-28,89.83000183105469
2018-11-13,88.79000091552734
2018-10-12,89.23999786376953
2019-06-25,89.37000274658203
2020-03-10,90.33000183105469
2020-05-28,90.45999908447266
2019-10-07,91.16999816894531
2020-03-13,91.80000305175781
2019-10-10,92.54000091552734
2020-03-16,92.76000213623047
2020-06-03,92.41999816894531
2018-11-28,92.68000030517578
2018-09-25,92.80999755859375
2018-07-23,92.41999816894531
2018-08-24,93.22000122070312
2019-07-10,94.94000244140625
2019-05-07,96.58000183105469
2019-04-05,97.66999816894531
2019-03-04,98.7300033569336
2019-01-31,98.66999816894531
2019-09-12,98.0199966430664
2019-12-31,98.51000213623047
2020-03-19,98.30000305175781
2020-01-03,99.8499984741211
2020-06-09,100.63999938964844
2019-02-15,100.56999969482422
2019-01-14,100.20999908447266
2018-07-06,99.72000122070312
2018-08-07,99.6500015258789
2018-10-10,99.79000091552734
2018-12-13,99.7300033569336
2019-08-26,99.27999877929688
2019-07-25,94.08000183105469
2019-05-22,94.56999969482422
2019-03-19,94.62000274658203
2020-01-06,93.80000305175781
2020-03-25,94.68000030517578
2020-06-12,96.54000091552734
2019-10-22,95.91999816894531
2020-01-09,96.48999786376953
2020-06-15,97.8499984741211
2019-10-25,98.18000030517578
2020-03-31,98.0999984741211
2020-06-18,97.58999633789062
2019-04-03,98.93000030517578
2018-08-22,99.69000244140625
2018-10-25,101.25
2019-01-29,100.2300033569336
2018-12-28,100.5
2018-11-26,99.93000030517578
2019-08-09,99.4800033569336
2019-07-08,99.58999633789062
2019-06-06,100.77999877929688
2019-09-10,102.29000091552734
2020-01-15,101.91000366210938
2020-04-03,101.8499984741211
2019-10-31,102.0199966430664
2020-04-06,102.77999877929688
2020-06-24,102.75
2018-11-09,101.30000305175781
2019-07-23,102.27999877929688
2019-06-21,102.61000061035156
2019-05-20,102.30999755859375
2019-04-18,101.70999908447266
2018-09-06,101.33999633789062
2018-10-08,101.66999816894531
2019-02-13,102.30999755859375
2018-12-11,102.52999877929688
2019-09-25,102.20999908447266
2020-01-21,102.69000244140625
2020-04-09,101.62000274658203
2019-11-06,100.33000183105469
2020-01-24,100.91999816894531
2020-01-27,100.5199966430664
2020-04-15,100.30999755859375
2018-12-26,101.98999786376953
2019-08-07,102.36000061035156
2019-06-04,104.02999877929688
2018-09-21,103.9000015258789
2018-07-19,104.43000030517578
2018-08-20,108.06999969482422
2018-10-23,107.08999633789062
2019-05-03,107.18000030517578
2019-04-01,106.69000244140625
2019-02-28,106.04000091552734
2019-11-12,105.27999877929688
2020-01-30,104.13999938964844
2019-11-15,106.16000366210938
2020-04-21,107.62000274658203
2019-04-16,108.19999694824219
2019-03-15,107.8499984741211
2019-02-11,107.08999633789062
2019-01-10,106.27999877929688
2019-08-22,106.47000122070312
2018-11-07,106.87000274658203
2018-08-03,107.0
2018-09-04,107.0199966430664
2019-06-19,107.83000183105469
2019-09-23,107.86000061035156
2019-11-18,105.47000122070312
2020-02-05,105.79000091552734
2020-04-24,107.58999633789062
2019-03-29,107.9000015258789
2019-11-21,106.87999725341797
2020-04-27,109.83000183105469
2020-02-11,109.94999694824219
2020-04-30,110.79000091552734
2019-05-01,109.56999969482422
2019-02-26,109.51000213623047
2019-01-25,110.43000030517578
2018-12-24,108.44000244140625
2019-09-06,108.87999725341797
2018-07-17,109.2300033569336
2018-09-19,109.2300033569336
2019-08-05,109.62000274658203
2019-10-08,109.76000213623047
2019-12-11,108.98999786376953
2019-11-27,108.26000213623047
2020-02-14,107.87999725341797
2020-05-06,106.43000030517578
2019-01-08,106.37999725341797
2018-12-07,106.55999755859375
2019-08-20,106.6500015258789
2018-11-05,108.55999755859375
2019-07-19,108.62000274658203
2018-10-04,108.9000015258789
2019-06-17,109.83000183105469
2019-05-16,110.80000305175781
2018-08-01,111.56999969482422
2019-03-13,111.62000274658203
2019-12-03,111.12000274658203
2020-02-20,112.62000274658203
2019-12-06,111.94999694824219
2020-05-12,112.2699966430664
2019-12-09,111.52999877929688
2020-02-26,111.37000274658203
2020-05-15,109.31999969482422
2019-03-28,110.0199966430664
2018-09-17,110.1500015258789
2018-08-16,110.23999786376953
2018-10-19,110.69999694824219
2019-04-29,112.18000030517578
2019-01-23,112.81999969482422
