Dates,EXR
2019-09-26,80.5999984741211
2019-10-28,84.30000305175781
2019-12-05,77.69999694824219
2020-05-11,72.69999694824219
2019-07-03,74.87000274658203
2020-02-25,77.1500015258789
2020-05-14,82.18000030517578
2020-02-28,87.62000274658203
2019-08-08,93.62999725341797
2019-06-05,93.5999984741211
2018-07-20,91.80999755859375
2018-08-21,91.13999938964844
2018-10-24,94.36000061035156
2019-04-02,97.0199966430664
2019-03-01,97.20999908447266
2019-01-28,95.66999816894531
2018-12-27,98.38999938964844
2019-09-09,95.77999877929688
2020-03-02,95.23999786376953
2020-05-20,91.87999725341797
2019-12-17,91.27999877929688
2020-03-05,91.31999969482422
2019-02-12,89.30000305175781
2019-01-11,86.6500015258789
2018-12-10,89.5
2019-08-23,87.75
2018-11-08,88.0
2019-07-22,88.19000244140625
2019-06-20,91.95999908447266
2018-09-05,89.27999877929688
2019-04-17,87.11000061035156
2019-09-24,83.06999969482422
2019-12-20,84.41000366210938
2020-05-26,85.1500015258789
2019-04-30,83.33000183105469
2019-12-23,84.62999725341797
2020-03-11,89.0999984741211
2020-05-29,90.27999877929688
2019-12-26,84.51000213623047
2020-06-01,83.7699966430664
2019-05-02,81.02999877929688
2019-02-27,80.86000061035156
2018-11-23,83.5999984741211
2019-08-06,85.38999938964844
2018-07-18,86.13999938964844
2018-09-20,86.30000305175781
2018-10-22,85.87999725341797
2019-07-05,88.0199966430664
2019-06-03,92.69000244140625
2019-10-09,93.62999725341797
2019-10-11,94.2300033569336
2020-03-17,95.26000213623047
2020-06-04,97.88999938964844
2019-10-14,100.27999877929688
2020-03-20,100.01000213623047
2018-11-06,103.08999633789062
2019-06-18,103.52999877929688
2019-05-17,101.33000183105469
2019-04-15,100.0
2019-03-14,93.95999908447266
2019-01-09,93.55000305175781
2018-08-02,94.02999877929688
2018-10-05,96.83000183105469
2019-08-21,96.27999877929688
2019-10-17,94.16000366210938
2020-03-23,92.7300033569336
2020-06-10,90.80000305175781
2019-02-25,91.5
2020-01-07,88.87999725341797
2020-03-26,89.83999633789062
2019-10-23,90.30999755859375
