Dates,STT
2020-05-19,73.0199966430664
2019-03-06,73.1500015258789
2018-11-30,67.80999755859375
2019-08-13,65.9000015258789
2019-07-12,65.04000091552734
2019-06-10,64.02999877929688
2019-05-09,63.09000015258789
2018-07-25,63.43000030517578
2018-09-27,63.189998626708984
2018-10-29,63.529998779296875
2019-10-16,63.88999938964844
2019-12-16,61.689998626708984
2020-03-04,59.880001068115234
2020-05-22,60.400001525878906
2019-10-01,60.16999816894531
2019-12-19,59.779998779296875
2018-09-10,62.849998474121094
2019-05-24,63.220001220703125
2018-08-09,63.47999954223633
2019-04-22,63.06999969482422
2019-03-21,63.93000030517578
2019-01-16,61.849998474121094
2019-08-28,64.19000244140625
2018-11-13,64.98999786376953
2018-10-12,65.2699966430664
2019-06-25,66.77999877929688
2020-03-10,66.51000213623047
2020-05-28,67.01000213623047
2019-10-07,68.45999908447266
2020-03-13,68.66000366210938
2019-10-10,70.47000122070312
2020-03-16,71.05000305175781
2020-06-03,71.30000305175781
2018-11-28,70.58999633789062
2018-09-25,70.81999969482422
2018-07-23,71.31999969482422
2018-08-24,72.63999938964844
2019-07-10,71.52999877929688
2019-05-07,70.62999725341797
2019-04-05,71.0199966430664
2019-03-04,70.9000015258789
2019-01-31,71.16999816894531
2019-09-12,71.0999984741211
2019-12-31,70.91000366210938
2020-03-19,70.23999786376953
2020-01-03,69.76000213623047
2020-06-09,68.95999908447266
2019-02-15,68.79000091552734
2019-01-14,69.51000213623047
2018-07-06,69.48999786376953
2018-08-07,68.66000366210938
2018-10-10,70.66000366210938
2018-12-13,71.37000274658203
2019-08-26,72.23999786376953
2019-07-25,72.18000030517578
2019-05-22,72.4000015258789
2019-03-19,72.47000122070312
2020-01-06,72.6500015258789
2020-03-25,72.44000244140625
2020-06-12,71.87000274658203
2019-10-22,72.80000305175781
2020-01-09,71.48999786376953
2020-06-15,71.52999877929688
2019-10-25,70.5
2020-03-31,68.37999725341797
2020-06-18,68.0999984741211
2019-04-03,68.69000244140625
2018-08-22,69.0
2018-10-25,69.8499984741211
2019-01-29,70.29000091552734
2018-12-28,70.0999984741211
2018-11-26,70.81999969482422
2019-08-09,70.16000366210938
2019-07-08,68.26000213623047
2019-06-06,68.08000183105469
2019-09-10,65.0
2020-01-15,64.87999725341797
2020-04-03,66.18000030517578
2019-10-31,65.5199966430664
2020-04-06,66.2699966430664
2020-06-24,65.80999755859375
2018-11-09,67.58999633789062
2019-07-23,67.20999908447266
2019-06-21,68.02999877929688
2019-05-20,68.63999938964844
2019-04-18,68.56999969482422
2018-09-06,69.1500015258789
2018-10-08,68.43000030517578
2019-02-13,69.0
2018-12-11,69.5199966430664
2019-09-25,71.02999877929688
2020-01-21,70.12000274658203
2020-04-09,71.70999908447266
2019-11-06,69.62999725341797
2020-01-24,69.95999908447266
2020-01-27,69.9000015258789
2020-04-15,66.86000061035156
2018-12-26,66.12999725341797
2019-08-07,67.08999633789062
2019-06-04,67.13999938964844
2018-09-21,68.4000015258789
2018-07-19,67.66000366210938
2018-08-20,66.33000183105469
2018-10-23,66.51000213623047
2019-05-03,67.20999908447266
2019-04-01,66.58000183105469
2019-02-28,64.98999786376953
2019-11-12,64.48999786376953
2020-01-30,64.54000091552734
2019-11-15,64.80999755859375
2020-04-21,63.18000030517578
2019-04-16,62.779998779296875
2019-03-15,61.810001373291016
2019-02-11,61.619998931884766
2019-01-10,60.38999938964844
2019-08-22,59.849998474121094
2018-11-07,59.7599983215332
2018-08-03,59.5
2018-09-04,58.63999938964844
2019-06-19,58.970001220703125
2019-09-23,58.189998626708984
2019-11-18,57.709999084472656
2020-02-05,56.279998779296875
2020-04-24,55.25
2019-03-29,56.0
2019-11-21,57.630001068115234
2020-04-27,55.68000030517578
2020-02-11,56.220001220703125
2020-04-30,56.619998931884766
2019-05-01,57.220001220703125
2019-02-26,55.11000061035156
2019-01-25,54.88999938964844
2018-12-24,55.029998779296875
2019-09-06,55.36000061035156
2018-07-17,54.529998779296875
2018-09-19,55.2599983215332
2019-08-05,54.7599983215332
2019-10-08,55.40999984741211
2019-12-11,55.52000045776367
2019-11-27,55.72999954223633
2020-02-14,56.0
2020-05-06,55.2400016784668
2019-01-08,55.650001525878906
2018-12-07,56.060001373291016
2019-08-20,56.689998626708984
2018-11-05,55.81999969482422
2019-07-19,56.470001220703125
2018-10-04,56.79999923706055
2019-06-17,55.060001373291016
2019-05-16,55.06999969482422
2018-08-01,54.41999816894531
2019-03-13,55.040000915527344
2019-12-03,55.189998626708984
2020-02-20,55.45000076293945
2019-12-06,54.81999969482422
2020-05-12,54.59000015258789
2019-12-09,56.290000915527344
2020-02-26,60.08000183105469
2020-05-15,59.22999954223633
2019-03-28,59.900001525878906
2018-09-17,59.599998474121094
2018-08-16,59.47999954223633
2018-10-19,60.369998931884766
2019-04-29,59.130001068115234
2019-01-23,58.880001068115234
2019-09-04,58.09000015258789
2018-11-20,55.59000015258789
2019-07-02,55.65999984741211
2019-05-31,53.79999923706055
2019-12-12,53.5
2020-05-18,52.5
2019-09-27,53.40999984741211
2020-03-03,52.959999084472656
2020-05-21,51.56999969482422
2019-05-14,51.470001220703125
2018-08-31,49.630001068115234
2018-07-30,48.810001373291016
2018-10-02,50.20000076293945
2019-04-12,50.88999938964844
2019-03-11,50.5099983215332
2019-02-07,50.540000915527344
2019-07-17,51.13999938964844
2019-09-19,49.959999084472656
2019-10-21,49.81999969482422
2019-12-18,49.400001525878906
2020-03-06,49.810001373291016
2019-10-03,51.279998779296875
2020-03-09,51.310001373291016
2020-05-27,49.63999938964844
2019-12-24,50.880001068115234
2020-03-12,52.470001220703125
2018-12-20,51.84000015258789
2019-08-01,54.0
2018-08-14,58.84000015258789
2018-07-13,60.0
2018-10-17,60.27000045776367
2019-05-29,61.150001525878906
2019-03-26,60.5099983215332
2019-02-22,60.220001220703125
2019-10-04,60.47999954223633
2019-11-05,61.099998474121094
2019-12-27,60.11000061035156
2020-06-02,60.189998626708984
2019-12-30,59.040000915527344
2020-03-18,59.79999923706055
2020-06-05,59.04999923706055
2019-07-15,59.79999923706055
2018-12-03,59.189998626708984
2019-06-13,56.869998931884766
2019-01-04,55.59000015258789
2018-08-29,55.779998779296875
2019-02-05,56.869998931884766
2018-11-01,56.279998779296875
2019-08-16,55.150001525878906
2019-04-10,55.65999984741211
2019-09-17,56.83000183105469
2019-10-15,58.70000076293945
2020-01-02,58.4900016784668
2020-06-08,59.380001068115234
2019-10-18,59.11000061035156
2020-03-24,59.70000076293945
2020-06-11,63.34000015258789
2020-01-08,65.4000015258789
2019-04-25,66.05000305175781
2019-07-30,65.91999816894531
2019-02-20,65.20999908447266
2018-07-11,65.75
2018-09-13,67.12000274658203
2018-10-15,67.20999908447266
2019-06-28,66.72000122070312
2018-12-18,66.06999969482422
2018-11-16,67.76000213623047
2019-10-02,70.86000061035156
2020-03-27,70.26000213623047
2020-01-10,70.98999786376953
2019-10-24,72.66000366210938
2020-03-30,73.0999984741211
2020-06-17,72.98999786376953
2020-01-14,73.41000366210938
2020-04-02,72.69999694824219
2019-01-02,72.25
2019-08-14,72.54000091552734
2018-10-30,73.4000015258789
2019-06-11,73.38999938964844
2019-05-10,73.01000213623047
2019-04-08,73.01000213623047
2018-08-27,73.91999816894531
2018-07-26,75.30000305175781
2018-09-28,74.29000091552734
2019-03-07,75.33000183105469
2019-10-30,75.0999984741211
2020-01-17,75.37999725341797
2020-06-23,73.61000061035156
2020-04-08,74.56999969482422
2020-06-26,75.36000061035156
2019-03-22,77.0199966430664
2019-01-17,77.66999816894531
2019-08-29,77.83000183105469
2018-11-14,78.19000244140625
2019-06-26,80.41999816894531
2018-09-11,79.12999725341797
2018-07-09,79.62000274658203
2018-08-10,80.33000183105469
2019-04-23,79.98999786376953
2019-09-30,79.63999938964844
2020-01-23,79.2300033569336
2019-11-08,79.44999694824219
2020-04-14,79.63999938964844
2019-11-11,79.8499984741211
2020-01-29,80.12000274658203
2020-04-17,79.87999725341797
2018-07-24,79.0999984741211
2018-09-26,80.76000213623047
2019-05-08,79.56999969482422
2019-03-05,80.79000091552734
2019-02-01,81.91000366210938
2018-12-31,81.48999786376953
2018-11-29,82.91999816894531
2019-08-12,81.69000244140625
2019-07-11,82.08000183105469
2019-09-13,81.52999877929688
2019-11-14,81.20999908447266
2020-04-20,81.13999938964844
2020-02-04,82.55999755859375
2020-04-23,81.30999755859375
2018-12-14,80.54000091552734
2019-08-27,80.45999908447266
2018-08-08,78.33999633789062
2018-10-11,75.44999694824219
2018-11-12,76.5
2019-07-26,76.2300033569336
2019-06-24,77.61000061035156
2019-05-23,75.62999725341797
2019-03-20,76.08999633789062
2019-01-15,77.73999786376953
2019-11-20,80.04000091552734
2020-02-07,80.2699966430664
2020-02-10,79.13999938964844
2020-04-29,79.12999725341797
2019-11-26,79.77999877929688
2020-02-13,80.43000030517578
2019-01-30,78.8499984741211
2018-08-23,77.8499984741211
2018-09-24,76.87999725341797
2018-11-27,78.76000213623047
2018-10-26,77.88999938964844
2019-07-09,77.12999725341797
2019-06-07,74.01000213623047
2019-05-06,70.8499984741211
2019-04-04,70.13999938964844
2019-09-11,69.37999725341797
2019-11-29,68.11000061035156
2020-05-05,68.69000244140625
2019-12-02,65.8499984741211
2020-02-19,67.0
2020-05-08,62.400001525878906
2019-05-21,60.130001068115234
2019-03-18,52.65999984741211
2018-09-07,56.72999954223633
2018-08-06,54.189998626708984
2018-10-09,48.119998931884766
2019-02-14,58.86000061035156
2018-12-12,47.720001220703125
2019-07-24,49.93000030517578
2019-09-26,45.220001220703125
2019-10-28,46.630001068115234
2019-12-05,46.66999816894531
2020-05-11,43.209999084472656
2019-07-03,48.56999969482422
2020-02-25,49.380001068115234
2020-05-14,49.41999816894531
2020-02-28,48.65999984741211
2019-08-08,51.77000045776367
2019-06-05,53.27000045776367
2018-07-20,50.400001525878906
2018-08-21,52.41999816894531
2018-10-24,52.15999984741211
2019-04-02,55.54999923706055
2019-03-01,56.130001068115234
2019-01-28,58.560001373291016
2018-12-27,60.95000076293945
2019-09-09,59.439998626708984
2020-03-02,60.61000061035156
2020-05-20,57.06999969482422
2019-12-17,58.5
2020-03-05,58.4900016784668
2019-02-12,58.18000030517578
2019-01-11,55.9900016784668
2018-12-10,57.470001220703125
2019-08-23,57.04999923706055
2018-11-08,57.40999984741211
2019-07-22,61.290000915527344
2019-06-20,62.75
2018-09-05,64.45999908447266
2019-04-17,63.040000915527344
2019-09-24,59.08000183105469
2019-12-20,58.400001525878906
2020-05-26,58.08000183105469
2019-04-30,56.33000183105469
2019-12-23,58.2400016784668
2020-03-11,60.220001220703125
2020-05-29,58.7599983215332
2019-12-26,56.33000183105469
2020-06-01,53.27000045776367
2019-05-02,54.70000076293945
2019-02-27,54.40999984741211
2018-11-23,58.459999084472656
2019-08-06,56.7400016784668
2018-07-18,58.380001068115234
2018-09-20,58.09000015258789
2018-10-22,55.31999969482422
2019-07-05,60.52000045776367
2019-06-03,64.33999633789062
2019-10-09,62.459999084472656
2019-10-11,60.959999084472656
2020-03-17,62.349998474121094
2020-06-04,62.810001373291016
2019-10-14,65.9000015258789
2020-03-20,69.02999877929688
2018-11-06,70.69999694824219
2019-06-18,71.02999877929688
2019-05-17,70.4800033569336
2019-04-15,66.13999938964844
2019-03-14,61.130001068115234
2019-01-09,63.119998931884766
2018-08-02,62.650001525878906
2018-10-05,64.2699966430664
2019-08-21,63.209999084472656
2019-10-17,63.400001525878906
2020-03-23,65.4000015258789
2020-06-10,63.75
2019-02-25,64.69000244140625
2020-01-07,61.630001068115234
2020-03-26,64.16000366210938
2019-10-23,60.529998779296875
