Dates,STT
2019-01-03,66.2300033569336
2019-08-15,65.80999755859375
2018-10-31,66.44999694824219
2019-09-16,68.02999877929688
2020-02-18,68.7300033569336
2020-05-07,69.9000015258789
2018-08-17,70.12999725341797
2019-12-04,71.55999755859375
2020-02-21,72.26000213623047
2018-12-17,72.81999969482422
2019-08-30,71.80999755859375
2018-11-15,70.69000244140625
2019-07-29,70.69999694824219
2019-06-27,69.33000183105469
2019-04-24,69.05000305175781
2018-07-10,70.61000061035156
2018-09-12,70.8499984741211
2019-02-19,69.36000061035156
2019-01-18,71.26000213623047
2020-02-24,71.08999633789062
2020-05-13,72.5199966430664
2019-12-10,72.37000274658203
2020-02-27,71.58999633789062
2019-12-13,72.08000183105469
2020-05-19,72.19000244140625
2019-03-06,72.80999755859375
2018-11-30,67.55000305175781
2019-08-13,63.400001525878906
2019-07-12,65.04000091552734
2019-06-10,62.459999084472656
2019-05-09,62.720001220703125
2018-07-25,63.38999938964844
2018-09-27,62.880001068115234
2018-10-29,62.15999984741211
2019-10-16,63.040000915527344
2019-12-16,61.65999984741211
2020-03-04,59.09000015258789
2020-05-22,59.310001373291016
2019-10-01,59.630001068115234
2019-12-19,58.79999923706055
2018-09-10,57.869998931884766
2019-05-24,60.849998474121094
2018-08-09,62.4900016784668
2019-04-22,62.290000915527344
2019-03-21,61.86000061035156
2019-01-16,61.68000030517578
2019-08-28,62.529998779296875
2018-11-13,63.150001525878906
2018-10-12,64.2300033569336
2019-06-25,65.36000061035156
2020-03-10,66.05000305175781
2020-05-28,65.68000030517578
2019-10-07,66.54000091552734
2020-03-13,67.91000366210938
2019-10-10,69.0199966430664
2020-03-16,69.38999938964844
2020-06-03,69.87999725341797
2018-11-28,68.75
2018-09-25,69.80999755859375
2018-07-23,70.61000061035156
2018-08-24,72.0999984741211
2019-07-10,71.41999816894531
2019-05-07,70.58999633789062
2019-04-05,69.77999877929688
2019-03-04,70.38999938964844
2019-01-31,70.81999969482422
2019-09-12,70.80000305175781
2019-12-31,70.48999786376953
2020-03-19,69.98999786376953
2020-01-03,69.16000366210938
2020-06-09,67.9000015258789
2019-02-15,68.61000061035156
2019-01-14,69.31999969482422
2018-07-06,69.45999908447266
2018-08-07,67.27999877929688
2018-10-10,69.16000366210938
2018-12-13,69.44999694824219
2019-08-26,71.19999694824219
2019-07-25,71.63999938964844
2019-05-22,71.91999816894531
2019-03-19,72.12999725341797
2020-01-06,72.23999786376953
2020-03-25,72.20999908447266
2020-06-12,71.5999984741211
2019-10-22,72.20999908447266
2020-01-09,71.23999786376953
2020-06-15,70.25
2019-10-25,70.37000274658203
2020-03-31,68.05999755859375
2020-06-18,67.05999755859375
2019-04-03,68.02999877929688
2018-08-22,68.83000183105469
2018-10-25,68.79000091552734
2019-01-29,69.7699966430664
2018-12-28,68.70999908447266
2018-11-26,70.25
2019-08-09,69.93000030517578
2019-07-08,68.23999786376953
2019-06-06,66.81999969482422
2019-09-10,64.62999725341797
2020-01-15,64.45999908447266
2020-04-03,65.27999877929688
2019-10-31,65.1500015258789
2020-04-06,65.38999938964844
2020-06-24,65.69999694824219
2018-11-09,66.36000061035156
2019-07-23,67.08999633789062
2019-06-21,67.66000366210938
2019-05-20,67.9800033569336
2019-04-18,68.22000122070312
2018-09-06,68.30999755859375
2018-10-08,67.69000244140625
2019-02-13,67.7300033569336
2018-12-11,69.11000061035156
2019-09-25,70.44000244140625
2020-01-21,69.94999694824219
2020-04-09,70.4000015258789
2019-11-06,68.8499984741211
2020-01-24,69.16999816894531
2020-01-27,69.2699966430664
2020-04-15,64.66000366210938
2018-12-26,65.54000091552734
2019-08-07,65.48999786376953
2019-06-04,65.95999908447266
2018-09-21,67.13999938964844
2018-07-19,66.83999633789062
2018-08-20,65.83999633789062
2018-10-23,65.80000305175781
2019-05-03,66.69000244140625
2019-04-01,64.45999908447266
2019-02-28,64.36000061035156
2019-11-12,64.47000122070312
2020-01-30,62.939998626708984
2019-11-15,63.43000030517578
2020-04-21,62.83000183105469
2019-04-16,62.7400016784668
2019-03-15,61.34000015258789
2019-02-11,61.41999816894531
2019-01-10,60.36000061035156
2019-08-22,59.06999969482422
2018-11-07,59.540000915527344
2018-08-03,59.15999984741211
2018-09-04,58.2400016784668
2019-06-19,58.72999954223633
2019-09-23,58.119998931884766
2019-11-18,56.77000045776367
2020-02-05,55.91999816894531
2020-04-24,55.220001220703125
2019-03-29,55.119998931884766
2019-11-21,56.709999084472656
2020-04-27,55.5
2020-02-11,55.150001525878906
2020-04-30,55.81999969482422
2019-05-01,56.38999938964844
2019-02-26,53.529998779296875
2019-01-25,54.369998931884766
2018-12-24,54.779998779296875
2019-09-06,54.720001220703125
2018-07-17,54.439998626708984
2018-09-19,54.029998779296875
2019-08-05,54.43000030517578
2019-10-08,55.029998779296875
2019-12-11,55.16999816894531
2019-11-27,55.61000061035156
2020-02-14,54.619998931884766
2020-05-06,54.86000061035156
2019-01-08,55.2599983215332
2018-12-07,55.540000915527344
2019-08-20,56.220001220703125
2018-11-05,55.540000915527344
2019-07-19,55.720001220703125
2018-10-04,56.5099983215332
2019-06-17,54.63999938964844
2019-05-16,54.290000915527344
2018-08-01,54.310001373291016
2019-03-13,54.38999938964844
2019-12-03,55.08000183105469
2020-02-20,54.459999084472656
2019-12-06,54.66999816894531
2020-05-12,54.25
2019-12-09,54.72999954223633
2020-02-26,57.25
2020-05-15,58.7400016784668
2019-03-28,59.040000915527344
2018-09-17,59.59000015258789
2018-08-16,58.90999984741211
2018-10-19,59.220001220703125
2019-04-29,59.130001068115234
2019-01-23,58.470001220703125
2019-09-04,57.939998626708984
2018-11-20,55.369998931884766
2019-07-02,54.810001373291016
2019-05-31,53.18000030517578
2019-12-12,52.900001525878906
2020-05-18,51.34000015258789
2019-09-27,52.84000015258789
2020-03-03,52.290000915527344
2020-05-21,51.34000015258789
2019-05-14,51.04999923706055
2018-08-31,49.560001373291016
2018-07-30,48.619998931884766
2018-10-02,49.0099983215332
2019-04-12,50.790000915527344
2019-03-11,50.34000015258789
2019-02-07,50.25
2019-07-17,50.81999969482422
2019-09-19,49.68000030517578
2019-10-21,49.56999969482422
2019-12-18,49.2599983215332
2020-03-06,48.970001220703125
2019-10-03,50.33000183105469
2020-03-09,51.08000183105469
2020-05-27,49.4900016784668
2019-12-24,50.11000061035156
2020-03-12,51.630001068115234
2018-12-20,51.599998474121094
2019-08-01,52.310001373291016
2018-08-14,53.869998931884766
2018-07-13,57.11000061035156
2018-10-17,58.72999954223633
2019-05-29,60.22999954223633
2019-03-26,60.2400016784668
2019-02-22,58.790000915527344
2019-10-04,59.27000045776367
2019-11-05,60.189998626708984
2019-12-27,59.84000015258789
2020-06-02,59.06999969482422
2019-12-30,58.63999938964844
2020-03-18,58.900001525878906
2020-06-05,58.540000915527344
2019-07-15,59.130001068115234
2018-12-03,58.81999969482422
2019-06-13,56.7400016784668
2019-01-04,55.369998931884766
2018-08-29,54.310001373291016
2019-02-05,55.06999969482422
2018-11-01,56.040000915527344
2019-08-16,54.54999923706055
2019-04-10,55.20000076293945
2019-09-17,55.84000015258789
2019-10-15,58.060001373291016
2020-01-02,57.77000045776367
2020-06-08,58.150001525878906
2019-10-18,59.060001373291016
2020-03-24,59.29999923706055
2020-06-11,60.52000045776367
2020-01-08,64.0999984741211
2019-04-25,63.7599983215332
2019-07-30,65.5199966430664
2019-02-20,64.5199966430664
2018-07-11,64.91999816894531
2018-09-13,66.11000061035156
2018-10-15,66.5
2019-06-28,66.0199966430664
2018-12-18,65.3499984741211
2018-11-16,66.75
2019-10-02,68.79000091552734
2020-03-27,70.2300033569336
2020-01-10,69.79000091552734
2019-10-24,71.38999938964844
2020-03-30,72.08000183105469
2020-06-17,72.26000213623047
2020-01-14,72.70999908447266
2020-04-02,71.75
2019-01-02,71.95999908447266
2019-08-14,72.05999755859375
2018-10-30,72.19000244140625
2019-06-11,73.05000305175781
2019-05-10,72.31999969482422
2019-04-08,72.29000091552734
2018-08-27,73.0
2018-07-26,73.76000213623047
2018-09-28,73.93000030517578
2019-03-07,74.41999816894531
2019-10-30,74.70999908447266
2020-01-17,75.26000213623047
2020-06-23,73.3499984741211
2020-04-08,73.73999786376953
2020-06-26,74.76000213623047
2019-03-22,76.08999633789062
2019-01-17,76.51000213623047
2019-08-29,77.27999877929688
2018-11-14,77.80000305175781
2019-06-26,78.23999786376953
2018-09-11,79.08000183105469
2018-07-09,79.58999633789062
2018-08-10,79.79000091552734
2019-04-23,79.30000305175781
2019-09-30,79.3499984741211
2020-01-23,79.1500015258789
2019-11-08,78.9000015258789
2020-04-14,79.16999816894531
2019-11-11,79.4800033569336
2020-01-29,79.9000015258789
2020-04-17,79.72000122070312
2018-07-24,78.76000213623047
2018-09-26,79.19999694824219
2019-05-08,79.04000091552734
2019-03-05,79.25
2019-02-01,81.01000213623047
2018-12-31,81.05999755859375
2018-11-29,81.5
2019-08-12,81.5999984741211
2019-07-11,81.27999877929688
2019-09-13,81.51000213623047
2019-11-14,80.41000366210938
2020-04-20,79.2300033569336
2020-02-04,81.70999908447266
2020-04-23,81.06999969482422
2018-12-14,80.08999633789062
2019-08-27,78.80999755859375
2018-08-08,77.88999938964844
2018-10-11,75.4000015258789
2018-11-12,75.58000183105469
2019-07-26,76.05000305175781
2019-06-24,75.2699966430664
2019-05-23,75.18000030517578
2019-03-20,75.9800033569336
2019-01-15,77.38999938964844
2019-11-20,78.79000091552734
2020-02-07,78.98999786376953
2020-02-10,78.55999755859375
2020-04-29,78.75
2019-11-26,79.38999938964844
2020-02-13,80.30000305175781
2019-01-30,78.47000122070312
2018-08-23,77.72000122070312
2018-09-24,76.69999694824219
2018-11-27,76.9000015258789
2018-10-26,77.8499984741211
2019-07-09,76.5
2019-06-07,73.0199966430664
2019-05-06,70.0999984741211
2019-04-04,69.55000305175781
2019-09-11,67.5
2019-11-29,65.41999816894531
2020-05-05,65.5999984741211
2019-12-02,65.05999755859375
2020-02-19,64.3499984741211
2020-05-08,61.58000183105469
2019-05-21,59.130001068115234
2019-03-18,52.5
2018-09-07,53.0099983215332
2018-08-06,52.97999954223633
2018-10-09,47.47999954223633
2019-02-14,50.5099983215332
2018-12-12,47.720001220703125
2019-07-24,45.68000030517578
2019-09-26,42.099998474121094
2019-10-28,42.529998779296875
2019-12-05,45.81999969482422
2020-05-11,42.900001525878906
2019-07-03,45.220001220703125
2020-02-25,45.189998626708984
2020-05-14,47.79999923706055
2020-02-28,46.15999984741211
2019-08-08,47.68000030517578
2019-06-05,50.91999816894531
2018-07-20,49.15999984741211
2018-08-21,50.08000183105469
2018-10-24,50.86000061035156
2019-04-02,53.58000183105469
2019-03-01,55.959999084472656
2019-01-28,56.09000015258789
2018-12-27,59.630001068115234
2019-09-09,58.34000015258789
2020-03-02,59.13999938964844
2020-05-20,56.900001525878906
2019-12-17,56.900001525878906
2020-03-05,56.689998626708984
2019-02-12,56.650001525878906
2019-01-11,54.599998474121094
2018-12-10,56.72999954223633
2019-08-23,56.83000183105469
2018-11-08,56.63999938964844
2019-07-22,57.58000183105469
2019-06-20,61.810001373291016
2018-09-05,63.93000030517578
2019-04-17,62.099998474121094
2019-09-24,58.779998779296875
2019-12-20,57.34000015258789
2020-05-26,58.04999923706055
2019-04-30,56.15999984741211
2019-12-23,57.099998474121094
2020-03-11,58.779998779296875
2020-05-29,58.65999984741211
2019-12-26,56.290000915527344
2020-06-01,53.040000915527344
2019-05-02,51.209999084472656
2019-02-27,53.38999938964844
2018-11-23,55.970001220703125
2019-08-06,56.689998626708984
2018-07-18,57.59000015258789
2018-09-20,57.84000015258789
2018-10-22,54.2599983215332
2019-07-05,57.45000076293945
2019-06-03,62.560001373291016
2019-10-09,61.880001068115234
2019-10-11,60.56999969482422
2020-03-17,61.15999984741211
2020-06-04,62.27000045776367
2019-10-14,63.83000183105469
2020-03-20,65.25
2018-11-06,70.0199966430664
2019-06-18,69.3499984741211
2019-05-17,68.25
2019-04-15,66.12999725341797
2019-03-14,61.060001373291016
2019-01-09,60.90999984741211
2018-08-02,60.09000015258789
2018-10-05,63.20000076293945
2019-08-21,62.5
2019-10-17,62.310001373291016
2020-03-23,62.459999084472656
2020-06-10,63.5099983215332
2019-02-25,64.44999694824219
2020-01-07,61.58000183105469
2020-03-26,61.13999938964844
2019-10-23,59.529998779296875
