Dates,STT
2020-05-01,82.41000366210938
2020-05-04,83.22000122070312
2019-06-12,81.94000244140625
2019-04-09,75.7699966430664
2019-03-08,73.52999877929688
2019-02-04,70.04000091552734
2018-07-27,69.88999938964844
2018-08-28,68.94000244140625
2019-01-03,67.7699966430664
2019-08-15,68.4000015258789
2018-10-31,67.87999725341797
2019-09-16,69.73999786376953
2020-02-18,70.3499984741211
2020-05-07,71.7300033569336
2018-08-17,72.02999877929688
2019-12-04,72.44000244140625
2020-02-21,74.12000274658203
2018-12-17,74.61000061035156
2019-08-30,73.12999725341797
2018-11-15,72.2300033569336
2019-07-29,72.26000213623047
2019-06-27,72.38999938964844
2019-04-24,71.87999725341797
2018-07-10,71.87999725341797
2018-09-12,72.12999725341797
2019-02-19,71.41999816894531
2019-01-18,73.11000061035156
2020-02-24,72.7300033569336
2020-05-13,74.4800033569336
2019-12-10,73.55999755859375
2020-02-27,74.37999725341797
2019-12-13,74.19000244140625
2020-05-19,73.29000091552734
2019-03-06,75.30000305175781
2018-11-30,72.8499984741211
2019-08-13,66.13999938964844
2019-07-12,67.23999786376953
2019-06-10,65.04000091552734
2019-05-09,65.5199966430664
2018-07-25,64.56999969482422
2018-09-27,64.02999877929688
2018-10-29,63.70000076293945
2019-10-16,65.33999633789062
2019-12-16,64.80000305175781
2020-03-04,62.43000030517578
2020-05-22,61.630001068115234
2019-10-01,61.33000183105469
2019-12-19,60.810001373291016
2018-09-10,62.869998931884766
2019-05-24,63.220001220703125
2018-08-09,64.19999694824219
2019-04-22,64.11000061035156
2019-03-21,64.11000061035156
2019-01-16,63.369998931884766
2019-08-28,64.23999786376953
2018-11-13,65.58999633789062
2018-10-12,66.3499984741211
2019-06-25,67.23999786376953
2020-03-10,67.08999633789062
2020-05-28,67.47000122070312
2019-10-07,68.98999786376953
2020-03-13,68.88999938964844
2019-10-10,70.94999694824219
2020-03-16,71.44999694824219
2020-06-03,77.0
2018-11-28,70.5999984741211
2018-09-25,71.18000030517578
2018-07-23,72.08000183105469
2018-08-24,73.08999633789062
2019-07-10,72.33000183105469
2019-05-07,71.97000122070312
2019-04-05,71.55000305175781
2019-03-04,71.2699966430664
2019-01-31,71.73999786376953
2019-09-12,71.69000244140625
2019-12-31,71.41000366210938
2020-03-19,71.16999816894531
2020-01-03,70.44999694824219
2020-06-09,69.62999725341797
2019-02-15,69.41999816894531
2019-01-14,70.20999908447266
2018-07-06,70.05999755859375
2018-08-07,69.0999984741211
2018-10-10,71.2300033569336
2018-12-13,71.62000274658203
2019-08-26,72.4000015258789
2019-07-25,72.37999725341797
2019-05-22,72.69000244140625
2019-03-19,73.06999969482422
2020-01-06,73.33000183105469
2020-03-25,72.86000061035156
2020-06-12,72.56999969482422
2019-10-22,73.36000061035156
2020-01-09,73.6500015258789
2020-06-15,71.77999877929688
2019-10-25,71.91000366210938
2020-03-31,70.23999786376953
2020-06-18,68.23999786376953
2019-04-03,68.81999969482422
2018-08-22,69.3499984741211
2018-10-25,70.11000061035156
2019-01-29,70.72000122070312
2018-12-28,70.41999816894531
2018-11-26,71.08999633789062
2019-08-09,71.63999938964844
2019-07-08,69.91999816894531
2019-06-06,68.52999877929688
2019-09-10,67.43000030517578
2020-01-15,65.7699966430664
2020-04-03,66.22000122070312
2019-10-31,66.4000015258789
2020-04-06,66.30999755859375
2020-06-24,66.72000122070312
2018-11-09,67.97000122070312
2019-07-23,68.2699966430664
2019-06-21,68.5
2019-05-20,69.2300033569336
2019-04-18,69.13999938964844
2018-09-06,69.18000030517578
2018-10-08,68.75
2019-02-13,69.05999755859375
2018-12-11,70.36000061035156
2019-09-25,72.0
2020-01-21,71.4800033569336
2020-04-09,71.79000091552734
2019-11-06,70.36000061035156
2020-01-24,70.36000061035156
2020-01-27,70.33000183105469
2020-04-15,68.30000305175781
2018-12-26,66.94000244140625
2019-08-07,67.70999908447266
2019-06-04,67.20999908447266
2018-09-21,68.87000274658203
2018-07-19,68.69000244140625
2018-08-20,68.19999694824219
2018-10-23,67.16999816894531
2019-05-03,67.45999908447266
2019-04-01,66.8499984741211
2019-02-28,65.70999908447266
2019-11-12,65.62999725341797
2020-01-30,64.70999908447266
2019-11-15,65.08999633789062
2020-04-21,63.97999954223633
2019-04-16,63.650001525878906
2019-03-15,62.63999938964844
2019-02-11,62.56999969482422
2019-01-10,61.790000915527344
2019-08-22,60.689998626708984
2018-11-07,60.59000015258789
2018-08-03,59.689998626708984
2018-09-04,59.040000915527344
2019-06-19,59.2599983215332
2019-09-23,58.90999984741211
2019-11-18,57.849998474121094
2020-02-05,58.0
2020-04-24,56.130001068115234
2019-03-29,56.08000183105469
2019-11-21,57.68000030517578
2020-04-27,57.68000030517578
2020-02-11,56.33000183105469
2020-04-30,57.22999954223633
2019-05-01,57.81999969482422
2019-02-26,57.81999969482422
2019-01-25,55.65999984741211
2018-12-24,55.75
2019-09-06,55.5099983215332
2018-07-17,55.52000045776367
2018-09-19,55.630001068115234
2019-08-05,55.970001220703125
2019-10-08,55.66999816894531
2019-12-11,55.91999816894531
2019-11-27,57.16999816894531
2020-02-14,56.27000045776367
2020-05-06,55.900001525878906
2019-01-08,56.09000015258789
2018-12-07,56.68000030517578
2019-08-20,57.349998474121094
2018-11-05,56.709999084472656
2019-07-19,56.529998779296875
2018-10-04,57.29999923706055
2019-06-17,55.689998626708984
2019-05-16,55.25
2018-08-01,55.380001068115234
2019-03-13,55.15999984741211
2019-12-03,55.630001068115234
2020-02-20,55.459999084472656
2019-12-06,55.47999954223633
2020-05-12,55.029998779296875
2019-12-09,56.540000915527344
2020-02-26,60.5
2020-05-15,60.040000915527344
2019-03-28,60.060001373291016
2018-09-17,60.40999984741211
2018-08-16,59.91999816894531
2018-10-19,60.380001068115234
2019-04-29,60.369998931884766
2019-01-23,59.310001373291016
2019-09-04,59.27000045776367
2018-11-20,57.970001220703125
2019-07-02,56.150001525878906
2019-05-31,55.060001373291016
2019-12-12,54.630001068115234
2020-05-18,52.83000183105469
2019-09-27,53.709999084472656
2020-03-03,53.400001525878906
2020-05-21,52.290000915527344
2019-05-14,52.75
2018-08-31,50.439998626708984
2018-07-30,50.02000045776367
2018-10-02,50.2400016784668
2019-04-12,51.599998474121094
2019-03-11,51.20000076293945
2019-02-07,50.93000030517578
2019-07-17,51.5099983215332
2019-09-19,51.4900016784668
2019-10-21,50.459999084472656
2019-12-18,50.470001220703125
2020-03-06,50.189998626708984
2019-10-03,51.45000076293945
2020-03-09,51.880001068115234
2020-05-27,50.91999816894531
2019-12-24,50.939998626708984
2020-03-12,53.380001068115234
2018-12-20,52.47999954223633
2019-08-01,54.2400016784668
2018-08-14,58.86000061035156
2018-07-13,60.0099983215332
2018-10-17,60.61000061035156
2019-05-29,61.72999954223633
2019-03-26,61.40999984741211
2019-02-22,60.290000915527344
2019-10-04,60.869998931884766
2019-11-05,61.33000183105469
2019-12-27,61.630001068115234
2020-06-02,60.380001068115234
2019-12-30,60.34000015258789
2020-03-18,59.970001220703125
2020-06-05,59.79999923706055
2019-07-15,60.0
2018-12-03,59.630001068115234
2019-06-13,59.779998779296875
2019-01-04,56.45000076293945
2018-08-29,55.779998779296875
2019-02-05,56.970001220703125
2018-11-01,57.189998626708984
2019-08-16,55.630001068115234
2019-04-10,55.900001525878906
2019-09-17,57.209999084472656
2019-10-15,59.4900016784668
2020-01-02,58.88999938964844
2020-06-08,60.27000045776367
2019-10-18,60.66999816894531
2020-03-24,60.18000030517578
2020-06-11,63.77000045776367
2020-01-08,65.66999816894531
2019-04-25,66.69999694824219
2019-07-30,66.7300033569336
2019-02-20,66.1500015258789
2018-07-11,66.2300033569336
2018-09-13,67.5
2018-10-15,67.93000030517578
2019-06-28,67.20999908447266
2018-12-18,66.72000122070312
2018-11-16,67.97000122070312
2019-10-02,70.91000366210938
2020-03-27,72.0
2020-01-10,71.12000274658203
2019-10-24,73.08000183105469
2020-03-30,73.44999694824219
2020-06-17,73.38999938964844
2020-01-14,74.05999755859375
2020-04-02,72.81999969482422
2019-01-02,72.72000122070312
2019-08-14,72.75
2018-10-30,73.41000366210938
2019-06-11,73.95999908447266
2019-05-10,73.25
2019-04-08,73.58999633789062
2018-08-27,74.47000122070312
2018-07-26,75.43000030517578
2018-09-28,75.5
2019-03-07,75.3499984741211
2019-10-30,75.41000366210938
2020-01-17,76.43000030517578
2020-06-23,74.51000213623047
2020-04-08,74.93000030517578
2020-06-26,75.36000061035156
2019-03-22,77.26000213623047
2019-01-17,78.08000183105469
2019-08-29,78.72000122070312
2018-11-14,79.70999908447266
2019-06-26,80.98999786376953
2018-09-11,81.2300033569336
2018-07-09,80.6500015258789
2018-08-10,80.93000030517578
2019-04-23,80.86000061035156
2019-09-30,80.20999908447266
2020-01-23,80.19999694824219
2019-11-08,79.69000244140625
2020-04-14,79.79000091552734
2019-11-11,80.23999786376953
2020-01-29,80.44999694824219
2020-04-17,80.7300033569336
2018-07-24,79.5
2018-09-26,80.7699966430664
2019-05-08,79.94000244140625
2019-03-05,80.87000274658203
2019-02-01,82.0
2018-12-31,82.30999755859375
2018-11-29,82.94000244140625
2019-08-12,82.87000274658203
2019-07-11,82.20999908447266
2019-09-13,82.55999755859375
2019-11-14,81.63999938964844
2020-04-20,81.66000366210938
2020-02-04,85.88999938964844
2020-04-23,82.69000244140625
2018-12-14,81.63999938964844
2019-08-27,80.5
2018-08-08,80.6500015258789
2018-10-11,76.86000061035156
2018-11-12,76.95999908447266
2019-07-26,77.43000030517578
2019-06-24,77.86000061035156
2019-05-23,76.93000030517578
2019-03-20,77.58000183105469
2019-01-15,78.68000030517578
2019-11-20,80.06999969482422
2020-02-07,81.0
2020-02-10,79.91999816894531
2020-04-29,79.58999633789062
2019-11-26,80.62999725341797
2020-02-13,81.81999969482422
2019-01-30,80.30999755859375
2018-08-23,79.30000305175781
2018-09-24,78.44000244140625
2018-11-27,78.91000366210938
2018-10-26,79.41999816894531
2019-07-09,77.8499984741211
2019-06-07,74.47000122070312
2019-05-06,74.05000305175781
2019-04-04,71.68000030517578
2019-09-11,72.47000122070312
2019-11-29,68.33000183105469
2020-05-05,68.83999633789062
2019-12-02,69.33000183105469
2020-02-19,67.01000213623047
2020-05-08,64.0199966430664
2019-05-21,61.619998931884766
2019-03-18,55.88999938964844
2018-09-07,56.72999954223633
2018-08-06,55.88999938964844
2018-10-09,52.310001373291016
2019-02-14,59.02000045776367
2018-12-12,56.0
2019-07-24,50.58000183105469
2019-09-26,50.16999816894531
2019-10-28,47.63999938964844
2019-12-05,50.0
2020-05-11,46.97999954223633
2019-07-03,49.29999923706055
2020-02-25,51.709999084472656
2020-05-14,49.95000076293945
2020-02-28,50.16999816894531
2019-08-08,52.18000030517578
2019-06-05,54.09000015258789
2018-07-20,50.849998474121094
2018-08-21,52.880001068115234
2018-10-24,53.36000061035156
2019-04-02,56.02000045776367
2019-03-01,59.119998931884766
2019-01-28,59.0
2018-12-27,62.5099983215332
2019-09-09,61.209999084472656
2020-03-02,61.88999938964844
2020-05-20,58.7400016784668
2019-12-17,59.06999969482422
2020-03-05,61.9900016784668
2019-02-12,59.61000061035156
2019-01-11,57.5099983215332
2018-12-10,58.11000061035156
2019-08-23,58.65999984741211
2018-11-08,58.060001373291016
2019-07-22,61.529998779296875
2019-06-20,64.0
2018-09-05,66.08999633789062
2019-04-17,63.310001373291016
2019-09-24,61.459999084472656
2019-12-20,58.599998474121094
2020-05-26,60.040000915527344
2019-04-30,59.0099983215332
2019-12-23,59.4900016784668
2020-03-11,60.31999969482422
2020-05-29,59.77000045776367
2019-12-26,59.25
2020-06-01,56.18000030517578
2019-05-02,54.9900016784668
2019-02-27,55.09000015258789
2018-11-23,58.84000015258789
2019-08-06,58.41999816894531
2018-07-18,58.86000061035156
2018-09-20,58.869998931884766
2018-10-22,56.630001068115234
2019-07-05,61.31999969482422
2019-06-03,64.4000015258789
2019-10-09,65.0
2019-10-11,62.68000030517578
2020-03-17,62.88999938964844
2020-06-04,63.869998931884766
2019-10-14,66.0999984741211
2020-03-20,69.04000091552734
2018-11-06,74.25
2019-06-18,71.73999786376953
2019-05-17,71.56999969482422
2019-04-15,70.37999725341797
2019-03-14,64.72000122070312
2019-01-09,64.05000305175781
2018-08-02,63.220001220703125
2018-10-05,65.95999908447266
2019-08-21,64.38999938964844
2019-10-17,63.93000030517578
2020-03-23,65.4000015258789
2020-06-10,64.87999725341797
2019-02-25,65.95999908447266
2020-01-07,64.27999877929688
2020-03-26,64.55000305175781
2019-10-23,63.369998931884766
