Dates,IQV
2019-12-13,126.12000274658203
2020-05-19,125.25
2019-03-06,129.00999450683594
2018-11-30,127.88999938964844
2019-08-13,121.86000061035156
2019-07-12,121.80999755859375
2019-06-10,119.33999633789062
2019-05-09,122.33999633789062
2018-07-25,125.02999877929688
2018-09-27,123.81999969482422
2018-10-29,120.70999908447266
2019-10-16,118.04000091552734
2019-12-16,116.98999786376953
2020-03-04,116.56999969482422
2020-05-22,114.0
2019-10-01,111.20999908447266
2019-12-19,107.80000305175781
2018-09-10,111.44999694824219
2019-05-24,112.44000244140625
2018-08-09,115.27999877929688
2019-04-22,116.19000244140625
2019-03-21,115.76000213623047
2019-01-16,113.16999816894531
2019-08-28,115.98999786376953
2018-11-13,118.63999938964844
2018-10-12,119.69999694824219
2019-06-25,122.55000305175781
2020-03-10,123.43000030517578
2020-05-28,123.41999816894531
2019-10-07,122.1500015258789
2020-03-13,122.97000122070312
2019-10-10,125.81999969482422
2020-03-16,124.73999786376953
2020-06-03,127.61000061035156
2018-11-28,126.7300033569336
2018-09-25,126.54000091552734
2018-07-23,125.9800033569336
2018-08-24,126.75
2019-07-10,125.1500015258789
2019-05-07,125.33999633789062
2019-04-05,127.98999786376953
2019-03-04,129.08999633789062
2019-01-31,130.0
2019-09-12,129.9600067138672
2019-12-31,130.63999938964844
2020-03-19,131.08999633789062
2020-01-03,139.64999389648438
2020-06-09,129.22000122070312
2019-02-15,129.97000122070312
2019-01-14,131.8300018310547
2018-07-06,132.3699951171875
2018-08-07,143.4199981689453
2018-10-10,143.36000061035156
2018-12-13,142.6699981689453
2019-08-26,141.67999267578125
2019-07-25,142.85000610351562
2019-05-22,143.0800018310547
2019-03-19,143.66000366210938
2020-01-06,142.13999938964844
2020-03-25,142.08999633789062
2020-06-12,141.38999938964844
2019-10-22,143.9199981689453
2020-01-09,144.77000427246094
2020-06-15,143.4499969482422
2019-10-25,141.83999633789062
2020-03-31,139.16000366210938
2020-06-18,137.7899932861328
2019-04-03,139.60000610351562
2018-08-22,140.25
2018-10-25,142.27999877929688
2019-01-29,142.47000122070312
2018-12-28,142.42999267578125
2018-11-26,143.11000061035156
2019-08-09,145.16000366210938
2019-07-08,144.6699981689453
2019-06-06,144.5500030517578
2019-09-10,144.47999572753906
2020-01-15,142.14999389648438
2020-04-03,143.97999572753906
2019-10-31,143.80999755859375
2020-04-06,142.25
2020-06-24,144.27999877929688
2018-11-09,145.60000610351562
2019-07-23,144.97000122070312
2019-06-21,145.72000122070312
2019-05-20,144.83999633789062
2019-04-18,144.66000366210938
2018-09-06,144.3300018310547
2018-10-08,145.22000122070312
2019-02-13,146.10000610351562
2018-12-11,144.85000610351562
2019-09-25,144.64999389648438
2020-01-21,143.14999389648438
2020-04-09,142.47999572753906
2019-11-06,137.36000061035156
2020-01-24,134.64999389648438
2020-01-27,134.58999633789062
2020-04-15,138.10000610351562
2018-12-26,137.85000610351562
2019-08-07,137.9499969482422
2019-06-04,138.7899932861328
2018-09-21,140.0
2018-07-19,140.25999450683594
2018-08-20,137.99000549316406
2018-10-23,136.2100067138672
2019-05-03,139.1199951171875
2019-04-01,138.80999755859375
2019-02-28,138.80999755859375
2019-11-12,135.1300048828125
2020-01-30,134.0500030517578
2019-11-15,134.50999450683594
2020-04-21,133.4499969482422
2019-04-16,135.1699981689453
2019-03-15,136.49000549316406
2019-02-11,136.58999633789062
2019-01-10,135.47999572753906
2019-08-22,135.07000732421875
2018-11-07,135.47999572753906
2018-08-03,135.25999450683594
2018-09-04,134.4600067138672
2019-06-19,137.6199951171875
2019-09-23,139.02999877929688
2019-11-18,136.72000122070312
2020-02-05,136.97000122070312
2020-04-24,136.9600067138672
2019-03-29,138.0
2019-11-21,135.74000549316406
2020-04-27,138.63999938964844
2020-02-11,140.36000061035156
2020-04-30,139.1699981689453
2019-05-01,140.4199981689453
2019-02-26,141.32000732421875
2019-01-25,140.22999572753906
2018-12-24,141.50999450683594
2019-09-06,143.8300018310547
2018-07-17,142.6699981689453
2018-09-19,146.5
2019-08-05,155.1300048828125
2019-10-08,159.5399932861328
2019-12-11,158.99000549316406
2019-11-27,159.00999450683594
2020-02-14,158.50999450683594
2020-05-06,156.2100067138672
2019-01-08,157.5800018310547
2018-12-07,160.91000366210938
2019-08-20,164.1300048828125
2018-11-05,161.0
2019-07-19,161.8699951171875
2018-10-04,161.17999267578125
2019-06-17,160.52000427246094
2019-05-16,159.57000732421875
2018-08-01,159.99000549316406
2019-03-13,159.33999633789062
2019-12-03,159.13999938964844
2020-02-20,158.8699951171875
2019-12-06,159.99000549316406
2020-05-12,157.55999755859375
2019-12-09,157.58999633789062
2020-02-26,158.02000427246094
2020-05-15,158.13999938964844
2019-03-28,157.16000366210938
2018-09-17,162.6199951171875
2018-08-16,161.8800048828125
2018-10-19,161.44000244140625
2019-04-29,160.1300048828125
2019-01-23,161.05999755859375
2019-09-04,161.50999450683594
2018-11-20,160.8800048828125
2019-07-02,157.97000122070312
2019-05-31,155.1699981689453
2019-12-12,154.80999755859375
2020-05-18,155.74000549316406
2019-09-27,158.5800018310547
2020-03-03,157.42999267578125
2020-05-21,155.69000244140625
2019-05-14,157.60000610351562
2018-08-31,156.60000610351562
2018-07-30,153.86000061035156
2018-10-02,156.91000366210938
2019-04-12,157.5399932861328
2019-03-11,157.11000061035156
2019-02-07,157.4600067138672
2019-07-17,158.74000549316406
2019-09-19,158.99000549316406
2019-10-21,155.19000244140625
2019-12-18,155.75
2020-03-06,154.14999389648438
2019-10-03,156.52000427246094
2020-03-09,156.74000549316406
2020-05-27,155.1300048828125
2019-12-24,155.3699951171875
2020-03-12,154.52000427246094
2018-12-20,155.72000122070312
2019-08-01,154.89999389648438
2018-08-14,150.77999877929688
2018-07-13,152.22999572753906
2018-10-17,151.82000732421875
2019-05-29,152.50999450683594
2019-03-26,152.83999633789062
2019-02-22,153.47000122070312
2019-10-04,153.72999572753906
2019-11-05,155.2899932861328
2019-12-27,157.32000732421875
2020-06-02,157.72999572753906
2019-12-30,158.25
2020-03-18,155.16000366210938
2020-06-05,155.07000732421875
2019-07-15,154.42999267578125
2018-12-03,150.25
2019-06-13,151.08999633789062
2019-01-04,144.32000732421875
2018-08-29,147.57000732421875
2019-02-05,149.91000366210938
2018-11-01,150.1199951171875
2019-08-16,147.0
2019-04-10,146.6300048828125
2019-09-17,146.8000030517578
2019-10-15,148.97000122070312
2020-01-02,147.92999267578125
2020-06-08,148.69000244140625
2019-10-18,147.47000122070312
2020-03-24,146.07000732421875
2020-06-11,145.0500030517578
2020-01-08,144.91000366210938
2019-04-25,145.4199981689453
2019-07-30,144.08999633789062
2019-02-20,146.75
2018-07-11,148.57000732421875
2018-09-13,148.8000030517578
2018-10-15,150.27000427246094
2019-06-28,147.88999938964844
2018-12-18,148.0399932861328
2018-11-16,147.5800018310547
2019-10-02,147.75999450683594
2020-03-27,146.6999969482422
2020-01-10,140.5399932861328
2019-10-24,139.27000427246094
2020-03-30,138.99000549316406
2020-06-17,140.52000427246094
2020-01-14,143.38999938964844
2020-04-02,144.05999755859375
2019-01-02,145.91000366210938
2019-08-14,146.60000610351562
2018-10-30,146.24000549316406
2019-06-11,143.75
2019-05-10,143.5399932861328
2019-04-08,144.36000061035156
2018-08-27,144.69000244140625
2018-07-26,146.50999450683594
2018-09-28,148.3699951171875
2019-03-07,148.94000244140625
2019-10-30,147.39999389648438
2020-01-17,146.25999450683594
2020-06-23,144.77000427246094
2020-04-08,146.16000366210938
2020-06-26,145.8800048828125
2019-03-22,148.89999389648438
2019-01-17,148.94000244140625
2019-08-29,146.97999572753906
2018-11-14,146.2899932861328
2019-06-26,146.0399932861328
2018-09-11,146.77999877929688
2018-07-09,147.13999938964844
2018-08-10,148.08999633789062
2019-04-23,148.32000732421875
2019-09-30,149.80999755859375
2020-01-23,156.0800018310547
2019-11-08,156.42999267578125
2020-04-14,155.1199951171875
2019-11-11,155.0
2020-01-29,155.17999267578125
2020-04-17,154.5
2018-07-24,154.67999267578125
2018-09-26,156.72999572753906
2019-05-08,154.9499969482422
2019-03-05,155.08999633789062
2019-02-01,157.89999389648438
2018-12-31,159.25
2018-11-29,159.83999633789062
2019-08-12,160.86000061035156
2019-07-11,159.6300048828125
2019-09-13,159.08999633789062
2019-11-14,160.58999633789062
2020-04-20,161.10000610351562
2020-02-04,161.69000244140625
2020-04-23,161.86000061035156
2018-12-14,162.13999938964844
2019-08-27,161.02999877929688
2018-08-08,162.13999938964844
2018-10-11,158.17999267578125
2018-11-12,159.57000732421875
2019-07-26,160.32000732421875
2019-06-24,158.13999938964844
2019-05-23,157.19000244140625
2019-03-20,157.22000122070312
2019-01-15,157.58999633789062
2019-11-20,161.5500030517578
2020-02-07,161.25
2020-02-10,160.61000061035156
2020-04-29,160.13999938964844
2019-11-26,163.50999450683594
2020-02-13,169.13999938964844
2019-01-30,166.02999877929688
2018-08-23,165.5
2018-09-24,165.74000549316406
2018-11-27,166.27999877929688
2018-10-26,164.3300018310547
2019-07-09,164.35000610351562
2019-06-07,160.25999450683594
2019-05-06,159.10000610351562
2019-04-04,154.3699951171875
2019-09-11,148.74000549316406
2019-11-29,141.24000549316406
2020-05-05,147.22999572753906
2019-12-02,150.25
2020-02-19,148.4499969482422
2020-05-08,144.77999877929688
2019-05-21,138.3000030517578
2019-03-18,131.13999938964844
2018-09-07,131.13999938964844
2018-08-06,128.24000549316406
2018-10-09,117.36000061035156
2019-02-14,120.5999984741211
2018-12-12,106.25
2019-07-24,110.54000091552734
2019-09-26,100.98999786376953
2019-10-28,104.83000183105469
2019-12-05,99.7300033569336
2020-05-11,92.0
2019-07-03,97.08999633789062
2020-02-25,111.62999725341797
2020-05-14,116.37000274658203
2020-02-28,108.44999694824219
2019-08-08,114.75
2019-06-05,113.61000061035156
2018-07-20,104.20999908447266
2018-08-21,105.4000015258789
2018-10-24,108.62999725341797
2019-04-02,119.08999633789062
2019-03-01,124.98999786376953
2019-01-28,129.5
2018-12-27,132.17999267578125
2019-09-09,127.68000030517578
2020-03-02,129.0
2020-05-20,124.54000091552734
2019-12-17,125.79000091552734
2020-03-05,131.75999450683594
2019-02-12,131.25
2019-01-11,125.68000030517578
2018-12-10,126.58000183105469
2019-08-23,131.74000549316406
2018-11-08,129.6300048828125
2019-07-22,132.49000549316406
2019-06-20,147.41000366210938
2018-09-05,143.4499969482422
2019-04-17,143.66000366210938
2019-09-24,140.77999877929688
2019-12-20,135.77000427246094
2020-05-26,137.2100067138672
2019-04-30,137.36000061035156
2019-12-23,137.47000122070312
2020-03-11,139.35000610351562
2020-05-29,139.0500030517578
2019-12-26,139.39999389648438
2020-06-01,136.5500030517578
2019-05-02,132.97000122070312
2019-02-27,134.35000610351562
2018-11-23,140.85000610351562
2019-08-06,141.8000030517578
2018-07-18,145.72999572753906
2018-09-20,146.3800048828125
2018-10-22,144.02000427246094
2019-07-05,147.4199981689453
2019-06-03,147.1699981689453
2019-10-09,149.27999877929688
2019-10-11,150.35000610351562
2020-03-17,150.00999450683594
2020-06-04,151.75
2019-10-14,154.6300048828125
2020-03-20,152.74000549316406
2018-11-06,156.22999572753906
2019-06-18,151.3800048828125
2019-05-17,149.55999755859375
2019-04-15,148.8000030517578
2019-03-14,143.83999633789062
2019-01-09,143.58999633789062
2018-08-02,140.25999450683594
2018-10-05,144.4600067138672
2019-08-21,141.5
2019-10-17,139.25
2020-03-23,141.30999755859375
2020-06-10,137.91000366210938
2019-02-25,142.02000427246094
2020-01-07,139.77999877929688
2020-03-26,137.97000122070312
2019-10-23,139.05999755859375
