Dates,IQV
2019-10-01,108.22000122070312
2019-12-19,105.69999694824219
2018-09-10,111.19000244140625
2019-05-24,112.37999725341797
2018-08-09,113.91000366210938
2019-04-22,116.16999816894531
2019-03-21,114.30999755859375
2019-01-16,109.95999908447266
2019-08-28,115.06999969482422
2018-11-13,117.19999694824219
2018-10-12,119.62999725341797
2019-06-25,122.16000366210938
2020-03-10,123.36000061035156
2020-05-28,122.80999755859375
2019-10-07,121.48999786376953
2020-03-13,122.87999725341797
2019-10-10,124.73999786376953
2020-03-16,124.08999633789062
2020-06-03,127.19000244140625
2018-11-28,124.86000061035156
2018-09-25,126.12999725341797
2018-07-23,125.11000061035156
2018-08-24,125.9800033569336
2019-07-10,124.69000244140625
2019-05-07,124.88999938964844
2019-04-05,127.55999755859375
2019-03-04,129.00999450683594
2019-01-31,129.55999755859375
2019-09-12,129.02000427246094
2019-12-31,130.08999633789062
2020-03-19,130.66000366210938
2020-01-03,129.64999389648438
2020-06-09,128.80999755859375
2019-02-15,129.10000610351562
2019-01-14,131.66000366210938
2018-07-06,131.82000732421875
2018-08-07,141.1300048828125
2018-10-10,141.85000610351562
2018-12-13,141.49000549316406
2019-08-26,141.19000244140625
2019-07-25,142.02000427246094
2019-05-22,142.4600067138672
2019-03-19,141.77000427246094
2020-01-06,140.99000549316406
2020-03-25,141.63999938964844
2020-06-12,140.10000610351562
2019-10-22,143.35000610351562
2020-01-09,141.49000549316406
2020-06-15,141.49000549316406
2019-10-25,139.19000244140625
2020-03-31,137.85000610351562
2020-06-18,137.42999267578125
2019-04-03,139.41000366210938
2018-08-22,139.85000610351562
2018-10-25,141.5500030517578
2019-01-29,140.97999572753906
2018-12-28,141.52999877929688
2018-11-26,143.0800018310547
2019-08-09,144.4499969482422
2019-07-08,143.25
2019-06-06,144.25999450683594
2019-09-10,141.64999389648438
2020-01-15,141.58999633789062
2020-04-03,143.66000366210938
2019-10-31,141.14999389648438
2020-04-06,141.83999633789062
2020-06-24,143.85000610351562
2018-11-09,144.30999755859375
2019-07-23,144.3000030517578
2019-06-21,144.39999389648438
2019-05-20,142.22999572753906
2019-04-18,144.25999450683594
2018-09-06,144.0399932861328
2018-10-08,144.2899932861328
2019-02-13,144.80999755859375
2018-12-11,143.17999267578125
2019-09-25,142.52000427246094
2020-01-21,141.0800018310547
2020-04-09,136.2899932861328
2019-11-06,132.30999755859375
2020-01-24,133.00999450683594
2020-01-27,134.3699951171875
2020-04-15,137.02000427246094
2018-12-26,135.7899932861328
2019-08-07,137.36000061035156
2019-06-04,138.6999969482422
2018-09-21,139.08999633789062
2018-07-19,138.89999389648438
2018-08-20,134.99000549316406
2018-10-23,136.13999938964844
2019-05-03,138.83999633789062
2019-04-01,138.77000427246094
2019-02-28,134.3699951171875
2019-11-12,133.22000122070312
2020-01-30,133.13999938964844
2019-11-15,134.16000366210938
2020-04-21,132.27999877929688
2019-04-16,134.5500030517578
2019-03-15,135.27000427246094
2019-02-11,135.24000549316406
2019-01-10,133.6699981689453
2019-08-22,133.6699981689453
2018-11-07,134.57000732421875
2018-08-03,134.82000732421875
2018-09-04,134.44000244140625
2019-06-19,136.3800048828125
2019-09-23,136.61000061035156
2019-11-18,135.32000732421875
2020-02-05,136.1300048828125
2020-04-24,135.85000610351562
2019-03-29,132.9499969482422
2019-11-21,135.57000732421875
2020-04-27,138.1699981689453
2020-02-11,137.41000366210938
2020-04-30,138.74000549316406
2019-05-01,139.72000122070312
2019-02-26,139.42999267578125
2019-01-25,139.89999389648438
2018-12-24,141.0800018310547
2019-09-06,141.3000030517578
2018-07-17,141.4499969482422
2018-09-19,145.66000366210938
2019-08-05,154.24000549316406
2019-10-08,154.52000427246094
2019-12-11,158.6699981689453
2019-11-27,157.42999267578125
2020-02-14,154.13999938964844
2020-05-06,155.6300048828125
2019-01-08,156.6300048828125
2018-12-07,160.89999389648438
2019-08-20,160.6999969482422
2018-11-05,160.88999938964844
2019-07-19,161.4600067138672
2018-10-04,160.89999389648438
2019-06-17,159.13999938964844
2019-05-16,158.5399932861328
2018-08-01,159.35000610351562
2019-03-13,159.24000549316406
2019-12-03,157.36000061035156
2020-02-20,158.39999389648438
2019-12-06,156.57000732421875
2020-05-12,156.02000427246094
2019-12-09,157.27999877929688
2020-02-26,155.85000610351562
2020-05-15,156.27000427246094
2019-03-28,156.75999450683594
2018-09-17,160.61000061035156
2018-08-16,160.08999633789062
2018-10-19,159.8800048828125
2019-04-29,159.3000030517578
2019-01-23,160.52999877929688
2019-09-04,159.1699981689453
2018-11-20,158.2100067138672
2019-07-02,157.0800018310547
2019-05-31,151.8000030517578
2019-12-12,154.4499969482422
2020-05-18,155.25
2019-09-27,158.10000610351562
2020-03-03,156.0
2020-05-21,155.42999267578125
2019-05-14,157.0800018310547
2018-08-31,151.2100067138672
2018-07-30,152.14999389648438
2018-10-02,155.2100067138672
2019-04-12,156.72000122070312
2019-03-11,154.82000732421875
2019-02-07,157.19000244140625
2019-07-17,156.5500030517578
2019-09-19,153.14999389648438
2019-10-21,155.1199951171875
2019-12-18,153.66000366210938
2020-03-06,153.4600067138672
2019-10-03,155.97999572753906
2020-03-09,155.14999389648438
2020-05-27,153.91000366210938
2019-12-24,151.4600067138672
2020-03-12,154.0800018310547
2018-12-20,154.07000732421875
2019-08-01,151.8699951171875
2018-08-14,150.41000366210938
2018-07-13,150.22999572753906
2018-10-17,150.72999572753906
2019-05-29,151.35000610351562
2019-03-26,150.83999633789062
2019-02-22,152.94000244140625
2019-10-04,153.44000244140625
2019-11-05,153.9199981689453
2019-12-27,155.60000610351562
2020-06-02,157.33999633789062
2019-12-30,155.4199981689453
2020-03-18,154.64999389648438
2020-06-05,151.83999633789062
2019-07-15,148.25
2018-12-03,149.3800048828125
2019-06-13,145.02999877929688
2019-01-04,143.24000549316406
2018-08-29,147.52000427246094
2019-02-05,149.3000030517578
2018-11-01,148.6999969482422
2019-08-16,144.52999877929688
2019-04-10,145.5800018310547
2019-09-17,144.88999938964844
2019-10-15,145.97999572753906
2020-01-02,146.36000061035156
2020-06-08,146.55999755859375
2019-10-18,144.8300018310547
2020-03-24,143.35000610351562
2020-06-11,143.49000549316406
2020-01-08,143.13999938964844
2019-04-25,142.86000061035156
2019-07-30,143.47999572753906
2019-02-20,145.1699981689453
2018-07-11,147.50999450683594
2018-09-13,147.75
2018-10-15,150.08999633789062
2019-06-28,145.74000549316406
2018-12-18,144.4199981689453
2018-11-16,146.74000549316406
2019-10-02,146.5
2020-03-27,139.88999938964844
2020-01-10,138.0399932861328
2019-10-24,137.83999633789062
2020-03-30,137.58999633789062
2020-06-17,140.52000427246094
2020-01-14,142.94000244140625
2020-04-02,143.57000732421875
2019-01-02,145.6999969482422
2019-08-14,146.5
2018-10-30,142.1199951171875
2019-06-11,142.86000061035156
2019-05-10,142.36000061035156
2019-04-08,143.47999572753906
2018-08-27,143.74000549316406
2018-07-26,146.49000549316406
2018-09-28,147.9600067138672
2019-03-07,147.52000427246094
2019-10-30,145.97999572753906
2020-01-17,143.94000244140625
2020-06-23,143.33999633789062
2020-04-08,145.13999938964844
2020-06-26,145.35000610351562
2019-03-22,148.49000549316406
2019-01-17,146.39999389648438
2019-08-29,146.1199951171875
2018-11-14,143.83999633789062
2019-06-26,145.2899932861328
2018-09-11,144.85000610351562
2018-07-09,146.52999877929688
2018-08-10,147.99000549316406
2019-04-23,147.16000366210938
2019-09-30,149.69000244140625
2020-01-23,155.9499969482422
2019-11-08,154.8699951171875
2020-04-14,154.6999969482422
2019-11-11,154.13999938964844
2020-01-29,154.44000244140625
2020-04-17,153.4499969482422
2018-07-24,154.50999450683594
2018-09-26,156.41000366210938
2019-05-08,154.19000244140625
2019-03-05,155.0
2019-02-01,156.8000030517578
2018-12-31,157.60000610351562
2018-11-29,159.5
2019-08-12,159.3000030517578
2019-07-11,158.14999389648438
2019-09-13,158.92999267578125
2019-11-14,159.3699951171875
2020-04-20,160.97000122070312
2020-02-04,161.50999450683594
2020-04-23,160.85000610351562
2018-12-14,160.5
2019-08-27,160.91000366210938
2018-08-08,158.10000610351562
2018-10-11,157.16000366210938
2018-11-12,158.6699981689453
2019-07-26,158.5
2019-06-24,157.0
2019-05-23,155.25
2019-03-20,155.25
2019-01-15,157.0399932861328
2019-11-20,159.75999450683594
2020-02-07,160.52999877929688
2020-02-10,157.0
2020-04-29,159.92999267578125
2019-11-26,161.6999969482422
2020-02-13,166.11000061035156
2019-01-30,165.7899932861328
2018-08-23,164.32000732421875
2018-09-24,165.4199981689453
2018-11-27,164.38999938964844
2018-10-26,164.13999938964844
2019-07-09,163.42999267578125
2019-06-07,158.0800018310547
2019-05-06,150.05999755859375
2019-04-04,149.38999938964844
2019-09-11,142.74000549316406
2019-11-29,139.49000549316406
2020-05-05,147.0800018310547
2019-12-02,141.36000061035156
2020-02-19,147.88999938964844
2020-05-08,138.2100067138672
2019-05-21,136.0500030517578
2019-03-18,124.0
2018-09-07,130.82000732421875
2018-08-06,125.41999816894531
2018-10-09,113.01000213623047
2019-02-14,118.70999908447266
2018-12-12,102.36000061035156
2019-07-24,107.69000244140625
2019-09-26,89.87999725341797
2019-10-28,90.62000274658203
2019-12-05,91.66999816894531
2020-05-11,84.0
2019-07-03,96.91000366210938
2020-02-25,104.87999725341797
2020-05-14,110.55000305175781
2020-02-28,107.13999938964844
2019-08-08,112.9800033569336
2019-06-05,107.86000061035156
2018-07-20,100.04000091552734
2018-08-21,104.77999877929688
2018-10-24,102.72000122070312
2019-04-02,117.13999938964844
2019-03-01,119.68000030517578
2019-01-28,127.87000274658203
2018-12-27,128.52999877929688
2019-09-09,124.79000091552734
2020-03-02,126.48999786376953
2020-05-20,124.0199966430664
2019-12-17,124.45999908447266
2020-03-05,131.57000732421875
2019-02-12,127.51000213623047
2019-01-11,122.0
2018-12-10,125.55000305175781
2019-08-23,127.66999816894531
2018-11-08,128.86000061035156
2019-07-22,131.8800048828125
2019-06-20,135.8800048828125
2018-09-05,143.10000610351562
2019-04-17,142.58999633789062
2019-09-24,136.52000427246094
2019-12-20,134.05999755859375
2020-05-26,135.49000549316406
2019-04-30,134.00999450683594
2019-12-23,135.52000427246094
2020-03-11,137.64999389648438
2020-05-29,138.64999389648438
2019-12-26,134.8000030517578
2020-06-01,132.47000122070312
2019-05-02,132.3699951171875
2019-02-27,134.1999969482422
2018-11-23,138.55999755859375
2019-08-06,140.86000061035156
2018-07-18,145.4199981689453
2018-09-20,143.1999969482422
2018-10-22,142.89999389648438
2019-07-05,143.5
2019-06-03,146.82000732421875
2019-10-09,146.1999969482422
2019-10-11,149.52000427246094
2020-03-17,149.41000366210938
2020-06-04,151.52999877929688
2019-10-14,153.05999755859375
2020-03-20,151.2100067138672
2018-11-06,149.5800018310547
2019-06-18,150.0
2019-05-17,146.8000030517578
2019-04-15,147.19000244140625
2019-03-14,138.63999938964844
2019-01-09,138.82000732421875
2018-08-02,139.57000732421875
2018-10-05,141.0399932861328
2019-08-21,138.9199981689453
2019-10-17,138.1199951171875
2020-03-23,136.0800018310547
2020-06-10,137.52999877929688
2019-02-25,140.1699981689453
2020-01-07,136.47000122070312
2020-03-26,137.8000030517578
2019-10-23,135.99000549316406
