Dates,SYK
2018-06-20,165.16746520996094
2018-06-21,165.43051147460938
2018-06-25,167.5640411376953
2018-06-22,165.88841247558594
2018-06-26,167.80760192871094
2018-06-27,164.7972869873047
2018-06-28,165.07081604003906
2018-06-29,164.96337890625
2018-07-02,166.03797912597656
2018-07-03,165.87191772460938
2018-07-05,167.3763885498047
2018-07-16,169.1153106689453
2018-09-18,169.60377502441406
2019-01-24,170.35598754882812
2019-09-05,169.4181365966797
2018-11-21,170.30714416503906
2020-01-13,170.27783203125
2020-04-01,169.4181365966797
2020-06-19,172.04608154296875
2019-10-29,169.73077392578125
2020-01-16,168.87107849121094
2020-06-22,170.27783203125
2018-10-03,170.64906311035156
2018-07-31,168.92970275878906
2019-03-12,166.05751037597656
2019-02-08,167.43499755859375
2019-01-07,165.13919067382812
2018-12-06,161.1826934814453
2019-08-19,159.4828338623047
2019-07-18,161.19244384765625
2019-05-15,162.60897827148438
2019-09-20,161.4855499267578
2019-11-01,162.29635620117188
2020-04-07,161.36830139160156
2020-06-25,162.32568359375
2020-06-16,163.1560516357422
2019-11-04,162.05215454101562
2020-01-22,162.27684020996094
2019-11-07,162.37451171875
2020-04-13,162.9313507080078
2019-07-01,164.7972869873047
2019-05-30,166.05751037597656
2018-08-15,165.00245666503906
2018-10-18,164.41629028320312
2019-03-27,165.637451171875
2019-01-22,165.4908905029297
2018-12-21,166.05751037597656
2019-09-03,166.54595947265625
2018-11-19,165.96958923339844
2019-08-02,167.31776428222656
2020-01-28,165.1197052001953
2020-04-16,165.52020263671875
2019-11-13,164.70936584472656
2020-01-31,164.1622772216797
2018-12-04,167.2982177734375
2018-11-02,165.83282470703125
2019-07-16,166.4580841064453
2018-08-30,167.7964324951172
2018-10-01,169.29112243652344
2019-06-14,169.07623291015625
2019-05-13,166.56552124023438
2019-04-11,165.95982360839844
2019-02-06,170.0824432373047
2019-09-18,169.5255889892578
2020-02-03,169.4865264892578
2020-04-22,170.4732208251953
2019-11-19,172.01675415039062
2020-02-06,171.7139129638672
2019-11-22,171.72366333007812
2019-03-25,171.4591827392578
2019-02-21,174.04519653320312
2018-12-19,174.995361328125
2018-07-12,173.75135803222656
2018-09-14,171.7236785888672
2018-08-13,170.01927185058594
2018-10-16,170.52865600585938
2019-07-31,171.42001342773438
2019-05-28,172.47792053222656
2019-04-26,167.64878845214844
2020-04-28,165.2685089111328
2019-11-25,167.54103088378906
2020-02-12,165.94436645507812
2020-05-01,171.5179901123047
2020-05-04,172.62486267089844
2019-06-12,169.5589141845703
2019-04-09,165.4840087890625
2019-03-08,164.328125
2019-02-04,163.22125244140625
2018-07-27,159.86141967773438
2018-08-28,161.88906860351562
2019-01-03,157.09910583496094
2019-08-15,158.4410858154297
2018-10-31,158.7251434326172
2019-09-16,158.90145874023438
2020-02-18,163.1624755859375
2020-05-07,161.98703002929688
2018-08-17,162.92739868164062
2019-12-04,163.31919860839844
2020-02-21,166.27743530273438
2018-12-17,167.785888671875
2019-08-30,167.74673461914062
2018-11-15,166.53208923339844
2019-07-29,164.38690185546875
2019-06-27,162.60414123535156
2019-04-24,165.2685089111328
2018-07-10,168.6381378173828
2018-09-12,164.28897094726562
2019-02-19,162.55514526367188
2019-01-18,160.9781036376953
2020-02-24,161.42868041992188
2020-05-13,162.51597595214844
2019-12-10,163.65225219726562
2020-02-27,168.16793823242188
2019-12-13,167.41371154785156
2020-05-19,171.87063598632812
2019-03-06,170.3327178955078
2018-11-30,168.72628784179688
2019-08-13,168.9123992919922
2019-07-12,165.39584350585938
2019-06-10,167.7173614501953
2019-05-09,168.1483612060547
2018-07-25,169.07891845703125
2018-09-27,169.3238067626953
2018-10-29,163.15269470214844
2019-10-16,156.8346405029297
2019-12-16,158.17662048339844
2020-03-04,154.76779174804688
2020-05-22,150.64390563964844
2019-10-01,147.64649963378906
2019-12-19,142.0337371826172
2018-09-10,147.74449157714844
2019-05-24,151.43736267089844
2018-08-09,152.14501953125
2019-04-22,154.06155395507812
2019-03-21,151.85012817382812
2019-01-16,149.8451385498047
2019-08-28,154.36624145507812
2018-11-13,154.30723571777344
2018-10-12,156.1746826171875
2019-06-25,157.05923461914062
2020-03-10,158.57281494140625
2020-05-28,156.7545623779297
2019-10-07,154.9559326171875
2020-03-13,159.3590850830078
2019-10-10,160.5974884033203
2020-03-16,161.59017944335938
2020-06-03,164.6763153076172
2018-11-28,163.0349578857422
2018-09-25,162.9366912841797
2018-07-23,164.4306182861328
2018-08-24,162.9169921875
2019-07-10,159.22149658203125
2019-05-07,158.3074493408203
2019-04-05,176.31326293945312
2019-03-04,174.5244598388672
2019-01-31,174.2689208984375
2019-09-12,174.1018524169922
2019-12-31,176.27392578125
2020-03-19,177.60079956054688
2020-01-03,177.64991760253906
2020-06-09,179.52716064453125
2019-02-15,180.38223266601562
2019-01-14,182.47572326660156
2018-07-06,182.11204528808594
2018-08-07,182.35777282714844
2018-10-10,183.62564086914062
2018-12-13,182.91799926757812
2019-08-26,184.4217529296875
2019-07-25,184.36277770996094
2019-05-22,185.43409729003906
2019-03-19,184.26449584960938
2020-01-06,182.0629119873047
2020-03-25,183.56668090820312
2020-06-12,185.2768096923828
2019-10-22,188.29417419433594
2020-01-09,187.39979553222656
2020-06-15,186.67247009277344
2019-10-25,185.10975646972656
2020-03-31,183.85169982910156
2020-06-18,184.01878356933594
2019-04-03,185.9746551513672
2018-08-22,187.52757263183594
2018-10-25,188.54971313476562
2019-01-29,190.0338134765625
2018-12-28,190.7119598388672
2018-11-26,190.25987243652344
2019-08-09,192.7563018798828
2019-07-08,193.7588348388672
2019-06-06,194.6040496826172
2019-09-10,191.10511779785156
2020-01-15,191.82260131835938
2020-04-03,192.71701049804688
2019-10-31,192.83494567871094
2020-04-06,193.26852416992188
2020-06-24,194.648193359375
2018-11-09,193.24884033203125
2019-07-23,192.3323516845703
2019-06-21,192.0071563720703
2019-05-20,190.8936004638672
2019-04-18,192.40133666992188
2018-09-06,192.89407348632812
2018-10-08,193.12071228027344
2019-02-13,193.2882537841797
2018-12-11,192.4900360107422
2019-09-25,189.8687286376953
2020-01-21,190.60780334472656
2020-04-09,186.2914581298828
2019-11-06,177.6194305419922
2020-01-24,177.6391143798828
2020-01-27,179.5115203857422
2020-04-15,184.24172973632812
2018-12-26,182.34963989257812
2019-08-07,184.44866943359375
2019-06-04,185.5425262451172
2018-09-21,184.56690979003906
2018-07-19,186.1633758544922
2018-08-20,183.98550415039062
2018-10-23,186.104248046875
2019-05-03,187.93719482421875
2019-04-01,188.2427215576172
2019-02-28,184.80343627929688
2019-11-12,185.31588745117188
2020-01-30,185.2764434814453
2019-11-15,184.5767822265625
2020-04-21,181.5218505859375
2019-04-16,181.5021514892578
2019-03-15,182.97047424316406
2019-02-11,182.93106079101562
2019-01-10,181.4627227783203
2019-08-22,181.6302490234375
2018-11-07,182.75369262695312
2018-08-03,183.24642944335938
2018-09-04,181.81748962402344
2019-06-19,182.08358764648438
2019-09-23,179.33412170410156
2019-11-18,178.7428436279297
2020-02-05,181.07839965820312
2020-04-24,180.57582092285156
2019-03-29,180.35899353027344
2019-11-21,183.73915100097656
2020-04-27,186.39002990722656
2020-02-11,189.03106689453125
2020-04-30,191.4750213623047
2019-05-01,193.26852416992188
2019-02-26,191.97760009765625
2019-01-25,194.28355407714844
2018-12-24,193.91893005371094
2019-09-06,192.62799072265625
2018-07-17,193.5346221923828
2018-09-19,195.29859924316406
2019-08-05,197.57501220703125
2019-10-08,200.32443237304688
2019-12-11,199.7725830078125
2019-11-27,201.5070037841797
2020-02-14,200.83688354492188
2020-05-06,199.4276580810547
2019-01-08,200.109375
2018-12-07,203.1129150390625
2019-08-20,204.06137084960938
2018-11-05,203.3302764892578
2019-07-19,205.65208435058594
2018-10-04,206.05712890625
2019-06-17,205.57302856445312
2019-05-16,206.4622344970703
2018-08-01,206.5511474609375
2019-03-13,208.3097686767578
2019-12-03,203.9230499267578
2020-02-20,203.0240020751953
2019-12-06,202.93507385253906
2020-05-12,205.45445251464844
2019-12-09,207.92446899414062
2020-02-26,205.5236358642578
2020-05-15,205.9879913330078
2019-03-28,206.85743713378906
2018-09-17,211.0070343017578
2018-08-16,210.1079559326172
2018-10-19,211.87646484375
2019-04-29,212.7360382080078
2019-01-23,211.0465545654297
2019-09-04,207.26251220703125
2018-11-20,210.36483764648438
2019-07-02,209.08041381835938
2019-05-31,203.19195556640625
2019-12-12,208.67535400390625
2020-05-18,209.19898986816406
2019-09-27,215.17637634277344
2020-03-03,216.114990234375
2020-05-21,214.5835723876953
2019-05-14,216.4805450439453
2018-08-31,209.51513671875
2018-07-30,212.71627807617188
2018-10-02,214.39585876464844
2019-04-12,216.0161895751953
2019-03-11,215.3245849609375
2019-02-07,216.39163208007812
2019-07-17,215.650634765625
2019-09-19,211.53067016601562
2019-10-21,214.5341796875
2019-12-18,215.88772583007812
2020-03-06,216.85598754882812
2019-10-03,219.15802001953125
2020-03-09,218.011962890625
2020-05-27,215.50242614746094
2019-12-24,216.37185668945312
2020-03-12,217.5772247314453
2018-12-20,218.74305725097656
2019-08-01,214.5736846923828
2018-08-14,211.1255645751953
2018-07-13,215.33445739746094
2018-10-17,217.3993682861328
2019-05-29,215.56170654296875
2019-03-26,212.7063751220703
2019-02-22,215.779052734375
2019-10-04,217.83409118652344
2019-11-05,218.39724731445312
2019-12-27,218.54547119140625
2020-06-02,217.54759216308594
2019-12-30,215.37399291992188
2020-03-18,215.33445739746094
2020-06-05,213.79318237304688
2019-07-15,211.554931640625
2018-12-03,214.21905517578125
2019-06-13,210.67349243164062
2019-01-04,207.08831787109375
2018-08-29,211.0795440673828
2019-02-05,213.41683959960938
2018-11-01,210.89138793945312
2019-08-16,205.8800506591797
2019-04-10,208.84127807617188
2019-09-17,209.25723266601562
2019-10-15,211.75299072265625
2020-01-02,210.61407470703125
2020-06-08,212.8820343017578
2019-10-18,213.67434692382812
2020-03-24,213.48617553710938
2020-06-11,213.2484893798828
2020-01-08,213.0009002685547
2019-04-25,207.74195861816406
2019-07-30,208.43524169921875
2019-02-20,209.3760986328125
2018-07-11,209.58407592773438
2018-09-13,211.66387939453125
2018-10-15,218.40835571289062
2019-06-28,215.00144958496094
2018-12-18,214.18934631347656
2018-11-16,210.72300720214844
2019-10-02,203.1961212158203
2020-03-27,196.4615478515625
2020-01-10,199.07615661621094
2019-10-24,198.84837341308594
2020-03-30,197.8579864501953
2020-06-17,196.5110626220703
2020-01-14,198.25411987304688
2020-04-02,199.78921508789062
2019-01-02,201.20547485351562
2019-08-14,204.26573181152344
2018-10-30,203.08718872070312
2019-06-11,205.12734985351562
2019-05-10,202.33450317382812
2019-04-08,199.3435516357422
2018-08-27,199.6505584716797
2018-07-26,201.14605712890625
2018-09-28,200.51219177246094
2019-03-07,202.96835327148438
2019-10-30,202.8891143798828
2020-01-17,200.38345336914062
2020-06-23,201.1163330078125
2020-04-08,202.40382385253906
2020-06-26,201.25498962402344
2019-03-22,202.02748107910156
2019-01-17,198.47201538085938
2019-08-29,196.22386169433594
2018-11-14,196.07528686523438
2019-06-26,197.84808349609375
2018-09-11,200.97767639160156
2018-07-09,202.28497314453125
2018-08-10,201.50257873535156
2019-04-23,206.513916015625
2019-09-30,206.07814025878906
2020-01-23,207.9796600341797
2019-11-08,210.49520874023438
2020-04-14,209.54446411132812
2019-11-11,207.73207092285156
2020-01-29,208.52435302734375
2020-04-17,207.2879638671875
2018-07-24,208.4896240234375
2018-09-26,208.99607849121094
2019-05-08,208.14202880859375
2019-03-05,210.75387573242188
2019-02-01,208.17181396484375
2018-12-31,209.23443603515625
2018-11-29,210.16795349121094
2019-08-12,208.2016143798828
2019-07-11,205.460693359375
2019-09-13,206.52330017089844
2019-11-14,205.3216552734375
2020-04-20,208.012939453125
2020-02-04,210.70420837402344
2020-04-23,213.1670684814453
2018-12-14,215.57037353515625
2019-08-27,214.72622680664062
2018-08-08,212.74998474121094
2018-10-11,213.11741638183594
2018-11-12,212.72018432617188
2019-07-26,209.22450256347656
2019-06-24,212.3527374267578
2019-05-23,209.24435424804688
2019-03-20,210.17787170410156
2019-01-15,214.85533142089844
2019-11-20,216.22579956054688
2020-02-07,216.73228454589844
2020-02-10,213.3259735107422
2020-04-29,215.729248046875
2019-11-26,216.63296508789062
2020-02-13,214.58718872070312
2019-01-30,215.9080047607422
2018-08-23,220.00946044921875
2018-09-24,220.3967742919922
2018-11-27,223.5448760986328
2018-10-26,222.9192352294922
2019-07-09,222.7504119873047
2019-06-07,214.06085205078125
2019-05-06,204.8846893310547
2019-04-04,200.26683044433594
2019-09-11,193.50387573242188
2019-11-29,189.27330017089844
2020-05-05,195.8574981689453
2019-12-02,187.52545166015625
2020-02-19,197.0293426513672
2020-05-08,188.29014587402344
2019-05-21,184.59584045410156
2019-03-18,171.43739318847656
2018-09-07,182.29185485839844
2018-08-06,174.40670776367188
2018-10-09,153.18435668945312
2019-02-14,163.1649169921875
2018-12-12,142.83633422851562
2019-07-24,139.1916961669922
2019-09-26,138.03970336914062
2019-10-28,148.46717834472656
2019-12-05,138.41709899902344
2020-05-11,125.62606811523438
2019-07-03,142.44903564453125
2020-02-25,151.99264526367188
2020-05-14,162.2016143798828
2020-02-28,158.12002563476562
2019-08-08,162.42074584960938
2019-06-05,165.93905639648438
2018-07-20,144.19125366210938
2018-08-21,149.0850067138672
2018-10-24,147.58001708984375
2019-04-02,165.11180114746094
2019-03-01,165.24136352539062
2019-01-28,175.8461456298828
2018-12-27,182.11534118652344
2019-09-09,171.51055908203125
2020-03-02,174.80960083007812
2020-05-20,171.96902465820312
2019-12-17,174.2315216064453
2020-03-05,188.88287353515625
2019-02-12,184.10873413085938
2019-01-11,178.31796264648438
2018-12-10,181.3179931640625
2019-08-23,181.87612915039062
2018-11-08,187.49746704101562
2019-07-22,191.32476806640625
2019-06-20,184.39776611328125
2018-09-05,192.04237365722656
2019-04-17,185.8130645751953
2019-09-24,180.0222930908203
2019-12-20,177.9790802001953
2020-05-26,187.30809020996094
2019-04-30,185.2250213623047
2019-12-23,191.55401611328125
2020-03-11,191.44436645507812
2020-05-29,192.99920654296875
2019-12-26,187.54730224609375
2020-06-01,180.5405731201172
2019-05-02,178.78640747070312
2019-02-27,179.6734619140625
2018-11-23,191.28489685058594
2019-08-06,187.6370086669922
2018-07-18,190.34800720214844
2018-09-20,184.4774932861328
2018-10-22,183.5306396484375
2019-07-05,185.68350219726562
2019-06-03,190.9858856201172
2019-10-09,194.70355224609375
2019-10-11,195.08229064941406
2020-03-17,196.59725952148438
2020-06-04,197.73348999023438
2019-10-14,200.0358428955078
2020-03-20,197.4245147705078
2018-11-06,206.3448944091797
2019-06-18,205.3183135986328
2019-05-17,200.0358428955078
2019-04-15,200.48434448242188
2019-03-14,182.9326171875
2019-01-09,187.16856384277344
2018-08-02,187.8562774658203
2018-10-05,190.83639526367188
2019-08-21,188.93270874023438
2019-10-17,189.3911895751953
2020-03-23,186.49081420898438
2020-06-10,184.4774932861328
2019-02-25,186.1818389892578
2020-01-07,175.7165985107422
2020-03-26,175.02886962890625
2019-10-23,173.1849822998047
