Dates,SYK
2019-03-06,175.64999389648438
2018-11-30,173.8000030517578
2019-08-13,170.4199981689453
2019-07-12,172.02000427246094
2019-06-10,169.44000244140625
2019-05-09,172.77999877929688
2018-07-25,172.6699981689453
2018-09-27,173.25999450683594
2018-10-29,171.88999938964844
2019-10-16,165.52999877929688
2019-12-16,163.5500030517578
2020-03-04,161.80999755859375
2020-05-22,157.16000366210938
2019-10-01,153.7899932861328
2019-12-19,150.0399932861328
2018-09-10,145.47000122070312
2019-05-24,149.27999877929688
2018-08-09,155.0
2019-04-22,155.3000030517578
2019-03-21,155.8699951171875
2019-01-16,155.02000427246094
2019-08-28,154.24000549316406
2018-11-13,156.77999877929688
2018-10-12,158.0500030517578
2019-06-25,160.02999877929688
2020-03-10,159.00999450683594
2020-05-28,160.05999755859375
2019-10-07,158.22999572753906
2020-03-13,157.52000427246094
2019-10-10,161.83999633789062
2020-03-16,162.75
2020-06-03,165.75
2018-11-28,166.86000061035156
2018-09-25,165.97999572753906
2018-07-23,166.0800018310547
2018-08-24,168.0800018310547
2019-07-10,164.72000122070312
2019-05-07,162.1300048828125
2019-04-05,176.00999450683594
2019-03-04,178.33999633789062
2019-01-31,177.88999938964844
2019-09-12,176.97999572753906
2019-12-31,177.89999389648438
2020-03-19,179.13999938964844
2020-01-03,179.24000549316406
2020-06-09,179.6199951171875
2019-02-15,183.61000061035156
2019-01-14,184.86000061035156
2018-07-06,185.89999389648438
2018-08-07,185.0
2018-10-10,187.39999389648438
2018-12-13,186.83999633789062
2019-08-26,186.24000549316406
2019-07-25,186.94000244140625
2019-05-22,187.85000610351562
2019-03-19,189.13999938964844
2020-01-06,187.32000732421875
2020-03-25,184.3300018310547
2020-06-12,186.47999572753906
2019-10-22,189.6199951171875
2020-01-09,192.6300048828125
2020-06-15,190.55999755859375
2019-10-25,190.00999450683594
2020-03-31,188.3300018310547
2020-06-18,186.11000061035156
2019-04-03,188.38999938964844
2018-08-22,189.77999877929688
2018-10-25,191.5
2019-01-29,192.83999633789062
2018-12-28,193.07000732421875
2018-11-26,194.61000061035156
2019-08-09,194.8800048828125
2019-07-08,196.1300048828125
2019-06-06,196.05999755859375
2019-09-10,197.1300048828125
2020-01-15,194.72999572753906
2020-04-03,196.75999450683594
2019-10-31,195.89999389648438
2020-04-06,196.2100067138672
2020-06-24,197.00999450683594
2018-11-09,199.25
2019-07-23,196.0
2019-06-21,196.27000427246094
2019-05-20,195.19000244140625
2019-04-18,194.3000030517578
2018-09-06,195.42999267578125
2018-10-08,195.07000732421875
2019-02-13,195.64999389648438
2018-12-11,196.25999450683594
2019-09-25,196.22000122070312
2020-01-21,193.1300048828125
2020-04-09,194.72000122070312
2019-11-06,189.4199981689453
2020-01-24,180.0800018310547
2020-01-27,180.2899932861328
2020-04-15,183.0
2018-12-26,183.6199951171875
2019-08-07,183.60000610351562
2019-06-04,187.89999389648438
2018-09-21,187.8300018310547
2018-07-19,187.5399932861328
2018-08-20,188.75
2018-10-23,186.9199981689453
2019-05-03,191.14999389648438
2019-04-01,187.3300018310547
2019-02-28,189.24000549316406
2019-11-12,187.74000549316406
2020-01-30,186.14999389648438
2019-11-15,186.86000061035156
2020-04-21,184.30999755859375
2019-04-16,184.49000549316406
2019-03-15,183.5
2019-02-11,186.6300048828125
2019-01-10,183.80999755859375
2019-08-22,183.33999633789062
2018-11-07,185.58999633789062
2018-08-03,185.72000122070312
2018-09-04,185.41000366210938
2019-06-19,184.99000549316406
2019-09-23,184.94000244140625
2019-11-18,181.52999877929688
2020-02-05,181.6699981689453
2020-04-24,182.85000610351562
2019-03-29,183.6999969482422
2019-11-21,186.0
2020-04-27,188.02999877929688
2020-02-11,189.5500030517578
2020-04-30,193.1699981689453
2019-05-01,195.41000366210938
2019-02-26,197.22999572753906
2019-01-25,195.25
2018-12-24,197.6999969482422
2019-09-06,197.3699951171875
2018-07-17,195.64999389648438
2018-09-19,197.0500030517578
2019-08-05,198.17999267578125
2019-10-08,202.52999877929688
2019-12-11,203.14999389648438
2019-11-27,203.58999633789062
2020-02-14,204.49000549316406
2020-05-06,203.52000427246094
2019-01-08,202.8300018310547
2018-12-07,203.0
2019-08-20,207.63999938964844
2018-11-05,206.0
2019-07-19,206.47999572753906
2018-10-04,206.35000610351562
2019-06-17,207.85000610351562
2019-05-16,207.49000549316406
2018-08-01,208.72999572753906
2019-03-13,208.80999755859375
2019-12-03,210.8300018310547
2020-02-20,207.10000610351562
2019-12-06,206.27000427246094
2020-05-12,206.30999755859375
2019-12-09,206.77999877929688
2020-02-26,210.92999267578125
2020-05-15,208.3699951171875
2019-03-28,208.42999267578125
2018-09-17,210.0
2018-08-16,213.19000244140625
2018-10-19,221.30999755859375
2019-04-29,214.82000732421875
2019-01-23,213.99000549316406
2019-09-04,213.22000122070312
2018-11-20,210.77000427246094
2019-07-02,212.9199981689453
2019-05-31,209.66000366210938
2019-12-12,207.16000366210938
2020-05-18,209.24000549316406
2019-09-27,211.91000366210938
2020-03-03,217.0
2020-05-21,218.13999938964844
2019-05-14,218.6699981689453
2018-08-31,216.19000244140625
2018-07-30,212.52999877929688
2018-10-02,217.24000549316406
2019-04-12,219.25
2019-03-11,219.44000244140625
2019-02-07,219.3000030517578
2019-07-17,219.02000427246094
2019-09-19,218.1999969482422
2019-10-21,215.86000061035156
2019-12-18,218.5
2020-03-06,216.86000061035156
2019-10-03,221.17999267578125
2020-03-09,223.1999969482422
2020-05-27,219.1199951171875
2019-12-24,219.13999938964844
2020-03-12,220.94000244140625
2018-12-20,220.11000061035156
2019-08-01,221.92999267578125
2018-08-14,215.94000244140625
2018-07-13,213.38999938964844
2018-10-17,220.1300048828125
2019-05-29,220.36000061035156
2019-03-26,217.0
2019-02-22,216.0
2019-10-04,218.66000366210938
2019-11-05,220.91000366210938
2019-12-27,221.82000732421875
2020-06-02,219.77000427246094
2019-12-30,221.36000061035156
2020-03-18,217.50999450683594
2020-06-05,219.0399932861328
2019-07-15,217.1699981689453
2018-12-03,214.2100067138672
2019-06-13,216.5
2019-01-04,210.99000549316406
2018-08-29,208.39999389648438
2019-02-05,213.97000122070312
2018-11-01,214.4499969482422
2019-08-16,211.64999389648438
2019-04-10,209.6699981689453
2019-09-17,209.55999755859375
2019-10-15,213.8699951171875
2020-01-02,214.08999633789062
2020-06-08,214.35000610351562
2019-10-18,214.39999389648438
2020-03-24,215.75
2020-06-11,215.6999969482422
2020-01-08,216.25
2019-04-25,215.60000610351562
2019-07-30,210.74000549316406
2019-02-20,210.91000366210938
2018-07-11,211.3699951171875
2018-09-13,211.63999938964844
2018-10-15,213.14999389648438
2019-06-28,214.99000549316406
2018-12-18,216.6199951171875
2018-11-16,217.88999938964844
2019-10-02,206.0
2020-03-27,205.27000427246094
2020-01-10,200.00999450683594
2019-10-24,202.25999450683594
2020-03-30,200.77000427246094
2020-06-17,199.57000732421875
2020-01-14,199.64999389648438
2020-04-02,200.00999450683594
2019-01-02,201.72000122070312
2019-08-14,204.3800048828125
2018-10-30,206.25
2019-06-11,205.66000366210938
2019-05-10,207.05999755859375
2019-04-08,204.0
2018-08-27,202.52999877929688
2018-07-26,202.36000061035156
2018-09-28,204.08999633789062
2019-03-07,202.47999572753906
2019-10-30,205.0
2020-01-17,205.0
2020-06-23,201.4199981689453
2020-04-08,203.32000732421875
2020-06-26,204.4499969482422
2019-03-22,204.6999969482422
2019-01-17,204.02000427246094
2019-08-29,200.44000244140625
2018-11-14,198.72000122070312
2019-06-26,197.80999755859375
2018-09-11,199.1699981689453
2018-07-09,203.89999389648438
2018-08-10,205.72000122070312
2019-04-23,204.5800018310547
2019-09-30,208.9199981689453
2020-01-23,209.64999389648438
2019-11-08,211.22000122070312
2020-04-14,212.6199951171875
2019-11-11,211.75999450683594
2020-01-29,210.14999389648438
2020-04-17,210.97999572753906
2018-07-24,208.5
2018-09-26,210.94000244140625
2019-05-08,207.0
2019-03-05,209.1999969482422
2019-02-01,210.02999877929688
2018-12-31,210.55999755859375
2018-11-29,211.8300018310547
2019-08-12,212.67999267578125
2019-07-11,209.5
2019-09-13,206.38999938964844
2019-11-14,208.47000122070312
2020-04-20,207.72999572753906
2020-02-04,209.94000244140625
2020-04-23,212.05999755859375
2018-12-14,215.83999633789062
2019-08-27,216.97999572753906
2018-08-08,217.02999877929688
2018-10-11,212.41000366210938
2018-11-12,214.8800048828125
2019-07-26,216.38999938964844
2019-06-24,210.0
2019-05-23,213.4499969482422
2019-03-20,210.57000732421875
2019-01-15,214.60000610351562
2019-11-20,217.63999938964844
2020-02-07,218.7100067138672
2020-02-10,218.19000244140625
2020-04-29,214.8699951171875
2019-11-26,218.05999755859375
2020-02-13,218.52999877929688
2019-01-30,216.36000061035156
2018-08-23,217.7899932861328
2018-09-24,221.0
2018-11-27,222.57000732421875
2018-10-26,225.10000610351562
2019-07-09,223.3800048828125
2019-06-07,219.10000610351562
2019-05-06,215.55999755859375
2019-04-04,207.5500030517578
2019-09-11,198.4199981689453
2019-11-29,188.13999938964844
2020-05-05,192.44000244140625
2019-12-02,198.6999969482422
2020-02-19,194.5800018310547
2020-05-08,197.19000244140625
2019-05-21,185.64999389648438
2019-03-18,175.32000732421875
2018-09-07,179.72999572753906
2018-08-06,178.72000122070312
2018-10-09,166.0
2019-02-14,165.0
2018-12-12,147.8699951171875
2019-07-24,146.7100067138672
2019-09-26,133.27999877929688
2019-10-28,136.75999450683594
2019-12-05,153.25999450683594
2020-05-11,136.1699981689453
2019-07-03,136.0
2020-02-25,145.75
2020-05-14,155.1300048828125
2020-02-28,156.1999969482422
2019-08-08,161.22999572753906
2019-06-05,162.77999877929688
2018-07-20,153.5
2018-08-21,142.6199951171875
2018-10-24,149.38999938964844
2019-04-02,158.57000732421875
2019-03-01,174.61000061035156
2019-01-28,167.30999755859375
2018-12-27,176.5
2019-09-09,179.47999572753906
2020-03-02,175.74000549316406
2020-05-20,169.89999389648438
2019-12-17,174.1199951171875
2020-03-05,178.77999877929688
2019-02-12,187.07000732421875
2019-01-11,180.94000244140625
2018-12-10,182.42999267578125
2019-08-23,183.5
2018-11-08,184.02999877929688
2019-07-22,190.0
2019-06-20,193.72999572753906
2018-09-05,188.58999633789062
2019-04-17,190.6300048828125
2019-09-24,193.0
2019-12-20,179.85000610351562
2020-05-26,181.0
2019-04-30,188.24000549316406
2019-12-23,189.75999450683594
2020-03-11,194.38999938964844
2020-05-29,190.0
2019-12-26,194.36000061035156
2020-06-01,187.11000061035156
2019-05-02,178.27000427246094
2019-02-27,177.75
2018-11-23,185.9499969482422
2019-08-06,191.0800018310547
2018-07-18,190.83999633789062
2018-09-20,189.7899932861328
2018-10-22,185.3699951171875
2019-07-05,191.0500030517578
2019-06-03,188.67999267578125
2019-10-09,193.8800048828125
2019-10-11,195.9600067138672
2020-03-17,195.1199951171875
2020-06-04,197.25
2019-10-14,199.30999755859375
2020-03-20,198.7899932861328
2018-11-06,201.92999267578125
2019-06-18,206.47000122070312
2019-05-17,204.83999633789062
2019-04-15,201.6999969482422
2019-03-14,195.2899932861328
2019-01-09,188.9499969482422
2018-08-02,183.1300048828125
2018-10-05,195.14999389648438
2019-08-21,192.14999389648438
2019-10-17,188.44000244140625
2020-03-23,193.58999633789062
2020-06-10,186.44000244140625
2019-02-25,187.1699981689453
2020-01-07,184.9600067138672
2020-03-26,175.47999572753906
2019-10-23,175.3800048828125
