Dates,SYK
2019-03-28,808600.0
2018-09-17,1145600.0
2018-08-16,1145100.0
2018-10-19,1575000.0
2019-04-29,1216000.0
2019-01-23,980900.0
2019-09-04,1218400.0
2018-11-20,1444600.0
2019-07-02,1158900.0
2019-05-31,1544400.0
2019-12-12,1134100.0
2020-05-18,883900.0
2019-09-27,1196600.0
2020-03-03,934200.0
2020-05-21,488100.0
2019-05-14,844900.0
2018-08-31,924800.0
2018-07-30,764400.0
2018-10-02,1237100.0
2019-04-12,1416300.0
2019-03-11,919000.0
2019-02-07,732600.0
2019-07-17,614600.0
2019-09-19,1043900.0
2019-10-21,642900.0
2019-12-18,915500.0
2020-03-06,701700.0
2019-10-03,669400.0
2020-03-09,1038600.0
2020-05-27,1102200.0
2019-12-24,624500.0
2020-03-12,721200.0
2018-12-20,745500.0
2019-08-01,1337500.0
2018-08-14,1733600.0
2018-07-13,925800.0
2018-10-17,1059700.0
2019-05-29,721800.0
2019-03-26,845700.0
2019-02-22,815900.0
2019-10-04,983300.0
2019-11-05,997100.0
2019-12-27,3744300.0
2020-06-02,1089500.0
2019-12-30,1114200.0
2020-03-18,918800.0
2020-06-05,875200.0
2019-07-15,945500.0
2018-12-03,1338800.0
2019-06-13,1140700.0
2019-01-04,1388100.0
2018-08-29,789500.0
2019-02-05,709700.0
2018-11-01,673100.0
2019-08-16,1037500.0
2019-04-10,1512600.0
2019-09-17,920200.0
2019-10-15,934900.0
2020-01-02,682600.0
2020-06-08,556000.0
2019-10-18,1086000.0
2020-03-24,715200.0
2020-06-11,903900.0
2020-01-08,680600.0
2019-04-25,675200.0
2019-07-30,594800.0
2019-02-20,710800.0
2018-07-11,672900.0
2018-09-13,1754900.0
2018-10-15,1834600.0
2019-06-28,1937600.0
2018-12-18,1082500.0
2018-11-16,1443700.0
2019-10-02,4457200.0
2020-03-27,4224600.0
2020-01-10,3056400.0
2019-10-24,1986900.0
2020-03-30,1420600.0
2020-06-17,1333000.0
2020-01-14,1365500.0
2020-04-02,1129800.0
2019-01-02,1405300.0
2019-08-14,1767300.0
2018-10-30,1274600.0
2019-06-11,1415700.0
2019-05-10,1442200.0
2019-04-08,1584800.0
2018-08-27,1200000.0
2018-07-26,1294100.0
2018-09-28,1268200.0
2019-03-07,1430700.0
2019-10-30,507600.0
2020-01-17,780300.0
2020-06-23,735900.0
2020-04-08,1078300.0
2020-06-26,902700.0
2019-03-22,1457600.0
2019-01-17,1612000.0
2019-08-29,1646200.0
2018-11-14,2567800.0
2019-06-26,1804200.0
2018-09-11,1038400.0
2018-07-09,1605400.0
2018-08-10,1878200.0
2019-04-23,2402200.0
2019-09-30,2118300.0
2020-01-23,2819800.0
2019-11-08,1656700.0
2020-04-14,436300.0
2019-11-11,829800.0
2020-01-29,1057100.0
2020-04-17,705000.0
2018-07-24,879100.0
2018-09-26,1092600.0
2019-05-08,801600.0
2019-03-05,1294500.0
2019-02-01,1077500.0
2018-12-31,1019100.0
2018-11-29,744400.0
2019-08-12,1232700.0
2019-07-11,1398600.0
2019-09-13,1680500.0
2019-11-14,1323600.0
2020-04-20,2617100.0
2020-02-04,3742000.0
2020-04-23,1605100.0
2018-12-14,1528000.0
2019-08-27,1415400.0
2018-08-08,1558900.0
2018-10-11,1553600.0
2018-11-12,1702900.0
2019-07-26,2871100.0
2019-06-24,2130700.0
2019-05-23,1511200.0
2019-03-20,1148500.0
2019-01-15,1248900.0
2019-11-20,1160200.0
2020-02-07,790200.0
2020-02-10,942200.0
2020-04-29,650200.0
2019-11-26,834500.0
2020-02-13,871500.0
2019-01-30,1055200.0
2018-08-23,1447400.0
2018-09-24,1533300.0
2018-11-27,1243700.0
2018-10-26,1006300.0
2019-07-09,1733000.0
2019-06-07,1617000.0
2019-05-06,1995300.0
2019-04-04,1993400.0
2019-09-11,2090700.0
2019-11-29,3098100.0
2020-05-05,2503900.0
2019-12-02,3061000.0
2020-02-19,2532600.0
2020-05-08,2797800.0
2019-05-21,2798600.0
2019-03-18,3095900.0
2018-09-07,2987200.0
2018-08-06,2881100.0
2018-10-09,4075100.0
2019-02-14,4716900.0
2018-12-12,5757500.0
2019-07-24,3902400.0
2019-09-26,5096300.0
2019-10-28,3485700.0
2019-12-05,5222000.0
2020-05-11,5261800.0
2019-07-03,3529500.0
2020-02-25,3657400.0
2020-05-14,3278200.0
2020-02-28,3398900.0
2019-08-08,2325900.0
2019-06-05,2876200.0
2018-07-20,3238100.0
2018-08-21,2140100.0
2018-10-24,2061500.0
2019-04-02,3188400.0
2019-03-01,3462800.0
2019-01-28,2471400.0
2018-12-27,2572300.0
2019-09-09,2421000.0
2020-03-02,2122000.0
2020-05-20,1757200.0
2019-12-17,1353100.0
2020-03-05,2538900.0
2019-02-12,2238700.0
2019-01-11,1890100.0
2018-12-10,1208400.0
2019-08-23,1567400.0
2018-11-08,1230800.0
2019-07-22,1549100.0
2019-06-20,1557800.0
2018-09-05,1817000.0
2019-04-17,1945400.0
2019-09-24,2118200.0
2019-12-20,1590800.0
2020-05-26,2119300.0
2019-04-30,1474600.0
2019-12-23,2222900.0
2020-03-11,1991300.0
2020-05-29,1260400.0
2019-12-26,1295400.0
2020-06-01,1808000.0
2019-05-02,2226700.0
2019-02-27,2898800.0
2018-11-23,1938700.0
2019-08-06,1136600.0
2018-07-18,1510400.0
2018-09-20,1663400.0
2018-10-22,1669900.0
2019-07-05,2878500.0
2019-06-03,1907700.0
2019-10-09,1696100.0
2019-10-11,1741800.0
2020-03-17,978300.0
2020-06-04,866800.0
2019-10-14,1186700.0
2020-03-20,1113800.0
2018-11-06,2081400.0
2019-06-18,975700.0
2019-05-17,1297700.0
2019-04-15,1141200.0
2019-03-14,2691200.0
2019-01-09,1938500.0
2018-08-02,1296400.0
2018-10-05,1362000.0
2019-08-21,1099200.0
2019-10-17,1053400.0
2020-03-23,2121500.0
2020-06-10,1446200.0
2019-02-25,1441000.0
2020-01-07,2180400.0
2020-03-26,2447200.0
2019-10-23,5415300.0
