Dates,SYK
2019-07-02,209.61000061035156
2019-05-31,204.25
2019-12-12,206.39999389648438
2020-05-18,206.5800018310547
2019-09-27,211.80999755859375
2020-03-03,216.42999267578125
2020-05-21,215.86000061035156
2019-05-14,217.17999267578125
2018-08-31,211.88999938964844
2018-07-30,211.5
2018-10-02,216.38999938964844
2019-04-12,216.8699951171875
2019-03-11,217.7899932861328
2019-02-07,217.55999755859375
2019-07-17,217.35000610351562
2019-09-19,212.8000030517578
2019-10-21,214.5399932861328
2019-12-18,217.60000610351562
2020-03-06,216.63999938964844
2019-10-03,219.8800048828125
2020-03-09,219.82000732421875
2020-05-27,215.91000366210938
2019-12-24,217.41000366210938
2020-03-12,219.35000610351562
2018-12-20,219.6999969482422
2019-08-01,216.4600067138672
2018-08-14,210.42999267578125
2018-07-13,213.02999877929688
2018-10-17,219.86000061035156
2019-05-29,217.47999572753906
2019-03-26,215.0
2019-02-22,215.9600067138672
2019-10-04,217.4199981689453
2019-11-05,220.25999450683594
2019-12-27,219.19000244140625
2020-06-02,218.7899932861328
2019-12-30,216.83999633789062
2020-03-18,214.9199981689453
2020-06-05,214.82000732421875
2019-07-15,212.6999969482422
2018-12-03,213.99000549316406
2019-06-13,212.1699981689453
2019-01-04,207.19000244140625
2018-08-29,207.49000549316406
2019-02-05,213.97000122070312
2018-11-01,212.67999267578125
2019-08-16,207.80999755859375
2019-04-10,207.52000427246094
2019-09-17,208.60000610351562
2019-10-15,212.50999450683594
2020-01-02,212.22000122070312
2020-06-08,213.6199951171875
2019-10-18,213.1199951171875
2020-03-24,215.0800018310547
2020-06-11,214.27999877929688
2020-01-08,214.52999877929688
2019-04-25,209.4199981689453
2019-07-30,209.6699981689453
2019-02-20,209.8800048828125
2018-07-11,209.6199951171875
2018-09-13,211.02999877929688
2018-10-15,213.14999389648438
2019-06-28,214.19000244140625
2018-12-18,214.3699951171875
2018-11-16,212.72000122070312
2019-10-02,202.0
2020-03-27,197.92999267578125
2020-01-10,198.67999267578125
2019-10-24,198.72999572753906
2020-03-30,199.6199951171875
2020-06-17,197.7100067138672
2020-01-14,198.9199981689453
2020-04-02,199.60000610351562
2019-01-02,201.1999969482422
2019-08-14,203.5
2018-10-30,204.67999267578125
2019-06-11,204.77999877929688
2019-05-10,203.52999877929688
2019-04-08,200.50999450683594
2018-08-27,199.75
2018-07-26,201.44000244140625
2018-09-28,201.9600067138672
2019-03-07,202.47999572753906
2019-10-30,203.75999450683594
2020-01-17,201.5399932861328
2020-06-23,201.10000610351562
2020-04-08,202.4600067138672
2020-06-26,202.36000061035156
2019-03-22,203.61000061035156
2019-01-17,199.1999969482422
2019-08-29,197.97999572753906
2018-11-14,197.16000366210938
2019-06-26,197.80999755859375
2018-09-11,199.1699981689453
2018-07-09,203.5500030517578
2018-08-10,203.4600067138672
2019-04-23,203.5800018310547
2019-09-30,207.64999389648438
2020-01-23,208.1999969482422
2019-11-08,209.82000732421875
2020-04-14,211.05999755859375
2019-11-11,208.10000610351562
2020-01-29,209.38999938964844
2020-04-17,208.05999755859375
2018-07-24,207.6999969482422
2018-09-26,208.2100067138672
2019-05-08,207.0
2019-03-05,208.22999572753906
2019-02-01,207.11000061035156
2018-12-31,209.22000122070312
2018-11-29,211.2899932861328
2019-08-12,209.4600067138672
2019-07-11,206.83999633789062
2019-09-13,205.60000610351562
2019-11-14,206.60000610351562
2020-04-20,206.77000427246094
2020-02-04,209.19000244140625
2020-04-23,211.60000610351562
2018-12-14,215.47000122070312
2019-08-27,215.14999389648438
2018-08-08,213.47999572753906
2018-10-11,212.41000366210938
2018-11-12,213.57000732421875
2019-07-26,208.16000366210938
2019-06-24,209.35000610351562
2019-05-23,209.36000061035156
2019-03-20,210.57000732421875
2019-01-15,213.89999389648438
2019-11-20,216.4499969482422
2020-02-07,217.1699981689453
2020-02-10,214.60000610351562
2020-04-29,214.82000732421875
2019-11-26,216.6999969482422
2020-02-13,216.0399932861328
2019-01-30,215.36000061035156
2018-08-23,216.52000427246094
2018-09-24,218.77999877929688
2018-11-27,222.0500030517578
2018-10-26,222.27999877929688
2019-07-09,222.27999877929688
2019-06-07,214.22999572753906
2019-05-06,205.25
2019-04-04,201.60000610351562
2019-09-11,194.85000610351562
2019-11-29,185.02999877929688
2020-05-05,190.57000732421875
2019-12-02,185.66000366210938
2020-02-19,189.97000122070312
2020-05-08,185.8800048828125
2019-05-21,183.97999572753906
2019-03-18,171.3300018310547
2018-09-07,173.3300018310547
2018-08-06,171.80999755859375
2018-10-09,153.9199981689453
2019-02-14,152.0
2018-12-12,138.24000549316406
2019-07-24,137.0
2019-09-26,126.05000305175781
2019-10-28,131.00999450683594
2019-12-05,139.0800018310547
2020-05-11,124.54000091552734
2019-07-03,131.66000366210938
2020-02-25,141.58999633789062
2020-05-14,153.0500030517578
2020-02-28,153.69000244140625
2019-08-08,154.42999267578125
2019-06-05,162.50999450683594
2018-07-20,143.75
2018-08-21,142.0
2018-10-24,146.5500030517578
2019-04-02,157.9499969482422
2019-03-01,164.64999389648438
2019-01-28,166.50999450683594
2018-12-27,175.8800048828125
2019-09-09,169.55999755859375
2020-03-02,174.05999755859375
2020-05-20,168.49000549316406
2019-12-17,171.27999877929688
2020-03-05,178.77999877929688
2019-02-12,184.72000122070312
2019-01-11,178.27000427246094
2018-12-10,179.77000427246094
2019-08-23,181.89999389648438
2018-11-08,182.25999450683594
2019-07-22,188.89999389648438
2019-06-20,184.61000061035156
2018-09-05,185.63999938964844
2019-04-17,186.02999877929688
2019-09-24,176.4499969482422
2019-12-20,177.0
2020-05-26,180.9600067138672
2019-04-30,185.60000610351562
2019-12-23,188.10000610351562
2020-03-11,191.42999267578125
2020-05-29,188.88999938964844
2019-12-26,188.07000732421875
2020-06-01,178.80999755859375
2019-05-02,174.4600067138672
2019-02-27,175.47000122070312
2018-11-23,185.0
2019-08-06,188.16000366210938
2018-07-18,189.22999572753906
2018-09-20,184.4600067138672
2018-10-22,182.61000061035156
2019-07-05,185.75
2019-06-03,186.3000030517578
2019-10-09,193.1199951171875
2019-10-11,191.3300018310547
2020-03-17,194.6300048828125
2020-06-04,195.33999633789062
2019-10-14,198.52999877929688
2020-03-20,195.39999389648438
2018-11-06,201.3800048828125
2019-06-18,204.52999877929688
2019-05-17,200.27000427246094
2019-04-15,199.94000244140625
2019-03-14,182.64999389648438
2019-01-09,182.85000610351562
2018-08-02,181.24000549316406
2018-10-05,189.5
2019-08-21,188.5399932861328
2019-10-17,187.27999877929688
2020-03-23,187.05999755859375
2020-06-10,183.4600067138672
2019-02-25,186.4199981689453
2020-01-07,174.55999755859375
2020-03-26,171.75
2019-10-23,172.5
