Dates,AEP
2019-12-04,73.5999984741211
2020-02-21,74.77999877929688
2018-12-17,74.52999877929688
2019-08-30,74.20999908447266
2018-11-15,75.08000183105469
2019-07-29,76.29000091552734
2019-06-27,76.12000274658203
2019-04-24,75.73999786376953
2018-07-10,77.4800033569336
2018-09-12,76.91999816894531
2019-02-19,77.63999938964844
2019-01-18,77.38999938964844
2020-02-24,75.80000305175781
2020-05-13,75.66000366210938
2019-12-10,76.05000305175781
2020-02-27,76.61000061035156
2019-12-13,76.22000122070312
2020-05-19,76.51000213623047
2019-03-06,77.19999694824219
2018-11-30,78.66000366210938
2019-08-13,79.04000091552734
2019-07-12,78.77999877929688
2019-06-10,79.41000366210938
2019-05-09,79.36000061035156
2018-07-25,80.13999938964844
2018-09-27,79.55999755859375
2018-10-29,80.56999969482422
2019-10-16,80.20999908447266
2019-12-16,77.66000366210938
2020-03-04,77.43000030517578
2020-05-22,77.08000183105469
2019-10-01,77.5999984741211
2019-12-19,76.68000030517578
2018-09-10,73.6500015258789
2019-05-24,74.22000122070312
2018-08-09,75.04000091552734
2019-04-22,74.77999877929688
2019-03-21,74.61000061035156
2019-01-16,72.94000244140625
2019-08-28,72.31999969482422
2018-11-13,72.94000244140625
2018-10-12,72.91999816894531
2019-06-25,73.73999786376953
2020-03-10,73.54000091552734
2020-05-28,74.76000213623047
2019-10-07,74.02999877929688
2020-03-13,73.80999755859375
2019-10-10,74.98999786376953
2020-03-16,75.75
2020-06-03,76.37999725341797
2018-11-28,76.2300033569336
2018-09-25,76.25
2018-07-23,77.0999984741211
2018-08-24,77.37000274658203
2019-07-10,76.76000213623047
2019-05-07,77.12000274658203
2019-04-05,76.61000061035156
2019-03-04,77.2699966430664
2019-01-31,79.12000274658203
2019-09-12,78.62999725341797
2019-12-31,79.37000274658203
2020-03-19,78.81999969482422
2020-01-03,78.54000091552734
2020-06-09,79.13999938964844
2019-02-15,79.80000305175781
2019-01-14,80.19999694824219
2018-07-06,80.08000183105469
2018-08-07,79.79000091552734
2018-10-10,79.6500015258789
2018-12-13,79.4800033569336
2019-08-26,79.83000183105469
2019-07-25,80.19999694824219
2019-05-22,81.2699966430664
2019-03-19,81.58999633789062
2020-01-06,80.95999908447266
2020-03-25,80.0999984741211
2020-06-12,80.69999694824219
2019-10-22,81.11000061035156
2020-01-09,81.75
2020-06-15,81.30999755859375
2019-10-25,81.13999938964844
2020-03-31,81.5999984741211
2020-06-18,81.69000244140625
2019-04-03,82.11000061035156
2018-08-22,82.98999786376953
2018-10-25,83.0
2019-01-29,83.1500015258789
2018-12-28,83.19999694824219
2018-11-26,83.80000305175781
2019-08-09,83.33999633789062
2019-07-08,82.93000030517578
2019-06-06,82.88999938964844
2019-09-10,84.58000183105469
2020-01-15,85.26000213623047
2020-04-03,85.37000274658203
2019-10-31,86.02999877929688
2020-04-06,85.22000122070312
2020-06-24,83.5999984741211
2018-11-09,83.9000015258789
2019-07-23,83.22000122070312
2019-06-21,83.04000091552734
2019-05-20,83.26000213623047
2019-04-18,82.81999969482422
2018-09-06,83.37999725341797
2018-10-08,83.08000183105469
2019-02-13,83.9000015258789
2018-12-11,83.4000015258789
2019-09-25,83.52999877929688
2020-01-21,84.1500015258789
2020-04-09,84.05000305175781
2019-11-06,83.0999984741211
2020-01-24,83.02999877929688
2020-01-27,82.93000030517578
2020-04-15,83.0
2018-12-26,83.68000030517578
2019-08-07,83.5199966430664
2019-06-04,85.47000122070312
2018-09-21,84.44000244140625
2018-07-19,84.05999755859375
2018-08-20,85.20999908447266
2018-10-23,84.83000183105469
2019-05-03,84.86000061035156
2019-04-01,85.54000091552734
2019-02-28,84.97000122070312
2019-11-12,84.41999816894531
2020-01-30,83.13999938964844
2019-11-15,82.98999786376953
2020-04-21,84.66000366210938
2019-04-16,86.30000305175781
2019-03-15,85.7699966430664
2019-02-11,84.98999786376953
2019-01-10,84.93000030517578
2019-08-22,86.19000244140625
2018-11-07,86.31999969482422
2018-08-03,86.7699966430664
2018-09-04,87.58000183105469
2019-06-19,88.1500015258789
2019-09-23,88.38999938964844
2019-11-18,87.05999755859375
2020-02-05,85.70999908447266
2020-04-24,85.56999969482422
2019-03-29,86.3499984741211
2019-11-21,87.13999938964844
2020-04-27,87.41000366210938
2020-02-11,89.5
2020-04-30,90.54000091552734
2019-05-01,89.30000305175781
2019-02-26,88.97000122070312
2019-01-25,88.88999938964844
2018-12-24,89.54000091552734
2019-09-06,89.81999969482422
2018-07-17,90.70999908447266
2018-09-19,90.66999816894531
2019-08-05,89.5199966430664
2019-10-08,91.26000213623047
2019-12-11,91.25
2019-11-27,91.55999755859375
2020-02-14,90.94999694824219
2020-05-06,90.06999969482422
2019-01-08,88.51000213623047
2018-12-07,87.75
2019-08-20,87.98999786376953
2018-11-05,88.33999633789062
2019-07-19,89.66000366210938
2018-10-04,89.55999755859375
2019-06-17,90.08999633789062
2019-05-16,90.06999969482422
2018-08-01,90.52999877929688
2019-03-13,90.52999877929688
2019-12-03,90.9000015258789
2020-02-20,90.63999938964844
2019-12-06,90.7699966430664
2020-05-12,90.79000091552734
2019-12-09,90.9000015258789
2020-02-26,91.58000183105469
2020-05-15,90.4800033569336
2019-03-28,90.05000305175781
2018-09-17,89.8499984741211
2018-08-16,89.27999877929688
2018-10-19,88.73999786376953
2019-04-29,89.27999877929688
2019-01-23,89.62000274658203
2019-09-04,88.58999633789062
2018-11-20,87.6500015258789
2019-07-02,89.3499984741211
2019-05-31,88.94999694824219
2019-12-12,88.0
2020-05-18,89.38999938964844
2019-09-27,88.81999969482422
2020-03-03,89.7699966430664
2020-05-21,90.12999725341797
2019-05-14,90.37999725341797
2018-08-31,90.08000183105469
2018-07-30,88.37999725341797
2018-10-02,90.47000122070312
2019-04-12,90.25
2019-03-11,91.0
2019-02-07,90.51000213623047
2019-07-17,91.27999877929688
2019-09-19,91.20999908447266
2019-10-21,89.69999694824219
2019-12-18,91.1500015258789
2020-03-06,90.94000244140625
2019-10-03,90.05999755859375
2020-03-09,91.0
2020-05-27,91.22000122070312
2019-12-24,93.0
2020-03-12,92.41000366210938
2018-12-20,91.55999755859375
2019-08-01,90.83000183105469
2018-08-14,91.05000305175781
2018-07-13,90.7300033569336
2018-10-17,92.41999816894531
2019-05-29,91.5999984741211
2019-03-26,91.86000061035156
2019-02-22,91.7699966430664
2019-10-04,93.1500015258789
2019-11-05,93.23999786376953
2019-12-27,93.33000183105469
2020-06-02,92.94999694824219
2019-12-30,93.75
2020-03-18,94.5999984741211
2020-06-05,93.9000015258789
2019-07-15,94.76000213623047
2018-12-03,93.8499984741211
2019-06-13,93.33999633789062
2019-01-04,93.2699966430664
2018-08-29,92.25
2019-02-05,92.75
2018-11-01,93.41999816894531
2019-08-16,93.86000061035156
2019-04-10,92.77999877929688
2019-09-17,92.4800033569336
2019-10-15,92.5199966430664
2020-01-02,92.70999908447266
2020-06-08,92.36000061035156
2019-10-18,91.73999786376953
2020-03-24,92.5
2020-06-11,92.80000305175781
2020-01-08,94.04000091552734
2019-04-25,94.69999694824219
2019-07-30,94.38999938964844
2019-02-20,94.7699966430664
2018-07-11,95.69000244140625
2018-09-13,93.69999694824219
2018-10-15,93.1500015258789
2019-06-28,93.37000274658203
2018-12-18,94.37999725341797
2018-11-16,94.72000122070312
2019-10-02,93.58000183105469
2020-03-27,92.30999755859375
2020-01-10,91.7300033569336
2019-10-24,90.6500015258789
2020-03-30,88.81999969482422
2020-06-17,89.25
2020-01-14,88.76000213623047
2020-04-02,88.87000274658203
2019-01-02,90.08000183105469
2019-08-14,89.52999877929688
2018-10-30,89.9800033569336
2019-06-11,89.86000061035156
2019-05-10,90.81999969482422
2019-04-08,91.4000015258789
2018-08-27,91.11000061035156
2018-07-26,91.58999633789062
2018-09-28,90.94000244140625
2019-03-07,91.55000305175781
2019-10-30,91.70999908447266
2020-01-17,91.02999877929688
2020-06-23,90.54000091552734
2020-04-08,90.8499984741211
2020-06-26,91.8499984741211
2019-03-22,92.19999694824219
2019-01-17,92.27999877929688
2019-08-29,91.8499984741211
2018-11-14,92.19999694824219
2019-06-26,92.02999877929688
2018-09-11,91.13999938964844
2018-07-09,92.02999877929688
2018-08-10,93.22000122070312
2019-04-23,93.45999908447266
2019-09-30,93.55999755859375
2020-01-23,95.16999816894531
2019-11-08,95.05999755859375
2020-04-14,93.81999969482422
2019-11-11,93.8499984741211
2020-01-29,93.94000244140625
2020-04-17,93.95999908447266
2018-07-24,94.16999816894531
2018-09-26,94.5
2019-05-08,93.27999877929688
2019-03-05,93.3499984741211
2019-02-01,93.27999877929688
2018-12-31,93.41000366210938
2018-11-29,93.2699966430664
2019-08-12,94.19999694824219
2019-07-11,94.38999938964844
2019-09-13,94.55000305175781
2019-11-14,95.69999694824219
2020-04-20,96.69000244140625
2020-02-04,97.41999816894531
2020-04-23,98.80999755859375
2018-12-14,100.0
2019-08-27,100.02999877929688
2018-08-08,100.97000122070312
2018-10-11,102.12999725341797
2018-11-12,101.83000183105469
2019-07-26,102.33999633789062
2019-06-24,102.7300033569336
2019-05-23,104.0
2019-03-20,104.47000122070312
2019-01-15,103.81999969482422
2019-11-20,102.7300033569336
2020-02-07,101.9800033569336
2020-02-10,102.04000091552734
2020-04-29,101.66999816894531
2019-11-26,102.0
2020-02-13,101.77999877929688
2019-01-30,102.19999694824219
2018-08-23,103.1500015258789
2018-09-24,104.08000183105469
2018-11-27,104.1500015258789
2018-10-26,102.94999694824219
2019-07-09,102.05000305175781
2019-06-07,101.62999725341797
2019-05-06,100.2300033569336
2019-04-04,98.4000015258789
2019-09-11,97.30999755859375
2019-11-29,90.02999877929688
2020-05-05,89.55000305175781
2019-12-02,95.0
2020-02-19,96.37000274658203
2020-05-08,98.37000274658203
2019-05-21,95.9000015258789
2019-03-18,92.80999755859375
2018-09-07,98.31999969482422
2018-08-06,92.91000366210938
2018-10-09,83.0
2019-02-14,86.43000030517578
2018-12-12,78.56999969482422
2019-07-24,83.63999938964844
2019-09-26,85.0199966430664
2019-10-28,88.0
2019-12-05,80.94999694824219
2020-05-11,71.0199966430664
2019-07-03,71.66000366210938
2020-02-25,71.37999725341797
2020-05-14,73.4800033569336
2020-02-28,79.79000091552734
2019-08-08,84.87000274658203
2019-06-05,82.68000030517578
2018-07-20,77.44999694824219
2018-08-21,73.62999725341797
2018-10-24,75.83000183105469
2019-04-02,74.87000274658203
2019-03-01,80.68000030517578
2019-01-28,79.26000213623047
2018-12-27,83.98999786376953
2019-09-09,85.63999938964844
2020-03-02,85.52999877929688
2020-05-20,85.08000183105469
2019-12-17,84.30000305175781
2020-03-05,85.44999694824219
2019-02-12,87.31999969482422
2019-01-11,81.7699966430664
2018-12-10,83.55000305175781
2019-08-23,84.81999969482422
2018-11-08,82.7699966430664
2019-07-22,83.77999877929688
2019-06-20,84.72000122070312
2018-09-05,85.75
2019-04-17,83.0999984741211
2019-09-24,82.38999938964844
2019-12-20,81.19000244140625
2020-05-26,82.63999938964844
2019-04-30,84.26000213623047
2019-12-23,78.81999969482422
2020-03-11,79.16000366210938
2020-05-29,79.3499984741211
2019-12-26,79.5
2020-06-01,77.48999786376953
2019-05-02,77.29000091552734
2019-02-27,77.5
2018-11-23,79.27999877929688
2019-08-06,79.29000091552734
2018-07-18,78.08000183105469
2018-09-20,77.58999633789062
2018-10-22,77.38999938964844
2019-07-05,79.5
2019-06-03,81.04000091552734
2019-10-09,82.62000274658203
2019-10-11,84.98999786376953
2020-03-17,85.08000183105469
2020-06-04,86.80999755859375
2019-10-14,86.30999755859375
2020-03-20,86.38999938964844
2018-11-06,84.98999786376953
2019-06-18,85.43000030517578
2019-05-17,87.30999755859375
2019-04-15,85.83000183105469
2019-03-14,84.08000183105469
2019-01-09,83.0
2018-08-02,80.16000366210938
2018-10-05,83.5199966430664
2019-08-21,82.25
2019-10-17,81.86000061035156
2020-03-23,82.62000274658203
2020-06-10,79.5999984741211
2019-02-25,81.5
2020-01-07,80.2300033569336
2020-03-26,80.41000366210938
2019-10-23,79.30999755859375
