Dates,AEP
2019-09-23,86.66999816894531
2019-11-18,85.69000244140625
2020-02-05,85.30000305175781
2020-04-24,86.12000274658203
2019-03-29,87.37000274658203
2019-11-21,87.05000305175781
2020-04-27,89.37000274658203
2020-02-11,90.0
2020-04-30,89.54000091552734
2019-05-01,89.0199966430664
2019-02-26,88.31999969482422
2019-01-25,89.38999938964844
2018-12-24,89.58999633789062
2019-09-06,90.58000183105469
2018-07-17,90.08000183105469
2018-09-19,89.77999877929688
2019-08-05,90.86000061035156
2019-10-08,90.87000274658203
2019-12-11,91.55000305175781
2019-11-27,90.9000015258789
2020-02-14,90.37000274658203
2020-05-06,88.5
2019-01-08,87.9000015258789
2018-12-07,88.01000213623047
2019-08-20,88.12999725341797
2018-11-05,89.19000244140625
2019-07-19,90.13999938964844
2018-10-04,89.83999633789062
2019-06-17,89.93000030517578
2019-05-16,90.36000061035156
2018-08-01,90.80999755859375
2019-03-13,90.93000030517578
2019-12-03,90.25
2020-02-20,91.19000244140625
2019-12-06,90.51000213623047
2020-05-12,91.0199966430664
2019-12-09,91.76000213623047
2020-02-26,90.27999877929688
2020-05-15,90.12000274658203
2019-03-28,89.51000213623047
2018-09-17,89.61000061035156
2018-08-16,89.08000183105469
2018-10-19,88.94999694824219
2019-04-29,89.73999786376953
2019-01-23,88.72000122070312
2019-09-04,87.80999755859375
2018-11-20,88.80999755859375
2019-07-02,88.69999694824219
2019-05-31,88.0199966430664
2019-12-12,89.13999938964844
2020-05-18,89.73999786376953
2019-09-27,89.51000213623047
2020-03-03,89.97000122070312
2020-05-21,90.43000030517578
2019-05-14,90.25
2018-08-31,88.4800033569336
2018-07-30,90.36000061035156
2018-10-02,90.2300033569336
2019-04-12,90.55000305175781
2019-03-11,90.7699966430664
2019-02-07,91.3499984741211
2019-07-17,90.97000122070312
2019-09-19,89.58000183105469
2019-10-21,90.83000183105469
2019-12-18,90.66999816894531
2020-03-06,89.62999725341797
2019-10-03,90.72000122070312
2020-03-09,91.1500015258789
2020-05-27,92.77999877929688
2019-12-24,93.05000305175781
2020-03-12,91.52999877929688
2018-12-20,91.08999633789062
2019-08-01,91.37999725341797
2018-08-14,91.08999633789062
2018-07-13,91.69000244140625
2018-10-17,92.0199966430664
2019-05-29,91.54000091552734
2019-03-26,91.70999908447266
2019-02-22,92.7300033569336
2019-10-04,93.0199966430664
2019-11-05,93.18000030517578
2019-12-27,93.18000030517578
2020-06-02,93.4000015258789
2019-12-30,94.58999633789062
2020-03-18,94.2300033569336
2020-06-05,94.29000091552734
2019-07-15,94.19999694824219
2018-12-03,93.69000244140625
2019-06-13,93.22000122070312
2019-01-04,92.12999725341797
2018-08-29,92.5
2019-02-05,93.61000061035156
2018-11-01,93.70999908447266
2019-08-16,92.55999755859375
2019-04-10,92.87999725341797
2019-09-17,92.61000061035156
2019-10-15,92.33999633789062
2020-01-02,92.02999877929688
2020-06-08,91.73999786376953
2019-10-18,92.5999984741211
2020-03-24,93.0
2020-06-11,94.13999938964844
2020-01-08,94.4800033569336
2019-04-25,94.1500015258789
2019-07-30,94.44000244140625
2019-02-20,95.72000122070312
2018-07-11,94.3499984741211
2018-09-13,93.37000274658203
