Dates,AEP
2020-05-28,2244000.0
2019-10-07,2764600.0
2020-03-13,2279500.0
2019-10-10,2727800.0
2020-03-16,1779100.0
2020-06-03,2437900.0
2018-11-28,2275300.0
2018-09-25,2337800.0
2018-07-23,2047300.0
2018-08-24,2682000.0
2019-07-10,2159200.0
2019-05-07,2439300.0
2019-04-05,2449200.0
2019-03-04,5718900.0
2019-01-31,2630700.0
2019-09-12,2757600.0
2019-12-31,2658000.0
2020-03-19,1587700.0
2020-01-03,1871900.0
2020-06-09,1970300.0
2019-02-15,3914300.0
2019-01-14,2470300.0
2018-07-06,2779400.0
2018-08-07,2122400.0
2018-10-10,2740400.0
2018-12-13,2168300.0
2019-08-26,2218100.0
2019-07-25,1997300.0
2019-05-22,1828700.0
2019-03-19,3216800.0
2020-01-06,2083700.0
2020-03-25,1567000.0
2020-06-12,2523400.0
2019-10-22,2945100.0
2020-01-09,3054500.0
2020-06-15,2258900.0
2019-10-25,1892400.0
2020-03-31,2115400.0
2020-06-18,1721100.0
2019-04-03,3831400.0
2018-08-22,2371600.0
2018-10-25,1781300.0
2019-01-29,2915400.0
2018-12-28,9901400.0
2018-11-26,3371900.0
2019-08-09,3855800.0
2019-07-08,3322800.0
2019-06-06,3243400.0
2019-09-10,3595300.0
2020-01-15,2383800.0
2020-04-03,2166400.0
2019-10-31,3297400.0
2020-04-06,4990000.0
2020-06-24,4625700.0
2018-11-09,4769700.0
2019-07-23,3306400.0
2019-06-21,2771300.0
2019-05-20,2401200.0
2019-04-18,2194600.0
2018-09-06,3121000.0
2018-10-08,1898500.0
2019-02-13,1795000.0
2018-12-11,2757100.0
2019-09-25,2458800.0
2020-01-21,2425500.0
2020-04-09,2187000.0
2019-11-06,2094100.0
2020-01-24,2268200.0
2020-01-27,2320100.0
2020-04-15,2722700.0
2018-12-26,2292200.0
2019-08-07,2249400.0
2019-06-04,1761200.0
2018-09-21,1474600.0
2018-07-19,2545300.0
2018-08-20,2282600.0
2018-10-23,1789600.0
2019-05-03,1323200.0
2019-04-01,1993800.0
2019-02-28,1808700.0
2019-11-12,3040300.0
2020-01-30,2452100.0
2019-11-15,2584500.0
2020-04-21,3566700.0
2019-04-16,2403100.0
2019-03-15,2169900.0
2019-02-11,1866600.0
2019-01-10,2212300.0
2019-08-22,2142000.0
2018-11-07,1768400.0
2018-08-03,1916600.0
2018-09-04,2037100.0
2019-06-19,1485000.0
2019-09-23,2650300.0
2019-11-18,2137400.0
2020-02-05,2341200.0
2020-04-24,2250000.0
2019-03-29,2216100.0
2019-11-21,1904600.0
2020-04-27,2155500.0
2020-02-11,1739600.0
2020-04-30,2274900.0
2019-05-01,1956700.0
2019-02-26,1988400.0
2019-01-25,1910900.0
2018-12-24,1794800.0
2019-09-06,1783800.0
2018-07-17,1835200.0
2018-09-19,2230100.0
2019-08-05,2394000.0
2019-10-08,2206800.0
2019-12-11,3885800.0
2019-11-27,2709600.0
2020-02-14,2446200.0
2020-05-06,2895100.0
2019-01-08,3105800.0
2018-12-07,3815700.0
2019-08-20,2060800.0
2018-11-05,2083200.0
2019-07-19,1843300.0
2018-10-04,1758500.0
2019-06-17,1233500.0
2019-05-16,1532900.0
2018-08-01,1342000.0
2019-03-13,1813700.0
2019-12-03,1368200.0
2020-02-20,1901900.0
2019-12-06,1563200.0
2020-05-12,1788800.0
2019-12-09,1338300.0
2020-02-26,1693300.0
2020-05-15,1390800.0
2019-03-28,1732300.0
2018-09-17,2008400.0
2018-08-16,2252600.0
2018-10-19,2176500.0
2019-04-29,1736300.0
2019-01-23,1691100.0
2019-09-04,2942800.0
2018-11-20,3433000.0
2019-07-02,1984300.0
2019-05-31,2944400.0
2019-12-12,2725600.0
2020-05-18,1945400.0
2019-09-27,3090500.0
2020-03-03,1597500.0
2020-05-21,1290200.0
2019-05-14,1810400.0
2018-08-31,4572300.0
2018-07-30,2874200.0
2018-10-02,2131000.0
2019-04-12,1734100.0
2019-03-11,1450400.0
2019-02-07,1332100.0
2019-07-17,1625600.0
2019-09-19,2253100.0
2019-10-21,1625500.0
2019-12-18,1339000.0
2020-03-06,4525300.0
2019-10-03,1856900.0
2020-03-09,2584700.0
2020-05-27,2043800.0
2019-12-24,1782700.0
2020-03-12,2318800.0
2018-12-20,1447900.0
2019-08-01,3278500.0
2018-08-14,3370100.0
2018-07-13,2003500.0
2018-10-17,1755700.0
2019-05-29,2014200.0
2019-03-26,2219300.0
2019-02-22,2788100.0
2019-10-04,2969500.0
2019-11-05,1200200.0
2019-12-27,3147400.0
2020-06-02,1610400.0
2019-12-30,2195900.0
2020-03-18,2354300.0
2020-06-05,3104900.0
2019-07-15,2178500.0
2018-12-03,2048200.0
2019-06-13,2926400.0
2019-01-04,2495300.0
2018-08-29,2473700.0
2019-02-05,2873000.0
2018-11-01,2234200.0
2019-08-16,2013400.0
2019-04-10,1752600.0
2019-09-17,1739900.0
2019-10-15,1818000.0
2020-01-02,1504300.0
2020-06-08,1546400.0
2019-10-18,2180100.0
2020-03-24,1904800.0
2020-06-11,2482100.0
2020-01-08,2123200.0
2019-04-25,2255400.0
2019-07-30,2369600.0
2019-02-20,2809200.0
2018-07-11,2454300.0
2018-09-13,2566400.0
2018-10-15,2068800.0
2019-06-28,1381300.0
2018-12-18,2309000.0
2018-11-16,1923900.0
2019-10-02,2983300.0
2020-03-27,2196600.0
2020-01-10,2394300.0
2019-10-24,4086700.0
2020-03-30,3016100.0
2020-06-17,2113400.0
2020-01-14,1966600.0
2020-04-02,4140200.0
2019-01-02,2668200.0
2019-08-14,3601300.0
2018-10-30,2789900.0
2019-06-11,3787700.0
2019-05-10,2136400.0
2019-04-08,1859500.0
2018-08-27,2596600.0
2018-07-26,2502800.0
2018-09-28,2943100.0
2019-03-07,1488900.0
2019-10-30,754500.0
2020-01-17,2341800.0
2020-06-23,2096800.0
2020-04-08,2792400.0
2020-06-26,1536500.0
2019-03-22,1379300.0
2019-01-17,1705700.0
2019-08-29,1903400.0
2018-11-14,2508700.0
2019-06-26,2052700.0
2018-09-11,2613700.0
2018-07-09,2066400.0
2018-08-10,3043400.0
2019-04-23,3237300.0
2019-09-30,2227500.0
2020-01-23,4417100.0
2019-11-08,1514800.0
2020-04-14,440100.0
2019-11-11,1154600.0
2020-01-29,1014400.0
2020-04-17,1544700.0
2018-07-24,1366900.0
2018-09-26,1779700.0
2019-05-08,1939400.0
2019-03-05,1253200.0
2019-02-01,2608100.0
2018-12-31,2245400.0
2018-11-29,2141900.0
2019-08-12,1452800.0
2019-07-11,2383800.0
2019-09-13,2717500.0
2019-11-14,4114400.0
2020-04-20,2175900.0
2020-02-04,4554800.0
2020-04-23,4731400.0
2018-12-14,2985100.0
2019-08-27,2402200.0
2018-08-08,3189000.0
2018-10-11,2294900.0
2018-11-12,1572400.0
2019-07-26,1643600.0
2019-06-24,1952900.0
2019-05-23,2457800.0
2019-03-20,3671500.0
2019-01-15,3203200.0
2019-11-20,4064600.0
2020-02-07,2752700.0
2020-02-10,2260700.0
2020-04-29,1541000.0
2019-11-26,1498000.0
2020-02-13,1503500.0
2019-01-30,2555100.0
2018-08-23,1377000.0
2018-09-24,2121900.0
2018-11-27,1910000.0
2018-10-26,3344500.0
2019-07-09,3361300.0
2019-06-07,3279600.0
2019-05-06,3356500.0
2019-04-04,3258500.0
2019-09-11,5864300.0
2019-11-29,6763800.0
2020-05-05,4936200.0
2019-12-02,6823000.0
2020-02-19,4027200.0
2020-05-08,5285700.0
2019-05-21,5815300.0
2019-03-18,6660600.0
2018-09-07,5729000.0
2018-08-06,4213600.0
2018-10-09,7534000.0
2019-02-14,5127500.0
2018-12-12,5564600.0
2019-07-24,6641800.0
2019-09-26,5517900.0
2019-10-28,4741700.0
2019-12-05,5611000.0
2020-05-11,5499800.0
2019-07-03,4937500.0
2020-02-25,5448600.0
2020-05-14,3903500.0
2020-02-28,3255200.0
2019-08-08,5390500.0
2019-06-05,6247300.0
2018-07-20,3570100.0
2018-08-21,4959900.0
2018-10-24,3963900.0
2019-04-02,3610300.0
2019-03-01,4037600.0
2019-01-28,2912800.0
2018-12-27,4003700.0
2019-09-09,2076600.0
2020-03-02,2187800.0
2020-05-20,2558800.0
2019-12-17,1802900.0
2020-03-05,2323500.0
2019-02-12,2331300.0
2019-01-11,3013900.0
2018-12-10,2512400.0
2019-08-23,2426400.0
2018-11-08,2828700.0
2019-07-22,1956200.0
2019-06-20,2129700.0
2018-09-05,3387600.0
2019-04-17,3253600.0
2019-09-24,2742100.0
2019-12-20,2419300.0
2020-05-26,2982800.0
2019-04-30,5099800.0
2019-12-23,3833200.0
2020-03-11,2409200.0
2020-05-29,2496900.0
2019-12-26,3699100.0
2020-06-01,3673700.0
2019-05-02,3766800.0
2019-02-27,8018100.0
2018-11-23,3470500.0
2019-08-06,2781100.0
2018-07-18,2160200.0
2018-09-20,2108400.0
2018-10-22,2186400.0
2019-07-05,2952100.0
2019-06-03,3547600.0
2019-10-09,3752100.0
2019-10-11,3445400.0
2020-03-17,1711500.0
2020-06-04,1672300.0
2019-10-14,1868100.0
2020-03-20,2252900.0
2018-11-06,2670600.0
2019-06-18,2179500.0
2019-05-17,2041700.0
2019-04-15,2059700.0
2019-03-14,3910100.0
2019-01-09,2389400.0
2018-08-02,3115900.0
2018-10-05,3505700.0
2019-08-21,1888300.0
2019-10-17,1896600.0
2020-03-23,5708900.0
2020-06-10,2741500.0
2019-02-25,3444900.0
2020-01-07,3337500.0
2020-03-26,3559400.0
2019-10-23,4365200.0
