Dates,LIN
2019-08-28,153.8300018310547
2018-11-13,155.77999877929688
2018-10-12,156.08999633789062
2019-06-25,156.72999572753906
2020-03-10,158.6999969482422
2020-05-28,160.55999755859375
2019-10-07,158.3699951171875
2020-03-13,156.83999633789062
2019-10-10,157.52999877929688
2020-03-16,156.39999389648438
2020-06-03,158.75999450683594
2018-11-28,161.61000061035156
2018-09-25,160.57000732421875
2018-07-23,157.61000061035156
2018-08-24,158.69000244140625
2019-07-10,157.77999877929688
2019-05-07,159.57000732421875
2019-04-05,161.7899932861328
2019-03-04,161.17999267578125
2019-01-31,163.91000366210938
2019-09-12,165.47999572753906
2019-12-31,165.25999450683594
2020-03-19,163.9499969482422
2020-01-03,161.75
2020-06-09,160.07000732421875
2019-02-15,161.05999755859375
2019-01-14,164.1300048828125
2018-07-06,167.08999633789062
2018-08-07,166.64999389648438
2018-10-10,170.5399932861328
2018-12-13,168.0
2019-08-26,167.58999633789062
2019-07-25,170.97999572753906
2019-05-22,172.24000549316406
2019-03-19,173.88999938964844
2020-01-06,173.7899932861328
2020-03-25,173.39999389648438
2020-06-12,174.80999755859375
2019-10-22,176.36000061035156
2020-01-09,168.35000610351562
2020-06-15,168.35000610351562
2019-10-25,168.83999633789062
2020-03-31,169.36000061035156
2020-06-18,168.75
2019-04-03,169.47999572753906
2018-08-22,171.77999877929688
2018-10-25,174.00999450683594
2019-01-29,174.25
2018-12-28,176.27999877929688
2018-11-26,174.75
2019-08-09,175.35000610351562
2019-07-08,175.35000610351562
2019-06-06,174.33999633789062
2019-09-10,172.10000610351562
2020-01-15,170.97000122070312
2020-04-03,170.88999938964844
2019-10-31,169.4600067138672
2020-04-06,170.9600067138672
2020-06-24,175.35000610351562
2018-11-09,176.83999633789062
2019-07-23,177.3300018310547
2019-06-21,181.14999389648438
2019-05-20,183.57000732421875
2019-04-18,184.58999633789062
2018-09-06,185.89999389648438
2018-10-08,185.0500030517578
2019-02-13,183.38999938964844
2018-12-11,181.67999267578125
2019-09-25,180.8000030517578
2020-01-21,180.13999938964844
2020-04-09,180.0800018310547
2019-11-06,180.63999938964844
2020-01-24,180.1199951171875
2020-01-27,179.85000610351562
2020-04-15,178.64999389648438
2018-12-26,179.00999450683594
2019-08-07,176.22000122070312
2019-06-04,175.44000244140625
2018-09-21,176.7899932861328
2018-07-19,177.8699951171875
2018-08-20,179.88999938964844
2018-10-23,177.92999267578125
2019-05-03,179.67999267578125
2019-04-01,177.8300018310547
2019-02-28,176.5800018310547
2019-11-12,174.42999267578125
2020-01-30,173.1999969482422
2019-11-15,174.6300048828125
2020-04-21,179.74000549316406
2019-04-16,180.30999755859375
2019-03-15,178.57000732421875
2019-02-11,185.08999633789062
2019-01-10,188.19000244140625
2019-08-22,186.0
2018-11-07,186.75999450683594
2018-08-03,187.8699951171875
2018-09-04,185.88999938964844
2019-06-19,187.3699951171875
2019-09-23,186.94000244140625
2019-11-18,181.4600067138672
2020-02-05,182.9199981689453
2020-04-24,180.3000030517578
2019-03-29,181.47000122070312
2019-11-21,187.80999755859375
2020-04-27,191.35000610351562
2020-02-11,194.30999755859375
2020-04-30,200.14999389648438
2019-05-01,200.1199951171875
2019-02-26,201.1999969482422
2019-01-25,201.5800018310547
2018-12-24,203.47999572753906
2019-09-06,202.66000366210938
2018-07-17,202.92999267578125
2018-09-19,204.17999267578125
2019-08-05,202.24000549316406
2019-10-08,203.64999389648438
2019-12-11,202.63999938964844
2019-11-27,202.49000549316406
2020-02-14,204.32000732421875
2020-05-06,202.0500030517578
2019-01-08,198.6999969482422
2018-12-07,199.60000610351562
2019-08-20,203.02000427246094
2018-11-05,202.00999450683594
2019-07-19,202.0
2018-10-04,201.10000610351562
2019-06-17,201.0500030517578
2019-05-16,202.4199981689453
2018-08-01,202.0800018310547
2019-03-13,201.44000244140625
2019-12-03,203.75999450683594
2020-02-20,204.19000244140625
2019-12-06,204.1300048828125
2020-05-12,203.5399932861328
2019-12-09,202.8000030517578
2020-02-26,202.99000549316406
2020-05-15,204.58999633789062
2019-03-28,204.8300018310547
2018-09-17,204.05999755859375
2018-08-16,200.38999938964844
2018-10-19,199.42999267578125
2019-04-29,199.77000427246094
2019-01-23,195.80999755859375
2019-09-04,195.91000366210938
2018-11-20,189.61000061035156
2019-07-02,188.77999877929688
2019-05-31,190.0
2019-12-12,190.3000030517578
2020-05-18,187.0500030517578
2019-09-27,190.47999572753906
2020-03-03,189.92999267578125
2020-05-21,193.02000427246094
2019-05-14,192.1300048828125
2018-08-31,188.8000030517578
2018-07-30,185.7100067138672
2018-10-02,186.67999267578125
2019-04-12,189.24000549316406
2019-03-11,188.22999572753906
2019-02-07,189.30999755859375
2019-07-17,188.5500030517578
2019-09-19,185.63999938964844
2019-10-21,185.25
2019-12-18,186.10000610351562
2020-03-06,184.69000244140625
2019-10-03,188.13999938964844
2020-03-09,188.5
2020-05-27,187.27000427246094
2019-12-24,188.0399932861328
2020-03-12,188.6999969482422
2018-12-20,188.52000427246094
2019-08-01,188.10000610351562
2018-08-14,184.11000061035156
2018-07-13,185.6699981689453
2018-10-17,190.64999389648438
2019-05-29,192.49000549316406
2019-03-26,191.60000610351562
2019-02-22,190.33999633789062
2019-10-04,193.4499969482422
2019-11-05,195.69000244140625
2019-12-27,195.49000549316406
2020-06-02,192.64999389648438
2019-12-30,193.1699981689453
2020-03-18,190.63999938964844
2020-06-05,193.0399932861328
2019-07-15,192.16000366210938
2018-12-03,192.52000427246094
2019-06-13,193.92999267578125
2019-01-04,185.92999267578125
2018-08-29,183.86000061035156
2019-02-05,185.66000366210938
2018-11-01,186.0
2019-08-16,187.44000244140625
2019-04-10,186.11000061035156
2019-09-17,190.22999572753906
2019-10-15,192.67999267578125
2020-01-02,194.3000030517578
2020-06-08,195.7899932861328
2019-10-18,197.8000030517578
2020-03-24,197.75999450683594
2020-06-11,196.8800048828125
2020-01-08,195.94000244140625
2019-04-25,193.0800018310547
2019-07-30,193.75999450683594
2019-02-20,194.30999755859375
2018-07-11,194.38999938964844
2018-09-13,196.30999755859375
2018-10-15,197.77000427246094
2019-06-28,197.8699951171875
2018-12-18,199.17999267578125
2018-11-16,198.8800048828125
2019-10-02,201.25
2020-03-27,200.94000244140625
2020-01-10,201.11000061035156
2019-10-24,201.63999938964844
2020-03-30,203.60000610351562
2020-06-17,202.77000427246094
2020-01-14,205.22999572753906
2020-04-02,207.1999969482422
2019-01-02,207.08999633789062
2019-08-14,210.0
2018-10-30,208.38999938964844
2019-06-11,210.1999969482422
2019-05-10,207.02000427246094
2019-04-08,207.22999572753906
2018-08-27,205.41000366210938
2018-07-26,204.74000549316406
2018-09-28,205.11000061035156
2019-03-07,203.9600067138672
2019-10-30,205.38999938964844
2020-01-17,202.85000610351562
2020-06-23,200.61000061035156
2020-04-08,204.3000030517578
2020-06-26,203.1699981689453
2019-03-22,205.60000610351562
2019-01-17,206.86000061035156
2019-08-29,204.6999969482422
2018-11-14,205.4499969482422
2019-06-26,207.08999633789062
2018-09-11,211.11000061035156
2018-07-09,211.10000610351562
2018-08-10,210.3800048828125
2019-04-23,209.32000732421875
2019-09-30,207.94000244140625
2020-01-23,213.1300048828125
2019-11-08,212.0800018310547
2020-04-14,211.57000732421875
2019-11-11,211.6999969482422
2020-01-29,214.14999389648438
2020-04-17,212.80999755859375
2018-07-24,211.74000549316406
2018-09-26,213.5800018310547
2019-05-08,207.39999389648438
2019-03-05,204.60000610351562
2019-02-01,204.80999755859375
2018-12-31,205.27000427246094
2018-11-29,208.0800018310547
2019-08-12,210.74000549316406
2019-07-11,209.7899932861328
2019-09-13,211.27000427246094
2019-11-14,210.99000549316406
2020-04-20,212.8800048828125
2020-02-04,213.19000244140625
2020-04-23,211.6999969482422
2018-12-14,211.1999969482422
2019-08-27,208.4199981689453
2018-08-08,210.0
2018-10-11,205.22000122070312
2018-11-12,205.42999267578125
2019-07-26,208.1300048828125
2019-06-24,206.47000122070312
2019-05-23,205.6300048828125
2019-03-20,203.77000427246094
2019-01-15,210.80999755859375
2019-11-20,217.1199951171875
2020-02-07,216.7899932861328
2020-02-10,214.77999877929688
2020-04-29,214.88999938964844
2019-11-26,217.5800018310547
2020-02-13,217.1199951171875
2019-01-30,222.3000030517578
2018-08-23,221.63999938964844
2018-09-24,224.0399932861328
2018-11-27,223.02000427246094
2018-10-26,220.4499969482422
2019-07-09,219.99000549316406
2019-06-07,211.14999389648438
2019-05-06,209.17999267578125
2019-04-04,203.3000030517578
2019-09-11,199.8699951171875
2019-11-29,190.80999755859375
2020-05-05,191.3000030517578
2019-12-02,198.02000427246094
2020-02-19,198.39999389648438
2020-05-08,197.74000549316406
2019-05-21,192.1300048828125
2019-03-18,175.05999755859375
2018-09-07,176.47999572753906
2018-08-06,173.4600067138672
2018-10-09,163.39999389648438
2019-02-14,173.3800048828125
2018-12-12,148.72000122070312
2019-07-24,156.75999450683594
2019-09-26,153.38999938964844
2019-10-28,151.47000122070312
2019-12-05,154.10000610351562
2020-05-11,149.77999877929688
2019-07-03,159.2899932861328
2020-02-25,163.07000732421875
2020-05-14,169.27000427246094
2020-02-28,167.3300018310547
2019-08-08,172.25999450683594
2019-06-05,172.6999969482422
2018-07-20,165.6199951171875
2018-08-21,160.14999389648438
2018-10-24,163.25
2019-04-02,169.61000061035156
2019-03-01,181.5399932861328
2019-01-28,180.58999633789062
2018-12-27,183.30999755859375
2019-09-09,186.4499969482422
2020-03-02,188.75
2020-05-20,182.14999389648438
2019-12-17,181.7899932861328
2020-03-05,187.82000732421875
2019-02-12,184.8699951171875
2019-01-11,181.6699981689453
2018-12-10,180.8800048828125
2019-08-23,180.72999572753906
2018-11-08,182.0399932861328
2019-07-22,182.63999938964844
2019-06-20,187.9600067138672
2018-09-05,188.00999450683594
2019-04-17,185.3800048828125
2019-09-24,184.25
2019-12-20,179.47999572753906
2020-05-26,183.0
2019-04-30,182.41000366210938
2019-12-23,178.02999877929688
2020-03-11,184.91000366210938
2020-05-29,184.57000732421875
2019-12-26,185.0399932861328
2020-06-01,182.6300048828125
2019-05-02,173.8000030517578
2019-02-27,178.00999450683594
2018-11-23,187.91000366210938
2019-08-06,191.4499969482422
2018-07-18,192.8000030517578
2018-09-20,195.3800048828125
2018-10-22,192.4199981689453
2019-07-05,194.0
2019-06-03,194.6999969482422
2019-10-09,197.88999938964844
2019-10-11,201.5399932861328
2020-03-17,202.49000549316406
2020-06-04,205.02999877929688
2019-10-14,211.0
2020-03-20,213.30999755859375
2018-11-06,220.02999877929688
2019-06-18,220.5399932861328
2019-05-17,215.3300018310547
2019-04-15,216.52999877929688
2019-03-14,209.3699951171875
2019-01-09,204.58999633789062
2018-08-02,198.3300018310547
2018-10-05,208.1199951171875
2019-08-21,210.0800018310547
2019-10-17,208.97000122070312
2020-03-23,211.72000122070312
2020-06-10,208.80999755859375
2019-02-25,214.83999633789062
2020-01-07,208.99000549316406
2020-03-26,205.6999969482422
2019-10-23,208.86000061035156
