Dates,LIN
2018-10-31,162.74000549316406
2019-09-16,161.30999755859375
2020-02-18,161.94000244140625
2020-05-07,155.44000244140625
2018-08-17,157.4499969482422
2019-12-04,161.6699981689453
2020-02-21,164.22999572753906
2018-12-17,162.92999267578125
2019-08-30,160.5500030517578
2018-11-15,158.91000366210938
2019-07-29,156.52999877929688
2019-06-27,153.0
2019-04-24,152.55999755859375
2018-07-10,153.39999389648438
2018-09-12,158.44000244140625
2019-02-19,157.24000549316406
2019-01-18,158.5500030517578
2020-02-24,156.02000427246094
2020-05-13,156.8800048828125
2019-12-10,151.52000427246094
2020-02-27,151.6999969482422
2019-12-13,155.35000610351562
2020-05-19,156.94000244140625
2019-03-06,159.9199981689453
2018-11-30,160.4499969482422
2019-08-13,153.0
2019-07-12,152.36000061035156
2019-06-10,154.11000061035156
2019-05-09,156.64999389648438
2018-07-25,159.4600067138672
2018-09-27,157.3000030517578
2018-10-29,156.0500030517578
2019-10-16,155.58999633789062
2019-12-16,156.6300048828125
2020-03-04,155.2100067138672
2020-05-22,152.44000244140625
2019-10-01,153.02999877929688
2019-12-19,148.1300048828125
2018-09-10,145.9499969482422
2019-05-24,150.60000610351562
2018-08-09,155.0399932861328
2019-04-22,153.94000244140625
2019-03-21,153.52000427246094
2019-01-16,151.92999267578125
2019-08-28,153.36000061035156
2018-11-13,155.14999389648438
2018-10-12,155.1999969482422
2019-06-25,156.3300018310547
2020-03-10,158.35000610351562
2020-05-28,159.3699951171875
2019-10-07,157.6999969482422
2020-03-13,156.5399932861328
2019-10-10,157.0800018310547
2020-03-16,156.2100067138672
2020-06-03,158.00999450683594
2018-11-28,159.69000244140625
2018-09-25,157.4600067138672
2018-07-23,156.42999267578125
2018-08-24,158.63999938964844
2019-07-10,156.8800048828125
2019-05-07,159.35000610351562
2019-04-05,161.16000366210938
2019-03-04,159.6300048828125
2019-01-31,163.4600067138672
2019-09-12,163.22000122070312
2019-12-31,163.8000030517578
2020-03-19,163.0399932861328
2020-01-03,159.42999267578125
2020-06-09,159.0800018310547
2019-02-15,160.6300048828125
2019-01-14,163.88999938964844
2018-07-06,166.7899932861328
2018-08-07,165.92999267578125
2018-10-10,167.77000427246094
2018-12-13,167.55999755859375
2019-08-26,167.58999633789062
2019-07-25,170.5399932861328
2019-05-22,171.5500030517578
2019-03-19,173.38999938964844
2020-01-06,173.4499969482422
2020-03-25,172.6300048828125
2020-06-12,173.10000610351562
2019-10-22,167.86000061035156
2020-01-09,166.07000732421875
2020-06-15,168.35000610351562
2019-10-25,168.2100067138672
2020-03-31,166.82000732421875
2020-06-18,167.75999450683594
2019-04-03,169.4199981689453
2018-08-22,171.38999938964844
2018-10-25,173.63999938964844
2019-01-29,173.1699981689453
2018-12-28,174.42999267578125
2018-11-26,173.42999267578125
2019-08-09,172.6199951171875
2019-07-08,174.36000061035156
2019-06-06,173.6999969482422
2019-09-10,169.19000244140625
2020-01-15,169.55999755859375
2020-04-03,169.69000244140625
2019-10-31,168.69000244140625
2020-04-06,170.72999572753906
2020-06-24,173.8800048828125
2018-11-09,176.0
2019-07-23,176.69000244140625
2019-06-21,180.6300048828125
2019-05-20,182.4199981689453
2019-04-18,183.97999572753906
2018-09-06,184.14999389648438
2018-10-08,182.75
2019-02-13,179.82000732421875
2018-12-11,179.77000427246094
2019-09-25,180.13999938964844
2020-01-21,179.13999938964844
2020-04-09,178.8000030517578
2019-11-06,179.39999389648438
2020-01-24,179.6699981689453
2020-01-27,178.8300018310547
2020-04-15,178.5500030517578
2018-12-26,177.50999450683594
2019-08-07,174.9199981689453
2019-06-04,175.3699951171875
2018-09-21,176.49000549316406
2018-07-19,177.38999938964844
2018-08-20,178.00999450683594
2018-10-23,177.27000427246094
2019-05-03,179.24000549316406
2019-04-01,177.80999755859375
2019-02-28,172.91000366210938
2019-11-12,174.24000549316406
2020-01-30,171.60000610351562
2019-11-15,174.27000427246094
2020-04-21,177.82000732421875
2019-04-16,179.77999877929688
2019-03-15,178.32000732421875
2019-02-11,184.5
2019-01-10,186.88999938964844
2019-08-22,184.64999389648438
2018-11-07,186.14999389648438
2018-08-03,187.17999267578125
2018-09-04,184.47000122070312
2019-06-19,185.85000610351562
2019-09-23,183.72999572753906
2019-11-18,181.2100067138672
2020-02-05,182.77000427246094
2020-04-24,179.8699951171875
2019-03-29,181.1999969482422
2019-11-21,185.67999267578125
2020-04-27,190.49000549316406
2020-02-11,193.69000244140625
2020-04-30,197.6300048828125
2019-05-01,198.22999572753906
2019-02-26,199.72000122070312
2019-01-25,200.97000122070312
2018-12-24,201.63999938964844
2019-09-06,201.42999267578125
2018-07-17,201.0399932861328
2018-09-19,202.7100067138672
2019-08-05,199.13999938964844
2019-10-08,201.5
2019-12-11,202.02999877929688
2019-11-27,202.02999877929688
2020-02-14,202.7100067138672
2020-05-06,200.55999755859375
2019-01-08,198.4600067138672
2018-12-07,199.1199951171875
2019-08-20,201.50999450683594
2018-11-05,201.52999877929688
2019-07-19,201.7100067138672
2018-10-04,200.10000610351562
2019-06-17,200.8800048828125
2019-05-16,200.7100067138672
2018-08-01,201.4600067138672
2019-03-13,201.02999877929688
2019-12-03,202.97999572753906
2020-02-20,203.7100067138672
2019-12-06,202.4499969482422
2020-05-12,201.75999450683594
2019-12-09,201.82000732421875
2020-02-26,202.6300048828125
2020-05-15,203.1699981689453
2019-03-28,204.19000244140625
2018-09-17,202.1999969482422
2018-08-16,196.52999877929688
2018-10-19,199.32000732421875
2019-04-29,199.25
2019-01-23,195.75
2019-09-04,188.99000549316406
2018-11-20,189.16000366210938
2019-07-02,185.8300018310547
2019-05-31,189.22000122070312
2019-12-12,185.89999389648438
2020-05-18,186.6199951171875
2019-09-27,190.0
2020-03-03,189.72000122070312
2020-05-21,192.00999450683594
2019-05-14,191.5
2018-08-31,185.49000549316406
2018-07-30,185.07000732421875
2018-10-02,186.55999755859375
2019-04-12,188.30999755859375
2019-03-11,186.3000030517578
2019-02-07,188.61000061035156
2019-07-17,186.61000061035156
2019-09-19,181.60000610351562
2019-10-21,183.8300018310547
2019-12-18,184.3699951171875
2020-03-06,183.86000061035156
2019-10-03,187.07000732421875
2020-03-09,187.41000366210938
2020-05-27,186.1999969482422
2019-12-24,186.50999450683594
2020-03-12,187.10000610351562
2018-12-20,187.97000122070312
2019-08-01,185.02999877929688
2018-08-14,183.25999450683594
2018-07-13,185.11000061035156
2018-10-17,189.32000732421875
2019-05-29,191.97999572753906
2019-03-26,187.75
2019-02-22,189.75
2019-10-04,191.0
2019-11-05,193.9199981689453
2019-12-27,193.10000610351562
2020-06-02,192.5500030517578
2019-12-30,190.85000610351562
2020-03-18,190.3300018310547
2020-06-05,191.47999572753906
2019-07-15,190.5800018310547
2018-12-03,192.17999267578125
2019-06-13,188.4499969482422
2019-01-04,182.05999755859375
2018-08-29,182.27999877929688
2019-02-05,184.22000122070312
2018-11-01,185.8300018310547
2019-08-16,183.6999969482422
2019-04-10,185.67999267578125
2019-09-17,188.60000610351562
2019-10-15,192.35000610351562
2020-01-02,192.4600067138672
2020-06-08,194.88999938964844
2019-10-18,196.13999938964844
2020-03-24,196.5500030517578
2020-06-11,194.94000244140625
2020-01-08,194.3300018310547
2019-04-25,191.39999389648438
2019-07-30,193.1699981689453
2019-02-20,192.69000244140625
2018-07-11,194.0399932861328
2018-09-13,195.67999267578125
2018-10-15,197.11000061035156
2019-06-28,196.3000030517578
2018-12-18,196.9499969482422
2018-11-16,198.3800048828125
2019-10-02,200.1199951171875
2020-03-27,198.9499969482422
2020-01-10,200.11000061035156
2019-10-24,201.0399932861328
2020-03-30,202.30999755859375
2020-06-17,201.5800018310547
2020-01-14,204.17999267578125
2020-04-02,206.75
2019-01-02,206.74000549316406
2019-08-14,208.3300018310547
2018-10-30,207.47999572753906
2019-06-11,207.42999267578125
2019-05-10,205.55999755859375
2019-04-08,206.02999877929688
2018-08-27,204.66000366210938
2018-07-26,204.24000549316406
2018-09-28,204.63999938964844
2019-03-07,203.80999755859375
2019-10-30,205.16000366210938
2020-01-17,199.8300018310547
2020-06-23,199.61000061035156
2020-04-08,202.6699981689453
2020-06-26,202.25
2019-03-22,204.60000610351562
2019-01-17,204.77999877929688
2019-08-29,203.8300018310547
2018-11-14,204.88999938964844
2019-06-26,206.8699951171875
2018-09-11,208.3800048828125
2018-07-09,209.82000732421875
2018-08-10,208.7100067138672
2019-04-23,206.94000244140625
2019-09-30,207.66000366210938
2020-01-23,211.02000427246094
2019-11-08,211.10000610351562
2020-04-14,210.6699981689453
2019-11-11,211.10000610351562
2020-01-29,212.08999633789062
2020-04-17,211.27000427246094
2018-07-24,211.25999450683594
2018-09-26,210.4600067138672
2019-05-08,205.1699981689453
2019-03-05,204.19000244140625
2019-02-01,204.25
2018-12-31,205.10000610351562
2018-11-29,207.80999755859375
2019-08-12,208.92999267578125
2019-07-11,209.3300018310547
2019-09-13,209.13999938964844
2019-11-14,210.35000610351562
2020-04-20,211.77999877929688
2020-02-04,212.83999633789062
2020-04-23,211.17999267578125
2018-12-14,210.4499969482422
2019-08-27,207.52000427246094
2018-08-08,208.82000732421875
2018-10-11,204.08999633789062
2018-11-12,205.17999267578125
2019-07-26,207.66000366210938
2019-06-24,205.4600067138672
2019-05-23,202.97000122070312
2019-03-20,203.5800018310547
2019-01-15,210.6199951171875
2019-11-20,213.25999450683594
2020-02-07,215.07000732421875
2020-02-10,212.72999572753906
2020-04-29,214.1199951171875
2019-11-26,215.97999572753906
2020-02-13,215.50999450683594
2019-01-30,221.13999938964844
2018-08-23,221.22000122070312
2018-09-24,222.8699951171875
2018-11-27,221.8699951171875
2018-10-26,218.02999877929688
2019-07-09,218.24000549316406
2019-06-07,209.60000610351562
2019-05-06,200.85000610351562
2019-04-04,202.5800018310547
2019-09-11,194.89999389648438
2019-11-29,185.9499969482422
2020-05-05,189.41000366210938
2019-12-02,192.33999633789062
2020-02-19,197.3699951171875
2020-05-08,195.07000732421875
2019-05-21,185.75999450683594
2019-03-18,172.32000732421875
2018-09-07,167.52000427246094
2018-08-06,172.5399932861328
2018-10-09,157.0
2019-02-14,161.35000610351562
2018-12-12,146.7100067138672
2019-07-24,155.66000366210938
2019-09-26,149.63999938964844
2019-10-28,148.80999755859375
2019-12-05,148.0500030517578
2020-05-11,146.8000030517578
2019-07-03,157.0
2020-02-25,161.33999633789062
2020-05-14,168.69000244140625
2020-02-28,166.2100067138672
2019-08-08,170.83999633789062
2019-06-05,170.61000061035156
2018-07-20,160.22000122070312
2018-08-21,159.41000366210938
2018-10-24,161.25999450683594
2019-04-02,169.52000427246094
2019-03-01,178.63999938964844
2019-01-28,178.75
2018-12-27,183.25
2019-09-09,183.75999450683594
2020-03-02,187.72999572753906
2020-05-20,179.32000732421875
2019-12-17,178.8800048828125
2020-03-05,185.97000122070312
2019-02-12,184.41000366210938
2019-01-11,176.60000610351562
2018-12-10,180.02000427246094
2019-08-23,180.35000610351562
2018-11-08,178.85000610351562
2019-07-22,181.94000244140625
2019-06-20,185.47999572753906
2018-09-05,187.6699981689453
2019-04-17,183.13999938964844
2019-09-24,179.77999877929688
2019-12-20,178.61000061035156
2020-05-26,181.86000061035156
2019-04-30,178.8000030517578
2019-12-23,177.4499969482422
2020-03-11,184.75
2020-05-29,184.4499969482422
2019-12-26,182.99000549316406
2020-06-01,177.7100067138672
2019-05-02,172.75999450683594
2019-02-27,177.9199981689453
2018-11-23,187.67999267578125
2019-08-06,189.86000061035156
2018-07-18,192.66000366210938
2018-09-20,192.50999450683594
2018-10-22,190.35000610351562
2019-07-05,192.30999755859375
2019-06-03,191.50999450683594
2019-10-09,196.72999572753906
2019-10-11,198.97999572753906
2020-03-17,202.25
2020-06-04,204.44000244140625
2019-10-14,208.9199981689453
2020-03-20,210.66000366210938
2018-11-06,219.47000122070312
2019-06-18,214.80999755859375
2019-05-17,213.7100067138672
2019-04-15,211.97999572753906
2019-03-14,198.69000244140625
2019-01-09,198.30999755859375
2018-08-02,197.25999450683594
2018-10-05,204.6300048828125
2019-08-21,206.83999633789062
2019-10-17,207.0
2020-03-23,205.27000427246094
2020-06-10,207.72999572753906
2019-02-25,212.24000549316406
2020-01-07,204.8000030517578
2020-03-26,204.02000427246094
2019-10-23,204.58999633789062
