Dates,LIN
2018-12-26,179.50999450683594
2019-08-07,176.75
2019-06-04,178.25999450683594
2018-09-21,178.25999450683594
2018-07-19,180.55999755859375
2018-08-20,181.1999969482422
2018-10-23,180.49000549316406
2019-05-03,181.47000122070312
2019-04-01,179.3300018310547
2019-02-28,176.8699951171875
2019-11-12,177.52999877929688
2020-01-30,174.7100067138672
2019-11-15,182.22000122070312
2020-04-21,181.00999450683594
2019-04-16,182.36000061035156
2019-03-15,182.3699951171875
2019-02-11,188.97000122070312
2019-01-10,189.4499969482422
2019-08-22,187.1699981689453
2018-11-07,187.44000244140625
2018-08-03,189.72000122070312
2018-09-04,187.0399932861328
2019-06-19,188.14999389648438
2019-09-23,187.77999877929688
2019-11-18,183.1300048828125
2020-02-05,184.2100067138672
2020-04-24,181.41000366210938
2019-03-29,187.41000366210938
2019-11-21,191.35000610351562
2020-04-27,192.8000030517578
2020-02-11,198.05999755859375
2020-04-30,201.11000061035156
2019-05-01,202.0
2019-02-26,201.82000732421875
2019-01-25,202.27999877929688
2018-12-24,203.88999938964844
2019-09-06,203.22999572753906
2018-07-17,203.61000061035156
2018-09-19,204.75999450683594
2019-08-05,202.47000122070312
2019-10-08,203.7100067138672
2019-12-11,202.99000549316406
2019-11-27,203.8699951171875
2020-02-14,204.32000732421875
2020-05-06,202.30999755859375
2019-01-08,199.9499969482422
2018-12-07,201.72000122070312
2019-08-20,203.19000244140625
2018-11-05,203.97000122070312
2019-07-19,203.61000061035156
2018-10-04,203.1699981689453
2019-06-17,203.63999938964844
2019-05-16,202.61000061035156
2018-08-01,202.64999389648438
2019-03-13,203.05999755859375
2019-12-03,204.72000122070312
2020-02-20,205.10000610351562
2019-12-06,205.5500030517578
2020-05-12,203.85000610351562
2019-12-09,203.67999267578125
2020-02-26,204.61000061035156
2020-05-15,204.99000549316406
2019-03-28,206.82000732421875
2018-09-17,204.19000244140625
2018-08-16,200.67999267578125
2018-10-19,201.14999389648438
2019-04-29,200.2100067138672
2019-01-23,197.7899932861328
2019-09-04,196.19000244140625
2018-11-20,193.5
2019-07-02,189.0500030517578
2019-05-31,193.08999633789062
2019-12-12,190.3300018310547
2020-05-18,191.41000366210938
2019-09-27,193.42999267578125
2020-03-03,192.8000030517578
2020-05-21,194.63999938964844
2019-05-14,195.61000061035156
2018-08-31,190.32000732421875
2018-07-30,187.49000549316406
2018-10-02,189.1300048828125
2019-04-12,190.3300018310547
2019-03-11,189.0
2019-02-07,189.9499969482422
2019-07-17,189.0
2019-09-19,187.36000061035156
2019-10-21,185.44000244140625
2019-12-18,186.39999389648438
2020-03-06,185.92999267578125
2019-10-03,188.44000244140625
2020-03-09,189.24000549316406
2020-05-27,188.13999938964844
2019-12-24,188.89999389648438
2020-03-12,189.5
2018-12-20,190.3000030517578
2019-08-01,188.44000244140625
2018-08-14,185.72000122070312
2018-07-13,187.72999572753906
2018-10-17,192.6199951171875
2019-05-29,193.7100067138672
2019-03-26,191.8000030517578
2019-02-22,193.1999969482422
2019-10-04,193.6699981689453
2019-11-05,196.1199951171875
2019-12-27,196.25
2020-06-02,194.0
2019-12-30,193.83999633789062
2020-03-18,192.8699951171875
2020-06-05,193.2100067138672
2019-07-15,192.75
2018-12-03,194.24000549316406
2019-06-13,194.02000427246094
2019-01-04,186.0
2018-08-29,184.97999572753906
2019-02-05,187.3800048828125
2018-11-01,190.33999633789062
2019-08-16,187.4499969482422
2019-04-10,188.0399932861328
2019-09-17,192.05999755859375
2019-10-15,196.5399932861328
2020-01-02,195.30999755859375
2020-06-08,198.02999877929688
2019-10-18,198.17999267578125
2020-03-24,198.97999572753906
2020-06-11,197.24000549316406
2020-01-08,196.0500030517578
2019-04-25,193.67999267578125
2019-07-30,194.8699951171875
2019-02-20,194.63999938964844
2018-07-11,195.4499969482422
2018-09-13,196.88999938964844
2018-10-15,201.30999755859375
2019-06-28,199.55999755859375
2018-12-18,199.25
2018-11-16,200.0500030517578
2019-10-02,201.49000549316406
2020-03-27,201.47999572753906
2020-01-10,201.60000610351562
2019-10-24,202.72000122070312
2020-03-30,204.4499969482422
2020-06-17,203.32000732421875
2020-01-14,207.7100067138672
2020-04-02,208.69000244140625
2019-01-02,208.97000122070312
2019-08-14,210.3300018310547
2018-10-30,209.9600067138672
2019-06-11,210.5
2019-05-10,207.6999969482422
2019-04-08,207.80999755859375
2018-08-27,206.08999633789062
2018-07-26,205.9600067138672
2018-09-28,205.97999572753906
2019-03-07,206.11000061035156
2019-10-30,206.82000732421875
2020-01-17,203.5800018310547
2020-06-23,202.55999755859375
2020-04-08,205.02000427246094
2020-06-26,204.05999755859375
2019-03-22,205.99000549316406
2019-01-17,207.0
2019-08-29,205.74000549316406
2018-11-14,206.36000061035156
2019-06-26,210.25
2018-09-11,211.63999938964844
2018-07-09,211.1699981689453
2018-08-10,210.52000427246094
2019-04-23,209.3300018310547
2019-09-30,209.4499969482422
2020-01-23,213.94000244140625
2019-11-08,212.30999755859375
2020-04-14,212.41000366210938
2019-11-11,212.75
2020-01-29,214.25999450683594
2020-04-17,212.89999389648438
2018-07-24,212.9199981689453
2018-09-26,214.4499969482422
2019-05-08,209.0500030517578
2019-03-05,206.35000610351562
2019-02-01,206.75
2018-12-31,208.19000244140625
2018-11-29,209.74000549316406
2019-08-12,211.8300018310547
2019-07-11,211.92999267578125
2019-09-13,212.1199951171875
2019-11-14,212.0800018310547
2020-04-20,213.07000732421875
2020-02-04,214.4199981689453
2020-04-23,212.74000549316406
2018-12-14,211.9499969482422
2019-08-27,209.64999389648438
2018-08-08,212.3000030517578
2018-10-11,206.3000030517578
2018-11-12,208.92999267578125
2019-07-26,209.44000244140625
2019-06-24,208.57000732421875
2019-05-23,206.33999633789062
2019-03-20,210.0500030517578
2019-01-15,214.85000610351562
2019-11-20,217.1199951171875
2020-02-07,217.4199981689453
2020-02-10,215.69000244140625
2020-04-29,215.72999572753906
2019-11-26,218.83999633789062
2020-02-13,217.4199981689453
2019-01-30,227.85000610351562
2018-08-23,223.10000610351562
2018-09-24,224.58999633789062
2018-11-27,223.5500030517578
2018-10-26,222.36000061035156
2019-07-09,220.3000030517578
2019-06-07,212.32000732421875
2019-05-06,209.6999969482422
2019-04-04,206.9199981689453
2019-09-11,203.3699951171875
2019-11-29,192.8300018310547
2020-05-05,198.3000030517578
2019-12-02,201.83999633789062
2020-02-19,205.75
2020-05-08,199.47999572753906
2019-05-21,192.66000366210938
2019-03-18,180.3800048828125
2018-09-07,177.4199981689453
2018-08-06,176.66000366210938
2018-10-09,169.9499969482422
2019-02-14,177.14999389648438
2018-12-12,163.63999938964844
2019-07-24,165.63999938964844
2019-09-26,160.16000366210938
2019-10-28,158.80999755859375
2019-12-05,157.94000244140625
2020-05-11,155.36000061035156
2019-07-03,166.83999633789062
2020-02-25,175.4600067138672
2020-05-14,175.0
2020-02-28,171.05999755859375
2019-08-08,177.2899932861328
2019-06-05,177.25
2018-07-20,168.50999450683594
2018-08-21,166.74000549316406
2018-10-24,165.75
2019-04-02,177.0500030517578
2019-03-01,185.4499969482422
2019-01-28,187.42999267578125
2018-12-27,190.0500030517578
2019-09-09,188.52999877929688
2020-03-02,190.91000366210938
2020-05-20,183.4499969482422
2019-12-17,183.6999969482422
2020-03-05,188.89999389648438
2019-02-12,189.60000610351562
2019-01-11,182.6699981689453
2018-12-10,182.88999938964844
2019-08-23,185.22000122070312
2018-11-08,182.75999450683594
2019-07-22,185.6199951171875
2019-06-20,188.11000061035156
2018-09-05,190.1999969482422
2019-04-17,186.19000244140625
2019-09-24,185.10000610351562
2019-12-20,183.22000122070312
2020-05-26,185.0500030517578
2019-04-30,182.97999572753906
2019-12-23,185.89999389648438
2020-03-11,188.41000366210938
2020-05-29,187.3800048828125
2019-12-26,186.49000549316406
2020-06-01,182.6999969482422
2019-05-02,179.36000061035156
2019-02-27,182.6999969482422
2018-11-23,193.67999267578125
2019-08-06,192.25
2018-07-18,197.33999633789062
2018-09-20,195.82000732421875
2018-10-22,192.7100067138672
2019-07-05,195.0
2019-06-03,194.75
2019-10-09,201.92999267578125
2019-10-11,203.1199951171875
2020-03-17,205.9199981689453
2020-06-04,207.05999755859375
2019-10-14,213.64999389648438
2020-03-20,214.25
2018-11-06,224.32000732421875
2019-06-18,221.99000549316406
2019-05-17,217.64999389648438
2019-04-15,216.5800018310547
2019-03-14,209.89999389648438
2019-01-09,204.8800048828125
2018-08-02,204.50999450683594
2018-10-05,209.67999267578125
2019-08-21,210.27999877929688
2019-10-17,210.1999969482422
2020-03-23,211.75
2020-06-10,210.6999969482422
2019-02-25,215.1999969482422
2020-01-07,210.16000366210938
2020-03-26,209.38999938964844
2019-10-23,209.11000061035156
