Dates,PGR
2018-07-10,61.47798156738281
2018-09-12,60.24546432495117
2019-02-19,59.661624908447266
2019-01-18,59.02219772338867
2020-02-24,58.33644104003906
2020-05-13,58.595916748046875
2019-12-10,57.354122161865234
2020-02-27,59.54115676879883
2019-12-13,60.412269592285156
2020-05-19,61.4316520690918
2019-03-06,61.913536071777344
2018-11-30,59.893306732177734
2019-08-13,60.07864761352539
2019-07-12,58.77198791503906
2019-06-10,58.98513412475586
2019-05-09,58.81832504272461
2018-07-25,59.36508560180664
2018-09-27,58.52177429199219
2018-10-29,57.45606231689453
2019-10-16,56.59422302246094
2019-12-16,56.603492736816406
2020-03-04,56.408878326416016
2020-05-22,55.41729736328125
2019-10-01,55.065147399902344
2019-12-19,52.88737869262695
2018-09-10,54.98174285888672
2019-05-24,55.78797912597656
2018-08-09,55.27829360961914
2019-04-22,55.9084587097168
2019-03-21,54.889076232910156
2019-01-16,53.96236038208008
2019-08-28,55.19488525390625
2018-11-13,55.639713287353516
2018-10-12,56.279136657714844
2019-06-25,56.8073616027832
2020-03-10,57.42825698852539
2020-05-28,57.15951156616211
2019-10-07,57.06684494018555
2020-03-13,57.48386001586914
2019-10-10,58.012088775634766
2020-03-16,58.61444854736328
2020-06-03,59.698699951171875
2018-11-28,58.651519775390625
2018-09-25,60.2269287109375
2018-07-23,60.458595275878906
2018-08-24,60.51421356201172
2019-07-10,60.42153549194336
2019-05-07,60.9868278503418
2019-04-05,61.857940673828125
2019-03-04,62.358360290527344
2019-01-31,63.34415054321289
2019-09-12,63.565555572509766
2019-12-31,64.0468978881836
2020-03-19,65.04808044433594
2020-01-03,65.19247436523438
2020-06-09,65.80858612060547
2019-02-15,66.5787353515625
2019-01-14,66.71350860595703
2018-07-06,68.15753173828125
2018-08-07,68.07088470458984
2018-10-10,68.60035705566406
2018-12-13,69.12982177734375
2019-08-26,69.77482604980469
2019-07-25,69.41863250732422
2019-05-22,69.5726547241211
2019-03-19,70.01548767089844
2020-01-06,69.62078857421875
2020-03-25,69.99625396728516
2020-06-12,70.17914581298828
2019-10-22,70.29466247558594
2020-01-09,69.99625396728516
2020-06-15,69.79407501220703
2019-10-25,69.2260971069336
2020-03-31,69.52452850341797
2020-06-18,69.5726547241211
2019-04-03,70.1310043334961
2018-08-22,70.83377838134766
2018-10-25,69.62078857421875
2019-01-29,70.14065551757812
2018-12-28,70.8626480102539
2018-11-26,70.33317565917969
2019-08-09,69.69780731201172
2019-07-08,69.32237243652344
2019-06-06,70.40056610107422
2019-09-10,70.06361389160156
2020-01-15,70.00586700439453
2020-04-03,70.44869232177734
2019-10-31,69.99625396728516
2020-04-06,69.7170639038086
2020-06-24,69.39938354492188
2018-11-09,70.04438018798828
2019-07-23,69.97698974609375
2019-06-21,70.30429077148438
2019-05-20,69.91869354248047
2019-04-18,70.08257293701172
2018-09-06,69.41743469238281
2018-10-08,68.95470428466797
2019-02-13,69.47525787353516
2018-12-11,69.1860580444336
2019-09-25,69.99581909179688
2020-01-21,69.6584243774414
2020-04-09,74.47840881347656
2019-11-06,73.41800689697266
2020-01-24,72.29976654052734
2020-01-27,71.8756103515625
2020-04-15,72.96493530273438
2018-12-26,72.36724853515625
2019-08-07,72.878173828125
2019-06-04,73.44692993164062
2018-09-21,74.33380889892578
2018-07-19,75.33636474609375
2018-08-20,74.14100646972656
2018-10-23,72.839599609375
2019-05-03,71.75028991699219
2019-04-01,71.56713104248047
2019-02-28,70.16934204101562
2019-11-12,70.873046875
2020-01-30,70.2271728515625
2019-11-15,70.78629302978516
2020-04-21,69.92833709716797
2019-04-16,70.98873138427734
2019-03-15,74.70976257324219
2019-02-11,75.04715728759766
2019-01-10,74.92184448242188
2019-08-22,75.48096466064453
2018-11-07,77.1872329711914
2018-08-03,77.55354309082031
2018-09-04,76.84019470214844
2019-06-19,77.33183288574219
2019-09-23,76.62811279296875
2019-11-18,77.0619125366211
2020-02-05,77.25471496582031
2020-04-24,76.42566680908203
2019-03-29,76.95587921142578
2019-11-21,78.87422943115234
2020-04-27,80.33949279785156
2020-02-11,80.1563491821289
2020-04-30,80.18527221679688
2019-05-01,79.61649322509766
2019-02-26,79.59722900390625
2019-01-25,78.20906066894531
2018-12-24,78.7007064819336
2019-09-06,79.00918579101562
2018-07-17,78.5271987915039
2018-09-19,78.40186309814453
2019-08-05,78.79711151123047
2019-10-08,78.92243194580078
2019-12-11,77.23542785644531
2019-11-27,77.466796875
2020-02-14,76.69558715820312
2020-05-06,75.76051330566406
2019-01-08,76.82091522216797
2018-12-07,77.0522689819336
2019-08-20,78.80674743652344
2018-11-05,79.66471099853516
2019-07-19,80.73603820800781
2018-10-04,81.06420135498047
2019-06-17,80.70708465576172
2019-05-16,80.57196807861328
2018-08-01,80.5237045288086
2019-03-13,80.83255767822266
2019-12-03,81.45026397705078
2020-02-20,81.04489135742188
2019-12-06,81.18966674804688
2020-05-12,77.40621948242188
2019-12-09,78.36173248291016
2020-02-26,77.19389343261719
2020-05-15,78.19764709472656
2019-03-28,77.75367736816406
2018-09-17,78.19764709472656
2018-08-16,78.35208129882812
2018-10-19,78.85397338867188
2019-04-29,78.37139129638672
2019-01-23,77.8984603881836
2019-09-04,78.1590576171875
2018-11-20,77.3290023803711
2019-07-02,76.98155212402344
2019-05-31,74.64584350585938
2019-12-12,76.77886199951172
2020-05-18,75.73649597167969
2019-09-27,77.04911804199219
2020-03-03,77.79228973388672
2020-05-21,76.267333984375
2019-05-14,76.6919937133789
2018-08-31,72.9471664428711
2018-07-30,74.3563003540039
2018-10-02,74.7906265258789
2019-04-12,75.19599914550781
2019-03-11,74.0571060180664
2019-02-07,74.60725402832031
2019-07-17,74.38526153564453
2019-09-19,72.53213500976562
2019-10-21,73.14984893798828
2019-12-18,72.3487548828125
2020-03-06,72.25224304199219
2019-10-03,73.14984893798828
2020-03-09,73.15950012207031
2020-05-27,72.98577117919922
2019-12-24,73.60346984863281
2020-03-12,73.86406707763672
2018-12-20,74.69410705566406
2019-08-01,74.0667495727539
2018-08-14,73.47799682617188
2018-07-13,73.62277221679688
2018-10-17,74.29839324951172
2019-05-29,70.14817810058594
2019-03-26,70.84310150146484
2019-02-22,71.4415054321289
2019-10-04,72.56108856201172
2019-11-05,73.14019012451172
2019-12-27,73.3621826171875
2020-06-02,73.71929168701172
2019-12-30,73.89301300048828
2020-03-18,74.23082733154297
2020-06-05,74.34664916992188
2019-07-15,74.4142074584961
2018-12-03,74.5589828491211
2019-06-13,73.28496551513672
2019-01-04,72.3777084350586
2018-08-29,72.76377868652344
2019-02-05,74.31976318359375
2018-11-01,73.21800994873047
2019-08-16,71.90364074707031
2019-04-10,72.49317169189453
2019-09-17,72.25157165527344
2019-10-15,72.69612884521484
2020-01-02,73.16968536376953
2020-06-08,72.45452117919922
2019-10-18,70.42498779296875
2020-03-24,69.07195281982422
2020-06-11,67.84455871582031
2020-01-08,67.65128326416016
2019-04-25,66.46253967285156
2019-07-30,66.10496520996094
2019-02-20,67.2550277709961
2018-07-11,66.97476959228516
2018-09-13,66.51087188720703
2018-10-15,67.44831848144531
2019-06-28,67.05207061767578
2018-12-18,67.36134338378906
2018-11-16,67.43865966796875
2019-10-02,66.51087188720703
2020-03-27,66.58818817138672
2020-01-10,68.5500717163086
2019-10-24,70.12537384033203
2020-03-30,71.19813537597656
2020-06-17,71.2561264038086
2020-01-14,71.96163177490234
2020-04-02,69.26524353027344
2019-01-02,70.50228881835938
2019-08-14,70.45397186279297
2018-10-30,68.84000396728516
2019-06-11,69.15892791748047
2019-05-10,68.16349029541016
2019-04-08,67.73825073242188
2018-08-27,68.45343017578125
2018-07-26,69.10094451904297
2018-09-28,70.49263000488281
2019-03-07,70.6859130859375
2019-10-30,70.59893798828125
2020-01-17,69.24591064453125
2020-06-23,68.27946472167969
2020-04-08,69.4295425415039
2020-06-26,70.0093994140625
2019-03-22,70.53128814697266
2019-01-17,70.87920379638672
2019-08-29,70.40565490722656
2018-11-14,68.7723617553711
2019-06-26,70.25102233886719
2018-09-11,69.74846649169922
2018-07-09,68.71436309814453
2018-08-10,69.58417510986328
2019-04-23,68.90766143798828
2019-09-30,68.72402954101562
2020-01-23,69.35221862792969
2019-11-08,69.28457641601562
2020-04-14,69.45854187011719
2019-11-11,69.32323455810547
2020-01-29,69.72914123535156
2020-04-17,69.8934326171875
2018-07-24,69.9610824584961
2018-09-26,71.83599090576172
2019-05-08,71.82632446289062
2019-03-05,73.13103485107422
2019-02-01,72.57247161865234
2018-12-31,73.0013656616211
2018-11-29,73.74943542480469
2019-08-12,73.51004791259766
2019-07-11,74.7269058227539
2019-09-13,74.05863952636719
2019-11-14,75.52484893798828
2020-04-20,75.24556732177734
2020-02-04,76.10335540771484
2020-04-23,76.23301696777344
2018-12-14,75.96371459960938
2019-08-27,76.1332778930664
2018-08-08,76.55219268798828
2018-10-11,75.57470703125
2018-11-12,76.25296020507812
2019-07-26,80.60173034667969
2019-06-24,81.55924987792969
2019-05-23,80.4820327758789
2019-03-20,80.36234283447266
2019-01-15,80.71144104003906
2019-11-20,82.78607940673828
2020-02-07,82.8459243774414
2020-02-10,83.04541015625
2020-04-29,83.37455749511719
2019-11-26,83.44438171386719
2020-02-13,83.02546691894531
2019-01-30,83.64386749267578
2018-08-23,83.55409240722656
2018-09-24,83.18505096435547
2018-11-27,81.21015930175781
2018-10-26,80.63165283203125
2019-07-09,81.25005340576172
2019-06-07,80.76131439208984
2019-05-06,79.79381561279297
2019-04-04,79.4447250366211
2019-09-11,76.08340454101562
2019-11-29,72.97144317626953
2020-05-05,78.67669677734375
2019-12-02,77.04092407226562
2020-02-19,80.84111022949219
2020-05-08,80.3324203491211
2019-05-21,80.3124771118164
2019-03-18,75.09595489501953
2018-09-07,77.75907135009766
2018-08-06,74.91641998291016
2018-10-09,69.4405746459961
2019-02-14,77.86878967285156
2018-12-12,72.81185913085938
2019-07-24,77.0907974243164
2019-09-26,71.96405029296875
2019-10-28,66.86721801757812
2019-12-05,68.10401916503906
2020-05-11,66.37848663330078
2019-07-03,68.86206817626953
2020-02-25,69.76971435546875
2020-05-14,75.62458801269531
2020-02-28,73.3504638671875
2019-08-08,75.9836654663086
2019-06-05,73.64968872070312
2018-07-20,72.17350769042969
2018-08-21,76.36267852783203
2018-10-24,75.74427795410156
2019-04-02,75.89408874511719
2019-03-01,75.50458526611328
2019-01-28,77.7117919921875
2018-12-27,80.28853607177734
2019-09-09,77.002685546875
2020-03-02,80.36843872070312
2020-05-20,79.14997863769531
2019-12-17,78.99017333984375
2020-03-05,82.3958740234375
2019-02-12,81.83658599853516
2019-01-11,81.14745330810547
2018-12-10,82.3858871459961
2019-08-23,81.50699615478516
2018-11-08,82.76541137695312
2019-07-22,82.85529327392578
2019-06-20,81.03759002685547
2018-09-05,79.69928741455078
2019-04-17,77.20243835449219
2019-09-24,76.08385467529297
2019-12-20,75.75426483154297
2020-05-26,77.9415054321289
2019-04-30,76.09384155273438
2019-12-23,74.8354263305664
2020-03-11,74.17626190185547
2020-05-29,73.07765197753906
2019-12-26,72.09889221191406
2020-06-01,72.66816711425781
2019-05-02,73.64692687988281
2019-02-27,76.11381530761719
2018-11-23,76.52330017089844
2019-08-06,75.77424621582031
2018-07-18,74.79547882080078
2018-09-20,74.92530822753906
2018-10-22,74.62569427490234
2019-07-05,74.03643798828125
2019-06-03,76.37348937988281
2019-10-09,76.49333190917969
2019-10-11,77.58195495605469
2020-03-17,78.24111938476562
2020-06-04,78.98019409179688
2019-10-14,79.0101547241211
2020-03-20,78.70054626464844
2018-11-06,81.76667022705078
2019-06-18,81.4071273803711
2019-05-17,80.91773986816406
2019-04-15,80.17867279052734
2019-03-14,75.82418060302734
2019-01-09,76.5033187866211
2018-08-02,79.18992614746094
2018-10-05,80.32848358154297
2019-08-21,79.11002349853516
2019-10-17,80.76793670654297
2020-03-23,80.88777923583984
2020-06-10,80.7179946899414
2019-02-25,79.95895385742188
2020-01-07,77.19245147705078
2020-03-26,79.79915618896484
2019-10-23,77.79169464111328
