Dates,PGR
2020-03-06,74.27999877929688
2019-10-03,74.8499984741211
2020-03-09,75.23999786376953
2020-05-27,74.91000366210938
2019-12-24,75.70999908447266
2020-03-12,76.33000183105469
2018-12-20,76.54000091552734
2019-08-01,76.69999694824219
2018-08-14,75.4000015258789
2018-07-13,75.61000061035156
2018-10-17,76.22000122070312
2019-05-29,71.16999816894531
2019-03-26,72.30999755859375
2019-02-22,73.20999908447266
2019-10-04,73.51000213623047
2019-11-05,74.91999816894531
2019-12-27,75.2300033569336
2020-06-02,75.5999984741211
2019-12-30,75.94999694824219
2020-03-18,75.70999908447266
2020-06-05,76.58000183105469
2019-07-15,76.41999816894531
2018-12-03,76.7300033569336
2019-06-13,75.76000213623047
2019-01-04,74.55000305175781
2018-08-29,74.62999725341797
2019-02-05,75.44999694824219
2018-11-01,75.66999816894531
2019-08-16,74.37000274658203
2019-04-10,74.58000183105469
2019-09-17,74.69999694824219
2019-10-15,75.16999816894531
2020-01-02,75.0
2020-06-08,74.72000122070312
2019-10-18,69.37999725341797
2020-03-24,71.23999786376953
2020-06-11,70.18000030517578
2020-01-08,66.93000030517578
2019-04-25,68.29000091552734
2019-07-30,67.94000244140625
2019-02-20,68.47000122070312
2018-07-11,69.05999755859375
2018-09-13,68.68000030517578
2018-10-15,68.55000305175781
2019-06-28,68.5999984741211
2018-12-18,68.94999694824219
2018-11-16,69.12999725341797
2019-10-02,68.75
2020-03-27,68.86000061035156
2020-01-10,68.91000366210938
2019-10-24,71.04000091552734
2020-03-30,72.37999725341797
2020-06-17,72.80000305175781
2020-01-14,73.55999755859375
2020-04-02,71.66999816894531
2019-01-02,71.33000183105469
2019-08-14,72.5199966430664
2018-10-30,70.58000183105469
2019-06-11,70.95999908447266
2019-05-10,70.41000366210938
2019-04-08,69.12999725341797
2018-08-27,69.9000015258789
2018-07-26,70.93000030517578
2018-09-28,71.18000030517578
2019-03-07,72.9000015258789
2019-10-30,72.75
2020-01-17,71.6500015258789
2020-06-23,70.44000244140625
2020-04-08,70.36000061035156
2020-06-26,71.73999786376953
2019-03-22,72.5
2019-01-17,72.69000244140625
2019-08-29,72.73999786376953
2018-11-14,69.02999877929688
2019-06-26,71.01000213623047
2018-09-11,71.62999725341797
2018-07-09,70.43000030517578
2018-08-10,71.0
2019-04-23,71.2300033569336
2019-09-30,70.79000091552734
2020-01-23,71.4000015258789
2019-11-08,71.16999816894531
2020-04-14,71.62000274658203
2019-11-11,71.44999694824219
2020-01-29,71.62999725341797
2020-04-17,71.86000061035156
2018-07-24,71.9000015258789
2018-09-26,73.26000213623047
2019-05-08,73.27999877929688
2019-03-05,73.83000183105469
2019-02-01,72.16000366210938
2018-12-31,72.87000274658203
2018-11-29,73.19000244140625
2019-08-12,73.44999694824219
2019-07-11,73.69999694824219
2019-09-13,74.0199966430664
2019-11-14,74.04000091552734
2020-04-20,74.93000030517578
2020-02-04,75.9000015258789
2020-04-23,75.8499984741211
2018-12-14,76.1500015258789
2019-08-27,75.2300033569336
2018-08-08,76.29000091552734
2018-10-11,75.48999786376953
2018-11-12,75.88999938964844
2019-07-26,78.27999877929688
2019-06-24,78.94999694824219
2019-05-23,80.5
2019-03-20,80.3499984741211
2019-01-15,80.5999984741211
2019-11-20,81.37000274658203
2020-02-07,82.7300033569336
2020-02-10,82.66999816894531
2020-04-29,83.19999694824219
2019-11-26,83.33000183105469
2020-02-13,82.12000274658203
2019-01-30,82.86000061035156
2018-08-23,83.33000183105469
2018-09-24,83.01000213623047
2018-11-27,80.98999786376953
2018-10-26,80.5199966430664
2019-07-09,80.26000213623047
2019-06-07,79.70999908447266
2019-05-06,79.58000183105469
2019-04-04,79.45999908447266
2019-09-11,76.2300033569336
2019-11-29,71.6500015258789
2020-05-05,73.58999633789062
2019-12-02,76.20999908447266
2020-02-19,77.80000305175781
2020-05-08,78.5199966430664
2019-05-21,77.62000274658203
2019-03-18,73.4000015258789
2018-09-07,74.5999984741211
2018-08-06,73.23999786376953
2018-10-09,68.12999725341797
2019-02-14,71.01000213623047
2018-12-12,66.58999633789062
2019-07-24,72.93000030517578
2019-09-26,68.80000305175781
2019-10-28,66.22000122070312
2019-12-05,65.19000244140625
2020-05-11,62.18000030517578
2019-07-03,67.12000274658203
2020-02-25,68.11000061035156
2020-05-14,70.11000061035156
2020-02-28,71.5999984741211
2019-08-08,73.12000274658203
2019-06-05,73.36000061035156
2018-07-20,70.72000122070312
2018-08-21,71.73999786376953
2018-10-24,74.91999816894531
2019-04-02,74.08000183105469
2019-03-01,75.41000366210938
2019-01-28,74.63999938964844
2018-12-27,78.12000274658203
2019-09-09,76.87000274658203
2020-03-02,78.72000122070312
2020-05-20,72.68000030517578
2019-12-17,77.87999725341797
2020-03-05,79.26000213623047
2019-02-12,80.87000274658203
2019-01-11,79.7699966430664
2018-12-10,81.54000091552734
2019-08-23,81.19000244140625
2018-11-08,80.87999725341797
2019-07-22,82.23999786376953
2019-06-20,80.97000122070312
2018-09-05,79.31999969482422
2019-04-17,76.86000061035156
2019-09-24,75.51000213623047
2019-12-20,74.80999755859375
2020-05-26,76.02999877929688
2019-04-30,75.91999816894531
2019-12-23,74.19000244140625
2020-03-11,73.93000030517578
2020-05-29,73.0199966430664
2019-12-26,71.5999984741211
2020-06-01,71.25
2019-05-02,71.91999816894531
2019-02-27,72.70999908447266
2018-11-23,75.62999725341797
2019-08-06,75.83000183105469
2018-07-18,74.6500015258789
2018-09-20,72.70999908447266
2018-10-22,74.2699966430664
2019-07-05,73.66000366210938
2019-06-03,74.06999969482422
2019-10-09,75.91000366210938
2019-10-11,76.44999694824219
2020-03-17,77.22000122070312
2020-06-04,78.29000091552734
2019-10-14,78.30000305175781
2020-03-20,77.56999969482422
2018-11-06,78.77999877929688
2019-06-18,80.48999786376953
2019-05-17,80.19999694824219
2019-04-15,79.94000244140625
2019-03-14,75.81999969482422
2019-01-09,75.0
2018-08-02,75.25
2018-10-05,78.91000366210938
2019-08-21,79.1500015258789
2019-10-17,78.58999633789062
2020-03-23,79.88999938964844
2020-06-10,80.27999877929688
2019-02-25,79.9800033569336
2020-01-07,77.18000030517578
2020-03-26,77.26000213623047
2019-10-23,77.3499984741211
