Dates,PGR
2018-08-17,2218600.0
2019-12-04,2174400.0
2020-02-21,4782700.0
2018-12-17,2494900.0
2019-08-30,2344700.0
2018-11-15,1985500.0
2019-07-29,3227500.0
2019-06-27,8984700.0
2019-04-24,6524500.0
2018-07-10,3799100.0
2018-09-12,4328300.0
2019-02-19,6430300.0
2019-01-18,3361500.0
2020-02-24,1350500.0
2020-05-13,3407000.0
2019-12-10,3947100.0
2020-02-27,4633200.0
2019-12-13,3903200.0
2020-05-19,5104800.0
2019-03-06,5428300.0
2018-11-30,4625900.0
2019-08-13,4231100.0
2019-07-12,3469600.0
2019-06-10,5100400.0
2019-05-09,4215300.0
2018-07-25,3924800.0
2018-09-27,3194900.0
2018-10-29,3577100.0
2019-10-16,4626200.0
2019-12-16,3632100.0
2020-03-04,3961000.0
2020-05-22,3566200.0
2019-10-01,7327000.0
2019-12-19,2232500.0
2018-09-10,2956300.0
2019-05-24,3124800.0
2018-08-09,2690400.0
2019-04-22,2420600.0
2019-03-21,4153200.0
2019-01-16,3889200.0
2019-08-28,2717800.0
2018-11-13,3065300.0
2018-10-12,2822600.0
2019-06-25,4301700.0
2020-03-10,2039600.0
2020-05-28,1773900.0
2019-10-07,2112900.0
2020-03-13,1821200.0
2019-10-10,2555100.0
2020-03-16,2939500.0
2020-06-03,3817600.0
2018-11-28,4355000.0
2018-09-25,5317600.0
2018-07-23,3964300.0
2018-08-24,3193300.0
2019-07-10,2943600.0
2019-05-07,4549700.0
2019-04-05,4128200.0
2019-03-04,5243800.0
2019-01-31,3895000.0
2019-09-12,2550200.0
2019-12-31,3134800.0
2020-03-19,3163300.0
2020-01-03,3058600.0
2020-06-09,2564100.0
2019-02-15,3861600.0
2019-01-14,4762700.0
2018-07-06,4510000.0
2018-08-07,5961800.0
2018-10-10,4789700.0
2018-12-13,3478300.0
2019-08-26,5379300.0
2019-07-25,4251000.0
2019-05-22,2749900.0
2019-03-19,2661000.0
2020-01-06,2847100.0
2020-03-25,2499000.0
2020-06-12,3639400.0
2019-10-22,3265300.0
2020-01-09,2499600.0
2020-06-15,1723000.0
2019-10-25,2215000.0
2020-03-31,3048400.0
2020-06-18,2436600.0
2019-04-03,1901700.0
2018-08-22,3428400.0
2018-10-25,3829800.0
2019-01-29,2334400.0
2018-12-28,8243400.0
2018-11-26,4090200.0
2019-08-09,3381700.0
2019-07-08,2620500.0
2019-06-06,2090700.0
2019-09-10,2576600.0
2020-01-15,1950600.0
2020-04-03,2304900.0
2019-10-31,2967200.0
2020-04-06,1820700.0
2020-06-24,4400400.0
2018-11-09,2483100.0
2019-07-23,1538000.0
2019-06-21,2787400.0
2019-05-20,1453900.0
2019-04-18,1719500.0
2018-09-06,2221000.0
2018-10-08,1938000.0
2019-02-13,1717000.0
2018-12-11,2657300.0
2019-09-25,2086300.0
2020-01-21,2729400.0
2020-04-09,6385000.0
2019-11-06,3274200.0
2020-01-24,3057100.0
2020-01-27,1931400.0
2020-04-15,2645200.0
2018-12-26,1927700.0
2019-08-07,2209600.0
2019-06-04,1791500.0
2018-09-21,2183000.0
2018-07-19,2568700.0
2018-08-20,3306000.0
2018-10-23,3902400.0
2019-05-03,4016100.0
2019-04-01,4413200.0
2019-02-28,3665900.0
2019-11-12,3971300.0
2020-01-30,2415600.0
2019-11-15,1851600.0
2020-04-21,3182600.0
2019-04-16,3011200.0
2019-03-15,5317100.0
2019-02-11,2772900.0
2019-01-10,2196800.0
2019-08-22,2238200.0
2018-11-07,3842300.0
2018-08-03,2467700.0
2018-09-04,2846300.0
2019-06-19,4398400.0
2019-09-23,3429400.0
2019-11-18,2663400.0
2020-02-05,1622900.0
2020-04-24,2245600.0
2019-03-29,2792700.0
2019-11-21,4058300.0
2020-04-27,3922200.0
2020-02-11,2602800.0
2020-04-30,2059700.0
2019-05-01,2111600.0
2019-02-26,2124200.0
2019-01-25,2914700.0
2018-12-24,1801800.0
2019-09-06,1991900.0
2018-07-17,2082500.0
2018-09-19,1730700.0
2019-08-05,1696200.0
2019-10-08,2698000.0
2019-12-11,5146800.0
2019-11-27,2266900.0
2020-02-14,3015400.0
2020-05-06,3561100.0
2019-01-08,2783500.0
2018-12-07,7799600.0
2019-08-20,2526000.0
2018-11-05,2524000.0
2019-07-19,1678400.0
2018-10-04,1875800.0
2019-06-17,2017800.0
2019-05-16,1962300.0
2018-08-01,2336800.0
2019-03-13,1557300.0
2019-12-03,1418400.0
2020-02-20,2158900.0
2019-12-06,3254200.0
2020-05-12,6544100.0
2019-12-09,3402900.0
2020-02-26,3127200.0
2020-05-15,3037500.0
2019-03-28,2887200.0
2018-09-17,2227900.0
2018-08-16,1951200.0
2018-10-19,1273200.0
2019-04-29,2015500.0
2019-01-23,1315400.0
2019-09-04,2453900.0
2018-11-20,2608000.0
2019-07-02,1648800.0
2019-05-31,2660500.0
2019-12-12,2303500.0
2020-05-18,2368100.0
2019-09-27,2641000.0
2020-03-03,2636400.0
2020-05-21,2007200.0
2019-05-14,3192600.0
2018-08-31,5660100.0
2018-07-30,2957300.0
2018-10-02,1894100.0
2019-04-12,1588700.0
2019-03-11,2824700.0
2019-02-07,1523900.0
2019-07-17,2328700.0
2019-09-19,2249400.0
2019-10-21,1844900.0
2019-12-18,2315100.0
2020-03-06,1621100.0
2019-10-03,3338800.0
2020-03-09,1897100.0
2020-05-27,2024300.0
2019-12-24,1441700.0
2020-03-12,3631100.0
2018-12-20,2509300.0
2019-08-01,1738300.0
2018-08-14,2869000.0
2018-07-13,1998000.0
2018-10-17,2226600.0
2019-05-29,13251900.0
2019-03-26,3769100.0
2019-02-22,3753600.0
2019-10-04,3617900.0
2019-11-05,3503800.0
2019-12-27,5353300.0
2020-06-02,2906300.0
2019-12-30,4187400.0
2020-03-18,2821000.0
2020-06-05,4262200.0
2019-07-15,4643700.0
2018-12-03,2892500.0
2019-06-13,2926900.0
2019-01-04,3552800.0
2018-08-29,2430700.0
2019-02-05,1958600.0
2018-11-01,2134000.0
2019-08-16,2994800.0
2019-04-10,2096600.0
2019-09-17,2910900.0
2019-10-15,3625800.0
2020-01-02,1358800.0
2020-06-08,3860000.0
2019-10-18,7426300.0
2020-03-24,6066500.0
2020-06-11,3871800.0
2020-01-08,4908600.0
2019-04-25,4382800.0
2019-07-30,3884700.0
2019-02-20,4214100.0
2018-07-11,1993100.0
2018-09-13,2213200.0
2018-10-15,2834400.0
2019-06-28,2780300.0
2018-12-18,2400200.0
2018-11-16,2268000.0
2019-10-02,3056700.0
2020-03-27,4110000.0
2020-01-10,3513200.0
2019-10-24,8525000.0
2020-03-30,5196900.0
2020-06-17,2722600.0
2020-01-14,4095000.0
2020-04-02,4783900.0
2019-01-02,3657400.0
2019-08-14,3052100.0
2018-10-30,3977300.0
2019-06-11,3054600.0
2019-05-10,3508000.0
2019-04-08,3681000.0
2018-08-27,2378800.0
2018-07-26,2746400.0
2018-09-28,6613900.0
2019-03-07,1954900.0
2019-10-30,1077400.0
2020-01-17,2583100.0
2020-06-23,2648600.0
2020-04-08,2932100.0
2020-06-26,3500600.0
2019-03-22,2932800.0
2019-01-17,3257900.0
2019-08-29,3023100.0
2018-11-14,7804000.0
2019-06-26,3925800.0
2018-09-11,3289000.0
2018-07-09,4387800.0
2018-08-10,5011800.0
2019-04-23,2604600.0
2019-09-30,2985400.0
2020-01-23,5417800.0
2019-11-08,2831900.0
2020-04-14,778200.0
2019-11-11,1612900.0
2020-01-29,1570600.0
2020-04-17,1298600.0
2018-07-24,1724500.0
2018-09-26,2880700.0
2019-05-08,4155800.0
2019-03-05,5897200.0
2019-02-01,4867700.0
2018-12-31,4073700.0
2018-11-29,2199400.0
2019-08-12,3650700.0
2019-07-11,3795900.0
2019-09-13,3191400.0
2019-11-14,4078700.0
2020-04-20,3180900.0
2020-02-04,4265000.0
2020-04-23,2686700.0
2018-12-14,2167300.0
2019-08-27,2190000.0
2018-08-08,1695100.0
2018-10-11,2490000.0
2018-11-12,4003900.0
2019-07-26,5230300.0
2019-06-24,4016700.0
2019-05-23,6531300.0
2019-03-20,2745500.0
2019-01-15,2166900.0
2019-11-20,2184500.0
2020-02-07,2804900.0
2020-02-10,2211900.0
2020-04-29,1512300.0
2019-11-26,2709400.0
2020-02-13,2887700.0
2019-01-30,1689700.0
2018-08-23,1709100.0
2018-09-24,2720000.0
2018-11-27,4417500.0
2018-10-26,2835600.0
2019-07-09,2730500.0
2019-06-07,3660400.0
2019-05-06,4476300.0
2019-04-04,3293700.0
2019-09-11,3187800.0
2019-11-29,7029900.0
2020-05-05,4671600.0
2019-12-02,3930600.0
2020-02-19,3717100.0
2020-05-08,4157800.0
2019-05-21,4836100.0
2019-03-18,6472600.0
2018-09-07,4653600.0
2018-08-06,5388100.0
2018-10-09,7255100.0
2019-02-14,5919000.0
2018-12-12,5809900.0
2019-07-24,6868800.0
2019-09-26,4979200.0
2019-10-28,6030000.0
2019-12-05,6943400.0
2020-05-11,5880300.0
2019-07-03,5913100.0
2020-02-25,4536400.0
2020-05-14,4861700.0
2020-02-28,4481900.0
2019-08-08,4367600.0
2019-06-05,3865800.0
2018-07-20,4397300.0
2018-08-21,3836400.0
2018-10-24,2745600.0
2019-04-02,4435300.0
2019-03-01,4581000.0
2019-01-28,4076300.0
2018-12-27,4811800.0
2019-09-09,2625300.0
2020-03-02,2912300.0
2020-05-20,3223800.0
2019-12-17,2877400.0
2020-03-05,3507700.0
2019-02-12,2881700.0
2019-01-11,4441800.0
2018-12-10,2323900.0
2019-08-23,2667700.0
2018-11-08,2439600.0
2019-07-22,5399600.0
2019-06-20,3264000.0
2018-09-05,4780300.0
2019-04-17,3852600.0
2019-09-24,2869100.0
2019-12-20,2928800.0
2020-05-26,2475800.0
2019-04-30,2548700.0
2019-12-23,3724900.0
2020-03-11,4333800.0
2020-05-29,2808300.0
2019-12-26,3300800.0
2020-06-01,3968700.0
2019-05-02,4001800.0
2019-02-27,5593000.0
2018-11-23,3360500.0
2019-08-06,2610500.0
2018-07-18,2902900.0
2018-09-20,3899800.0
2018-10-22,2166000.0
2019-07-05,5212700.0
2019-06-03,4687900.0
2019-10-09,2613800.0
2019-10-11,4412400.0
2020-03-17,1749100.0
2020-06-04,2205200.0
2019-10-14,2288400.0
2020-03-20,2766400.0
2018-11-06,3838000.0
2019-06-18,3052300.0
2019-05-17,2468600.0
2019-04-15,2413800.0
2019-03-14,3302500.0
2019-01-09,2344300.0
2018-08-02,3258700.0
2018-10-05,3455000.0
2019-08-21,2714000.0
2019-10-17,2863500.0
2020-03-23,4534600.0
2020-06-10,1870000.0
2019-02-25,1786300.0
2020-01-07,3611600.0
2020-03-26,2242600.0
2019-10-23,3733400.0
