Dates,PGR
2018-06-20,61.41999816894531
2018-06-21,61.04999923706055
2018-06-25,60.779998779296875
2018-06-22,60.18000030517578
2018-06-26,59.75
2018-06-27,58.709999084472656
2018-06-28,59.529998779296875
2018-06-29,59.150001525878906
2018-07-02,59.7400016784668
2018-07-03,59.33000183105469
2018-07-05,59.060001373291016
2018-07-16,59.189998626708984
2018-09-18,59.56999969482422
2019-01-24,59.650001525878906
2019-09-05,59.22999954223633
2018-11-21,58.65999984741211
2020-01-13,58.439998626708984
2020-04-01,58.41999816894531
2020-06-19,59.400001525878906
2019-10-29,60.38999938964844
2020-01-16,59.5099983215332
2020-06-22,59.83000183105469
2018-10-03,59.58000183105469
2018-07-31,59.38999938964844
2019-03-12,59.52000045776367
2019-02-08,60.119998931884766
2019-01-07,59.869998931884766
2018-12-06,59.41999816894531
2019-08-19,60.0099983215332
2019-07-18,60.52000045776367
2019-05-15,61.68000030517578
2019-09-20,61.54999923706055
2019-11-01,61.43000030517578
2020-04-07,61.81999969482422
2020-06-25,61.90999984741211
2020-06-16,62.540000915527344
2019-11-04,62.439998626708984
2020-01-22,61.959999084472656
2019-11-07,62.290000915527344
2020-04-13,64.05999755859375
2019-07-01,65.05000305175781
2019-05-30,66.27999877929688
2018-08-15,66.9000015258789
2018-10-18,67.22000122070312
2019-03-27,66.72000122070312
2019-01-22,66.80999755859375
2018-12-21,66.91999816894531
2019-09-03,67.26000213623047
2018-11-19,67.1500015258789
2019-08-02,67.66999816894531
2020-01-28,67.16999816894531
2020-04-16,67.52999877929688
2019-11-13,68.38999938964844
2020-01-31,68.79000091552734
2018-12-04,68.81999969482422
2018-11-02,68.87000274658203
2019-07-16,67.79000091552734
2018-08-30,67.98999786376953
2018-10-01,68.36000061035156
2019-06-14,68.73999786376953
2019-05-13,68.23999786376953
2019-04-11,68.52999877929688
2019-02-06,69.68000030517578
2019-09-18,69.87999725341797
2020-02-03,70.77999877929688
2020-04-22,70.72000122070312
2019-11-19,70.37000274658203
2020-02-06,71.19999694824219
2019-11-22,70.87999725341797
2019-03-25,70.31999969482422
2019-02-21,71.04000091552734
2018-12-19,70.69999694824219
2018-07-12,70.95999908447266
2018-09-14,71.05999755859375
2018-08-13,71.11000061035156
2018-10-16,70.66999816894531
2019-07-31,71.02999877929688
2019-05-28,71.83000183105469
2019-04-26,68.5199966430664
2020-04-28,66.97000122070312
2019-11-25,66.86000061035156
2020-02-12,66.23999786376953
2020-05-01,70.2699966430664
2020-05-04,70.62999725341797
2019-06-12,71.80000305175781
2019-04-09,70.55000305175781
2019-03-08,70.26000213623047
2019-02-04,69.44000244140625
2018-07-27,67.73999786376953
2018-08-28,68.95999908447266
2019-01-03,68.11000061035156
2019-08-15,68.87000274658203
2018-10-31,69.79000091552734
2019-09-16,69.69999694824219
2020-02-18,69.04000091552734
2020-05-07,68.37999725341797
2018-08-17,69.7300033569336
2019-12-04,69.77999877929688
2020-02-21,73.12000274658203
2018-12-17,73.45999908447266
2019-08-30,73.19000244140625
2018-11-15,71.9000015258789
2019-07-29,71.58999633789062
2019-06-27,64.80000305175781
2019-04-24,66.30000305175781
2018-07-10,66.33999633789062
2018-09-12,65.01000213623047
2019-02-19,64.37999725341797
2019-01-18,63.689998626708984
2020-02-24,62.95000076293945
2020-05-13,63.22999954223633
2019-12-10,61.88999938964844
2020-02-27,64.25
2019-12-13,65.19000244140625
2020-05-19,66.29000091552734
2019-03-06,66.80999755859375
2018-11-30,64.62999725341797
2019-08-13,64.83000183105469
2019-07-12,63.41999816894531
2019-06-10,63.650001525878906
2019-05-09,63.470001220703125
2018-07-25,64.05999755859375
2018-09-27,63.150001525878906
2018-10-29,62.0
2019-10-16,61.06999969482422
2019-12-16,61.08000183105469
2020-03-04,60.869998931884766
2020-05-22,59.79999923706055
2019-10-01,59.41999816894531
2019-12-19,57.06999969482422
2018-09-10,59.33000183105469
2019-05-24,60.20000076293945
2018-08-09,59.650001525878906
2019-04-22,60.33000183105469
2019-03-21,59.22999954223633
2019-01-16,58.22999954223633
2019-08-28,59.560001373291016
2018-11-13,60.040000915527344
2018-10-12,60.72999954223633
2019-06-25,61.29999923706055
2020-03-10,61.970001220703125
2020-05-28,61.68000030517578
2019-10-07,61.58000183105469
2020-03-13,62.029998779296875
2019-10-10,62.599998474121094
2020-03-16,63.25
2020-06-03,64.41999816894531
2018-11-28,63.290000915527344
2018-09-25,64.98999786376953
2018-07-23,65.23999786376953
2018-08-24,65.30000305175781
2019-07-10,65.19999694824219
2019-05-07,65.80999755859375
2019-04-05,66.75
2019-03-04,67.29000091552734
2019-01-31,65.80000305175781
2019-09-12,66.02999877929688
2019-12-31,66.52999877929688
2020-03-19,67.56999969482422
2020-01-03,67.72000122070312
2020-06-09,68.36000061035156
2019-02-15,69.16000366210938
2019-01-14,69.30000305175781
2018-07-06,70.80000305175781
2018-08-07,70.70999908447266
2018-10-10,71.26000213623047
2018-12-13,71.80999755859375
2019-08-26,72.4800033569336
2019-07-25,72.11000061035156
2019-05-22,72.2699966430664
2019-03-19,72.7300033569336
2020-01-06,72.31999969482422
2020-03-25,72.70999908447266
2020-06-12,72.9000015258789
2019-10-22,73.0199966430664
2020-01-09,72.70999908447266
2020-06-15,72.5
2019-10-25,71.91000366210938
2020-03-31,72.22000122070312
2020-06-18,72.2699966430664
2019-04-03,72.8499984741211
2018-08-22,73.58000183105469
2018-10-25,72.31999969482422
2019-01-29,72.86000061035156
2018-12-28,73.61000061035156
2018-11-26,73.05999755859375
2019-08-09,72.4000015258789
2019-07-08,72.01000213623047
2019-06-06,73.12999725341797
2019-09-10,72.77999877929688
2020-01-15,72.72000122070312
2020-04-03,73.18000030517578
2019-10-31,72.70999908447266
2020-04-06,72.41999816894531
2020-06-24,72.08999633789062
2018-11-09,72.76000213623047
2019-07-23,72.69000244140625
2019-06-21,73.02999877929688
2019-05-20,72.52999877929688
2019-04-18,72.69999694824219
2018-09-06,72.01000213623047
2018-10-08,71.52999877929688
2019-02-13,72.06999969482422
2018-12-11,71.7699966430664
2019-09-25,72.61000061035156
2020-01-21,72.26000213623047
2020-04-09,77.26000213623047
2019-11-06,76.16000366210938
2020-01-24,75.0
2020-01-27,74.55999755859375
2020-04-15,75.69000244140625
2018-12-26,75.06999969482422
2019-08-07,75.5999984741211
2019-06-04,76.19000244140625
2018-09-21,77.11000061035156
2018-07-19,78.1500015258789
2018-08-20,76.91000366210938
2018-10-23,75.55999755859375
2019-05-03,74.43000030517578
2019-04-01,74.23999786376953
2019-02-28,72.79000091552734
2019-11-12,73.5199966430664
2020-01-30,72.8499984741211
2019-11-15,73.43000030517578
2020-04-21,72.54000091552734
2019-04-16,73.63999938964844
2019-03-15,77.5
2019-02-11,77.8499984741211
2019-01-10,77.72000122070312
2019-08-22,78.30000305175781
2018-11-07,80.06999969482422
2018-08-03,80.44999694824219
2018-09-04,79.70999908447266
2019-06-19,80.22000122070312
2019-09-23,79.48999786376953
2019-11-18,79.94000244140625
2020-02-05,80.13999938964844
2020-04-24,79.27999877929688
