Dates,RHI
2019-03-21,55.72999954223633
2019-01-16,52.790000915527344
2019-08-28,53.91999816894531
2018-11-13,55.15999984741211
2018-10-12,55.90999984741211
2019-06-25,57.20000076293945
2020-03-10,57.36000061035156
2020-05-28,57.290000915527344
2019-10-07,57.65999984741211
2020-03-13,58.04999923706055
2019-10-10,58.18000030517578
2020-03-16,58.33000183105469
2020-06-03,60.08000183105469
2018-11-28,59.16999816894531
2018-09-25,58.68000030517578
2018-07-23,59.08000183105469
2018-08-24,60.81999969482422
2019-07-10,59.869998931884766
2019-05-07,60.2599983215332
2019-04-05,62.84000015258789
2019-03-04,63.91999816894531
2019-01-31,63.08000183105469
2019-09-12,62.81999969482422
2019-12-31,63.220001220703125
2020-03-19,63.400001525878906
2020-01-03,62.66999816894531
2020-06-09,62.34000015258789
2019-02-15,63.68000030517578
2019-01-14,64.9000015258789
2018-07-06,65.83999633789062
2018-08-07,65.31999969482422
2018-10-10,66.68000030517578
2018-12-13,66.58999633789062
2019-08-26,67.05999755859375
2019-07-25,66.7300033569336
2019-05-22,67.08999633789062
2019-03-19,67.69000244140625
2020-01-06,67.5199966430664
2020-03-25,67.08000183105469
2020-06-12,67.8499984741211
2019-10-22,67.88999938964844
2020-01-09,66.95999908447266
2020-06-15,67.05999755859375
2019-10-25,65.52999877929688
2020-03-31,65.01000213623047
2020-06-18,63.72999954223633
2019-04-03,64.13999938964844
2018-08-22,64.48999786376953
2018-10-25,65.22000122070312
2019-01-29,65.08000183105469
2018-12-28,65.41000366210938
2018-11-26,65.94000244140625
2019-08-09,66.54000091552734
2019-07-08,65.19000244140625
2019-06-06,64.66000366210938
2019-09-10,63.709999084472656
2020-01-15,62.150001525878906
2020-04-03,63.029998779296875
2019-10-31,62.31999969482422
2020-04-06,63.34000015258789
2020-06-24,64.73999786376953
2018-11-09,65.55000305175781
2019-07-23,65.79000091552734
2019-06-21,66.68000030517578
2019-05-20,67.0199966430664
2019-04-18,67.0
2018-09-06,66.87000274658203
2018-10-08,65.45999908447266
2019-02-13,65.12999725341797
2018-12-11,65.83999633789062
2019-09-25,66.08999633789062
2020-01-21,66.56999969482422
2020-04-09,67.16999816894531
2019-11-06,67.0
2020-01-24,66.93000030517578
2020-01-27,67.19999694824219
2020-04-15,67.51000213623047
2018-12-26,61.70000076293945
2019-08-07,61.900001525878906
2019-06-04,61.79999923706055
2018-09-21,61.93000030517578
2018-07-19,61.77000045776367
2018-08-20,60.880001068115234
2018-10-23,60.529998779296875
2019-05-03,60.43000030517578
2019-04-01,60.119998931884766
2019-02-28,58.869998931884766
2019-11-12,58.5
2020-01-30,57.13999938964844
2019-11-15,56.400001525878906
2020-04-21,55.459999084472656
2019-04-16,55.7599983215332
2019-03-15,55.369998931884766
2019-02-11,56.029998779296875
2019-01-10,55.52000045776367
2019-08-22,55.209999084472656
2018-11-07,56.369998931884766
2018-08-03,56.349998474121094
2018-09-04,55.16999816894531
2019-06-19,56.02000045776367
2019-09-23,55.400001525878906
2019-11-18,55.02000045776367
2020-02-05,54.900001525878906
2020-04-24,53.47999954223633
2019-03-29,53.459999084472656
2019-11-21,54.4900016784668
2020-04-27,54.93000030517578
2020-02-11,53.65999984741211
2020-04-30,53.61000061035156
2019-05-01,54.2400016784668
2019-02-26,55.52000045776367
2019-01-25,54.72999954223633
2018-12-24,55.22999954223633
2019-09-06,55.459999084472656
2018-07-17,55.41999816894531
2018-09-19,55.77000045776367
2019-08-05,56.689998626708984
2019-10-08,56.7400016784668
2019-12-11,56.04999923706055
2019-11-27,55.63999938964844
2020-02-14,55.22999954223633
2020-05-06,55.59000015258789
2019-01-08,56.08000183105469
2018-12-07,56.400001525878906
2019-08-20,56.939998626708984
2018-11-05,57.36000061035156
2019-07-19,57.63999938964844
2018-10-04,57.5
2019-06-17,57.150001525878906
2019-05-16,56.63999938964844
2018-08-01,57.04999923706055
2019-03-13,56.84000015258789
2019-12-03,57.47999954223633
2020-02-20,58.09000015258789
2019-12-06,58.81999969482422
2020-05-12,58.2400016784668
2019-12-09,57.939998626708984
2020-02-26,57.619998931884766
2020-05-15,57.33000183105469
2019-03-28,57.650001525878906
2018-09-17,60.88999938964844
2018-08-16,60.650001525878906
2018-10-19,60.75
2019-04-29,60.040000915527344
2019-01-23,59.58000183105469
2019-09-04,59.91999816894531
2018-11-20,58.93000030517578
2019-07-02,57.68000030517578
2019-05-31,55.54999923706055
2019-12-12,55.5
2020-05-18,54.720001220703125
2019-09-27,56.529998779296875
2020-03-03,56.619998931884766
2020-05-21,55.83000183105469
2019-05-14,55.70000076293945
2018-08-31,53.90999984741211
2018-07-30,53.439998626708984
2018-10-02,54.20000076293945
2019-04-12,55.38999938964844
2019-03-11,55.02000045776367
2019-02-07,55.13999938964844
2019-07-17,54.439998626708984
2019-09-19,52.88999938964844
2019-10-21,52.79999923706055
2019-12-18,52.470001220703125
2020-03-06,52.33000183105469
2019-10-03,53.290000915527344
2020-03-09,53.22999954223633
2020-05-27,51.900001525878906
2019-12-24,52.540000915527344
2020-03-12,53.70000076293945
2018-12-20,53.369998931884766
2019-08-01,53.459999084472656
2018-08-14,55.06999969482422
2018-07-13,55.630001068115234
2018-10-17,55.27000045776367
2019-05-29,56.029998779296875
2019-03-26,56.220001220703125
2019-02-22,55.7599983215332
2019-10-04,55.13999938964844
2019-11-05,54.4900016784668
2019-12-27,54.68000030517578
2020-06-02,54.150001525878906
2019-12-30,54.029998779296875
2020-03-18,54.16999816894531
2020-06-05,54.7400016784668
2019-07-15,54.470001220703125
2018-12-03,54.779998779296875
2019-06-13,53.630001068115234
2019-01-04,53.060001373291016
2018-08-29,52.099998474121094
2019-02-05,52.849998474121094
2018-11-01,53.47999954223633
2019-08-16,52.72999954223633
2019-04-10,52.310001373291016
2019-09-17,52.189998626708984
2019-10-15,54.18000030517578
2020-01-02,53.900001525878906
2020-06-08,54.70000076293945
2019-10-18,54.41999816894531
2020-03-24,54.380001068115234
2020-06-11,53.93000030517578
2020-01-08,55.459999084472656
2019-04-25,55.310001373291016
2019-07-30,55.38999938964844
2019-02-20,57.060001373291016
2018-07-11,57.22999954223633
2018-09-13,58.54999923706055
2018-10-15,58.29999923706055
2019-06-28,57.5
2018-12-18,56.86000061035156
2018-11-16,57.27000045776367
2019-10-02,58.0099983215332
2020-03-27,58.08000183105469
2020-01-10,57.630001068115234
2019-10-24,57.75
2020-03-30,57.77000045776367
2020-06-17,57.2599983215332
2020-01-14,57.33000183105469
2020-04-02,57.040000915527344
2019-01-02,57.380001068115234
2019-08-14,57.900001525878906
2018-10-30,57.209999084472656
2019-06-11,58.470001220703125
2019-05-10,57.95000076293945
2019-04-08,57.599998474121094
2018-08-27,57.31999969482422
2018-07-26,57.77000045776367
2018-09-28,58.0
2019-03-07,58.31999969482422
2019-10-30,58.099998474121094
2020-01-17,57.650001525878906
2020-06-23,56.790000915527344
2020-04-08,57.529998779296875
2020-06-26,58.02000045776367
2019-03-22,58.619998931884766
2019-01-17,59.18000030517578
2019-08-29,59.779998779296875
2018-11-14,59.7599983215332
2019-06-26,60.529998779296875
2018-09-11,61.27000045776367
2018-07-09,61.779998779296875
2018-08-10,61.689998626708984
2019-04-23,61.400001525878906
2019-09-30,61.15999984741211
2020-01-23,61.86000061035156
2019-11-08,61.83000183105469
2020-04-14,62.04999923706055
2019-11-11,62.220001220703125
2020-01-29,62.33000183105469
2020-04-17,62.150001525878906
2018-07-24,62.59000015258789
2018-09-26,62.810001373291016
2019-05-08,62.54999923706055
2019-03-05,62.5099983215332
2019-02-01,62.47999954223633
2018-12-31,62.77000045776367
2018-11-29,62.959999084472656
2019-08-12,62.849998474121094
2019-07-11,62.33000183105469
2019-09-13,62.31999969482422
2019-11-14,62.310001373291016
2020-04-20,63.209999084472656
2020-02-04,63.060001373291016
2020-04-23,62.380001068115234
2018-12-14,62.08000183105469
2019-08-27,61.33000183105469
2018-08-08,61.40999984741211
2018-10-11,60.5099983215332
2018-11-12,60.650001525878906
2019-07-26,61.04999923706055
2019-06-24,59.790000915527344
2019-05-23,57.95000076293945
2019-03-20,58.150001525878906
2019-01-15,58.709999084472656
2019-11-20,60.11000061035156
2020-02-07,60.040000915527344
2020-02-10,59.09000015258789
2020-04-29,58.7599983215332
2019-11-26,59.779998779296875
2020-02-13,60.18000030517578
2019-01-30,60.290000915527344
2018-08-23,60.040000915527344
2018-09-24,58.970001220703125
2018-11-27,59.0
2018-10-26,58.93000030517578
2019-07-09,58.439998626708984
2019-06-07,56.31999969482422
2019-05-06,53.380001068115234
2019-04-04,52.25
2019-09-11,50.25
2019-11-29,48.7400016784668
2020-05-05,49.060001373291016
2019-12-02,48.119998931884766
2020-02-19,48.130001068115234
2020-05-08,47.400001525878906
2019-05-21,46.11000061035156
2019-03-18,44.099998474121094
2018-09-07,43.83000183105469
2018-08-06,45.90999984741211
2018-10-09,42.869998931884766
2019-02-14,44.209999084472656
2018-12-12,41.540000915527344
2019-07-24,40.040000915527344
2019-09-26,35.93000030517578
2019-10-28,36.720001220703125
2019-12-05,34.380001068115234
2020-05-11,32.380001068115234
2019-07-03,35.41999816894531
2020-02-25,37.11000061035156
2020-05-14,38.84000015258789
2020-02-28,38.84000015258789
2019-08-08,39.0099983215332
2019-06-05,37.04999923706055
2018-07-20,35.380001068115234
2018-08-21,37.060001373291016
2018-10-24,37.27000045776367
2019-04-02,35.22999954223633
2019-03-01,39.18000030517578
2019-01-28,39.70000076293945
2018-12-27,41.880001068115234
2019-09-09,40.25
2020-03-02,40.880001068115234
2020-05-20,39.529998779296875
2019-12-17,38.95000076293945
2020-03-05,41.5099983215332
2019-02-12,41.11000061035156
2019-01-11,39.27000045776367
2018-12-10,40.970001220703125
2019-08-23,42.0099983215332
2018-11-08,42.63999938964844
2019-07-22,44.290000915527344
2019-06-20,45.70000076293945
2018-09-05,47.20000076293945
2019-04-17,46.68000030517578
2019-09-24,43.970001220703125
2019-12-20,43.369998931884766
2020-05-26,44.220001220703125
2019-04-30,43.70000076293945
2019-12-23,44.650001525878906
2020-03-11,45.540000915527344
2020-05-29,46.220001220703125
2019-12-26,44.810001373291016
2020-06-01,43.220001220703125
2019-05-02,41.81999969482422
2019-02-27,44.18000030517578
2018-11-23,46.810001373291016
2019-08-06,47.720001220703125
2018-07-18,48.65999984741211
2018-09-20,48.41999816894531
2018-10-22,47.31999969482422
2019-07-05,48.849998474121094
2019-06-03,51.11000061035156
2019-10-09,51.11000061035156
2019-10-11,49.709999084472656
2020-03-17,50.849998474121094
2020-06-04,52.060001373291016
2019-10-14,53.95000076293945
2020-03-20,54.59000015258789
2018-11-06,57.619998931884766
2019-06-18,58.38999938964844
2019-05-17,57.27000045776367
2019-04-15,55.36000061035156
2019-03-14,51.06999969482422
2019-01-09,50.27000045776367
2018-08-02,49.25
2018-10-05,51.68000030517578
2019-08-21,52.02000045776367
2019-10-17,51.400001525878906
2020-03-23,50.189998626708984
2020-06-10,49.97999954223633
2019-02-25,51.52000045776367
2020-01-07,49.400001525878906
2020-03-26,48.459999084472656
2019-10-23,49.5
